"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet

          
(sitzt am Tisch un nàiht; Herr Ungeduld sitzt
                        dernewe)

          
Lose Se, Herr Ungeduld, wenn Sie jetz scho wànn dr
                        Jaloux mache, vor ebb mr g'hirothe sin, so isch's gli
                        ferig zwische-n-uns!

        
",0,"lustig-in-dr-falle",38,5,0.131578947368421,-1,1,0.128053534785875,-0.620629920549747,-0.928713391040311,-0.378162765050024,-0.623287873610819,-0.541470598728195,0.0815643822324583,0.604665207324138,-0.666962297980974
1,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          
Verzeiht Se mr, Jumpfer Fingerhüet, 's isch jo nur üs
                        Liewe... wenn ich Se jo nitt gern hätt, so wàr ich nitt
                        jaloux...
(er steht uf)
 un wenn ich's bi, so isch's
                        g'wiss kei Wunder...

        
",0,"lustig-in-dr-falle",41,7,0.170731707317073,-1,1,0.128053534785875,-0.620629920549747,-0.928713391040311,-0.378162765050024,-0.623287873610819,-0.541470598728195,0.0815643822324583,0.604665207324138,-0.666962297980974
2,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet.

          
Un worum denn das?

        
",1,"lustig-in-dr-falle",6,1,0.166666666666667,-1,1,0.128053534785875,-0.620629920549747,-0.928713391040311,-0.378162765050024,-0.623287873610819,-0.541470598728195,0.0815643822324583,0.604665207324138,-0.666962297980974
3,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          
Wenn ich denk, ass Sie do newe dem Espèce Professer,
                        newe dem Herr Liftling wohnt, urt ass nur e Thüre eüre
                        zwei Zimmer trennt...

        
",1,"lustig-in-dr-falle",26,4,0.153846153846154,-0.982882533421861,0.962013200362128,0.107692461279123,-0.619095362129667,-0.923818954065611,-0.383862591303533,-0.608785489411325,-0.5226263302287,0.0864491789351216,0.616829128032072,-0.636181484776324
4,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet.

          
Oho, Herr Ungeduld!... Sie gehn e wenig z'witt!... die
                        Thüre-n-isch jo condamniert... un mi Tisch steht jo
                        sogar noch dervor... un züedem isch jo dr Herr 
Liftling
                        d'ganze Zit bi dere Wittfraü dunte, bi dr Fraü
                        Strumpf...

        
",2,"lustig-in-dr-falle",43,6,0.13953488372093,-0.982882533421861,0.962013200362128,0.107692461279123,-0.619095362129667,-0.923818954065611,-0.383862591303533,-0.608785489411325,-0.5226263302287,0.0864491789351216,0.616829128032072,-0.636181484776324
5,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          
's isch möglig... awer er trifft Sie doch als a im
                        Hüsgang... un uf dr Stege... un er lehnt Ihre-n-als
                        Romane... 's isch e lichtsinniger Mensch, dà Herr
                        Liftling... er hat si Name nitt g'stohle... was isch
                        er?... 's heisst, er git franzesche Stunde... nit macht
                        er as dumme Streich!

        
",2,"lustig-in-dr-falle",54,7,0.12962962962963,-0.982882533421861,0.962013200362128,0.107692461279123,-0.619095362129667,-0.923818954065611,-0.383862591303533,-0.608785489411325,-0.5226263302287,0.0864491789351216,0.616829128032072,-0.636181484776324
6,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet.

          
Er soll doch mache, was er will... was froge mir
                        derno...

        
",3,"lustig-in-dr-falle",13,1,0.0769230769230769,-0.949452021821153,0.888357356018952,0.0683274136658591,-0.615612548883068,-0.914277782931817,-0.394647884782515,-0.580755022662546,-0.485307784243601,0.0956618156115885,0.640364937695239,-0.57655064989777
7,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          
Das isch e schlechte Nochberschaft fir Sie... 's beste
                        wàr, mir thàte jetz emol unser Hochzit vora mache
                        z'geh.

        
",3,"lustig-in-dr-falle",22,5,0.227272727272727,-0.949452021821153,0.888357356018952,0.0683274136658591,-0.615612548883068,-0.914277782931817,-0.394647884782515,-0.580755022662546,-0.485307784243601,0.0956618156115885,0.640364937695239,-0.57655064989777
8,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet.

          
Sie wisse jo wohl, ass ich erst d'letschte Wuche in mim
                        Oncle g'schriwe ha, fir 's Jowort z'erhalte. wenn noch
                        kei Antwort ku isch, so ka-n-ich jo nit derfir... ich
                        ha dert grad wieder e Brief g'ristet fir ne... Se
                        kännte ne viellicht gli geh uf d'Post trage?...

          

            
G'sang

            
(Die Rosen, sie blühen)

            
Mi Oncle müess ich doch z'erst froge,

            
Eb ich's ka woge,

            
Erlaüwe müess er mir dà Schritt,

            
Denn sicher, sunscht hiroth ich nitt.

          

        
",4,"lustig-in-dr-falle",87,10,0.114942528735632,-0.949452021821153,0.888357356018952,0.0683274136658591,-0.615612548883068,-0.914277782931817,-0.394647884782515,-0.580755022662546,-0.485307784243601,0.0956618156115885,0.640364937695239,-0.57655064989777
9,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          

            
Wenn er jetz dasmol nitt will schriwe,

            
Soll er's lo bliwe,

            
Dr letschte Brief isch jetz .das hit,

            
Denn sicher, ich wart langer nitt!

          

        
",4,"lustig-in-dr-falle",27,6,0.222222222222222,-0.901281179923398,0.783516016472519,0.0125742193947587,-0.609406608151498,-0.9005719007188,-0.409346768494612,-0.541064714329832,-0.430258018995945,0.10814685602847,0.673746740962419,-0.491788754084662
10,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Jumpfer Fingerhüet.

          

            
Worum denn thien Sie so pressiere?

          

        
",5,"lustig-in-dr-falle",8,1,0.125,-0.901281179923398,0.783516016472519,0.0125742193947587,-0.609406608151498,-0.9005719007188,-0.409346768494612,-0.541064714329832,-0.430258018995945,0.10814685602847,0.673746740962419,-0.491788754084662
11,"comedy","Herr UNGEDULD","M","","","","
          
Herr Ungeduld.

          

            
Fir Dir z'flattiere!

          

        
",5,"lustig-in-dr-falle",6,3,0.5,-0.901281179923398,0.783516016472519,0.0125742193947587,-0.609406608151498,-0.9005719007188,-0.409346768494612,-0.541064714329832,-0.430258018995945,0.10814685602847,0.673746740962419,-0.491788754084662
12,"comedy","Jumpfer FINGERHÜET","F","stylist","intermediate_professionals","","
          
Mitnander.

          

            
Mr hàn derzüe gar nitt z'viel Zit,

            
Denn d'Jugend, die isch als glich wit.

          

        
",6,"lustig-in-dr-falle",17,3,0.176470588235294,-0.840640090700909,0.653844872658601,-0.0558821502694639,-0.599441269373351,-0.883391219051071,-0.426338701378574,-0.492322735757123,-0.358598221416393,0.12246166657691,0.714826564492312,-0.387128590228508
13,"comedy","Herr UNGEDULD","M","","","","
          
Mitnander.

          

            
Mr hàn derzüe gar nitt z'viel Zit,

            
Denn d'Jugend, die isch als glich wit.

          

        
",6,"lustig-in-dr-falle",17,3,0.176470588235294,-0.840640090700909,0.653844872658601,-0.0558821502694639,-0.599441269373351,-0.883391219051071,-0.426338701378574,-0.492322735757123,-0.358598221416393,0.12246166657691,0.714826564492312,-0.387128590228508
