drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld
(kunnt hinte-n-ine hintersi un schint ebbes
                        z'bschaüe duss)
                    
Was fir e herrlige G'stalt!... was fir schöne-n-Aüge!
                       
(er salütiert mit dr Hand)
",32,4,0.5712377580363381,0.125
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt
(sitzt am Tisch; er kehrt si um un steht uf. Fir
                        sich)
                    
Aha... dr Herr Guld kunnt wieder ku lüege, eb er si Geld
                        no nitt bol bikunnt...
(lüt)
",35,8,0.584661373763655,0.22857142857142856
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld
(kehrt si um)
Ah, Sie sin's, Herr Kalt... was macht d'G'sundheit...
                       
(se gàn sich d'Hand)
",24,5,0.6293786149710877,0.20833333333333334
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
D'G'sundheit gieng scho, Herr Guld... awer d'G'schàfte,
                        die wànn nitt recht geh...
                    
",16,5,0.5692132480947245,0.3125
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Bàh... 's himpelt e wenig in dem Moment, 's isch wohr,
                        awer 's wird sich scho wieder mache.
                    

          
",20,2,0.6872114442714208,0.1
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Ich mag noch so nogeh un nolüege, 's hilft alles nit
                        meh!
                    
",14,2,0.5187936062134442,0.14285714285714285
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld
(fir sich)
Wie schön as se doch g'wachse-n-isch!
",14,3,0.5832491147372133,0.21428571428571427
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
's macht mr g'wiss Mieih, Herr Guld... awer ich weiss
                        sicher nitt, wenn ass ich Ihne Ihr Geld wieder ka
                        z'ruckgà...
                    
",24,6,0.6467496755477083,0.25
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld
(fir sich)
Ich glaüb misegs, se hat mi vorig ag'làchelt im
                        Duregeh!
                    
",16,3,0.6351310534215361,0.1875
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt
(mit eme Sifzer)
Fünftaüsend Franke!
",9,3,0.43686240414229616,0.3333333333333333
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Ich denk nitt emol dra, an das Geld... ich versichere Se
                       
(fir sich)
",17,4,0.6351266307552801,0.23529411764705882
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Fünftaüsend Franke, wo-n-ich Ihne schuldig bi un nimmig
                        z'ruck ka gà!...
                    
",16,5,0.5167720050818317,0.3125
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld
(fir sich)
Küm achtzeh Johr... un denn e paar Aüge!...
",14,2,0.5813338422651807,0.14285714285714285
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Fünftaüsend Franke!
",4,2,0.5187936062134442,0.5
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Lehn Se doch jetz das Geld emol in Rüeh!... ich heisch's
                        Ene jo nitt... sage Se mr emol, Herr Kalt, ich ha
                        grad's Frànzele g'sàh duss, Ihre liewe Tochter...
                        isch's allewil g'sund un alert?
                    
",39,10,0.5682004533135935,0.2564102564102564
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Im Frànzele geht's güet, merci...
(fir sich)
",12,4,0.5634330619621408,0.3333333333333333
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Sie hàn Chance, eso ne schöne Tochter z'ha, Herr Kalt!
                    
",13,6,0.5764384773056861,0.46153846153846156
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
's freit mich, Herr Guld, ass Sie se no Ihrem G'schmack
                        finde
(fir sich)
",18,6,0.5894674150027114,0.3333333333333333
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
's isch jetz nitt vo Ihre G'schàfte, wo-n-ich Ihne
                        red'... 's isch vo Ihrer Tochter... wie alt ka se jetz
                        si... achtzeh Johr ung'fàhr?...
                    
",28,2,0.5365815942237577,0.07142857142857142
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Sie hàn's grad errothe, Herr Guld.
",9,4,0.5792435445427508,0.4444444444444444
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Wisse Sie, ass sie sich macht efange, Ihre Tochter!...
                        un dà Litsch, wo-n-ich ihre g'schickt ha, geht ere ganz
                        pràchtig!
                    
",24,6,0.6671583261150404,0.25
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Ich sag nitt 's Gegetheil!
",7,2,0.5187936062134442,0.2857142857142857
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Sage Se, Herr Kalt, was hat se g'sàit, wo se ne biku
                        hat?
                    
",15,3,0.5550170696745123,0.2
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
O, se hat nitt g'nüe känne sage, wie schön ass er
                        isch... un se will Ihne selbst noch danke derfir, denn
                        so jung as se-n-isch, so zeigt mi Tochter e G'fiehl, wo
                        wit iwer ihre-n-Alter üse geht... un fir Sie b'sunders
                        hat se vo jeher grosse Sympathie empfunde.
                    

          
",54,8,0.5037205809848723,0.14814814814814814
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Ich's g'wiss wohr, Herr Kalt?... das macht mir jetz
                        Freid, was Sie mir do sage...
                    
",18,6,0.6663378504404834,0.3333333333333333
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Awer sie hietet sich wohl, ebbes derve lo z'merke... 's
                        isch halt gar still un izoge, 's Frànzele.
                    
",21,6,0.43451802283286267,0.2857142857142857
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Oh, Ihre Tochter derf sich sàh lo... mi Fraü selig isch
                        lang nitt so schön gsi un isch viel stolzer derher
                        g'marschiert, ich garantier Ene derfir.
                    
",28,8,0.5780599714233186,0.2857142857142857
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Was wànn Se halt... 's Frànzele weisst ganz güet, ass es
                        d'grosse Dame nitt spiele ka!
                    
",19,7,0.5401165037247688,0.3684210526315789
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Wenn's keine-n-isch, kei Dame, so kännt's awer noch eine
                        werde, Herr Kalt... nitt wohr, do zwifle Sie nitt dra?
                    
",25,5,0.5870349381460851,0.2
unknown,Herr KALT,M,businessman,,"
          
Herr Kalt.
Unter uns g'sàit, 's thàt's verdiene... 's git kei
                        treüer Herz und kei eifachere Person!... un erst
                        letschthi hat's mr noch g'sàit: « Ich ka nitt begriffe,
                        ass die Dame z'àmme an nitt as an G'staat un Pracht
                        denke... wenn ich an ihrem Platz wàr, so thàt ich mich
                        begniege mit dr Freid, derjenige z'liewe un glicklig
                        z'mache, wo mich fir si Fräu g'choisiert hätt. »
                    
",73,12,0.620283496596805,0.1643835616438356
unknown,Herr GULD,M,pensioner,,"
          
Herr Guld.
Herr Kalt... lose Se... ich möcht Se fir e wichtige
                        Ag'legeheit um Roth froge... was thàte Sie derzüe sage,
                        wenn ich Lust hätt, fir wieder z'hirothe?
                    
",29,7,0.5879305886600711,0.2413793103448276
