Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(kunnt hinte-n-ine hintersi un schint ebbes
                        z'bschaüe duss)
                    

          
Was fir e herrlige G'stalt!... was fir schöne-n-Aüge!
                       
(er salütiert mit dr Hand)
 Oh, wenn ich doch nur noch e
                        wenig jünger war....
                    

        
",lustig-dr-hochzitstag,42,5,0.23959999999999998,0.11904761904761904
1,comedy,Herr KALT,M,,,,"
          
Herr Kalt

          
(sitzt am Tisch; er kehrt si um un steht uf. Fir
                        sich)
                    

          
Aha... dr Herr Guld kunnt wieder ku lüege, eb er si Geld
                        no nitt bol bikunnt...
(lüt)
 Herr Guld, ich wünsch Ene
                        ne güeter Morge!
                    

        
",lustig-dr-hochzitstag,43,12,0.1055,0.27906976744186046
2,comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(kehrt si um)

          
Ah, Sie sin's, Herr Kalt... was macht d'G'sundheit...
                       
(se gàn sich d'Hand)
 geht's allewil?...
                    

        
",lustig-dr-hochzitstag,27,6,0.10483333333333333,0.2222222222222222
3,comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
D'G'sundheit gieng scho, Herr Guld... awer d'G'schàfte,
                        die wànn nitt recht geh...
                    

        
",lustig-dr-hochzitstag,16,5,0.12579999999999997,0.3125
4,comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Bàh... 's himpelt e wenig in dem Moment, 's isch wohr,
                        awer 's wird sich scho wieder mache.
                    

          

        
",lustig-dr-hochzitstag,20,2,0.038,0.1
5,comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Ich mag noch so nogeh un nolüege, 's hilft alles nit
                        meh!
                    

        
",lustig-dr-hochzitstag,14,2,0.27649999999999997,0.14285714285714285
6,comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(fir sich)

          
Wie schön as se doch g'wachse-n-isch!

        
",lustig-dr-hochzitstag,14,3,0.21233333333333335,0.21428571428571427
7,comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
's macht mr g'wiss Mieih, Herr Guld... awer ich weiss
                        sicher nitt, wenn ass ich Ihne Ihr Geld wieder ka
                        z'ruckgà...
                    

        
",lustig-dr-hochzitstag,24,6,0.10483333333333332,0.25
8,comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(fir sich)

          
Ich glaüb misegs, se hat mi vorig ag'làchelt im
                        Duregeh!
                    

        
",lustig-dr-hochzitstag,16,3,0.21233333333333335,0.1875
9,comedy,Herr KALT,M,,,,"
          
Herr Kalt

          
(mit eme Sifzer)

          
Fünftaüsend Franke!

        
",lustig-dr-hochzitstag,9,3,0.18433333333333332,0.3333333333333333
10,comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Ich denk nitt emol dra, an das Geld... ich versichere Se
                       
(fir sich)
 un ich glaüb, ass se brav isch un güet
                        uferzoge!
                    

        
",lustig-dr-hochzitstag,27,7,0.091,0.25925925925925924
