drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,EDI,M,,,,"
          
Er.

          

            
Wàre mir jetz doch,
(bis)

            
Wàre mir jetz doch erlöst,

            
Erlöst emol!

          

        
",0,lustig-bi-de-wilde,15,2,0.0,0.1333333333333333,,,,,,,,,,,
comedy,JETTELE,F,,,,"
          
Sie.

          

            
Dü kasch passe noch,
(bis)

            
Dü kasch passe noch, das weisch,

            
Das weisch Dü wohl!

          

        
",1,lustig-bi-de-wilde,18,1,0.0,0.0555555555555555,,,,,,,,,,,
comedy,JETTELE,F,,,,"
          
Mitnander.

          

            
Mir sin halt beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlore,

            
Mr sin im Meer verlore!

          

        
",2,lustig-bi-de-wilde,22,5,0.267,0.2272727272727272,,,,,,,,,,,
comedy,EDI,M,,,,"
          
Mitnander.

          

            
Mir sin halt beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlore,

            
Mr sin im Meer verlore!

          

        
",3,lustig-bi-de-wilde,22,5,0.267,0.2272727272727272,,,,,,,,,,,
comedy,EDI,M,,,,"
          
Er.

          

            
Kàm nur e Schiff ku z'fahre

            
Un thàt uns doch ufnàh!

          

        
",4,lustig-bi-de-wilde,13,1,0.0,0.0769230769230769,0.1068,0.2032,0.4358630787701534,0.09368,0.43471462157026836,0.0,0.18468,0.1782,0.0438,0.12353543651960783,0.4919832927943566
comedy,JETTELE,F,,,,"
          
Sie.

          

            
's thàt uns viel Leid erspare,

            
Das ha-n-ich längst scho g'sàh!

          

        
",5,lustig-bi-de-wilde,14,1,0.5914888744905239,0.0714285714285714,0.22509777489810476,0.2032,0.48243760365372806,0.2098335310501708,0.44449866761218393,0.11045878864204892,0.18468,0.10442968241681168,0.0438,0.12353543651960783,0.47315960194014933
comedy,JETTELE,F,,,,"
          
Mitnander.

          

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",6,lustig-bi-de-wilde,29,2,0.0,0.0689655172413793,0.22509777489810476,0.1266,0.5143545109436264,0.2098335310501708,0.45767678782339455,0.15735878864204894,0.11468,0.14972968241681167,0.0,0.0,0.43136443741126146
comedy,EDI,M,,,,"
          
Mitnander.

          

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",7,lustig-bi-de-wilde,29,2,0.0,0.0689655172413793,0.17169777489810478,0.1266,0.5049945033225793,0.1629935310501708,0.49012813271137123,0.2042587886420489,0.11644000000000002,0.19502968241681168,0.0,0.0,0.4761497836551799
comedy,EDI,M,,,,"
          
Er.

          

            
Wenn mir doch nur d'heim wieder wàre,

            
Wie wotte mir 
(bis)
 so glicklig si!

          

        
",8,lustig-bi-de-wilde,18,1,0.0,0.0555555555555555,0.11829777489810478,0.1266,0.5604549454396158,0.11615353105017082,0.5633746729270495,0.2042587886420489,0.23820000000000005,0.19502968241681168,0.0,0.0,0.5860863210129071
comedy,EDI,M,,,,"
          
Mitnander.

          

            
Mir hätte-n-ab e Last, e schwere,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch.

          

        
",9,lustig-bi-de-wilde,45,5,0.1041746733181268,0.1111111111111111,0.13913270956173013,0.01032,0.5815853848165956,0.1399135310501708,0.5886938655426787,0.26833878864204885,0.25832000000000005,0.23454968241681168,0.03596874806649094,0.011559999999999999,0.5833843807606438
