,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was dummelst di denn nit ? Hest ess jo lang triwliert

                        
De Babbe-n-un mich au, bis mer ess resselviert

                        
Hyt nohmedaa mit ych uf Schilke nus ze laufe,

                        
Daß mer fürr morje früej die Millrumsküechle kaufe.

                        
Ze mach denn emol furt, du großi Hopfestang!

                    
",0,arnold-der-pfingstmontag,47,4,0.0851063829787234,,,,,,,,,,,
1,1,comedy,Hr. Starkhans,M,,,,"
                        
Hr. Starkhans

                        
Loß mier myn Lissel gehn. ’S wurd aim jo Angst e Bang

                        
Wemmerr dich alewyl heert balje-n-un haßliere.

                        
De dewwerst glych so wüest; es duet ’s nit mellediere

                        
Diß Gschelts un diß Gelärms! ’S isch wohr …

                    
",0,arnold-der-pfingstmontag,40,2,0.05,,,,,,,,,,,
2,2,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was geht ’s dich an,

                        
ich bin syn Mueder, ich! I waiß was i vermaan.

                        
Zeiht merr die Maidle nit, duet merr si nit kristiere,

                        
Ze wisse si sich nie ier Lewesdaa ze rüere,

                        
Do were Schlabbe drus, Schlofkabbe, fuli Bamble.

                        
Zue myner Mueder Zyt henn mier müen anderst stramble!

                        
Poz dausig un ken End …

                    
",0,arnold-der-pfingstmontag,57,4,0.0701754385964912,,,,,,,,,,,
3,3,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
I bin schunn lang gerüst

                        
Myn liewi Mamme! ’S isch halt nur, i saa ’s …

                    
",0,arnold-der-pfingstmontag,16,4,0.25,,,,,,,,,,,
4,4,comedy,Hr. Starkhans,M,,,,"
                        
Hr. Starkhans

                        
Es wischt

                        
Sich wayer d’Aue-n-aa. Was hesch de denn ze gryne

                        
Myn liebs Kanästjele? Loß dyni Gukkle schyne

                        
Recht hell un frisch wie d’ Sunn, wisch dyni Bäkkle-n-aa,

                        
De waisch wohl, Hexebubb, daß i di liewer haa

                        
Aß alles uf der Welt, bisch mer an ’s Herz gewachse

                        
Wie Ebbheu an e Muur. I wett ’s gitt in ganz Sachse

                        
Ken Maidel so wie du, so wyß, so nettlecht gschift.

                        
Was pfubfst de denn? Was isch ’s wo di so stark angryfft?

                    
",0,arnold-der-pfingstmontag,89,12,0.1348314606741573,0.0461833333333333,0.20143376013254674,0.47822977737621086,0.05675,0.5686649204827423,0.1225297933776526,0.23509205601143562,0.0477,0.027483333333333314,0.2929557709067466,0.6537937234995896
5,5,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
I kan ’s jez nigglich, myn liewer Babbe, saaue,

                        
Verdrießli bin i halt, von aaße niddergschlaaue.

                        
Drum blybt’ i liewer dhaim, wenn ’s imm isch ainerlay.

                        
Un Sie, wurr Si nit bees, myn Mamme; n-ali zway

                        
Do newes gehn jo mit, ’s Suffeyel un syn Mueder,

                        
Un wenn Si will, ze bhalt I myne klaine Brueder,

                        
un gib recht uf ne-n-acht.

                    
",0,arnold-der-pfingstmontag,65,11,0.1692307692307692,0.06323787878787875,0.2108103803915961,0.4863905474795292,0.07260857253442723,0.5631256003978224,0.11499039715196806,0.26305151453381304,0.037111095159392815,0.027483333333333314,0.3451709442868081,0.6610765394946369
6,6,comedy,Frau Dorothee (Dorthee),F,,,,"
                        
Fr. Dorthee

                        
Was diß for Ynfäll sinn!

                        
Kuum het sich ’s recht druf gfrait, het ’s schunn e-n-andre Sinn.

                        
Ze mach denn wie de witt … Kumm Babbe!

                    
",0,arnold-der-pfingstmontag,29,3,0.1034482758620689,0.06323787878787875,0.19991038039159612,0.45078610432539934,0.07260857253442723,0.5747697604842774,0.03936060377431545,0.230251514533813,0.037111095159392815,0.027483333333333314,0.3438709442868081,0.6858610559617173
7,7,comedy,Hr. Starkhans,M,,,,"
                        
Hr. Starkhans

                        
Wart e bissel!

                        
I will e Schmizzel z’erst von unserm Munggedrissel.

                        
Kumm Lissel, gimmer ain’s. Hyt bin i gerasiert. 

                        
Sie küßt ihn.

                        
So … mach au daß es kracht ! Gelt! Hesch de Bart nit gspüert? 

                        
Gehn ab.

                    
",0,arnold-der-pfingstmontag,40,3,0.075,0.04558787878787875,0.24880560995595946,0.45033259073152737,0.04175857253442724,0.5710968722790403,0.048760603774315424,0.18905151453381303,0.03551109515939282,0.02249999999999998,0.34170010833431125,0.6588645390323394
8,8,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
allein

                        
Je zisch mer ’s widder lycht, es hät mer ’s Herz aagstose

                        
Wenn i mit ’nus hät müen; er het sich druf verlose

                        
Daß er glych nooch der Kirch recht mit mer babble kan.

                        
Herr Jeh! Herr Jeh! Was isch diß for e scheener Mann!

                        
Was isch er groß un stark, was het er rodi Bakke

                        
Un e staatsmäßji Nas, merr meecht ne fast dran pakke.

                        
Was diß for Aue sinn, un wie er stattli geht!

                        
’S isch Schad, daß merr ne nit in alem recht versteht.

                        
’S isch e narrechdi Sproch diß Hochdytsch; do haißt Steyer

                        
E Stier, e Thar e Door, Babbier diß isch Papeyer,

                        
E Schmuz haißt dert e Kuß, zuem Unroth saat mer Schmauz,

                        
Hiz saat merr nit, nain, Heiz, der Staat zell isch der Pauz,

                        
For Lieb saat merr Lyweh, e Schnuer isch e Bindfade,

                        
Un d’ Sohnsfrau haißt e Schnurr, e Schoppe-n-isch e Lade,

                        
Fürr Hosse saat merr Bux, e Bugett for e Struß,

                        
E-n-Imm diß isch e Biehn, der Schinder kommt nit drus.

                        
Jez wurrum henn si mi nit gschikt in ’s Ditschland niwwer,

                        
Uf Mannem oder Spyr; dert wärd i gsin vil liewer

                        
Aß in Sangdiedel do, dem klaine welsche Nest,

                        
Wo merr Johr us, Johr yn sich mit Grumbeere mest,

                        
Ze kinnt i doch jez au mit dytsche Herre redde.

                        
I will mer awwer schunn recht Müej genn …

                    
",0,arnold-der-pfingstmontag,233,25,0.1072961373390558,0.03200187878787876,0.22115839941690324,0.46115108053627923,0.03459657253442724,0.5853146887510491,0.03806416794546777,0.16936008994046717,0.02671703128314128,0.02499599999999998,0.32674581472668685,0.6534015290222767
9,9,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
eintretend

                        
I will wedde

                        
Daß er di angfüert het. I haa recht ufgebaßt

                        
Un haa-ne-erst nit gsehn. Ze mach di halt druf gfaßt.

                        
Die Mannslyt sinn eso, si redde nix als Laoue,

                        
Der Best isch donnix nuz, der Deichert maan ne traoue.

                        
Schwei still, was heer i drus!

                    
",0,arnold-der-pfingstmontag,49,4,0.0816326530612244,0.04876854545454542,0.21858102770951363,0.44408702205273676,0.03679657253442724,0.5511239295033733,0.05601416794546776,0.12004353939730042,0.02671703128314128,0.02916266666666666,0.3079734072175247,0.5934847639704682
10,10,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Herr Jeses wenn er ’s wär!

                    
",0,arnold-der-pfingstmontag,7,2,0.2857142857142857,0.039313999999999974,0.18235660300037404,0.4350346199678719,0.039738,0.5644670094990886,0.05420356417115231,0.12413408087492302,0.014655936123748459,0.02916266666666666,0.22645823383746322,0.5929984204756445
11,12,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Jez wurd mer ’s Herz schunn schwer

                        
For ludder Angst un Freud.

                    
",0,arnold-der-pfingstmontag,13,4,0.3076923076923077,0.03931399999999998,0.16670660300037404,0.47645190777494245,0.039738,0.560610620524312,0.10726846085997861,0.19306298443362013,0.03435593612374846,0.02916266666666666,0.14885823383746324,0.575808508782593
12,13,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Ihr unterhän’ger Diener.

                        
Sind die Jungfrau’n wohl auf? 
Küßt beiden die Hand.
 Ich
                            werde täglich kühner ;

                        
Man ist bei so viel Glück, sein selbst sich kaum bewußt,

                        
der Liebe Seligkeit erfüllt mir ganz die Brust.

                    
",1,arnold-der-pfingstmontag,36,7,0.1944444444444444,0.048771142857142825,0.12232565915029643,0.4868364569953224,0.056709428571428556,0.5784904736560785,0.11166846085997859,0.2752612323888778,0.05175593612374846,0.040296,0.11577698929276119,0.6137067216516924
13,15,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Ach Herr Jeh!

                    
",1,arnold-der-pfingstmontag,4,1,0.25,0.05490714285714282,0.10016428571428573,0.465493247257229,0.08742142857142857,0.5831769152402763,0.12711489668882625,0.2325771515139548,0.0371,0.0378,0.06394791950280108,0.6057770777083805
14,18,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Befehlen

                        
Vielleicht die Jungfrau’n was? Ihr Diener wird nicht fehlen

                        
Mit Windes Schnelligkeit zu folgen Ihrem Wort;

                        
Nur schicken Sie mich nicht für allzulange fort.

                    
",1,arnold-der-pfingstmontag,26,5,0.1923076923076923,0.03225714285714284,0.11478428571428571,0.4893188137929306,0.07337142857142856,0.5861656022754627,0.10916489668882626,0.2105271515139548,0.052259999999999994,0.06348000000000001,0.03504791950280109,0.6165945238218972
15,24,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Verzieh’n

                        
Sie nicht zu lang mein Glück. Zwar schien mir Ihr Geflüster

                        
So ächt poetisch leis, wie wenn im Haine düster

                        
Durch leichtbeweglich Schilf die Geister schweigend gehen,

                        
Und mit erstorbnem Hauch des Abends Lüfte wehn.

                    
",1,arnold-der-pfingstmontag,37,7,0.1891891891891892,0.024657142857142843,0.12754058922691547,0.5028465415783268,0.06908571428571426,0.5792023930523169,0.12589346811739768,0.1900838064632298,0.08145632961256538,0.08870857142857143,0.07836220521708678,0.6078744821823056
16,26,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Ich? – Ken Wort …

                    
",2,arnold-der-pfingstmontag,5,1,0.2,0.02465714285714284,0.19939058922691544,0.505436198792864,0.06908571428571426,0.5661174874612165,0.07282857142857138,0.12115490290453271,0.061756329612565386,0.08870857142857143,0.07836220521708678,0.5738572265951442
17,31,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Diß Dings isch hell wie Rauch.

                        
Doch halt. Jez merk i ne, er meecht mit ess spaziere;

                        
Er saat ’s isch gueder Luft. Wo wurd er ess hienfüere?

                    
",2,arnold-der-pfingstmontag,29,4,0.1379310344827586,0.03784999999999998,0.17342630351262972,0.5028162246057694,0.0661642857142857,0.5705850530661142,0.05902857142857141,0.09755665494927504,0.04435632961256538,0.07865857142857141,0.1023183044565901,0.5587480480879968
18,32,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Der Schießrain, diß wärd scheen.

                    
",2,arnold-der-pfingstmontag,6,1,0.1666666666666666,0.022649999999999983,0.2562263035126297,0.5117924865804633,0.0285642857142857,0.5560846429427418,0.03082857142857141,0.19135665494927503,0.04435632961256538,0.07865857142857141,0.18951919771090062,0.5888059232784582
19,33,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Na jo! 
laut zu Reinhold
 Si henn erecht,

                        
Hyt owes bly’t der Luft leb un doch küelelecht.

                    
",2,arnold-der-pfingstmontag,18,2,0.1111111111111111,0.022649999999999983,0.25920630351262974,0.5344771421278056,0.0285642857142857,0.6098817801197687,0.03082857142857141,0.2326262411493873,0.02919632961256538,0.03617857142857141,0.2957191977109006,0.6460598460914155
20,35,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Es isch gar lufti drus. Si danze

                        
Hyt uf em Lindebaum. I main au frey si pflanze

                        
N-e große Maye-n-uf, un gaise dran in d’ Heeh.

                        
’S isch vor em Juddedoor.

                    
",2,arnold-der-pfingstmontag,35,3,0.0857142857142857,0.022649999999999983,0.24645,0.5533992339956413,0.014050000000000002,0.6163063704444255,0.0,0.30293625286677894,0.0,0.01094999999999998,0.2763382453299483,0.6684864765277423
21,38,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Je nun, ich geh hinaus

                        
Vor’s Judenthor, hol Thee in eines Gaswirths Haus,

                        
Er nennt sich Lindenbaum. Dort pflanzt man heute Mayen

                        
Und tanzt auf grünem Plan bei Flöten und Schallmayen,

                        
Wir nehmen dann den Thee zusammen.

                    
",2,arnold-der-pfingstmontag,39,5,0.1282051282051282,0.022649999999999983,0.17085,0.5121284912377675,0.014050000000000002,0.6261898120405117,0.0,0.37921625286677896,0.0,0.01094999999999998,0.2763382453299483,0.7163478264390627
22,39,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Er vexiert,

                        
Simmier denn krank? Was Thee! Mier henn hyt nix laxiert.

                        
Merr trinkt jo numme Thee wemmerr will dichdi schwizze;

                        
Wemmerr Brechbulver nimmt un wemmer Bluer duet spyzze.

                    
",3,arnold-der-pfingstmontag,30,1,0.0333333333333333,0.0666,0.1517,0.5112491088444194,0.12852187076814078,0.5344786769298012,0.12897878305921356,0.320616252866779,0.12911680798484054,0.0,0.2173342265876439,0.6040415744203566
23,40,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Jo, de hesch wayer recht. Merr trybt sich viele Wuest

                        
Mit Schwizze-n-us em Lyb. Do nimmt merr Holderbluest

                        
Un Klabberrose-n-au, Kamille, Himmelschlüßel,

                        
Mit Daußigguldekrutt, e ganzi Kaffeeschüßel.

                        
Der Schwyzzerthee der isch der best vun ale noch,

                        
Un dene maint villycht der Herr.

                    
",3,arnold-der-pfingstmontag,47,3,0.0638297872340425,0.07166666666666667,0.06889999999999999,0.5034850550076844,0.14105520410147412,0.5515222084605115,0.13837878305921356,0.25308291953344564,0.12911680798484054,0.0,0.16866666666666666,0.5928603494560762
24,41,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
E schlechter Koch,

                        
Wo ess am Sundaa wott laddynisch regaliere.

                        
Mier hen ’s nit so gemaint. Si solle-n-ess nusfüere,

                        
Nus uf de Schießrain hien.

                    
",3,arnold-der-pfingstmontag,27,4,0.1481481481481481,0.09200485104720932,0.02279999999999999,0.4847566635483659,0.1656552041014741,0.47905310361754905,0.18676216162709186,0.23916333333333334,0.1795893817647678,0.0,0.062466666666666615,0.5020504844970117
25,42,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Ach Gott! Bin ich denn taub!

                        
Ganz bin ich zu Gebot. Der Regen hat den Staub

                        
Seit gestern Abend rasch von Weg und Flur vertrieben;

                        
Es wäre wahrlich Schad’ wenn Sie zu Hause blieben.

                    
",3,arnold-der-pfingstmontag,35,5,0.1428571428571428,0.11824485104720932,0.04215999999999999,0.4657887740453788,0.1812952041014741,0.46821536935478464,0.22845613369525913,0.16745666666666667,0.2216243535401085,0.02908,0.0844533333333333,0.4585687432558972
26,43,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
bei Seite zu Christinchen

                        
Jez waiß i was er saat. Gelt, was er artli isch?

                        
Wenn i ne gsych, ze-n-isch mer ’s wohl wie imm e Fisch.

                        
Er isch abardi nett … 
Laut zu Reinhold
 Mer müeße-n-awwer
                            warde

                        
Bis myn Brüederle zeruck kummt us em Garde.

                        
Diß duuert wohl e Stund. Ze gehen Si z’erst noch haim,

                        
Un hole Sie dernoh de Wolfgang im Kolaym.

                    
",3,arnold-der-pfingstmontag,70,8,0.1142857142857142,0.12204485104720933,0.06659571108663626,0.47374882751721065,0.1812952041014741,0.4654846052936371,0.23783113369525913,0.13025166666666665,0.2216243535401085,0.043730000000000005,0.17988585912348998,0.47065933077201194
27,44,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Ha jo! Der geht gern mit.

                    
",3,arnold-der-pfingstmontag,7,1,0.1428571428571428,0.05544485104720932,0.14319571108663626,0.4653101596850007,0.05277333333333332,0.5460993487581922,0.10885235063604555,0.23965166666666668,0.09250754555526797,0.08753,0.3034212757145961,0.6035882291168041
28,45,comedy,Reinhold,M,,,,"
                        
Reinhold

                        
Ganz recht. Adieu! Ich lasse

                        
Sie nur für kurze Zeit. 

                        
Geht ab.

                    
",3,arnold-der-pfingstmontag,13,5,0.3846153846153846,0.06414400885326692,0.19195571108663625,0.46730589673081874,0.053512355967871426,0.5242280239298476,0.12194062791827853,0.22914500000000002,0.13166976395694593,0.10065655291457735,0.2961279423812628,0.5668787424942601
29,46,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Der duet di awwer haße!

                        
Im Furtgehn het er di gar yfri angegukt,

                        
Er hätt derr gar ze gern noch d’ Händ gschmuzt un gedruckt.

                    
",3,arnold-der-pfingstmontag,26,2,0.0769230769230769,0.04380582447272426,0.28025571108663627,0.45114828242413907,0.028912355967871423,0.5462263082153034,0.07355724935040023,0.25649500000000003,0.10459719017701867,0.12255655291457737,0.35789565067681584,0.6168235575873219
30,47,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Gewiß het er mi gern. Er duet mer ’s als verzähle

                        
Wie inne d’ Lieb zu mier duet schmirze-n-un verquäle.

                        
Er meecht mi gar gern han. I wär zue gern syn Frau.

                        
Die Zöpf die gfalle mer lang nimmi wie dier au.

                    
",3,arnold-der-pfingstmontag,45,7,0.1555555555555555,0.017565824472724263,0.3120385682294934,0.4449996667795083,0.013272355967871418,0.5489177744862961,0.05643470585366154,0.29036357142857144,0.08627650411596366,0.11224798148600593,0.382707392852372,0.6474218247106565
31,48,comedy,Christinchen (Christinel),F,,,,"
                        
Christinel

                        
Mier könnte just so guet e Schnebbekabb ufsezze,

                        
Als wie diß Meyel do. Der het sich recht lon hezze,

                        
Bis er ’s genumme het der Sekretarje’s Fritsch,

                        
Au isch ’s emm schunn verlaid, die Schlabb …

                    
",3,arnold-der-pfingstmontag,37,3,0.081081081081081,0.03670886526059804,0.31166952380952384,0.44638298443555735,0.03539294924765714,0.5439847091544274,0.0845401679907165,0.29646969644523113,0.12374726912706743,0.1194755696769682,0.339341533728882,0.6277059882120442
32,49,comedy,Lieschen (Lissel),F,,,,"
                        
Lissel

                        
Ha na, diß isch

                        
Merr lieb; diß wurd em schunn syn Hoffartsmüedel küele.

                        
In unsrer Kirch do sizt ’s brait in de-n-erste Stüele,

                        
Un isch so brozzerli, maint wyl ’s e Mantlett traat

                        
Von Merdwa Syd, ze-n-ischs …

                    
",3,arnold-der-pfingstmontag,42,1,0.0238095238095238,0.03670886526059804,0.36326952380952376,0.4625253522667858,0.03539294924765714,0.5691592740591738,0.0845401679907165,0.3588696964452311,0.12374726912706743,0.0756755696769682,0.21580611713777587,0.6533727001264724
