drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste

          
(misst und schaut nach dem Metermass):

          
Sagittalumfang, fünfunddreissig Centimeter. Stimmt ganz genau mit d’r Uffzeichnung, wie m’r ’s letscht schun gemacht han.

        
",0,stoskopf-dr-hoflieferant,25,3,0.0,0.12,,,,,,,,,,,
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste

          
(steckt das Metermass ein und zieht aus der hinteren Tasche seines Gehrockes ein Metermass hervor, wie es von den Schuhmachern beim Massnehmen der Schuhe benützt wird):

          
Jetzt welle m’r doch noch emol d’Breite nochmesse, m’r kann nit exakt genue sin, wäje de Berechnunge. 
(misst)
 

        
",0,stoskopf-dr-hoflieferant,50,1,0.0,0.02,,,,,,,,,,,
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste

          
(genau das Mass ablesend):

          
Breite, vierzehn Komma sieben.

        
",0,stoskopf-dr-hoflieferant,11,3,0.0,0.2727272727272727,,,,,,,,,,,
comedy,Georges,MALE,,,,"
          
Ehrstein

          
(notierend):

          
Breite, vierzehn Komma sieben.

        
",0,stoskopf-dr-hoflieferant,8,1,0.0,0.125,,,,,,,,,,,
comedy, Jeannette Grinsinger,FEMALE,,,,"
          
Jeannette:

          
C’est vrai
, ohne die Untersuechunge vun de Köpf vun unserer Fameli, ze wüsste mir’s hytt noch nit, wie d’Fameli 
Grinsinger
 herestammt.

        
",0,stoskopf-dr-hoflieferant,24,3,0.0,0.125,0.0,0.37208005215057,0.42616029697867785,0.0,0.5673243436641352,0.0,0.16586666666666666,0.0,0.029199999999999997,0.16210671780765523,0.61539552475539
comedy, Lisa Grinsinger,FEMALE,,,,"
          
Lisa:

          
E grossi Fraid wurd d’r 
papa
 küm han, wenn’r vun sinere Reis nooch Paris zeruckkummt, unn mir ihm saaue wäre, dass d’r Professor Kneppchen erüsgedüeftelt hett, dass im 
papa
 sini Eltre üs Sachse sin gsin.

        
",0,stoskopf-dr-hoflieferant,36,4,0.0,0.1111111111111111,0.0,0.3820967188172367,0.45582807475201087,0.0,0.55777261830952,0.0,0.14672121973454466,0.0,0.0607,0.13376918518737288,0.6082659394098245
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste:

          
Fraid hin oder Fraid here. In d’r Wisseschaft kann m’r uff so Kleinigkeite kenn Rucksicht nemme. — So unn jetzt welle m’r noch emol genau d’Länge revidiere. 
(setzt das Mass an)
 Länge, sechzehn Komma zwei.

        
",0,stoskopf-dr-hoflieferant,39,7,0.0581090982301219,0.1794871794871795,0.01162181964602438,0.33701103759906265,0.47314863335508023,0.0,0.5642808109574406,0.013819073467359038,0.2277930899073577,0.015898613588529863,0.10358571428571428,0.1646559788391041,0.6262825479649049
comedy,Georges,MALE,,,,"
          
Ehrstein

          
(notierend):

          
Länge, sechzehn Komma zwei.

        
",0,stoskopf-dr-hoflieferant,8,1,0.0,0.125,0.01162181964602438,0.3958777042657293,0.47348989350930665,0.0,0.5457100602328068,0.013819073467359038,0.19132642324069102,0.015898613588529863,0.08898571428571429,0.09258679365173121,0.6123396907900572
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste:

          
So, nun jetzt noch d'Jochbreite .. 
(setzt das Mass an)
.

        
",0,stoskopf-dr-hoflieferant,13,1,0.0,0.0769230769230769,0.01162181964602438,0.26927770426572933,0.46733897700171606,0.0,0.557856807823619,0.013819073467359038,0.19132642324069102,0.015898613588529863,0.08898571428571429,0.18408175135300284,0.6175966135554202
comedy,Fritz Grinsinger,MALE,,,,"
          
Fritz Grinsinger

          
(tritt durch die Mitteltüre ein. Er trägt Reisekostüm, und hat eine leichte Reisetasche in der Hand. Er bleibt einen Augenblick still stehen):

          
Nom d'un petit bonhomme
, als noch nit ferti mit dere Kopfmesserej ?

        
",1,stoskopf-dr-hoflieferant,38,2,0.0,0.0526315789473684,0.01162181964602438,0.23180714285714288,0.4294057447294944,0.0,0.5098635581712471,0.013819073467359038,0.16875975657402437,0.015898613588529863,0.08898571428571429,0.25518175135300286,0.5885691862035133
comedy, Auguste Grinsinger,MALE,,,,"
          
Auguste:

          
A l’instant papa
. 
(schaut das Metermass nach)
 Jochbreite, zwölf Komma vier Centimeter.

        
",1,stoskopf-dr-hoflieferant,15,1,0.0,0.0666666666666666,0.01162181964602438,0.32285714285714284,0.4040572658477514,0.0,0.48212797730669177,0.013819073467359038,0.125171870172813,0.015898613588529863,0.04288571428571429,0.19348175135300286,0.5523113711690367
