"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","Frisch","M","","","","
            
Frisch :

            
(liest Zeitung)

          
",0,"kuehne-bureaukrate",5,1,0.2,-1,-0.480490816370069,-0.406497401950135,-0.821914178056822,-0.39196132806175,-0.956980396503969,0.0799073181747514,-0.550190973245881,0.723709016681503,-0.153517762826509,0.448301063820216
1,"comedy","Dindeschlecker","M","","","","
            
Dindeschlecker :

            
(rechnet eifrig.)

          
",0,"kuehne-bureaukrate",5,1,0.2,-1,-0.480490816370069,-0.406497401950135,-0.821914178056822,-0.39196132806175,-0.956980396503969,0.0799073181747514,-0.550190973245881,0.723709016681503,-0.153517762826509,0.448301063820216
2,"comedy","Frei","M","","","","
            
Frei :

            
(starrt in die Luft und trämut ; das Schweigen dauert etwa eine Minute, fällt schliesslich
            Frei auf ; er beugt den Kopf leicht um den Aufsatz seines Pultes herum, gewahrt das Idyll, nimmt eine
            Zitronen- oder Orangenschale und wirft sie über das Pult Dindeschleckers hinweg, auf Frisch's
            Zeitung. Worauf er eifriges Schreiben markiert.)

          
",1,"kuehne-bureaukrate",56,6,0.107142857142857,-0.965759172650659,-0.440864533409676,-0.389537867419962,-0.816101168432035,-0.406744982734548,-0.954792034488363,0.107130818870513,-0.552595200969806,0.699438934791981,-0.17019358118421,0.459039186885102
3,"comedy","Frisch","M","","","","
            
Frisch :

            
(fährt auf)

            
Ninevierzig noch emol ! Jetz stecke mr emol die Fisik uff, Babbe Dindeschlecker ! Nit emol riehwig
            sinne Zitung lase ka mr im Dienscht ! 
            
(nimmt die Schale und wirft sie über den Aufsatz Dindeschleckers hinweg, diesem gerade auf
            seine Arbeit.)

          
",1,"kuehne-bureaukrate",45,6,0.133333333333333,-0.965759172650659,-0.440864533409676,-0.389537867419962,-0.816101168432035,-0.406744982734548,-0.954792034488363,0.107130818870513,-0.552595200969806,0.699438934791981,-0.17019358118421,0.459039186885102
4,"comedy","Dindeschlecker","M","","","","
            
Dindeschlecker :

            
(gemütlich)

            
Allons, allons ! 
            
(wirft die Schale in den Papierkorb.)

          
",2,"kuehne-bureaukrate",14,1,0.0714285714285714,-0.899417320577362,-0.363716249370006,-0.356785504889773,-0.80437056628339,-0.434565744627616,-0.950221135905025,0.159310669332811,-0.556896393790295,0.652567457400144,-0.201849032284866,0.479337068539294
5,"comedy","Frei","M","","","","
            
Frei :

            
(nimmt eine weitere Schale und wirft sie an die Zimmerdecke, derart, dass sie zurückfallend
            auf Dindeschleckers Arbeit fällt.)

          
",2,"kuehne-bureaukrate",21,2,0.0952380952380952,-0.899417320577362,-0.363716249370006,-0.356785504889773,-0.80437056628339,-0.434565744627616,-0.950221135905025,0.159310669332811,-0.556896393790295,0.652567457400144,-0.201849032284866,0.479337068539294
6,"comedy","Dindeschlecker","M","","","","
            
Dindeschlecker :

            
(gemütlich)

            
Allons, allons, Herr Frisch, wenn Sie's salwer nit verputze kenne, wurum warfe Sie mir so Dings a!
            
            
(wirft die Schale weg.)

          
",3,"kuehne-bureaukrate",28,5,0.178571428571429,-0.805111748581756,-0.25314539806871,-0.310489300687859,-0.786544579103007,-0.472069815309493,-0.942912281830631,0.232077369176902,-0.562136393588682,0.586301082595441,-0.245222981560992,0.506935796995353
7,"comedy","Frisch","M","","","","
            
Frisch :

            
Was? Ich?

          
",3,"kuehne-bureaukrate",3,1,0.333333333333333,-0.805111748581756,-0.25314539806871,-0.310489300687859,-0.786544579103007,-0.472069815309493,-0.942912281830631,0.232077369176902,-0.562136393588682,0.586301082595441,-0.245222981560992,0.506935796995353
9,"comedy","Frei","M","","","","
            
Frei :

            
Am And gar ich, hm ?

          
",4,"kuehne-bureaukrate",6,1,0.166666666666667,-0.688702612687057,-0.115034056657408,-0.253818305759866,-0.762431605363761,-0.514564298169152,-0.932411158294218,0.319276666299219,-0.567013750165492,0.505132646686042,-0.295742261027007,0.538683813763228
10,"comedy","Frisch","M","","","","
            
Frisch :

            
Egal wer ! Ich will minne Rüehj ha! Einer von Euich isch's sicher, wu so Fisik tribt ; wenn's jetz
            nit uffheert, pack i eifach dr eint un verhaui dr ander drmit, drno isch dr Richtig scho drbi, soviel
            weiss i drno wenigschtens.

          
",5,"kuehne-bureaukrate",44,6,0.136363636363636,-0.688702612687057,-0.115034056657408,-0.253818305759866,-0.762431605363761,-0.514564298169152,-0.932411158294218,0.319276666299219,-0.567013750165492,0.505132646686042,-0.295742261027007,0.538683813763228
