drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
comedy,Lissel,F,,,"Lissel:
voilà, loon 's Uch gschmecke, Andrees 
            
",7,2,0.4924819771555757,0.2857142857142857
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(wehrt leicht ab)
— 's räicht, Lissel, 's räicht! — Wäisch, so genäuej nimmt's Uenseräiner doch juscht nit grood am
            e Feschtdäuej! — 
            
",27,3,0.3660327629291829,0.1111111111111111
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Vive la France! — Lissel, ich könnt grood hyle vor lütter Fräid!
",13,3,0.5284179989480573,0.23076923076923078
comedy,Lissel,F,,,"Lissel:
Ich kann's guet v'rstehn, Andrees.
",7,2,0.45882609366201443,0.2857142857142857
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Nee, Mäide, dies v'rstehsch Dü juschtemand lang nit so wie Uenseräiner. Do mueß m'r anno 71 d'rbie
            sin gewahn un mueß gsahne höön, wie d'Franzose ze Strooßburri nüsgezöije sin — — — 
            
",35,3,0.4469051125344039,0.08571428571428572
comedy,Lissel,F,,,"Lissel:
Kalmiere-n-Uch, Andrees. D'Franzose sin jo jetz wied'r do.
",12,1,0.4202194642096385,0.08333333333333333
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Gott sej Dank, Lissel, Gott sej Dank! 
            
",8,5,0.47005638620780743,0.625
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(blitzt wieder rasch in die Höhe und salutiert stramm)
Guete-n-Owe Harr Brandmäischter!
",17,2,0.45882609366201443,0.11764705882352941
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(jovial)
— Guete-n-Owe Andrees. — Au schun do?
",13,3,0.45921739577467635,0.23076923076923078
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert)
— Ja, Harr Brandmäischter.
",8,2,0.5302148573856891,0.25
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Raacht so, Andrees, raacht so. — Setze-n-Uch numme. — Aha, un öijeri nöj Dienschtkapp höön'r äu
            schun uff?
",21,4,0.4207570429535924,0.19047619047619047
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert)
— M'r sin jo jetz franzeesch, Harr Brandmäischter.
",12,1,0.4202194642096385,0.08333333333333333
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
(lächelnd.)
— Raacht so, Andrees, raacht so.
",10,4,0.46425888764000645,0.4
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
(hinter dem Bierausschank.)
— Uff dane Momant het'r schun lang gewoort. Galte, Andrees?
",16,4,0.43676051332846577,0.25
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
Jo wajer.
",3,1,0.4202194642096385,0.3333333333333333
comedy,Schorsch Peterhänsel,M,firefighter_director,lower_middle_class,"Schorsch:
Aw'r mit ere Engelsgeduld, galte, Andrees?
",7,2,0.430156611741518,0.2857142857142857
comedy,Andrees Bottjuckel,M,night_watchman,lower_class,"Andrees:
(salutiert.)
— In de letschte Johre nimmi, Harr Brandmäischter, denn do hawi d'Stung nimmi v'rwoorte könne,
            Harr Brandmäischter — — — —
",26,1,0.4202194642096385,0.038461538461538464
comedy,Lissel,F,,,"Lissel:
(drückt Andrees auf die Bank nieder.)
— Bliewe doch emol sitze, Andrees, m'r sin jo jetz franzeesch!
",20,3,0.405613319213966,0.15
comedy,Daniel Wendling,M,taverner/innkeeper,lower_middle_class,"Daniel:
Zall mäin ich doch äu. Dar prejßisch Mode mueß emol v'rschwinde.
",12,2,0.5182156035953855,0.16666666666666666
