Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft

          
(kummennt ine mit Püpitre)

          
Endlig isch er jetz wieder emol ag'ruckt, dr Samstig!..
                        ich freia mi als d'ganze Wuche drüf hi... denn alle
                        Samstig z'Owe mache mr Musiken mit-nander... der Herr
                        Fink, dr Herr Pfaffekàpple, dr Herr Bif, dr Herr Düwack
                        un ich...
(stolzi)
 ich bin ihre Chef d'orchestre!...
                        denn sie bringe nit ane, wenn nitt einer dr Tact
                        schlat... 's sin haltee alles nur Amateurs... dr Herr
                        Fink blost 's Basson, dr Herr Pfaffekàpple d'Flöte, dr
                        Herr Bif 's Saxophone un dr Herr Düwack 's Horn... ich
                        spielenn alle-n-Instrumente, excepté 's Basson, das ha-n-i
                        nie känne Lehr... un doch kàm's mr jetz z'Guten... ich
                        bin ewe-n-in ere grossartige-n-Erfindung üf dr Spür, wo
                        d'Musiken d'Haüptrolle drin spielenne soll... wenn das mir
                        g'lingt, so kermt mi Fortün un mi Rüehm kei Grenze
                        meh... doch, wenn mich nur dr Herr Fink mit sim Basson
                        nit emol im Stich losst... er will Allewil furt, dà
                        Mænner... un ich wisst secher kei ander Basson z'finde...
                        's isch fatal!... gradi das Instrument, wo-n-ich nitt
                        ka, das findet me-n-eso selte, un ich müess es doch ha,
                        nitt nur fir mi Samstigmüsik, awer b'sunders noch fir
                        meinen... doch stilli .. ich will mi Gheimnis no nitt
                        üsschwàtze... 'wenn nur d'Musiken Guten geht hit z'Owe un
                        ass die Herr nitt züe arg falsche bloose!...

          

          

            
G'sang

            
(Mirliton)

            
Wenn mir als Musiken mache,

            
So himpelt's màngmol arg,

            
Mir thien als selbst drab Lache,

            
Denn 's isch haltee keiner starick.

            
Doch wenn mir in Acht uns nàmme,

            
Wird se besser bol üsg'fiehrt,

            
D'B-moll, d'Dièses schier alle z'àmme

            
Werde jetz observiert.

            
Doch wenn mir in Acht uns nàmme,

            
Wird se besser bol üsg'fiehrt,

            
D'B-moll, d'Dièses schiert alle z'àmme

            
Werde-n-observiert!

          

          
G'wiss, d'Musiken isch ebbes Schön's!... alles ka me
                            mit dr Musiken mache!... alles!... doch hör i nitt
                            ebber kumme?...
(me klopft a)
entrez... 
(dr Herr Fink kummennt ine).

        
",0,lustig-zwei-erfindunge
1,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft.

          
Ah, Sie sin 's, Herr Fink?... was bringe Se mr Neü's?...
                        Sie werde doch ebbe kumme hit z'Owe... was mache
                        d'Gschàfte... was macht Ihre-n-Erfindung?

        
",1,lustig-zwei-erfindunge
2,comedy,Herr FINK,M,,,,"
          
Herr Fink.

          
Mi Erfindung?... was wànn Sie mit dem sage?

        
",2,lustig-zwei-erfindunge
3,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft.

          
Oh... Sie bruche sich nitt z'verstelle vor mir!... unde
                        uns g'sàit, ich ha das scho langer g'merkt an Ihrer
                        Unrüehigkeit, an Ihre Maniere... ich kenn ewe das
                        Ding... ich o bin in're-n-Erfindung üf dr Spür un ich
                        Glöüwe, dass ich jetz endlig an's Ziel kumme wird...

        
",3,lustig-zwei-erfindunge
4,comedy,Herr FINK,M,,,,"
          
Herr Fink.

          
Do sin Sie glückliche as ich, Herr Sieselsaft, denn ich
                        will's nitt làigne, ich suche ebbes, un wenn ich das
                        find, so isch mi Fortün gemachti.

        
",4,lustig-zwei-erfindunge
5,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft.

          
Grad as wie-n-ich!

        
",5,lustig-zwei-erfindunge
6,comedy,Herr FINK,M,,,,"
          
Herr Fink.

          
Tag un Nacht plogt mich das Dings!... Tag un Nacht
                        thüe-n-i noforsche, un wenn i als meinen, jetz ha-n-i's,
                        so geht's wieder züe nitt... drum isch's jetz
                        üsg'macht... ich gang nach Amerika, wo d'Photographie
                        besser geht... velicht ass mir dert ebbes Neü's,
                        ebbes Unerwartet's unde d'Hànd fallt, wo züe meinen
                        Erfindung bitrage ka...

        
",6,lustig-zwei-erfindunge
7,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft.

          
Das werde Sie doch ebbe nitt thüe, Herr Fink, wer wott
                        denn derno 's Basson spielen an uns're Soirées?...
(fir
                        sich)
 un ich, wo b'sunders üf ne zählt ha, fir meinen...
                       
(läuten)
 Sie kanne-n-uns nitt eso im Stich lo, das wàr
                        nitt Schön... wo wotte mir e-n-Anderer nàh?... Sie
                        wisse jo, ass das Instrument nieme spielt...

        
",7,lustig-zwei-erfindunge
8,comedy,Herr FINK,M,,,,"
          
Herr Fink.

          
Sie brüche nitt Sorga fir das, Herr Sieselsaft, ich kenn
                        e Jungi Mensch, wo par hasard das Ding spielt... nur
                        hat er's Allewil versteckt bis dohi, worum, weiss i
                        nitt... ich ha ne züefàllig emol ertappt dra...
                        suffit... wenn Sie wànn, so will ich ne hit z'Owe-n-an
                        mim Platz schicke... er spielt Rechte Schön...

        
",8,lustig-zwei-erfindunge
9,comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"
          
Herr Sieselsaft.

          
Eb ich will!... natirlig will i!... was wotte mr ohne
                        Basson mache?...
(fir sich)
 tiens, e-n-Idee!...
(er
                        heht dr Einger an d'Nase-n-an denkt no).

          

        
",9,lustig-zwei-erfindunge
