Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor :

        
(tritt ein, singt)

        
E Doktor isch, wer hett Idée? Zwiewele wie Bum-Bum! E vielgeblöjtes Menschekind; Zwiewele wie Bum-Bum! Ihm kläut'mr alles Leid un Weh Wenn irgend’s Mensche unwohl sinn. In’s Innere kann er zwar nit sähn, Zwiewele wie Bum-Bum! Un bstimme wo die krankt sitzt, Zwiewele wie Bum-Bum! Doch ich, ich Glöüwe s’isch zu versteh’n, Mach’ immer, daß d'r krank schwitzt. Ja‚‚, schwitze isch e prachtvolls Universalmittel bie'n alle krank un hilft manchem verzwiefelt widdr üf d’Bein. Leider gibt’s awr e so viel, wo d'Schwitzkürfür ebs ganz grässlicher halte, biem e krank un uewwer em Schaffe heißt’s, nur nit schwitze; awr biem Keijle, Esse un Trinke isch’s kenn Blöj, do geht’s. Ja‚‚, mit de Patiente hett m'r sini lieb Not, e jeder möcht ander’sch b’han- delt sin. Einer mit Mitlides, dr ander mit Grobheit, jener mit Medezin, zäller mit Wasser oder heissa Um- schläj, widdr anderi mit Iss oder Unterhaltung, un no sin noch do, die welle mit Ruej b’handelt sin, un mir Doktor muen uns immer noch de Lünne von de krank richt, des heißt also Geduld han. 
(Es klopft.)
 Es klopft, gewiß e Patient. Entré!

      
",0,huck-a-gelungener-patient
1,comedy,Patient,M,,,,"
        
Patient :

        
(kläglich grüssend)

        
Guten Morjen, Herr Doktor!

      
",1,huck-a-gelungener-patient
2,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor :

        
(mitleidend)

        
Guten Morjen, min Liawe, na sin Ihr krank ?

      
",2,huck-a-gelungener-patient
3,comedy,Patient,M,,,,"
        
Patient :

        
(nickend)

        
Hm!

      
",3,huck-a-gelungener-patient
4,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
So, so, na was fahlt Eujch denn? Patient 
(kläglich)
; D’G’sundheit’, Herr Doktor!

      
",4,huck-a-gelungener-patient
5,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Ja‚, ja, des Glöüwe ich schon, awr s’allererscht, was fahlt Eujch, wo han’r weh?

      
",5,huck-a-gelungener-patient
6,comedy,Patient,M,,,,"
        
Patient :

        
(nickend)

        
Hm!

      
",6,huck-a-gelungener-patient
7,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Un wo un was, wenn ich fröje derf ?

      
",7,huck-a-gelungener-patient
8,comedy,Patient,M,,,,"
        
Patient :

        
(zeigt auf den Magen)

        
Do!

      
",8,huck-a-gelungener-patient
9,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Aha, am Mäuje! Un was isch mit’m Mäuje, was fahlt’m denn?

      
",9,huck-a-gelungener-patient
10,comedy,Patient,M,,,,"
        
Patient :

        
(Ürgerlich)

        
Na, wenn Sie’s nit wisse, ich kann’s doch nit wisse, waye dem kumme ich doher, um zu froje, was im Mäuje fahlt!

      
",10,huck-a-gelungener-patient
11,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor :

        
(für sich)

        
Dummköpf! 
(Zum Patient)
: Na ja, ich meinen, was han Sie fuer Beobachtunge gemachti, wo sitze die Schmarze?

      
",11,huck-a-gelungener-patient
12,comedy,Patient,M,,,,"
        
Patient :

        
(zeigt auf eine stella des Magens)

        
Na, sehn’se, Herr Doktor, wenn ich do drutf drücen, tuet’s weh.

      
",12,huck-a-gelungener-patient
13,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Ja‚, do muehn’se ewe nit druft drücen, no tuet’s nit weh!

      
",13,huck-a-gelungener-patient
14,comedy,Patient,M,,,,"
        
Patient :

        
(zweifeln)

        
meinen Sie?

      
",14,huck-a-gelungener-patient
15,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Ey niadierlich! Zeye Sie emol Ihri Zung!

      
",15,huck-a-gelungener-patient
16,comedy,Patient,M,,,,"
        
Patient :

        
(schlechten verstehend)

        
Mini Zang? Ich hab keini mitgebrocht.

      
",16,huck-a-gelungener-patient
17,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor :

        
(Ürgerlich)

        
Ihri Zung solle Sie mir zäje!

      
",17,huck-a-gelungener-patient
18,comedy,Patient,M,,,,"
        
Patient :

        
(verlegener)

        
O nä, do scham ich mich.

      
",18,huck-a-gelungener-patient
19,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor:

        
Unsinn, worum denn?

      
",19,huck-a-gelungener-patient
20,comedy,Patient,M,,,,"
        
Patient:

        
Ich kann sie doch nit geje Eujch erußstrecke.

      
",20,huck-a-gelungener-patient
21,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
        
Doktor :

        
(Ürgerlich)

        
Ach was, des geniert gar nit, erüß mit dr Zung.

      
",21,huck-a-gelungener-patient
22,comedy,Patient,M,,,,"
        
Patient :

        
(verlegener)

        
Na, mintwäje. 
(Zeigt die Zunge ein wenig.)

      
",22,huck-a-gelungener-patient
