Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER

            
(vun rächts):

            
Wenn ich mich nitt drumbier, ze muess’s Narrehüss do in d’r Gejed sinn !

          
",0,jost-daa-im-narrehuss
1,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER:

            
Ah, do kummt jo ebber ! 
(Zuem Passant):
 Pardon, kenne Sie mir saawe, wo d’Irre-Anstalt isch ?

          
",0,jost-daa-im-narrehuss
2,comedy,E Passant,M,,,,"
            
PASSANT:

            
Nein, leider nitt ! 
(Geht wyddersch.)
 

          
",1,jost-daa-im-narrehuss
3,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER:

            
Awer ’s nächscht Wirtshüss, diss dhät’r wisse !

          
",1,jost-daa-im-narrehuss
4,comedy,E Passant,M,,,,"
            
PASSANT

            
(kummt wichtig zeruck):

            
Monsieur, meinen Sie am End ’s Narrehüss ?

          
",2,jost-daa-im-narrehuss
5,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER:

            
Gewiss, diss suche ich jo!

          
",2,jost-daa-im-narrehuss
6,comedy,E Passant,M,,,,"
            
PASSANT:

            
Ja‚, wo diss isch, weiss ich nämlich au nitt! 
(Rächts ab.)
 

          
",3,jost-daa-im-narrehuss
7,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER

            
(Wüat):

            
Awer zeitig sinn Sie, fur’s ball ze wisse ! Na, ich wurr’s schun finde ! No will ich awer im Monsieur Nervich, wo Doktor drinne-n-isch, schun de Marsch bloose ! 
(Lungt e Brief üss’m Sack)
 : Nitt nummen-ass’r hinter mym buckel mit mynere Doochder e Techtelmechtel ang’fange hett, nein, jetzt fröjt’r mich au noch do in dem Brief um d’Hand vum Octavie ! Schamä! E 
 Narredokter kummt nitt in d’Famili Brummer ! Ihnne mache d’krank verrückten, er macht no myni Doochder verrückten unn die schliesslig noch mich — nein, so verrückten bin ich jetzt doch nitt ! Warte Sie, Herr Doktor, ich kenn Sie zwar noch nitt, awer hytt solle Sie mich kenne Lehr, selbscht wenn’s Octavie noch so verrückten in Sie isch unn Sie noch so narrächt ins Octavie sinn ! E Narredokter ! M’r sät nitt ummesunscht: « Sage mir, mit wem du umgehst, und ich will dir sagen, wer du bist!» Iwerhaupt, was verstehn d’Jungi Lytt vun d’r Liawe? Do g’heert Erfahrung dezue! Ich habb d’Liawe au erscht g’funde, wo myni erscht Frau dood isch g’sinn. In d’r Biwel steht bekanntlich: «Wen Gott liebt, den straft er!» Na, üf myni erscht Frau angewend, muess ich directement de Fifi vum Liawe Herrgott gewänn sinn! Hoffetlich brache-n-awer jetzt besseri Zytte an, denn durich e Zyttungs-Annonce steh ich dato mit’re Mamsell im Briefwechsel ; denne-n-Oowe haw ich’s erscht Rendezvous mit’re, na, unn wenn d’Mamsell Euphrosine Bendélé nooch mym goût isch, ze wurd halte widder g’hyroot, awer nitt üss Verrucktheit, so wie d’Jungi Lytt! Die solle mit’m Hyroote Liawer warte, bis ass s’e-n-au emool Wittmann sinn !

          
",3,jost-daa-im-narrehuss
8,comedy,D’Stimm vum e Papegei,U,,,,"
            
PAPEGEI:

            
Wo isch’s Lorele? Da, Lorele, do hesch de Zuckerle !

          
",4,jost-daa-im-narrehuss
9,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER

            
(luejt erum):

            
Wer isch denn diss?

          
",4,jost-daa-im-narrehuss
10,comedy,D’Stimm vum e Papegei,U,,,,"
            
PAPEGEI:

            
Lorele ! Gibb mir e Schmitzele !

          
",5,jost-daa-im-narrehuss
11,comedy,Brummer,M,rentier,rentiers,upper_class,"
            
BRUMMER

            
(luejt am Huus nuff):

            
Ah, do owe huckt jo e Papegei, wo schynnt’s in ebber furtg’flöje-n-ich ! E zü scheens Dierele ! 
(Lockt’m):
 Lorele, kumme! Do isch Zuckerle !

          
",5,jost-daa-im-narrehuss
