Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Dü, Addes!

          
",0,bastian-dr-maischter-hett-gewunne
1,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Hä!

          
",0,bastian-dr-maischter-hett-gewunne
2,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Wie hett dir die Risssubb gschmeckt hitt Middaa?

          
",1,bastian-dr-maischter-hett-gewunne
3,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Nit zuem Beschte. Sie het starick gebrenzelt.

          
",1,bastian-dr-maischter-hett-gewunne
4,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Haha, un diss Kinderstrüempfel wo drinne gschwumme isch, haha.

          
",2,bastian-dr-maischter-hett-gewunne
5,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Dis hab ich nit g'schpanne. Pfüi Täifel.

          
",2,bastian-dr-maischter-hett-gewunne
6,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
D'r Meister hett sichs gemüedli üf d'r Deller g'schöpft. No maant'r annoch: Agath, ich Glöüwe
            dü hesch Gänsgries kocht? Haha, ich hab dich jo gschtupft mit-em Fuess, awer...

          
",3,bastian-dr-maischter-hett-gewunne
7,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Wenn's an's Esse geht, kenn ich nix. Ja‚ zuem Dunder, d' Maischtere isch doch als Junggsel Köche
            gsin üf 'me grosse Herrschaftsguet.

          
",3,bastian-dr-maischter-hett-gewunne
8,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES

            
(zündet eine Zigarette an):

            
Jo siewe Johr hett sie de Soi kocht, awer nit in d'r Harrschaft.

          
",4,bastian-dr-maischter-hett-gewunne
9,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Wenn ich so e Frau hätt, die dät ich jede Daa verkamisole.

          
",4,bastian-dr-maischter-hett-gewunne
10,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Jo, d'r Meister isch e patentierter Simbel.

          
",5,bastian-dr-maischter-hett-gewunne
11,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Wo steckt'r denn?

          
",5,bastian-dr-maischter-hett-gewunne
12,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Allez, am Heiligi Mondaa! Do macht er e Bierreisel, Commissiönle, kauft Loterieloos mit Zahle wo
            Gewinne könnte, waisch so Los mit 3, 5, 7, 9. Der verspielt noch d' ganz Büdik.

          
",6,bastian-dr-maischter-hett-gewunne
13,comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"
            
ADDES:

            
Wenn'r nume sini Alt zerscht verspiele dät, diss alt Rabbyse. Zaj loss mich au e bissel fümme.

          
",6,bastian-dr-maischter-hett-gewunne
14,comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"
            
EDDES:

            
Wart noch e Schluk — dä. Dü, Addes, g'scheit bin ich uff-em Messti gsin un hab gedanzt wie e Lumpe
            am Stecke. Dü, echti mit e're g’fitzti Schäftelmachere, waisch aani vun unsere Branche. Die soll mich
            nit gschlüdert han, e Dielewelter nochemol. Un wie der Walzer gschbielt isch worre: « O Susanna, wie
            bist du doch so Schön », waisch so mit, so ebbs for 's Härze, mit Schwung 
            
(will's vormachen)
 ah, au! 
            
(Hält sich die Seiten.)

          
",7,bastian-dr-maischter-hett-gewunne
