Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES

            
(noch hinter d'r Scène, läuten):

            
Ze bass doch üf, Michel ! Dü verdrucksch mir jo de Büch !

          
",0,jost-so-e-liederlicher-frack
1,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL

            
(au noch hinter d'r Scène):

            
Ei, 's isch au so arich eng do hinne !

            
(Iwerdem kumme beidi vun hinte eryn ; sie draawe mitnand e grosser Kuffer [odder e grossi,
            g'stricheni Kischt mit-e-me deckel unn zwei Handhewer an de Sytte], wo gross genue isch, ass sich e
            Mænner drinne versteckle kann. unde hett'r kenn Bodde meh.)

          
",0,jost-so-e-liederlicher-frack
2,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES

            
(stellt mit'm Michel de Kuffer an d' Wand rächts vor e beliewig's Meewelstick) :

            
Enfin, hätte mir'ne so wytt! Ich Schwetze wajer wie e Daadieb, wo in're Ärwet züegückt !

          
",1,jost-so-e-liederlicher-frack
3,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Diss soll mir kein unb'holfes Stickel Meewel sinn ! Diss isch jo d'r reinscht Sarich ! Was witt de
            denn mit anfang, Schorsch ?

          
",1,jost-so-e-liederlicher-frack
4,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Ei, Liawe Brüeder, dü weisch doch, ass ich demnächscht e paar Wuche in d' Vakanze will. Wyll awer
            e nejer Kuffer hyttzedaas e Hüffe Gald koscht, ze loss ich mir eenfach in denne alt Kischt, wo
            schunscht noch ganz Guten isch, e neje Bodde nynmache, wyll d'r alt füddi isch. D'r Schrynner losst'ne
            hytt noch abhole.

          
",2,jost-so-e-liederlicher-frack
5,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Do hesch de rachte, Brüeder, als Sparren ! Awer was isch, hesch de schun mit unsrem Neveu geredd
            ?

          
",2,jost-so-e-liederlicher-frack
6,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Nein, Michel, ich habb hytt noch gar kein Zytt g'hett, fur mit'm Robert e'n Arnscht's Wertel ze
            redde !

          
",3,jost-so-e-liederlicher-frack
7,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
's muess awer partout sinn, Schorsch. Als syne Unkel isch diss au dyni Sach... ich habb myn Deil
            gemachti. Ich habb myne Frinde Burjer extra dohere b'stellt, 
            
fur'ne mit dir unn mit'm Robert bekannte ze mache. By dere Affär will'r no nadierlich au
            wisse, wie d' g'schäftliche Conditione fur e Hyroot zwische'm Robert unn synere Doochder sinn.

          
",3,jost-so-e-liederlicher-frack
8,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Hm, hm! E kaiwe Affär diss! Ich habb jo im Robert schun so drumrum gebabbelt unn Andyttunge
            gemachti ; er schynt awer gar kein Interesse fur so e Verbindung zu hann.

          
",4,jost-so-e-liederlicher-frack
9,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Er muess eenfach! Diss isch schun allei e'n Ehresach fur unseri Firma, ass s'e sich am e schen
            Daa mit d'r Firma Burjer z'sammeschliesse dhuet !

          
",4,jost-so-e-liederlicher-frack
10,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Gewiss, so isch's : e'n Ehresach, denn finanziell hätte mir jo so e Z'sammeschluss gar nitt
            neetig. Unn wyll d'r Robert doch emool unser G’schäfte bekummt, ze muess'r eenfach ...

          
",5,jost-so-e-liederlicher-frack
11,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
BEIDI :

            
... d' Mamsell Yvonne hyroote !

          
",5,jost-so-e-liederlicher-frack
12,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
BEIDI :

            
... d' Mamsell Yvonne hyroote !

          
",6,jost-so-e-liederlicher-frack
13,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
So isch's! Unn mir miehn Guten uffbasse, ass uns der Bue nitt noch im letschte Moment e Striffe
            durich unseri Rechnung macht !

          
",6,jost-so-e-liederlicher-frack
14,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Mit so Jungi Lytt kamm'r nitt vorsichtig genue sinn, denn schunscht mache s'e hinter'm buckel vun
            de alter d' gröscht Daubheite, wo s'e ihre Läbdesdaa dran ze daue hann.

          
",7,jost-so-e-liederlicher-frack
15,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Waje dem haw ich dir jo au de Guten Rot gen, alle Daa syni Kleider ze visitiere. So erfahrt m'r
            am beschte, was fur Gedanke unn was fur Spring ass so e Fitzer im Kopf hett !

          
",7,jost-so-e-liederlicher-frack
16,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
's isch jo wohrer ! Ich bin hytt noch gar nitt dezue kumme ! Ah, do hängt jo noch im Robert syner
            Pardessü! Ich will glych emool lueje ! Gibb e bissel acht, ass'r uns nitt verwitscht, Michel !

            
(Michel geht lyeslich an d'Dier links unn horicht, d'r Georges gradi so an de Pardessü, wo'r e
            Portefeuille drüss nemmt ; beidi redde im Lauf vun d'r nächschte Scène arich vorsichlig unn im
            Abstand vum Pardessü bis zue d'r Dier links.)

          
",8,jost-so-e-liederlicher-frack
17,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Hesch ebbs g'funde, Schorsch ?

          
",8,jost-so-e-liederlicher-frack
18,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Ja‚, do isch syn Portefeuille !

          
",9,jost-so-e-liederlicher-frack
19,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Isch ebbs drinne ?

          
",9,jost-so-e-liederlicher-frack
20,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Wart, warte ! 
            
(Suecht.)
 Aha, was isch denn diss? 
            
(Läst :)
 « unfehlbar Berechnungstabelle für alle Kartenspiele. » Michel, was saasch de
            do dezue ?

          
",10,jost-so-e-liederlicher-frack
21,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Herrjeh, der Bue wurd doch nitt e Hazard-Spieler sinn ?

          
",10,jost-so-e-liederlicher-frack
22,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Am End verkehrt'r gar in Spielhöehle!.

          
",11,jost-so-e-liederlicher-frack
23,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Unn verbulvert unser Vermeje! Erscht g'scheit hett'r mich um ganzi finf Franke angebumbt !

          
",11,jost-so-e-liederlicher-frack
24,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Unn do isch e Trambillet, Michel !

          
",12,jost-so-e-liederlicher-frack
25,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Fur wo anne isch's denn g'striche ?

          
",12,jost-so-e-liederlicher-frack
26,comedy,Georges Frosch,M,businessman,service_and_sales,lower_middle_class,"
            
GEORGES :

            
Fur an de Käferplatz !

          
",13,jost-so-e-liederlicher-frack
27,comedy,Michel,M,businessman,service_and_sales,lower_middle_class,"
            
MICHEL :

            
Mâtin, dorte isch jo 's Westminster-Bar, wie ich üss Erfahrung weiss... äh, ich will saawe... ich
            meinen, wyll ich als ab unn zue mit'm träume dran durchfahre dhue !

          
",13,jost-so-e-liederlicher-frack
