Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile

          
(häßlich Person, ungefähr 40 Jahre alt; dabei beschäftigt, die Möbel abzuwischen ; sie spricht
          durch die Nase):

          
Gottlob, jetz bin i ferdi. Stuwwe-n-un Better mache, üf de Merk gehn, Kocha, wäsche-n-un beijle, so
          geht ’s jetz schun ball e Johrer füfzeh daadäjli in einere Lier furt, ohne changement un distraction .
          . . . ’s isch schier züem verzwazzle! 
          
(Sie gähnt)
 Un ich hab die Nacht so e Schön träume ghett ; ich hab getraimt, ich dhädd
          mich widder verhirot . . . . un sogar mit eme Wittmann ohne Kinder . . . . nein! wär dis e Glüeck! . . . .
          hinnicht isch Vollmond gsin; was m’r in so ere Nacht traimt, soll in Erfüllung gehn, sät m’r. 
          
(Mænner hört Lärm in der Stube rechts.)
 Do drinne gehts schun widder los . . . . züe
          merkwürdig, züe merkwürdig! — — Was d’r Herr Stieffatre nur het? Jetz düürts schun ball zwei Woche, un
          ’s wurd nit andersch. — — Was wurd er jetz widder mache? Ich will doch emol lüeje. 
          
(Sie eilt an die Thüre rechts und sieht durchs Schlüsselloch ; es klopft an der Mittelthür; sie
          hört es nicht.)
 Als noch ’s nämlich. — — Do drinne siehts werli Guten üs! Alles z’undersch
          z’öwersch. M’r derf nit erin, ’r will nit gstoert sin, sät ’r, het ’r gsät. 
          
(Es klopft wiederum, sie hört es wieder nicht.)
 Jesses nein! jetz fangt er widder an ze
          babble — — ’s isch züem Lache — — züe fürios! züe fürios ! 
          
(Ein Kommissionär durch die Mittelthür.)
 Nurre Geduld! Ich kumme noch d’rhinter, so wohrer
          ich Cécile heissa, un Geduld iwwerwind au de-n-Eierküeche.

        
",0,greber-sainte-cecile
1,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Bonjour, Mamsell.

        
",0,greber-sainte-cecile
2,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Um Gottswille — — bin i jetz verschreck — —

        
",0,greber-sainte-cecile
3,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Wohnt do d’r Herr Anatole Stieffatre?

        
",0,greber-sainte-cecile
4,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Ganzi erecht. Sie wölle züem? Do drinnen-isch ’r.

        
",1,greber-sainte-cecile
5,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Het d’r Herr Stieffatre d’ Sache geruescht, wo ich abhole soll? 
          
(zieht einen Zettel heraus)
.

        
",1,greber-sainte-cecile
6,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Do üf ’m Canapée leijt alles. — — Jetz saaue Sie mir doch emol, was dis bedidde soll, daß er dis
          Dings verlehnt. ’s isch doch züe merkwürdig.

        
",1,greber-sainte-cecile
7,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
(liest ab und nimmt die Stücke auf den Arm)

          
E paar Hosse — Guten, e Schilet — do isch’s, e Rock — do hammer ne, e Schibüs — do leijt ’r, un e
          Bombardon — do steht ’r. hälfe Sie m’r e bissel. — So, merci.

        
",1,greber-sainte-cecile
8,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Ja‚ awer wurum dis alles?

        
",2,greber-sainte-cecile
9,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
(ausweichend)

          
. . . . ’s isch wäje’re Kindtaif, for e Guten Frinde.

        
",2,greber-sainte-cecile
10,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Au dis Bombardon? Dis kann doch nit möejli sin.

        
",2,greber-sainte-cecile
11,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Wurum nit? ’s wurd nit ’s erscht Mol sin, daß üf ere Kindtaif ebbs gebloose wurd.

        
",2,greber-sainte-cecile
12,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Dis isch awer doch züe kürios —

        
",3,greber-sainte-cecile
13,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
’s geht mich nix an, Mamsell.

        
",3,greber-sainte-cecile
14,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile

          
(scharf):

          
Bardon, m’sieur, ich bin Wittfröüj.

        
",3,greber-sainte-cecile
15,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Macht nix, madame, ich bin Wittmann.

        
",3,greber-sainte-cecile
16,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
(entzückt)

          
E Wittmann? — Ohne Kinder?

        
",4,greber-sainte-cecile
17,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Ohne Kinder. — Ich müeß jetz gehn.

        
",4,greber-sainte-cecile
18,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Ze bliewe Sie doch noch e bissel. — — Möchte Sie sich nit noch emol verhirot?

        
",4,greber-sainte-cecile
19,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Merci bien, hab gradi genüe vum erschte Mol.

        
",4,greber-sainte-cecile
20,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Awer nein! — — 
          
(Verschämt)
 Ich for min Dheil wüßt nit was dhüen, wenn m’r ebber dhädd e Hirotsantraa
          mache.

        
",5,greber-sainte-cecile
21,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Sie wüßte ’s nit? — — Awer ich. Adieu madame.

        
",5,greber-sainte-cecile
22,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
Am Liebschter hätt ich e Wittmann ohne Kinder.

        
",5,greber-sainte-cecile
23,comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"
          
Kommissionär:

          
Ehen ben, Guten, ze will i sehn, daß ich einer find. 
          
(Für sich):
 E warme Person! 
          
(Ab.)

        
",5,greber-sainte-cecile
24,comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"
          
Cécile:

          
E züe niedere Mensch! Nurre Schade, daß ’r mich nit versteht. M’r dhädde nit üwel züenand passe. Er
          het Nümmero siwwezeh ghet, dis will i m’r merke.

        
",6,greber-sainte-cecile
