Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Alleh hopp, Maide, nur tapfera abgewasche un suufer gemachti! Hit hammer Patronsdöö, hit wurd's Hahnel löüfe! Un wenn de serwiersch, glich 's Gald ghäische! Uff de Knewwel kreijt kener nix, un wenns d'r Herr Burjermäischter salwer wär!

          
",0,greber-s-teschtament
1,comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Kathrin:

            
Geh doch! Mit dinere Grobhäit wursch dü dir noch alli clients Vertrieben.

          
",0,greber-s-teschtament
2,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Kathrin, wie steht do iwer d'r Dhür: Die Rose riecht, der Dorn der sticht, Wer gleich bezahlt, vergißt es nicht. Dis isch e Guten Spruch, gradi for de Wirt gemachti. Und nooch dem Spruch wurd gezapft.

          
",0,greber-s-teschtament
3,comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Kathrin:

            
D'r Wirt müeß sich awer nooch de Gäscht richt, nit d' Gäscht nooch 'm Wirt.

          
",0,greber-s-teschtament
4,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Nix do, nix do! — Un daß i's nit ver- giß: d'r Dilleschnieder steht noch mit 45 Mark in d'r Kried. Wenn er sie hit nit blecht, söll 'r sahn, wie er Bier bekummt. 
(Mädchen rechts ab)

          
",0,greber-s-teschtament
5,comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Kathrin:

            
Er wurd se schun bezahle.

          
",0,greber-s-teschtament
6,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Awer wanneh, wanneh! Isch dis e-n-Art, mit so viel Gald bim Wirt ze hänke? Dis be- wuescht, daß d'r Mænner ken Ordnung het. Wirtsschulde — Süffschulde! Ich hab's jetz sät mit dem iwerzwerche Kamerad.

          
",0,greber-s-teschtament
7,comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Kathrin:

            
Seij nur stilli weje denne paar Märkle. Ich bin Guten d'rfor.

          
",0,greber-s-teschtament
8,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Na ja... dis wäiß ich schun langer, daß dü als noch e faible hesch for denne-n-Aelterer Sünde. Es gedankt d'r schints nimm, daß 'r dich schun emol het ab- flattere losse.

          
",0,greber-s-teschtament
9,comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Kathrin:

            
Pardon, dis isch nit wohrer, dis müß ich besser wisse.

          
",1,greber-s-teschtament
10,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker:

            
Dü sollsch Rechte han... 
(für sich)
 Nix verruckters als e-n-alti Jungfre.

          
",1,greber-s-teschtament
11,comedy,Naz,M,,,,"
            
Naz:

            
Naz und Jockel 
(durch die Mitteltür)
 buschur beisammen! Joel: Zwäi Shöpple, wenns beleebt. Wenker: Grad im Moment.

          
",1,greber-s-teschtament
12,comedy,Naz,M,,,,"
            
Naz:

            
(setzt sich mit Jockel an einen Tisch)
. Dis isch emol secher. ....' s isch e wunderlich, apartiger Mænner gewann ... Allewil for sich un het nooch d'r Welt nix gfröujt.

          
",1,greber-s-teschtament
13,comedy,Jockel,M,farmer,agriculture,lower_class,"
            
Jockel:

            
Ellän isch 'r gsasse in sim Hiesel, niemes isch bi'm gewann als sini alt Hüserhaltere, un noch e paar Katze un Hund.

          
",1,greber-s-teschtament
14,comedy,Naz,M,,,,"
            
Naz:

            
Im Winter isch 'r als nit üs d'r Stubb nüs. Nur, wenn's Frühjohr kumme-n-isch, ze het m'r ne im Garte gsahn mit Hack un mit Schüfel. Der het noch gschafft wie e-n-alter.

          
",1,greber-s-teschtament
15,comedy,Jockel,M,farmer,agriculture,lower_class,"
            
Jockel:

            
Na... er ich öö alt gewann. Wenn äner emol siwezig üf 'm buckel het, kann 'r nimm sööüje, er isch vun d'r jeunesse dorée.

          
",1,greber-s-teschtament
16,comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"
            
Wenker :

            
(bringt das Bier)

            
Galle, ihr redde vum Aelterer Mathis 
(bleibt stehen)
.

          
",1,greber-s-teschtament
17,comedy,Jockel,M,farmer,agriculture,lower_class,"
            
Jockel:

            
Ganzi eracht . . . un die Änfachhäit, wie 'r gelabt het. Ünseräns gitt's jo öö nit grossartige, awer e Glasel Win will m'r doch sahn biem z'Middöasse, un der het nix as Wasser getrunke.

          
",1,greber-s-teschtament
