Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
0,comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph

          
(sitzt im Lehnstüehl mit eme Federwisch in de
                        Hànd)
                    

          
's hat's doch noch nie kei Bedienter besser g'ha as
                        ich!... niene thàt ich eso ne Platz finde!... mi Herr
                        isch Astronom, das heisst mit andere Woorte, er isch
                        narràchtig... er isch awer Guten z'ha... wenn ich ihm
                        nur Allewil Rechte gib un si Specktifig un si Weltkummegle
                        dert abstàib, so geht alles Guten
(er steht üf)
, er
                        bekümmert sich sunscht um nit... er isch Allewil in de
                        Wulke... mr känne mache, was mr wànn, 's Kàtele un
                        ich... 's isch mi Fraü, wo Kàtele heisst... mr hàn jetz
                        sogar e Bureau de placement ag'fange... mr
                        verschaffe-n-in de Dienstbote Plàtz... um Bezahlung! un
                        iwerhaüpt, was sich presentiert, fir Gald z'verdeene,
                        das iwernàmme mr, seig's was es will... hitigstags derf
                        me nimmig halwer eso blöd si, we me züe ebbes kumme will.
                    

        
",0,lustig-drei-schwarze-liebschafte
1,comedy,KÀTELE,F,,,,"
          
Kàtele

          
(streckt dr Kopf ine rechts)

          
Bisch allei, Joseph?

        
",0,lustig-drei-schwarze-liebschafte
2,comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Jà, Liawe Fraü... kumme nur ine.

        
",1,lustig-drei-schwarze-liebschafte
3,comedy,KÀTELE,F,,,,"
          
Kàtele

          
(kunnt ine)

          
Isch dr Alt furt?

          

        
",1,lustig-drei-schwarze-liebschafte
4,comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Los, Kàtele... sag em doch nitt Allewil dr Alt, im Herr
                        Himmel, 's isch doch Allewil unser Herr.
                    

        
",2,lustig-drei-schwarze-liebschafte
5,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Oh! loss mi geh mit dim Herr... Dü machsch Dich jo als
                        z'erst lustigen iwer ne, wenn er Dir vo sine Narrheite
                        verzählt.
                    

        
",2,lustig-drei-schwarze-liebschafte
6,comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Ich müess awer o ebbes höre Allewil... erst gestert hat
                        er mir wieder dr Kopf versàgt... er hat mr verzählt,
                        wie wit as es isch vo do bis in dr Mond un bis in
                        d'Sunne.
                    

        
",3,lustig-drei-schwarze-liebschafte
7,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Das glicht em wieder... me ka jo sage so wit as me
                        will... 's geht's Nieme geh masse!
                    

        
",3,lustig-drei-schwarze-liebschafte
8,comedy,JOSEPH KÜTZ,M,astronomer_assistant,professionals_scientific_technical,,"
          
Joseph.

          
Bis in dr Mond hat er g'sàit, isch's 95 Taüsend Stund',
                        un 37 Millione Stund' bis in d'Sunne!
                    

        
",4,lustig-drei-schwarze-liebschafte
9,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Un e halwe!... un Dü kasch eso Dings b'halte?

        
",4,lustig-drei-schwarze-liebschafte
