drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Madame FRISCH,F,,,"Madame Frisch
(kunnt ine mit ere Postkarte)
So!... jetz schribt mir grad mi Oncle do vo Colmer, ass
                        er uf hie kunnt un bi mir will ku z'Nacht esse... grad
                        jetz, hit, wo-n-ich Gäst ha... ich mächt ewe hit z'Owe
                        mi Züekünftiger, dr Herr Ledig, in dr G'sellschaft
                        vorstelle un ha's ig'richtet g'ha, ass mr grad zwölf
                        gsi wàre am Tisch... kunnt awer mi Oncle, so si mr
                        drizehne... me meint grad, er macht's express!... un
                        züedem isch's e-n-Original, mi Oncle... er hat allewil
                        ganz andere-n-Idee as andre Lit... wenn ich en ig'lade
                        hätt, so wàr er sicher nitt ku... was isch jetz
                        z'mache?... ich ka doch Nieme furtschicke un will's o
                        in Nieme sage, sunscht thàte se mich üslache... un
                        drizehne will ich durchüs nitt, ass mr sin... unter
                        keine Umstànde, 's mag geh wie's will, derf das meh
                        g'schàh... ich thàt eher dr erste beste Bettler derzüe
                        riefe!... 's isch mr nur emol vorku un gli druf isch mi
                        Mann selig g'storwe... ich will nitt, ass es mir noch
                        emol eso geht, wenn ich derno küm wieder g'hirothe
                        bi!...
                    

            
Ich sieh nit anders as ich müess im Herr Ledig
                            Hàndel süeche, fir ass er blàit un nitt bim Esse
                            blibt... nochher versöhne mir uns wieder
                            mitnander... ich stell ne halt derno ne-n-andermol
                            vor... ich will das Ding scho arrangiere, er isch e
                            wenig e Hitzkopf, awer sunscht e ganz güeter
                            Mensch, wo um's ummelüege wieder alles vergesse
                            hat... doch still, do kunnt er glaüb grad!
                        
",266,33,0.558751081499997,0.12406015037593984
unknown,Herr LEDIG,M,,,"Herr Ledig
(kunnt hinte-ine)
Eh, güete-n-Owe, Madame Frisch!... ich frog nitt no
                        Ihrer G'sundheit... Sie kännt doch sicher kei besserer
                        Name ha!...
",26,7,0.6496600609838243,0.2692307692307692
unknown,Madame FRISCH,F,,,"Madame Frisch.
Sie hätte ne sotte si, vo rechtswege... awer lüege
                        Se-n-emol in dr Garte...
                    
",17,2,0.6142034069659106,0.11764705882352941
unknown,Herr LEDIG,M,,,"Herr Ledig
(geht an's Fenster)
Tiens,'s sin scho andere Gast do... verzeiht Se mr,
                        Madame Frisch... ich ha halt noch G'schàfte g'ha...
                    
",26,4,0.5541618805708084,0.15384615384615385
unknown,Madame FRISCH,F,,,"Madame Frisch
(trotzig)
Ich mein doch, ass we me-n-ebber gern hat un uf em Punkt
                        isch z'hirothe, ass die Person vor de G'schàfte geht!
                    

            
",29,6,0.6501015318522595,0.20689655172413793
unknown,Herr LEDIG,M,,,"Herr Ledig.

              
",2,1,0.6274639965966486,0.5
unknown,Herr LEDIG,M,,,"Herr Ledig.
Ich bi awer o ungeduldig gsi un ha mi dummelt... un
                        derno, 's isch jo no nitt spot
",20,3,0.4371735615076473,0.15
unknown,Madame FRISCH,F,,,"Madame Frisch
(kalt)
So isch's halt allewil mit dàne Mànner... d'G'schàfte,
                        die gehn allewil vor... wenn Sie denn eso dra halte an
                        Ihre G'schàfte, worum sin Sie nitt gli dra bliwe!...
                    
",35,7,0.4933546844470289,0.2
unknown,Herr LEDIG,M,,,"Herr Ledig
(fir sich)
Ah so!... tiens, tiens!...
",10,2,0.5813338422651807,0.2
unknown,Madame FRISCH,F,,,"Madame Frisch
(allei)
Dà güete Herr Ledig!... ich mächt grad grine!... ich
                        ha's schier nitt iwer's Herz brocht... awer 's isch 
",25,8,0.5407153401583848,0.32
unknown,Herr FLINK,M,,,"Herr Flink
(kunnt hinte-n-ine mit em Herr Krach)
Aha!... do isch se jo, mi liewe Nièce, Nundebuckel noch
                        emol!
",23,4,0.645663826210664,0.17391304347826086
unknown,Herr KRACH,M,,,"Herr Krach.
Was uf jedefall e grosse-n-Ehr wird si fir mich...
",13,5,0.640410152665106,0.38461538461538464
unknown,Madame FRISCH,F,,,"Madame Frisch
(fir sich)
Oh sapristi!... jetz si mr scho wieder drizehne!... ich
                        'will gli dr Herr Ledig wieder lo z'ruckriefe, ass mr
                        vierzehne sin.
",28,5,0.538282460514037,0.17857142857142858
unknown,Herr FLINK,M,,,"Herr Flink
(züem Herr Krach)
Was isch... wie g'fallt se ne?... nitt wohr, ich ha se
                        nitt z'viel g'riehmt?... das git e pràchtige Fraü fir
                        Sie!... Nundebuckel noch emol!
                    
",32,5,0.6414371682555411,0.15625
unknown,Herr KRACH,M,,,"Herr Krach.
Ich find se, ganz güet... awer sin Se sicher, ass sie
                        mich grad will?... was isch das fir e Herr, wo mir
                        atroffe hàn vorig, un wo grad vo do ku isch?
                    
",34,11,0.621919150457182,0.3235294117647059
unknown,Herr FLINK,M,,,"Herr Flink.
Hàn Se-n-ebbe scho Angst, 's isch e Rival?... lehn Se
                        mich nur mache... do isch se jetz wieder!
                    
",22,2,0.49273822472233886,0.09090909090909091
unknown,Madame FRISCH,F,,,"Madame Frisch
(fir sich)
Ich ha-n-em d'Magd nog'schickt... er ka no nitt wit
                        si...
",19,3,0.5878701672885113,0.15789473684210525
unknown,Herr FLINK,M,,,"Herr Flink.
Was witt halt... Dü weisch, wie-n-ich mit Arwet iwerlade
                        bi 's ganze Johr un wie ungern as ich mich deplaciere
                        thüe... dasmol isch's jetz üs ere ganz
                        b'sundere-n-Ursach, wo Dü jetz glich erfahre sollsch...
                    
",41,6,0.6089513715991605,0.14634146341463414
unknown,Herr KRACH,M,,,"Herr Krach
(bim Fenster)
Erlaüwe Se, ass ich siter in Garte-n-awe gang, derwilst
                        as Sie schwàtze mitnander... ich glaüb ohnedem, ass ich
                        dert züefàlligerwis e-n-alte Bekanntschaft erkennt ha,
                        wo-n-ich gar nitt denkt hätt do az'treffe... Sie
                        excüsiere mich, nitt wohr
",48,6,0.65326532887275,0.125
unknown,Herr FLINK,M,,,"Ferr Flink.
Vor allem mächt ich Dich jetz froge, wie Dir dà Herr
                        g'fallt... güet, nitt wohr?... De weisch, ass ich nitt
                        d'G'wohnet ha, lang hinte-n-umme z'fahre... dr Herr
                        Krach isch in alle Sticke ne charmanter junger Mann...
                        er trittet jetz in mi G'schàft i un wird's sogar später
                        wohrschinlig ganz iwernàmme... also ne güete Parthie,
                        Nundebuckel noch emoll... was meinsch, wàr das nitt eso
                        ne-Mànnle fir Dich?
                    
",73,12,0.6256461908224465,0.1643835616438356
unknown,Madame FRISCH,F,,,"Madame Frisch
(lacht)
's isch wohr, Oncle, Dü fahrsch nitt lang
                        hinte-n-umme... das heisst me jetz emol eim e Mann
                        atràit uf dr Extrapost...
                    

            
",28,7,0.6053274373632727,0.25
unknown,Herr FLINK,M,,,"Herr Flink.

              
",2,1,0.6274639965966486,0.5
unknown,Herr FLINK,M,,,"Herr Flink.
De weisch, ich bi allewil eso gsi... wenn ich emol ebbes
                        im Kopf g'ha ha, so hat's gli miesse dure, Nunde...
                    
",24,2,0.5870818327627279,0.08333333333333333
unknown,Madame FRISCH,F,,,"Madame Frisch
(unterbricht ne)
Eh bien, los, Oncle, ich sag Dr d'Antwort am
                        Nachtesse... ich bi froh, ass De ku bisch...
                    
",24,7,0.6268730369364874,0.2916666666666667
unknown,Herr FLINK,M,,,"Herr Flink.
Nix do... uf dr Stell müess ich's wisse... wenn Dü-n-en
                        ung'fàhr nitt witt, so ka-n-er nitt dobliwe am Esse...
                        er müess aügeblicklig wieder furt... mr hàn in dem
                        Moment pressante G'schàfte z'b'sorge... nur fir sich
                        z'verlowe wàr dr Grund wichtig g'nüe gsi, fir sich e
                        paar Stund ufz'halte, anderscht nitt... un derno wird
                        er wohrschinlig o gar nitt dra halte doz'bliwe wenn er
                        weisst, ass Dü ne abg'schifelt hasch.
                    
",78,8,0.5564438888572569,0.10256410256410256
unknown,Madame FRISCH,F,,,"Madame Frisch
(fir sich)
Isch jetz das e Fatalität!... jetz ha-n-i dr Herr Ledig
                        lo z'ruckriefe un jetz soll dà Herr Krach wieder
                        furt... was isch jetz z'mache?...
                    
",34,7,0.569853081053048,0.20588235294117646
unknown,Herr FLINK,M,,,"Herr Flink.
Was isch... hasch Di ferig b'sunne?... Nunde...
",9,1,0.6274639965966486,0.1111111111111111
unknown,Madame FRISCH,F,,,"Madame Frisch.
Buckel noch emol!... So loss ne doch nur z'Nacht esse
                        do... mr känne jo derno noch allewil dervo rede...
                    
",22,5,0.5107333391920639,0.22727272727272727
unknown,Herr FLINK,M,,,"Herr Flink.
's ka nitt si... d'G'schàfte sin d'G'schàfte... mr hàn
                        nur welle g'schwind im durereise profetiere, fir eüch
                        z'verlowe... wenn's nitt ka si, so fahrt er gli wieder
                        ab... 's isch wieder eso viel Zit g'wunne!... ich
                        hingege ka noch dobliwe hit z'Owe.
                    
",49,4,0.6067545431441624,0.08163265306122448
unknown,Madame FRISCH,F,,,"Madame Frisch
(fir sich)
Was mache!... was mache!... ma foi, ich sag, er soll
                        dobliwe... das engagiert mich jo nitt gross... ich ka
                        jo allewil wieder z'ruck...
",30,7,0.6038943956369306,0.23333333333333334
unknown,Herr FLINK,M,,,"Herr Flink.
Eh bien...
",4,2,0.6772840942859941,0.5
unknown,Madame FRISCH,F,,,"Madame Frisch.
Eh bien... er soll dobliwe!
",7,3,0.6518370019690536,0.42857142857142855
unknown,Herr FLINK,M,,,"Herr Flink.
A la bonne heure!... ich will ne gli geh ufsüech fir's
                        em z'sage, Nundebuckel noch emol
",20,2,0.5813338422651807,0.1
unknown,Madame FRISCH,F,,,"Madame Frisch
(allei)
Wenn er nur doblibt, ass mr nitt drizehne sin am Tisch,
                        das isch d'Haüptsach... ich will ne nochher 
",24,3,0.5003608952080801,0.125
unknown,Herr LEDIG,M,,,"Herr Ledig
(kunnt hine-n-ine)
Was soll eigentiig das bedite, Madame Frisch?... vor ere
                        halb Stund schickt Se mich furt... derno losst Se mich
                        wieder z'ruckriefe... un jetz, wo-n-i z'ruckkumm, so
                        hör i dunte im duregeh, ass dr ältste vo dàne Herre,
                        wo-n-i atroffe ha im furtgeh, züem andre sàit: « Ihre
                        Hiroth isch so viel as arrangiert... d'Madame Frisch
                        willigt i... Sie bliwe-n-also do züem Nachtesse »...
                        ich kumm nimmig üs dàre G'schichte!... uf jedefall,
                        wenn's eso isch, so gang ich furt, wenn er doblibt!...
                    
",99,10,0.5939239199179357,0.10101010101010101
unknown,Madame FRISCH,F,,,"Madame Frisch
(fir sich)
Güet... jetz will dà wieder furt... mr kämme nitt üs
                        dàre Unglickszahl üse....
",19,4,0.611137962338374,0.21052631578947367
unknown,Herr LEDIG,M,,,"Herr Ledig
(spöttisch)
Ha ha ha... züe mim Beste!... Ich garantier awer derfir,
                        ass er geht... ich will emol sàh, eb er nitt
                        abmarschiert!
",26,2,0.7267009667757973,0.07692307692307693
unknown,Madame FRISCH,F,,,"Madame Frisch
(haltet en z'ruck)
Herr Ledig thien Se nur das nitt!...

            
",15,4,0.5722399446218644,0.26666666666666666
unknown,group,sex_unknown,job_unknown,social_class_unknown,"Mitnander

            
",1,1,0.6630597828532812,1.0
unknown,Madame FRISCH,F,,,"Allons, Herr Ledig, kàmme Se, mr wànn geh lüege, eb
                            dr Tisch g'ristet isch
",14,1,0.6274639965966486,0.07142857142857142
unknown,Herr KRACH,M,,,"Herr Krach
(kunnt hinte-n-ine)
Was me doch im e Hüs alles erfahre ka in ere kurze Zit,
                        we me drin d'Chance hat wie ich, e-n-alte Liebschaft
                        wieder az'knüpfe vo frieih're Zite!... Triff ich jetz
                        do nitt züefàllig 's Trinele a, wo-n-ich als eso gern
                        g'sàh ha frieiher un erfahr, ass es d'Schwester
",62,9,0.6521675817890086,0.14516129032258066
unknown,Herr LEDIG,M,,,"Herr Ledig
(kunnt hinte-n-ine, fir sich)
Aha, do isch er jo!... ich ha-n-en lang genüe
                        g'süecht!...
",22,3,0.5678853161333549,0.13636363636363635
unknown,Herr KRACH,M,,,"Herr Krach.
Z'erst müess ich Ihne sage, ass Sie mir do keine Ordre
                        z'gà hàn... un züedem, wenn ich jetz üs dam Hüs gieng,
                        so miesste Sie o drüs... drum känne Sie froh si, as ich
                        nur doblib!...
                    
",40,5,0.6362735977748755,0.125
unknown,Herr LEDIG,M,,,"Herr Ledig
(zornig)
Wie meine Sie das?...
",9,3,0.6112023659973255,0.3333333333333333
unknown,Herr KRACH,M,,,"Herr Krach.
Wà mr's druf aku lo?...
",8,3,0.5326323563030512,0.375
unknown,Madame FRISCH,F,,,"Madame Frisch.
Allons, allons, ihr Herre... me süecht Se, fir an dr
                        Tisch z'geh!...
                    
",15,4,0.5977686246155456,0.26666666666666666
