drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Jumpfer HERZ,F,,,"
          
Jumpfer Herz
(sitzt bi dr Lampe-n-un strickt)
Wie heimelig un güet isch's doch eso allei in sim Stiwle
                        z'Owe, we me si Herr un Meister isch... das heisst, we
                        me ledig isch... do hat me keine Kinder z'wàsche un
                        z'b'sorge un ins Bett z'lege, un brücht o uf kei Mann
                        z'warte un 's Nachtesse in dr Wärme-n-umme z'stelle,
                        bis ass es ihm g'fallt, heime z'ku, wenn er genüe in
                        alle Bierhiser umme g'rutscht isch... isch's ebbe nitt
                        eso?... un do heisst's als noch, ich seig e-n-Original,
                        wil ich nitt hirothe will!... nei, nei... nur das
                        nitt!... ne so isch me riehig un frei, un ka esse und
                        schlofe, we me will... tiens, me klopft a... wer mag
                        jetz das si... entrez!
",139,17,0.01088235294117647,0.1223021582733813
unknown,Herr FIRIG,M,,,"
          
Herr Firig
(kunnt hinte-n-ine un streckt in dr Jumpfer Herz
                        beide Hànd entgege)
                    
Jumpfer Herz!... Finele, lieb Finele!... endlig hat Sie
                        sich denn jetz doch entschlosse, mir Ihre Hàndle
                        z'gà... wenn Sie wisse thàt, wie glicklig ass ich bi,
                        siter ass ich weiss, ass Sie mi lieb Wiwele will gà!...

          
",55,11,0.07227272727272727,0.2
unknown,Jumpfer HERZ,F,,,"
          
Jumpfer Herz.
Was isch jetz das?... was kämme Sie fir Dummheite ku
                        schwàtze... hàn Sie eigentlig dr Kopf verlore, Herr
                        Firig?...
",21,8,0.27937500000000004,0.38095238095238093
unknown,Herr FIRIG,M,,,"
          
Herr Firig.
Üs lüter Glick, jà, wil Sie mich jetz endlig will
                        hirothe!... Sie brücht sich jo jetz nimmig
                        z'verstelle... hat Sie denn nitt in Ihrem Oncle
                        g'antwortet uf ein vo sine Briefe, ass Sie mich gern
                        hat un ass Sie kei Andrer thàt choisiere?
",46,7,0.15264634631537596,0.15217391304347827
unknown,Jumpfer HERZ,F,,,"
          
Jumpfer Herz.
Was!... Sie hàn sich an mi Oncle adressiert? Wer hat
                        Ihne erlaübt...
",14,2,0.0,0.14285714285714285
unknown,Herr FIRIG,M,,,"
          
Herr Firig.
O, zürnt Sie mir nitt, Jumpfer Herz... er isch e güeter
                        Frind vo mim Vater, un will er sich an mir interessiert
                        un Ihre-n-einziger Verwandter isch, so ha-n-ich ihn um
                        Roth g'frogt, un do hat er mir das g'schriwe...
",45,7,0.11357142857142856,0.15555555555555556
unknown,Jumpfer HERZ,F,,,"
          
Jumpfer Herz.
Mi Oncle weisst nitt, was er schribt!... er hat jetz
                        emol im Kopf, mich z'verhirothe, un das bringt em Nieme
                        meh drüs... awer ich will nitt!... 's isch wohr, ich
                        ha-n-ihm g'schriwe, ass ich Sie lide ka, un ass ich kei
                        Anderer thàt choisiere... wenn ich hirothe wott... awer
                        noch emol, ich hiroth nitt un dermit fertig!
",62,4,0.0,0.06451612903225806
unknown,Herr FIRIG,M,,,"
          
Herr Firig.
Un worum denn nitt?... O Finele, lieb Finele! mir sin jo
                        mitnander ufg'wachse... Dü kennsch mich jo... ha-n-ich
                        Dich nitt als, wo mr noch in d'Schüel gange sin, iwer
                        's Wasser gràtzelt, ass De keine nasse Fiess g'macht
                        hasch un alle güete Sache mit Dir theilt?... g'wiss, i
                        mach Di glicklig... uf de Hànd 

          

            
G'sang
(il Baccio)
Längst ha-n-ich, lieb Schàtzle,
Scho Di Fràtzle
In mim Herz notràit,
Wie ne Schimmer;
Dü nur bisch mi Freid!
Wie wà mir froh
Mitnander lewe
Un immer do
Im Himmel schwewe!
Dich, mi lieb Herz,
Wil ich nur liewe
Un nie kei Schmerz
Soll ku 's Glick triewe.
Längst ha etc.
",117,24,0.07491224088024556,0.20512820512820512
unknown,Jumpfer HERZ,F,,,"
          
Jumpfer Herz.
Bàh, bàh, bàh!... ich will kei jalouser Mann um mich
                        umme ha, wo mir e jeder Schritt bewacht.
",20,4,0.0,0.2
unknown,Herr FIRIG,M,,,"
          
Herr Firig.
Ich jaloux!... g'wiss nitt, Jumpfer Herz, g'wiss nitt...
                        alle Freiheit soll Sie ha... un derno, Sie ka doch nitt
                        allewil allei do bliwe in dem abg'legene Hüs... wenn
                        jo-n-emol Schelme kàmte, so kännt Ere jo nitt emol
                        nieme z'Hilf ku.
",45,9,0.10044444444444443,0.2
