drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz
(sitzt bi dr Lampe-n-un strickt)
Wie heimelig un güet isch's doch eso allei in sim Stiwle
                        z'Owe, we me si Herr un Meister isch... das heisst, we
                        me ledig isch... do hat me keine Kinder z'wàsche un
                        z'b'sorge un ins Bett z'lege, un brücht o uf kei Mann
                        z'warte un 's Nachtesse in dr Wärme-n-umme z'stelle,
                        bis ass es ihm g'fallt, heime z'ku, wenn er genüe in
                        alle Bierhiser umme g'rutscht isch... isch's ebbe nitt
                        eso?... un do heisst's als noch, ich seig e-n-Original,
                        wil ich nitt hirothe will!... nei, nei... nur das
                        nitt!... ne so isch me riehig un frei, un ka esse und
                        schlofe, we me will... tiens, me klopft a... wer mag
                        jetz das si... entrez!
",139,17,0.1731428496156147,0.1223021582733813
unknown,Herr FIRIG,M,,,"Herr Firig
(kunnt hinte-n-ine un streckt in dr Jumpfer Herz
                        beide Hànd entgege)
                    
Jumpfer Herz!... Finele, lieb Finele!... endlig hat Sie
                        sich denn jetz doch entschlosse, mir Ihre Hàndle
                        z'gà... wenn Sie wisse thàt, wie glicklig ass ich bi,
                        siter ass ich weiss, ass Sie mi lieb Wiwele will gà!...
",55,11,0.1918181818181818,0.2
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Was isch jetz das?... was kämme Sie fir Dummheite ku
                        schwàtze... hàn Sie eigentlig dr Kopf verlore, Herr
                        Firig?...
",21,8,0.079125,0.38095238095238093
unknown,Herr FIRIG,M,,,"Herr Firig.
Üs lüter Glick, jà, wil Sie mich jetz endlig will
                        hirothe!... Sie brücht sich jo jetz nimmig
                        z'verstelle... hat Sie denn nitt in Ihrem Oncle
                        g'antwortet uf ein vo sine Briefe, ass Sie mich gern
                        hat un ass Sie kei Andrer thàt choisiere?
",46,7,0.20729707050202467,0.15217391304347827
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Was!... Sie hàn sich an mi Oncle adressiert? Wer hat
                        Ihne erlaübt...
",14,2,0.0,0.14285714285714285
unknown,Herr FIRIG,M,,,"Herr Firig.
O, zürnt Sie mir nitt, Jumpfer Herz... er isch e güeter
                        Frind vo mim Vater, un will er sich an mir interessiert
                        un Ihre-n-einziger Verwandter isch, so ha-n-ich ihn um
                        Roth g'frogt, un do hat er mir das g'schriwe...
",45,7,0.0,0.15555555555555556
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Mi Oncle weisst nitt, was er schribt!... er hat jetz
                        emol im Kopf, mich z'verhirothe, un das bringt em Nieme
                        meh drüs... awer ich will nitt!... 's isch wohr, ich
                        ha-n-ihm g'schriwe, ass ich Sie lide ka, un ass ich kei
                        Anderer thàt choisiere... wenn ich hirothe wott... awer
                        noch emol, ich hiroth nitt un dermit fertig!
",62,4,0.0,0.06451612903225806
unknown,Herr FIRIG,M,,,"Herr Firig.
Un worum denn nitt?... O Finele, lieb Finele! mir sin jo
                        mitnander ufg'wachse... Dü kennsch mich jo... ha-n-ich
                        Dich nitt als, wo mr noch in d'Schüel gange sin, iwer
                        's Wasser gràtzelt, ass De keine nasse Fiess g'macht
                        hasch un alle güete Sache mit Dir theilt?... g'wiss, i
                        mach Di glicklig... uf de Hànd 

            
",59,9,0.07122222222222223,0.15254237288135594
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Bàh, bàh, bàh!... ich will kei jalouser Mann um mich
                        umme ha, wo mir e jeder Schritt bewacht.
",20,4,0.0,0.2
unknown,Herr FIRIG,M,,,"Herr Firig.
Ich jaloux!... g'wiss nitt, Jumpfer Herz, g'wiss nitt...
                        alle Freiheit soll Sie ha... un derno, Sie ka doch nitt
                        allewil allei do bliwe in dem abg'legene Hüs... wenn
                        jo-n-emol Schelme kàmte, so kännt Ere jo nitt emol
                        nieme z'Hilf ku.
",45,9,0.132,0.2
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
's sin noch nie keinè ku... un ich ha kei Angst... un
                        derno, ich will mi Herr un Meister si, ass ich ka
                        mache, wie-n-ich will... ich ha ewe ne wenig e freier,
                        unabhàngiger Character... das ha-n-ich alles scho
                        hundertmol in mim Oncle g'schriwe, wenn er mich als
                        plogt hat, Sie z'hirothe... ich weiss sicher nitt, was
                        ihm jetz uf eimol iku isch, Ihne Hoffnung z'mache...
",74,9,0.2776666666666667,0.12162162162162163
unknown,Herr FIRIG,M,,,"Herr Firig.
Als Vormund un einziger Frind, wo Ihne blibt vo dr
                        Familie, derft Se doch e wenig uf ihn lose... er hat jo
                        in Ihrer Müetter versproche uf em Todtbett, ass er Sie
                        b'schitze un uf Sie wache will... un erst letschthi hat
                        er noch in mim Vater g'schriwe, ass er e schwerer Stei
                        ab em Herz hätt, wenn er Sie-n-emol versorgt thàt
                        wisse!
",67,13,0.0,0.19402985074626866
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Ich brüch Nieme, fir uf mich z'wache... un züedem isch
                        er jo scho weiss kei Mensch wie lang furt uf Reise...
                        er hat sich nie gross um mich bekümmert... ich ha-n-'n
                        nitt emol nie recht kennt un ha-n-'n scho zeh Johr
                        nimmig g'sàh, ich bi elfe alt gsi, wo-n-er furt isch...
                        un wenn ich nitt mi Tante noch g'ha hätt e paar Johr,
                        wàr's mir possig gange...
",77,10,0.0473501459862518,0.12987012987012986
unknown,Herr FIRIG,M,,,"Herr Firig.
Also isch das Ihre letscht Wort, Jumpfer Herz, Sie will
                        denn nit vo mr wisse?...
",17,5,0.09839999999999997,0.29411764705882354
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.
Lose Se, Herr Firig... glaüwe Sie mir... mr wànn güete
                        Frind bliwe mitnander wie frieiher, awer bi dem soll's
                        bliwe...
",23,7,0.0,0.30434782608695654
unknown,Herr FIRIG,M,,,"Herr Firig
(decouragiert)
Eh bien... wenn's eso isch, so mach ich mir ebbes am
                        Lewe... denn eso ka's nimmig geh... ich spring ins
                        Wasser... in d'Dollre, oder in d'Ill, dert isch's
                        tiefer... oder nei, ins Stadtbàchle, 's isch nàcher!

            
",46,4,0.2734187541862354,0.08695652173913043
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz
(spöttisch)
Vor ebb's grien wird schneie.
",11,2,0.0,0.18181818181818182
unknown,Herr FIRIG,M,,,"Herr Firig.

              
",2,2,0.0,1.0
unknown,Jumpfer HERZ,F,,,"Jumpfer Herz.

              
",2,2,0.0,1.0
