drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
(Luejt uff d'Pendule es schlaat.)

          
Was schun halwer Vier! — Eh bien Salome, i mueß dr saa, daß der Herr uff sich warte loßt. Jetzt sitze mer schun zitter de dreie do un erwarte dinne prétendu, halt diß er wills au moins wäre, denn er het uns sauwe lonn, daß er hitt kummt, am dreie, fur sinni demande persöhnli ze mache. Ja diß isch nit alles, mer kann doch au üßgemacht ghett, daß mer geje de Viere zues Kretschelmeyers gehn un die Gschicht vun denne drei Stühle, wo sie noch vun mir hann, in Richtigkeit ze bringe.

        
",0,horsch-neui-hosse,118,11,0.0932203389830508,,,,,,,,,,,
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
Oh, oh, madame Ziwelbloos, duen Sie nit so dick, die drei Stühle sin au de Péru nit! Na ’s nächst Mool saa i, dini Stühle !

        
",2,horsch-neui-hosse,34,1,0.0294117647058823,,,,,,,,,,,
comedy,Rickele,F,,,,"
          
Nicele:

          
Awer Babbe!

		  

        
",3,horsch-neui-hosse,5,1,0.2,,,,,,,,,,,
comedy,Salome,F,,,,"
          
Salome:

          
(uffgebrocht.)

          
Du bisch widder emol gifti hitt. Ich will ewe au mini Rechte kann, min Sach isch so guet wie dins, un ’s ghört üwerhaupt ganz min.

        
",4,horsch-neui-hosse,36,4,0.1111111111111111,,,,,,,,,,,
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
Witt e Sü? Wer weiß es jo un i weiß es jo au, de heschs mer schun oft genue ze schmecke genn; un jetz hawis ball dick! 
(Ils se tournent le dos.)

        
",5,horsch-neui-hosse,41,2,0.048780487804878,0.08661889061709388,0.11026768761763092,0.7082385043022551,0.16171392996706846,0.9062676017610245,0.05814195731552,0.24277974018760545,0.041200470982466264,0.022082814086327878,0.5756818365166316,0.983240790382401
comedy,Rickele,F,,,,"
          
Rickele:

          
Oh gehn doch, — wenn jezt der Herr do rin kumme dät, un dät euch so sehn ?

        
",6,horsch-neui-hosse,22,3,0.1363636363636363,0.05540367713905499,0.22779285370182487,0.728565596034928,0.1485862706565115,0.9689651172631443,0.047090596925174,0.1820324066731899,0.03205,0.0,0.5230214025687109,1.071001485969109
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
Hesch recht ma Figle, — denne hät i jezt falscht vergesse, der isch als noch nit do.

        
",7,horsch-neui-hosse,22,2,0.0909090909090909,0.040964565525365496,0.22779285370182487,0.5868764465541293,0.043180755876578256,0.7741680393034089,0.073690596925174,0.1820324066731899,0.08505,0.0,0.41525292273173803,0.860471076190651
comedy,Rickele,F,,,,"
          
Rickele:

          
Zuem Glück!

        
",8,horsch-neui-hosse,5,1,0.2,0.0409645655253655,0.22779285370182487,0.6172931313281695,0.043180755876578256,0.7406084073889744,0.073690596925174,0.1820324066731899,0.08505,0.1032,0.2980529227317381,0.8570246076420773
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
Was falscht? — Jezt ward i awer nimm länger. Zeij due dich an Salome, un du au Rickele.

        
",9,horsch-neui-hosse,24,2,0.0833333333333333,0.0038955008220509257,0.2987356980483699,0.5560158821754408,0.00963623887559964,0.6536607617459832,0.09482717915669972,0.1147897445399579,0.09830000000000001,0.118,0.27888579757287874,0.770344049787629
comedy,Salome,F,,,,"
          
Salome:

          
Ja, wenn der awer derwnlisch kummt.

        
",10,horsch-neui-hosse,10,1,0.1,0.0038955008220509257,0.2573356980483699,0.5095235067152831,0.00963623887559964,0.5660887854497905,0.09482717915669972,0.10817210765869172,0.09830000000000001,0.118,0.1055,0.6872961471987963
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbl oos:

          
Nur stäht! 
(ruft)
 Rosalie! — ’s hört guet unser Maidel. Ro-sa-lie!

        
",11,horsch-neui-hosse,20,2,0.1,0.035300000000000005,0.07094284434654505,0.4668262664688953,0.0617,0.47376135647038325,0.08760000000000001,0.17594379518368125,0.09830000000000001,0.118,0.1055,0.6020734640198643
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
I habs grad welle duen, — Rosalie mer gehn furd un wenn e Herr kummt, un fröjt noch uns, ze saat sie er soll e bissel warte, oder soll so guet sin un mache daß er im e halb Stündel widder do isch, i denk mer sin derno widder zeruck.

        
",13,horsch-neui-hosse,58,5,0.0862068965517241,0.03763730049323054,0.1217612344349777,0.536765742097715,0.06748174332535978,0.5957983987484542,0.07543654109540628,0.20305247019367706,0.0453,0.12860166363833467,0.18714908549403103,0.725051584542496
comedy,Salome,F,,,,"
          
Salome:

          
Mer brüche jo zwanzig Minüte fur hin un her ze gehn, i will nit renne wie naasblueti.

        
",14,horsch-neui-hosse,21,1,0.0476190476190476,0.25107120238114794,0.1217612344349777,0.7180838469443696,0.06748174332535978,0.6365665185489405,0.32922285515365185,0.20305247019367706,0.33727692238917,0.02540166363833468,0.18714908549403103,0.6420762725544591
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
Jezt loß mi gehn, — ihr meine glauwi, i bli am e jede Zeijlade stehn, un schlür derno so furt wie, — wie e Schneck im lange Gras. Rickele: A mon Dieu! — So gehn doch emol furt.

        
",15,horsch-neui-hosse,48,4,0.0833333333333333,0.25107120238114794,0.05081839008843268,0.7073168239860572,0.09718174332535978,0.6422342040288056,0.2916728551536518,0.20305247019367706,0.31462692238917006,0.01060166363833468,0.21214908549403103,0.6599423617154944
comedy,Salome,F,,,,"
          
Salome:

          
(zue Rosalie)

          
Sie het also ghört. Gibt sie awer acht, nitt daß re d'Katz widder ’s Biffele- mod wo fur z'Nacht gerischt isch, üß der Plat holt. Gibt sie au im Carnailleföjel frisch Wasser, un trett sie im Hundel wo wirkli in der Küche leijt un Jungi hett nitt uff-m Weddele erum. 
(Dr Ziwelbloos sekt sich widder.)
 Sie kann au denne Salat reine wo drüsse —

        
",16,horsch-neui-hosse,82,5,0.0609756097560975,0.2765112023811479,0.09291788394021835,0.7414808496539085,0.09718174332535978,0.7077447029157857,0.2916728551536519,0.12371429657317154,0.31462692238917006,0.0183406581796636,0.271829085494031,0.6871378658149613
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Ziwelbloos:

          
I ward, — heschs ball?

        
",17,horsch-neui-hosse,9,1,0.1111111111111111,0.24121120238114796,0.23480357263330837,0.7298024856614745,0.03548174332535978,0.6986719578164714,0.3198728551536519,0.05594260904818198,0.31462692238917006,0.0479406581796636,0.36722908549403105,0.6425186732718238
comedy,Salome,F,,,,"
          
Salome:

          
Wenn mer uff dich höre wott, ze dät mer 's Gsind spaziere lon gehn, un mir fur sie d'Ar- weit mache.

        
",20,horsch-neui-hosse,28,2,0.0714285714285714,0.3326225236298853,0.3754892401919531,0.7683172439799314,0.12008798088135782,0.6562911537030116,0.45858696658456866,0.09645598398786251,0.467737951039949,0.126734021072646,0.28307918023094836,0.5921426102564917
comedy,Salome,F,,,,"
          
Salome:

          
Un vergetz Sie au nit noch-m kleine Fritzel ze lueije, i mein sie könnt au e bissel ’s Dings awische ; im Summer zejt sich so licht der Staub in d’Zimmer un no kann mer, — — 
(Man hört rufen.)

        
",22,horsch-neui-hosse,48,5,0.1041666666666666,0.1191886217419679,0.3754892401919531,0.5609755334845324,0.12008798088135782,0.6024727346382639,0.20480065252632307,0.1564159839878625,0.17576102865077897,0.126734021072646,0.3405991802309484,0.655877408837314
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"
          
Z iwelblo os:

          
Salome ! Kannsch noch e bissel bliewe, mer sige uff der Steij un warte!

        
",23,horsch-neui-hosse,20,3,0.15,0.1191886217419679,0.5039198903393409,0.6188407105989456,0.09038798088135783,0.6646307684163071,0.19818437519530044,0.2501896358672148,0.153111028650779,0.14440346046987046,0.36391397252245333,0.7125594734858646
comedy,Salome,F,,,,"
          
Salome:

          
I kumm, i kumm! 
(ab)

        
",24,horsch-neui-hosse,11,2,0.1818181818181818,0.0937486217419679,0.5884203964875552,0.574498269465425,0.09038798088135783,0.627977890920725,0.19818437519530044,0.2213557018290287,0.153111028650779,0.13666446592854153,0.3042339725224533,0.6781528373305372
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
(loßt sich uff e Stuehl falle.)

          
Oh jeh, oh jeh! ha ha ha! — So isch's jedsmol wenn d'Madam üßgeht. Un wenn sie mitnander furtgehn, ze mueß zerscht gezankt wäre. Die arm Mamsell dürt mi. Na die wurd au froh sin, wenn sie üß der So- cietät kommt. Ich fur min Teil, kanns Ziel nimm erwarte, fur ’s Päckel ze mache, un ze gehn. — 
(Abwischend)
 Ja un noch ebbs, hein ? die soll sich nit meine uff ihri paar Grundscholle hin, wo sie mitgebrocht het. Bi-re jede Occassion muen mer diß höre. Do isch's jedesmol uff e anderi Art. Einmol heißt's ja mini Stückle hann allewyl meh getraa als dinni, minni Stückle vertraue de Mischt besser, de Grund isch besser, blit länger naß, un diß, un zell un jens! Gi du liewer Gott, i hätt schun lang e Glasglock drüwer mache lonn. 
(Es klopft.)
 Hetts nit geklopft? 
(Es klopft noch einmal)
 Entrez! «

        
",25,horsch-neui-hosse,199,24,0.1206030150753768,0.11190806369014861,0.47814248242201557,0.6316364059750894,0.10079653658052623,0.6781697719207137,0.19440661290747974,0.2977971842127545,0.1912079714344807,0.11074647780092242,0.2665147205793847,0.7434820374274894
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
Bonjour Monsieur — — — 
(ershreckt)
 Rosalie! 
(Blit unter der Dhüer stehn.)

        
",26,horsch-neui-hosse,20,2,0.1,0.045959441948180725,0.2866384247749382,0.5679063878043284,0.0104085556991684,0.592206060859531,0.15225596038115666,0.2301751342630781,0.0708969427837017,0.02135145126960534,0.21121554034843631,0.6257722716533992
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
(freudig)

          
Emil! — was führt dich do her? Ei ze kumm doch erin. I hab dich jo schun so lang nimm gsehn! Zey saa emol wo bisch denn du gsteckt ?

        
",27,horsch-neui-hosse,39,3,0.0769230769230769,0.045959441948180725,0.32883842477493824,0.5911791316972019,0.0104085556991684,0.6031380272194151,0.18352262704782332,0.22474846759641146,0.1010969427837017,0.02135145126960534,0.15369554034843635,0.6260594533360202
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
(zebbelt)

          
Ich, - ich, ei ich bin noch allewyl hie gsin 
(kommt langsam herein)
.

        
",28,horsch-neui-hosse,23,2,0.0869565217391304,0.08663581070926607,0.2004077746275505,0.7333456671919338,0.0104085556991684,0.7102201559362222,0.2150556615146026,0.1309748157170591,0.15674209034355618,0.0036820118723808804,0.33921377510278505,0.7440109464806282
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
Giebsh mer nit emol e Hand? — 
(Klein- laut)
 un au kein Schmug!

        
",29,horsch-neui-hosse,20,2,0.1,0.08663581070926607,0.07380777462755048,0.7494961264086715,0.0104085556991684,0.7226930899151165,0.2150556615146026,0.17797481571705914,0.15674209034355618,0.0036820118723808804,0.3954137751027851,0.7601942955708414
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
(beiSeite)

          
Do bin i schön ningfalle ! — 
(laut)
 Ich glaub Sie sin nit gscheit, diß dät sich jetzt do basse. — Wo isch ihri Herrschaft ?

        
",30,horsch-neui-hosse,35,5,0.1428571428571428,0.09599636876108535,0.12388958268938874,0.7484667589916846,0.0,0.7694579564059054,0.21334945902849572,0.20802175493108138,0.13845174569972962,0.02093196279750312,0.5007701518582361,0.8013580355662399
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
(bei Seite)

          
Ich glaub er saat mer Sie. — Brüchsch kein Angscht ze hann, ’s Herr Ziwel- bloose sin üßgange. Do hesch e Stuehl setz dich. 
(er zögert)
 un verzähl mer wäje was de do here kummsch ? Machsch mer e Visit, du bisch awer au gar nit artli hitt.

        
",31,horsch-neui-hosse,63,5,0.0793650793650793,0.11101489024397304,0.1622789467531428,0.7539637032422981,0.03193883996483056,0.8133102540687924,0.1412976838735766,0.22697643998003308,0.10565174569972964,0.02093196279750312,0.5519021088965251,0.8666008452658028
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
Weje was, daß i do here komm! 
(bei Seite)
 Ja diß kann ich dere awer doch nit saa. 
(laut)
 Ha ich komm weje-n-em e Gschäftel.

        
",32,horsch-neui-hosse,37,4,0.1081081081081081,0.11101489024397304,0.1833789467531428,0.7520103789688162,0.03193883996483056,0.8056963525851243,0.11003101720690996,0.19948613356137268,0.07545174569972965,0.02093196279750312,0.5800021088965251,0.8464811889145653
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
Ich nein, a doch; ja heschs grad gerode.

        
",34,horsch-neui-hosse,13,2,0.1538461538461538,0.0703385214828877,0.1833789467531428,0.6618838782527469,0.03193883996483056,0.7929788827527855,0.06166426007115332,0.2535721873907185,0.01980659813987514,0.02093196279750312,0.5054696071484915,0.8556481565706516
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
Witt du sie denn, denne ablaufe. Die fa- mose Stückle? Em il : 
(zerstreut)
 Ablaufe? — Nein hyrothe will i sie.

        
",35,horsch-neui-hosse,31,2,0.064516129032258,0.0703385214828877,0.1833789467531428,1.0574368128905292,0.870322916717444,1.1940815493376402,0.06166426007115332,0.20657218739071853,0.6013371109027204,0.02093196279750312,0.4492696071484915,1.295321628961138
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
Bisch veruckt, wie kann mer denn so ’s Feld hyrothe. Zej saa mer emol d'Wohrheit, do steckt ebbs anders derhinder ?

        
",36,horsch-neui-hosse,27,3,0.1111111111111111,0.0428185214828877,0.10168936406375409,1.0058084141207528,0.870322916717444,1.1095019208111467,0.038948224845080884,0.10008376579297047,0.5815305127628452,0.056799999999999996,0.3424991490027757,1.2158988733494593
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
(bei Seite)

          
I hab mi glauwi verschnappt ? 
(laut)
 Rosalie, luej du biscch e guets Maidel, i hab di au gern 
(bei Seite)
 ghett! 
(laut)
 awer es gitt Saches uff der Welt wo mer nit allewyl faue kann. Zuem Beispiel, ich, ich kann dir un- möjli jetz saa, was i uff-m Herze hab.

        
",37,horsch-neui-hosse,72,8,0.1111111111111111,0.008825,0.07763700683420445,1.0339077696386514,0.8538090767526134,1.1783104800275221,0.0,0.13218568393198576,0.5815305127628452,0.06499792296786101,0.4311472256441354,1.3175121713479745
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosalie:

          
(auffahrend)

          
Bisch du verlicht der Herr, wo Sie erwarte? — hein, — zei rud emol mit der Sproch eruß, wenns Herz hesch.

        
",38,horsch-neui-hosse,31,3,0.0967741935483871,0.01272050082205092,0.06163223639856778,1.0164733260180825,0.8634453156282131,1.18714542353599,0.01662717915669972,0.1416093236839795,0.5815305127628452,0.07486458963452768,0.43484722564413536,1.3201777204027112
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
(Verlegen)

          
Ich, ich, — — — es schint mer grad so.

        
",39,horsch-neui-hosse,18,2,0.1111111111111111,0.029920500822050923,0.06163223639856778,1.0150095264659105,0.8790453156282132,1.1736953486076307,0.01662717915669972,0.08752326985463363,0.5815305127628452,0.07486458963452768,0.43484722564413536,1.2886957921502185
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"
          
Rosa lie:

          
(weinend)

          
Oh jerum! un ich, Emil, un ich, hesch mich denn ganz vergesse. Din Rosalie, bin ....

        
",40,horsch-neui-hosse,28,3,0.1071428571428571,0.029920500822050923,0.06163223639856778,0.7335282606322384,0.04066123887559964,0.7897813963509348,0.03436051249003304,0.13199902768228328,0.22299337515385034,0.07486458963452768,0.43484722564413536,0.857045182087405
comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Emil:

          
(weichend)

          
Oh geh, saa doch kenn so dumm Dings.

        
",41,horsch-neui-hosse,15,1,0.0666666666666666,0.029920500822050923,0.06163223639856778,0.7190373126712559,0.04066123887559964,0.7174402996132041,0.03436051249003304,0.2351990276822833,0.22299337515385034,0.01806458963452768,0.3785805589774687,0.7793045148009508
