drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Was fir e Handwerk, dü liewe Zit!... was fir e Handwerk!... alle Wuche-n-eso ne Kàsblättle miesse z'schriwe im eso ne Nest, wie unser Städle-n-eins isch!... woher Neüigkeite her nàh? 's kunnt nie nit vor do... ich ha hit vergewes alleweg e Stund g'warte, bis ass e Mürer awe fallt dert àne, wo me sàll Hüs baüt, awer se sin afange-n-ärger as Seiltànzer... un keine Hàndel, keine Prügel, nit... ich müess in alle-n-andere Zitunge ihre-n-Artikel stehle, fir mine üsz'fille... 's isch g'wiss kei Kilwe, ihr derfe's glaüwe.|||Wenn ich müess mi Zitung schriwe,|||Bin ich iwel dra,|||Ich thàt's liewer als lo bliwe,|||Denn s' isch halt wie g'sàit|||G'wiss kei Freid.|||Denn s' isch hait wie g'sàit,|||Denn, wie g'sàit, 's isch g'wiss kei Freid.|||Wenn ich lieg, so thien d'Lit klage|||Un doch derf i halt|||D'Wohret o nitt immer sage,|||Sunscht isch's o nitt recht,|||'s gieng mr schlecht.|||Sunscht isch's o nitt recht,|||'s isch nitt recht, denn 's gieng mr schlecht !|||Drum heb ich mich an de Wide,|||Ich nimm d'Scheere-n-als,|||Fir d'Artikel üse z'schnide|||Üs de-n-Andre halt,|||Was mir g'fallt.|||Üs de-n-Andre halt,|||Üs de-n-Andre, was mir g'fallt!|||Un d'Annonce, wo am meiste itrage, die fehle mr o allewil, die ka-n-i doch nitt üs andere Zitunge nah... do ha-n-i jetz wieder e ganze halwe Site leer hit... drum ha-n-i Ordre gà, ass me noch e Stund oder zwei wartet mit em Drucke... viellicht kunnt noch ebber ebbes ku lo dri setze... tiens, grad klopft me glaüb a!... wenn's doch e-n-Anonce wàr... Entrez!",0,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Bin i do bim Herr Rehrle, wo d'Zitung «d'Extrapost» scbribt?... ich mächt ewe-n-ebbes dri setze lo.",1,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"'s isch do, güeter Frind... setze Sie sich|||à la bonne heure, dà kunnt jetz grad recht.",2,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Nitt wohr, Herr Rehrle, me ka jo ganz güet e Hirothsatrag in d'Zitung setze lo?... 's isch jo jetz Mode siter ebes Zit...",3,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Natirlig, junger Mensch, natirlig... me hirothet jo jetz schier nimmig anderscht.",4,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Güet... ich bi éwe-n-in dem Fall... schaüe Se, ich müess hirothe, ich ka nimmig warte... ich hätt gern e Fraü un traü doch keine z'froge... wisse Se, ich bi ewe ne wenig schich.",5,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Eh bien, do kanne Se nit bessers mache, als das Ding in «d'Extrapost» z'schriwe... ich will's Ene glich ufsetze... ne Artikel vo-n-ere halwe Site, wie Sie noch keiner g'sàh hàn...",6,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Nei, nei... ich bitt Se drum... nur e ganz kleiner... in e-n-Ecke, ung'fàhr eso viellicht: Ne junger Mensch, wo Hüs, Hof, Schire, Stall, Kieh un Gàns hat, wünscht noch e Fraü derzüe.",7,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Was denke Se... das isch nitt genüe... wenn das Ding packe soll, so mien Sie sich e wenig in d'Höche lipfe... lehn Se mieh nur mache... ich will's Ene ufsetze",8,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Awer nur nitt z'lang, denn sunscht kostet's gar viel.",9,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Nur kei Angst... mr wànn scho iwereins ku mitnander.|||'s müess mr mi halwe Site-n-üsfille, kostet's was es will!",10,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Wenn's awer nur ebbes nutzt, un ass sich mir glich ebber atràit, derno will ich gern zahle...|||'s kunnt mr jetz nitt druf a,|||Wenn ich hirothe ka!|||Wenn ich jetz nur g'schwind|||Dur Ihre-n-Artikel e Wiwele find,|||Denn ich bi pressiert,|||Doch zahl i kei Rappe, wenn's nitt reüssiert.",11,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Do gang ich jetz nitt dra,|||Ich müess mi Geld o ha!",12,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Ich schrib nitt so g'schwind,|||Wenn ich mi Artikel nitt zahlt genüeg find.|||Er isch so pressiert|||Un will doch nitt bleche, wenn's nitt reüssiert!|||Do gang ich jetz nitt dra,|||Ich müess mi Geld o ha!",13,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Wenn ich jetz nur g'schwind|||Dur Ihre-n-Artikel e Wiwele find,|||Denn ich bi pressiert,|||Doch zahl i kei Rappe, wenn's nitt reüssiert!|||Doch kunnt's mir nitt druf a,|||Wenn ich hirothe ka!",14,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Was meine Se denn eigentlig?... Das Ding müess doch g'schriwe, g'setzt un druckt si... ich ha d'ganz gliche Mieih, eb's packt oder nitt...",15,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Eh bien, so wisse Se was... packts, so zahl i, un packt's nitt, so zahl i nur d'Hälfte... ich ka doch nitt mi Geld eso-n-eweg werfe, wennn i nit derfir bikumm...",16,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,Enfin... 's isch mir eithüen... mr wànn hoffe-n-ass es packt!|||wenn's nitt wàr wege miner leere Site...,17,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,Also blibt's derbi... wie hàn Sie jetz das Ding g'schriwe?,18,lustig-ne-hiroth-dur-d-extrapost
comedy,Herr REHRLE,M,journalist,professionals_scientific_technical,,"Do isch's... lose Se jetz emol: Ne junger Mensch, stark wie ne Leb, vo-n-ere güete Familie, mit eme ag'nehme Charakter, schön g'wachse|||un was nitt z'verachte-n-isch, Eigethümer vo Hüs, Hof, Stallunge, Kieh, Gàns etc., un wo hofft das alles noch z'vermehre mit dr Hiroth, wünscht mit ere junge Person in dr Eh'stand z'trete, wo o ne bitzi ebbes hat... hein! isch das e-n-Artikele?...",19,lustig-ne-hiroth-dur-d-extrapost
comedy,TONI,M,farmer,agriculture,,"Ich find, 's isch e-n-Artikel! Das kunnt viel z'thir... un 's isch z'lang... 's list's kei Mensch!",20,lustig-ne-hiroth-dur-d-extrapost
