drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Was schun halwer Vier! — Eh bien Salome, i mueß dr saa, daß der Herr uff sich warte loßt. Jetzt sitze mer schun zitter de dreie do un erwarte dinne prétendu, halt diß er wills au moins wäre, denn er het uns sauwe lonn, daß er hitt kummt, am dreie, fur sinni demande persöhnli ze mache. Ja diß isch nit alles, mer kann doch au üßgemacht ghett, daß mer geje de Viere zues Kretschelmeyers gehn un die Gschicht vun denne drei Stühle, wo sie noch vun mir hann, in Richtigkeit ze bringe.",0,horsch-neui-hosse
comedy,Salome,F,,,,"Dini Stühle? wie wenn de nit wisse dätsch, daß sie vun mir herestamme !",1,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Oh, oh, madame Ziwelbloos, duen Sie nit so dick, die drei Stühle sin au de Péru nit! Na ’s nächst Mool saa i, dini Stühle !",2,horsch-neui-hosse
comedy,Rickele,F,,,,Awer Babbe!,3,horsch-neui-hosse
comedy,Salome,F,,,,"Du bisch widder emol gifti hitt. Ich will ewe au mini Rechte kann, min Sach isch so guet wie dins, un ’s ghört üwerhaupt ganz min.",4,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Witt e Sü? Wer weiß es jo un i weiß es jo au, de heschs mer schun oft genue ze schmecke genn; un jetz hawis ball dick!",5,horsch-neui-hosse
comedy,Rickele,F,,,,"Oh gehn doch, — wenn jezt der Herr do rin kumme dät, un dät euch so sehn ?",6,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Hesch recht ma Figle, — denne hät i jezt falscht vergesse, der isch als noch nit do.",7,horsch-neui-hosse
comedy,Rickele,F,,,,Zuem Glück!,8,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Was falscht? — Jezt ward i awer nimm länger. Zeij due dich an Salome, un du au Rickele.",9,horsch-neui-hosse
comedy,Salome,F,,,,"Ja, wenn der awer derwnlisch kummt.",10,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,Nur stäht!|||Rosalie! — ’s hört guet unser Maidel. Ro-sa-lie!,11,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Denn sie geruefe?,12,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"I habs grad welle duen, — Rosalie mer gehn furd un wenn e Herr kummt, un fröjt noch uns, ze saat sie er soll e bissel warte, oder soll so guet sin un mache daß er im e halb Stündel widder do isch, i denk mer sin derno widder zeruck.",13,horsch-neui-hosse
comedy,Salome,F,,,,"Mer brüche jo zwanzig Minüte fur hin un her ze gehn, i will nit renne wie naasblueti.",14,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Jezt loß mi gehn, — ihr meine glauwi, i bli am e jede Zeijlade stehn, un schlür derno so furt wie, — wie e Schneck im lange Gras. Rickele: A mon Dieu! — So gehn doch emol furt.",15,horsch-neui-hosse
comedy,Salome,F,,,,"Sie het also ghört. Gibt sie awer acht, nitt daß re d'Katz widder ’s Biffele- mod wo fur z'Nacht gerischt isch, üß der Plat holt. Gibt sie au im Carnailleföjel frisch Wasser, un trett sie im Hundel wo wirkli in der Küche leijt un Jungi hett nitt uff-m Weddele erum.|||Sie kann au denne Salat reine wo drüsse —",16,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"I ward, — heschs ball?",17,horsch-neui-hosse
comedy,Salome,F,,,,"wo drüsse uff-m Küchedisch leijt, sie kann au Krumbeere schele, un in de Keller gehn, lueje ob kein fremdi Kat drunte-n-isch, ’s isch mer weje dem ingebeizte Kienjele wo i drunte stehn hab, un, —",18,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Mach nur wittersch, i bin nit pressiert.",19,horsch-neui-hosse
comedy,Salome,F,,,,"Wenn mer uff dich höre wott, ze dät mer 's Gsind spaziere lon gehn, un mir fur sie d'Ar- weit mache.",20,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Wie de meinsch, awer jetz bonschür !",21,horsch-neui-hosse
comedy,Salome,F,,,,"Un vergetz Sie au nit noch-m kleine Fritzel ze lueije, i mein sie könnt au e bissel ’s Dings awische ; im Summer zejt sich so licht der Staub in d’Zimmer un no kann mer, — —",22,horsch-neui-hosse
comedy,Ziwelbloos,M,retired_farmer,agriculture,lower_class,"Salome ! Kannsch noch e bissel bliewe, mer sige uff der Steij un warte!",23,horsch-neui-hosse
comedy,Salome,F,,,,"I kumm, i kumm!",24,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Oh jeh, oh jeh! ha ha ha! — So isch's jedsmol wenn d'Madam üßgeht. Un wenn sie mitnander furtgehn, ze mueß zerscht gezankt wäre. Die arm Mamsell dürt mi. Na die wurd au froh sin, wenn sie üß der So- cietät kommt. Ich fur min Teil, kanns Ziel nimm erwarte, fur ’s Päckel ze mache, un ze gehn. —|||Ja un noch ebbs, hein ? die soll sich nit meine uff ihri paar Grundscholle hin, wo sie mitgebrocht het. Bi-re jede Occassion muen mer diß höre. Do isch's jedesmol uff e anderi Art. Einmol heißt's ja mini Stückle hann allewyl meh getraa als dinni, minni Stückle vertraue de Mischt besser, de Grund isch besser, blit länger naß, un diß, un zell un jens! Gi du liewer Gott, i hätt schun lang e Glasglock drüwer mache lonn.|||Hetts nit geklopft?|||Entrez! «",25,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,Bonjour Monsieur — — —|||Rosalie!,26,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Emil! — was führt dich do her? Ei ze kumm doch erin. I hab dich jo schun so lang nimm gsehn! Zey saa emol wo bisch denn du gsteckt ?,27,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Ich, - ich, ei ich bin noch allewyl hie gsin|||.",28,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Giebsh mer nit emol e Hand? —|||un au kein Schmug!,29,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Do bin i schön ningfalle ! —|||Ich glaub Sie sin nit gscheit, diß dät sich jetzt do basse. — Wo isch ihri Herrschaft ?",30,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Ich glaub er saat mer Sie. — Brüchsch kein Angscht ze hann, ’s Herr Ziwel- bloose sin üßgange. Do hesch e Stuehl setz dich.|||un verzähl mer wäje was de do here kummsch ? Machsch mer e Visit, du bisch awer au gar nit artli hitt.",31,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Weje was, daß i do here komm!|||Ja diß kann ich dere awer doch nit saa.|||Ha ich komm weje-n-em e Gschäftel.",32,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Ah gell, weje denne drei Stückle ?",33,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Ich nein, a doch; ja heschs grad gerode.",34,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Witt du sie denn, denne ablaufe. Die fa- mose Stückle? Em il :|||Ablaufe? — Nein hyrothe will i sie.",35,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Bisch veruckt, wie kann mer denn so ’s Feld hyrothe. Zej saa mer emol d'Wohrheit, do steckt ebbs anders derhinder ?",36,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"I hab mi glauwi verschnappt ?|||Rosalie, luej du biscch e guets Maidel, i hab di au gern|||ghett!|||awer es gitt Saches uff der Welt wo mer nit allewyl faue kann. Zuem Beispiel, ich, ich kann dir un- möjli jetz saa, was i uff-m Herze hab.",37,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Bisch du verlicht der Herr, wo Sie erwarte? — hein, — zei rud emol mit der Sproch eruß, wenns Herz hesch.",38,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Ich, ich, — — — es schint mer grad so.",39,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Oh jerum! un ich, Emil, un ich, hesch mich denn ganz vergesse. Din Rosalie, bin ....",40,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Oh geh, saa doch kenn so dumm Dings.",41,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Was diß heisch du dumm Dings du Tropf|||du Daadieb, du bisch nit emol werth, daß dich d'Sunn anschint, netter Kerl, i wurd der glich d'Aaue üßtraße.",42,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Oh Rosalie, was hesch gemacht, zey komm und helf mer widder uff d'Bein.",43,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Ja ’s leijt mer uff, de wursch ellein uff- stehn könne ?",44,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"I kann nit, siehsch denn nit, daß i do mit de Hosse im Diehle ingeklemmt bin.",45,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Soll i oder soll i nit? —|||Na i will ’s duen.,46,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Nit eso, nit so, sunsch verrisch mer noch e Kleid ! — — —|||Krack! do hesch's, o jeh minni neije Hosse!",47,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Ha, ha, ha, ha! — — —",48,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Du brüchsch au nocch ze lache, do luej mi emol an,|||do sin sie hiwe un driwe uffgsprunge, wie e gschwelti Grummbeer! Was fang ich an! was fang ich an?|||Un so soll ich jezt d'Dochter uß-m Hüß in d'Eh begehre?",49,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Diß ish ganz einfach ze ranschiere.,50,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Wie, könnsch du diß.",51,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,Ganz einfach! De gehsch heim un duesch e Paar anderi an un kummch widder.,52,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"So, grad wie wenn diß so licht wär. I hab die wo i do an hab, nur die Circonstance kauft. I hab zwar noch etlichi Paar d'heim, awer die basse nit do here, ’s hängt d'Grund dran vom Feld.",53,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Oh du Gibgraue! So hann ihrs alli ihr Krüttbüre. Millione hann ihr d'heim, in de Grumbeersäck unter der Bettlad leije; awer e Stückel Kleid, diß wärd lux!",54,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"St, st, — nitt so lütt, was meinsch, wenn diß der Herr Ziwelbloos höre dät, oder d'Madam ?",55,horsch-neui-hosse
comedy,Rosalie,F,cook,service_and_sales,lower_middle_class,"Ja die, — hm, d'Wohrheit derf mer jo nitt saa. Diß isch au noch e Linsespaltere!",56,horsch-neui-hosse
comedy,Emil Federköhl,M,,,,"Um's Gotteswille schweij still, i mein ’s kummt ebber d'Steij eruf.",57,horsch-neui-hosse
