drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"So... mi Romance avanciert... die Phrase do: « Ihr G'sicht isch wiss wie Schnee », die isch ganz güet erfunde... (er singt) mi sol do si la sol... was kunnt jetz?... (er consultiert o Manüscript uf em Tisch un liest:)|||Se stürzt vom hoche Fels|||Sich in dr tiefe See!|||Jetz heisst's e müsikalische Phrase g'funde, fir das mache z'versteh (er singt e Phrase, wo hoch afangt un nieder endet). Jà, halt, nei... fir dr « hoche Fels » müess ich hoche Note nàh un derno müess es si, wie wenn ebbes in dr Luft schwebt (er singt): « Se stürzt vom hoche Fels »... Aha!... das isch jetz emol g'lunge!... dà point d'orgue will ich gli notiere (er prawiert uf em Klavier) do do do la la do. (er sitzt an Tisch un schribt; uf eimol hört me dur 's offene Fenster e Klavier Gamme spiele) Babette!... Babette!... wo stecksch wieder?",0,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,Was isch... wo fehlt's wieder?...,1,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,Babette... mach 's Fenster züe... 's isch nimmig züem üshalte... me ka kei Minüte rüehig schaffe... das isch jetz scho wieder 's zweite mol hit...,2,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,Awer Herr Solo... wie ka Sie ne eifàltig Klavier in eso ne Hitz bringe...,3,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Was, e-n-eifàltig Klavier!... zwei sin's jetz oder gar drei, wo mitnander spiele... eins do unter uns im Erste un eins dert àne un 's andere was weiss ich wo... und alle spiele falsch... un ich, wo express do ane bi ku wohne, wil noch keins im Hüs un in dr Nochberschaft gsi isch!... awer ich zieh wieder üs, bis ass se mich emol nimmig verfolge thien!...",4,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Wieder üszieh!... merci! ich wàr jetz bol genüe g'wandelt... denn ich ha d'ganze-n-Arwet als uf em Hals... Sie bekümmere sich nitt drum... mr sin ganz güet logiert do... me müess sich e wenig ebbes g'falle lo... un züedem isch's jo nur ei Klavier, wo spielt... Sie hàn wirklig e b'sundere Chance, Herr Solo!",5,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Ah!... ich ha ne b'sundere Chance!... ass nitt zehne mitnander spiele, nitt wohr?... wie will ich denn composiere bi me so ne Làrme!|||Me thüet nit meh höre,|||As immer Klavier,|||Das Ding thüet mich störe,|||Wenn ich composier;|||Das ka nitt so düre,|||Ich hass se, die Lit,|||Se thien mir versüre|||Mi Lewe, mi Zit.|||Babette! mir ziege jetz wieder do üs!|||Pack uf! kei Stund meh blib ich in dem Hüs.",6,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,Pack uf! wo ane? das isch jetz gli g'sàit!|||Ich dank! denn 's Wandle isch fir mich kei Freid!,7,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Me thüet nit meh höre,|||As immer Klavier,|||Das Ding macht mich narràchtig schier!",8,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Ich ka's ganz güet höre,|||Wenn g'spielt wird Klavier,|||Ich ha dra mi grösste Plaisier!",9,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Ne b'sundere Chance hàn Se... g'wiss... denn wie g'sàit spielt nur ei Klavier, das en face, denn die Lit unte an uns ziehn hit üs mit ihrem, un dur e b'sundere Züefall sàlle dert àne dr andre Monet.",10,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Aha!... endlig, endlig wird i denn vo mine zwe Todtfind befreit un ha wieder Rüeh, do im Hüs wenigstens... ganz unte wohnt d'Hüsfraü, un die wird in ihrem sechzigste Johr nitt afange Müsik z'mache... obscho se nitt iwel dri vernarrt isch.",11,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Se hat awer e Suhn, wo schint's uf B'süech kunnt fir e Zit lang...",12,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Dà wird doch ebbe g'scheidt si un wird nitt ku müsiziere do!... un 's hat noch nieme g'lehnt im Erste, nitt wohr, Babette?",13,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,Bis dohi weiss i noch nit.,14,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,Güet!... un owe-n-an uns wohnt dr alte Hüewer... mit dem ha-n-i nit z'riskiere!,15,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Verlehn Sie sich nitt druf... er hat parfaitement ne Klavier in sim Salon steh, un wie-n-i g'hört ha, soll e Nièce vo Basel jetz züe-n-em ku wohne, wo-n-ihre-n-Eltre verlore hat...",16,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Oh Babette!... wenn i vo Basel hör rede, so denk i allewil an e junge Person, wo-n-i vor em Johr dert ha lehre kenne... se hat Rösle g'heisse... ich bi ganz verliebt gsi in se... un sie hat mich o gern g'ha!... nur ha-n-i nie kenne wisse, eb's vo wege minre Person gsi isch oder vo wege mim Talent...",17,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,Dà wott schön ag'rennt si mit sine fufzig johr!,18,lustig-babette-mach-s-fenster-zue
comedy,Herr SOLO,M,composer,professionals_scientific_technical,,"Hein... was sàisch, Babette?",19,lustig-babette-mach-s-fenster-zue
comedy,BABETTE,F,housekeeper,elementary_professions,,"Ich sag, Sie hàn jo no nitt viel graüe Hoor.",20,lustig-babette-mach-s-fenster-zue
