drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Gottlob, jetz bin i ferdi. Stuwwe-n-un Better mache, uff de Merk gehn, koche, wäsche-n-un beijle, so geht ’s jetz schun ball e Johrer fuffzeh daadäjli in einere Lier furt, ohne changement un distraction . . . . ’s isch schier züem verzwazzle!|||Un ich hab die Nacht so e schöner Traum ghett ; ich hab getraimt, ich dhädd mich widder hirote . . . . un sogar mit eme Wittmann ohne Kinder . . . . nein! wär dis e Glück! . . . . hinnicht isch Vollmond gsin; was m’r in so ere Nacht traimt, soll in Erfüllung gehn, saat m’r.|||Do drinne gehts schun widder los . . . . züe merkwürdig, züe merkwürdig! — — Was d’r Herr Stieffatre nur het? Jetz düürts schun ball zwei Woche, un ’s wurd nit andersch. — — Was wurd er jetz widder mache? Ich will doch emol lüeje.|||Als noch ’s nämlich. — — Do drinne siehts wärli güet üs! Alles z’undersch z’öwersch. M’r derf nit erin, ’r will nit gstört sin, saat ’r, het ’r gsaat.|||Jesses nein! jetz fangt er widder an ze babble — — ’s isch züem lache — — züe fürios! züe fürios !|||Nurre Geduld! Ich komm noch d’rhinter, so wohr ich Cécile heiß, un Geduld iwwerwind au de-n-Eierküeche.",0,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Bonjour, Mamsell.",0,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Um Gottswille — — bin i jetz verschrocke — —,0,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,Wohnt do d’r Herr Anatole Stieffatre?,0,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Ganz erecht. Sie wölle züem? Do drinnen-isch ’r.,1,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Het d’r Herr Stieffatre d’ Sache gerüscht, wo ich abhole soll?|||.",1,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Do uff ’m Canapée leijt alles. — — Jetz saaue Sie mir doch emol, was dis beditte soll, daß er dis Dings verlehnt. ’s isch doch züe merkwürdig.",1,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"E paar Hosse — güet, e Schilet — do isch’s, e Rock — do hammer ne, e Schibüs — do leijt ’r, un e Bombardon — do steht ’r. Helfe Sie m’r e bissel. — So, merci.",1,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Ja awer wurum dis alles?,2,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,". . . . ’s isch wäje’re Kindtaif, for e güete Frind.",2,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Au dis Bombardon? Dis kann doch nit möejli sin.,2,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Wurum nit? ’s wurd nit ’s erscht Mol sin, daß uff ere Kindtaif ebbs gebloose wurd.",2,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Dis isch awer doch züe kürios —,3,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"’s geht mich nix an, Mamsell.",3,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Bardon, m’sieur, ich bin Wittfrau.",3,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Macht nix, madame, ich bin Wittmann.",3,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,E Wittmann? — Ohne Kinder?,4,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,Ohne Kinder. — Ich müeß jetz gehn.,4,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Ze bliewe Sie doch noch e bissel. — — Möchte Sie sich nit noch emol hirote?,4,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Merci bien, hab grad genüe vum erschte Mol.",4,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Awer nein! — —|||Ich for min Dheil wüßt nit was dhüen, wenn m’r ebber dhädd e Hirotsantraa mache.",5,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,Sie wüßte ’s nit? — — Awer ich. Adieu madame.,5,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Am liebschte hätt ich e Wittmann ohne Kinder.,5,greber-sainte-cecile
comedy,É Kommissionär,MALE,deliverer/helper,service_and_sales,lower_class,"Eh ben, güet, ze will i sehn, daß ich einer find.|||E warmi Person!",5,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"E züe nedder Mensch! Nurre schad, daß ’r mich nit versteht. M’r dhädde nit üwel züenand passe. Er het Nümmero siwwezeh ghet, dis will i m’r merke.",6,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,"Cécile, hesch de schun bi’s Meyer’s de neije, Butzlumpe kauft?",6,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Ja, madame.",6,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,Denne Midda wurd d’ Stubb vun mim Mann uffgewäsche; ’s isch höchschti Zitt.,6,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Do wurd’s awer noch hewwe, Madam. Er loßt Nieme-n-in sini Stubb. Er will nit gstört sin, saat ’r, het ’r gsaat.",7,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,Isch dis nit e Kurweh mit dem Mann! Was macht ’r wirklich?,7,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,Do drinne lauft ’r erum wie e Muck in ere Drumm un babbelt mit sich selbscht.,7,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,"’s wurd m’r ball unheimlich, wenn dis so fort geht.",7,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Er het ganz ’s équilibre verlore, d’r Schinder kummt nit drüs.",8,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,"Daß er awer au gar nit saat, was er het!",8,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Irid ebbs, was m’r nit wisse derfe, dis isch emol sicher.",8,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,Er wurd doch nit krank sin?,8,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Jo Pfiffedeckel ! Ich will e Weddung druff mache, daß do irid e Heimlichkeit d’rhinter steckt. Der Mann het kein Beschäftigung meh. Ich hab’s jo allewyl gsaat, ’s isch e Dummheit gsin, denne schöne Epizierlade ze verkaufe. Wenn d’r Mensch nix ze schaffe het, ze fangt ’r mit de Viehheite-n-an.",9,greber-sainte-cecile
comedy,Sophie,FEMALE,,,,M’r sott’s fascht meine.,9,greber-sainte-cecile
comedy,Cécile,FEMALE,domestic_worker,elementary_professions,lower_class,"Madame, verlon Sie sich nur uff mich. Ich bin au ghirot gsin, un hab e Mann ghet, un e Dukelmüser, wie kein größerer uff ’m Erdsbodde-n-erumgeloffe-n-isch. Ich versicher Sie awer, er het könne-n-anstelle was er gewöllt het, der Daudel, ich hab’s erüskreijt.",9,greber-sainte-cecile
comedy,Désiré Enishänsel,MALE,pharmacist,professionals_scientific_technical,upper_middle_class,"Bonjour, liewi Kusin, bonjour bisamme !",9,greber-sainte-cecile
