drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Aloys,M,domestic_worker,elementary_professions,lower_class,,0,clemens-dr-amerikaner
comedy,Schakob Urbach,M,mayor,government_executive_officials,lower_middle_class,"Aloys, ihr hann doch d’Ge- mäinderotsharre uf 6 Ühre do häre b’stellt ? — — Es isch jetz schun 20 Minüte üewer sechs un noch nieme losst sich sahn !",0,clemens-dr-amerikaner
comedy,Aloys,M,domestic_worker,elementary_professions,lower_class,"Ich hab's alle g’säit!... Awer bi danne häisst’s äu : „Kumm i hitt nit, ze kumm i mor’n“, wie zaller g'säit hett ...",0,clemens-dr-amerikaner
comedy,Matter,M,village_councilor,government_executive_officials,lower_middle_class,"Noch kener do ? ! Müess dann ich allewill d'r erscht sinn ? ! — Wann i diss gewisst hatt, ze wärt ich nit so geloffe.",0,clemens-dr-amerikaner
comedy,Schakob Urbach,M,mayor,government_executive_officials,lower_middle_class,"Guete-n-Owe Matter! Äner muess d'r erscht sinn, d'andere wäre äu glich kumme. — Was gitt’s Neij’s, Matter ?",0,clemens-dr-amerikaner
comedy,Matter,M,village_councilor,government_executive_officials,lower_middle_class,Neij’s?! Ich hab noch genuej am Alte...,1,clemens-dr-amerikaner
comedy,Schierejerry,M,village_councilor,government_executive_officials,lower_middle_class,"Guete-n-Owe bienand ! — Do wärde m'r ... Ju, ju — hitt wärmt’s famos.",1,clemens-dr-amerikaner
comedy,Schakob Urbach,M,mayor,government_executive_officials,lower_middle_class,"Ja, es macht warm schun ebbene 14 Däj häre.",1,clemens-dr-amerikaner
comedy,Matter,M,village_councilor,government_executive_officials,lower_middle_class,Numme zü warm ; as isch viel ze drucket drüsse im Fald — d'r Büür derf halt ken Glüeck hann — —,1,clemens-dr-amerikaner
comedy,Aloys,M,domestic_worker,elementary_professions,lower_class,"Jo, hiele nurre nit eb’r d'’ Schläj hann, wie zaller g'säit hett ! — As isch guet füer d’Rawe diss Watter. Schollesepp und Groshans",1,clemens-dr-amerikaner
comedy,Schollesepp,M,village_councilor,government_executive_officials,lower_middle_class,Salü biesamme !,2,clemens-dr-amerikaner
comedy,Groshans,M,village_councilor,government_executive_officials,lower_middle_class,"Guete-n-Owe, Herr Maire ! Guete-n-Ovre, Schierejerry ! — Bonjour Mat- ter, wie geht’s allewill ?",2,clemens-dr-amerikaner
comedy,Matter,M,village_councilor,government_executive_officials,lower_middle_class,Poh — wie mr’s triebt !,2,clemens-dr-amerikaner
comedy,Groshans,M,village_councilor,government_executive_officials,lower_middle_class,Bisch kurz angebunge hitt. — Wie fahlt’s ?,2,clemens-dr-amerikaner
comedy,Aloys,M,domestic_worker,elementary_professions,lower_class,"Ar isch mitm linke Fuess z’erscht ’s Bett ra, wie zaller g’säit hett.",2,clemens-dr-amerikaner
comedy,Matter,M,village_councilor,government_executive_officials,lower_middle_class,"Ich kann zuem Bett ra, mit well'm Fuess ass ich will, ze gitt’s dich nix an, verstange !? — Un ich mäin, mir kennte anfange, Herr Maire, uf d’andere brüche m'r nit ze warte, e Nuntebuckel noch-emol ! Un ich möecht gar wisse, wäje was ass m'r z'samme müen kumme ?",3,clemens-dr-amerikaner
comedy,Schakob Urbach,M,mayor,government_executive_officials,lower_middle_class,"Jo — warte m'r nimm länger, fange m'r an. D’r Sohler kummt noch, dar isch allewill d'r letscht, dann von sim Hüs do hare sin zwäij Wurtshieser un do kann’r nit d’ran verbie.",3,clemens-dr-amerikaner
comedy,Schollesepp,M,village_councilor,government_executive_officials,lower_middle_class,,3,clemens-dr-amerikaner
comedy,Schierejerry,M,village_councilor,government_executive_officials,lower_middle_class,"Ju, ju, ar meint ar kummt in d’Höll, wann’r am e Wurtshüs verbie geht.",3,clemens-dr-amerikaner
comedy,Sohler,M,village_councilor,government_executive_officials,lower_middle_class,,3,clemens-dr-amerikaner
comedy,Aloys,M,domestic_worker,elementary_professions,lower_class,"Wie m'r d'r Esel nannt, ze kummt’r gerannt, wie zaller g’säit hett.",4,clemens-dr-amerikaner
comedy,Sohler,M,village_councilor,government_executive_officials,lower_middle_class,"Salü bien, de Herrschafte ! Oho, sinn’r schun alli do ?",4,clemens-dr-amerikaner
