,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,3,drama,Katt,M,,,,"
            
KATT:

            
— — So, so. 
(Paus.)

          
",0,fuchs-heimlichi-lieb,8,1,0.125,,,,,,,,,,,
1,4,drama,Mejel,F,,,,"
            
MEJEL:

            
Viel Aerwet — Katt.

          
",1,fuchs-heimlichi-lieb,5,1,0.2,,,,,,,,,,,
2,5,drama,Katt,M,,,,"
            
KATT:

            
E Wünder, wann de Bür morn Hochzitt mocht. 
(Paus.)

          
",1,fuchs-heimlichi-lieb,12,4,0.3333333333333333,,,,,,,,,,,
3,6,drama,Mejel,F,,,,"
            
MEJEL:

            
Ja — vellicht brüche nr noch ebs.

          
",1,fuchs-heimlichi-lieb,8,2,0.25,,,,,,,,,,,
4,8,drama,Mejel,F,,,,"
            
MEJEL:

            
Oder — köennt i ebs halfe?

          
",2,fuchs-heimlichi-lieb,7,1,0.1428571428571428,0.0182,0.09124828225139732,0.47609086061501193,0.0,0.5133290615655713,0.0,0.17542636175741194,0.0,0.19355549286762935,0.19128294398985274,0.6148266955993132
5,10,drama,Mejel,F,,,,"
            
MEJEL:

            
Jetz, — nit, — i hab halt gemänt

          
",2,fuchs-heimlichi-lieb,9,1,0.1111111111111111,0.10879999999999998,0.09124828225139732,0.4834482822633312,0.05620000000000001,0.49719858249589555,0.0,0.1442263617574119,0.0,0.10135549286762932,0.19128294398985274,0.6011738810186754
6,11,drama,Katt,M,,,,"
            
KATT:

            
So, so, do hesch halt latz gemänt, Mejel.

          
",2,fuchs-heimlichi-lieb,9,2,0.2222222222222222,0.16788329635175994,0.09124828225139732,0.4702089104039784,0.12909947659905524,0.45913851926653815,0.0,0.1442263617574119,0.0,0.10135549286762932,0.19128294398985274,0.5390374680550407
7,12,drama,Mejel,F,,,,"
            
MEJEL:

            
Na, ze geh i halt wider.

          
",3,fuchs-heimlichi-lieb,7,1,0.1428571428571428,0.25848329635175993,0.0,0.45055674571385246,0.18529947659905527,0.41590386884107244,0.0,0.07279999999999999,0.0,0.0445,0.1296,0.46191106887848116
8,13,drama,Katt,M,,,,"
            
KATT:

            
Diss isch awer e schnalli Visit gewahn.

          
",3,fuchs-heimlichi-lieb,8,1,0.125,0.25848329635175993,0.0,0.5020349728921918,0.18529947659905527,0.4716516160330616,0.0,1.1102230246251566e-17,0.0,0.0938,0.1296,0.4835968032426048
9,14,drama,Mejel,F,,,,"
            
MEJEL:

            
Alleh, adjeh Katt.

          
",3,fuchs-heimlichi-lieb,4,1,0.25,0.25848329635175993,0.0,0.5160643883770215,0.18529947659905527,0.44502491333234334,0.0,1.1102230246251566e-17,0.08339879697507843,0.0938,0.0,0.3527491871309453
10,15,drama,Katt,M,,,,"
            
KATT:

            
Adjeh Mejel.

          
",3,fuchs-heimlichi-lieb,3,1,0.3333333333333333,0.16788329635175991,0.0,0.5310093490047014,0.12909947659905524,0.4720428682806725,0.0,1.1102230246251566e-17,0.16679759395015686,0.0938,0.0,0.32628025908711766
11,16,drama,Mejel,F,,,,"
            
MEJEL:

            
(geht an d' Dhüer, bliet stehn, kommt schnell zeruck züe de Katt)

            
Isch ar schun do, Katt??

          
",4,fuchs-heimlichi-lieb,20,1,0.05,0.09059999999999997,0.0,0.5851541559012989,0.05620000000000001,0.5461039260705436,0.0,1.1102230246251566e-17,0.16679759395015686,0.1876,0.0,0.4183072643926555
12,17,drama,Katt,M,,,,"
            
KATT:

            
(losst de Kochlöeffel ins Kar keje, nemmt ’s Mejel  an de Achsle un kommt mit em evor)

            
So, jetz gfall’sch mr, als erüss mit de Sproch un nit hinderm Hüetel gspielt. Halt’sch mich dann for so dumm, Mejel? Nä, nä, diss kannsch de äm vezohle, wo d' Schüeh mit Widde binge dhüet.

          
",4,fuchs-heimlichi-lieb,55,2,0.0363636363636363,0.0,0.0,0.5938853713397808,0.0,0.5246017459256662,0.0,0.051600000000000014,0.21108304426551472,0.1876,0.0,0.4091961606603813
13,18,drama,Mejel,F,,,,"
            
MEJEL :

            
(düs)

            
Verrode mi nit — Katt.

          
",4,fuchs-heimlichi-lieb,9,1,0.1111111111111111,0.125,0.0,0.5802664113788145,0.1032,0.4924697533286236,0.0,0.051600000000000014,0.32988304426551474,0.2142,0.0,0.3499533419805755
14,19,drama,Katt,M,,,,"
            
KATT:

            
Mänsch, ich hab’s nit schun lang gsahne, wie d' als rot worre bisch bis hinger d' Ohrlapple, wann de als mit ünserm Jean geredd hesch. Lüej, Mejel, mir zwäj sin jo d’änziche, wo an de Jean danke un uff ne warde dhüen. De Bür, siner Vadder, ar hett kenn Zitt, ar hieroot morn züem zwäite Mol. Dar hett anderi Sorje. Awer mir: Ich, Mejel, ich hab dene Büe uffgezöje, wiel sini Müeder gstorwe isch, küm isch ar uff de Walt gewahn. — — Un dü, — — hm — — dü, — — mach jetz kenn Gsicht wie e Küehj, wann mr ere e Vejlott annehebbt, — — dü wart’sch halt uff ne, wie d’ne gare hesch.

          
",4,fuchs-heimlichi-lieb,121,16,0.1322314049586777,0.13066249999999996,0.03939256314014146,0.5644275242516086,0.1120875,0.507596112588637,0.011875,0.08958592818455585,0.2634842472904363,0.21605,0.04477966142228012,0.4425098391528799
