drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"Hat Se Ihre Schnàpsle scho gha, Fraü Rattegift?",0,lustig-milhuser-bilder
comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"Eh jo! grad ha-n-i's gnu, dert am Ecke.",1,lustig-milhuser-bilder
comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"'s isch doch sunderbar, ass me-n-ohne Schnaps nitt wische ka! nitt wohr?",2,lustig-milhuser-bilder
comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"Jà, das sin halt veritawlige Magetropfe, ohne die ka me's nitt mache, me hat ohne das scho genüe Mieih, fir dr Bàse z'hewe.",3,lustig-milhuser-bilder
comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"Ich, wenn ich nitt glich dr Schnaps nimm am Morge frieih, so ha-n-i 's Herzwasser, do ka-n-i sicher si!",4,lustig-milhuser-bilder
comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"Un ich dr Schlotteri!... 's isch nur noch güet, ass me das hat... denn vom Wi isch gar kei Red meh!",5,lustig-milhuser-bilder
comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"Jo, ich, wo g'wöhnt gsi bi, alle Tag mi Schäpple z'nàh, ich müess es jetz o fahre lo, er isch efange züe arg thir, ich ka's nimmig prestiere... grad jetz, wo-n-ich alt wird un wo-n-i's am nothwendigste hätt!",6,lustig-milhuser-bilder
comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"Me müess sich halt jetz e wenig mehr uf 's Kaffee lege, züem Glick isch jetz d'Milchhalle do, wo eim d'Milch wohlfeiler git!...",7,lustig-milhuser-bilder
comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"Meine-n-Ihr bringe se's züe ebbes... ich find nur, se thien gar vielerlei Wàgele mache?...",8,lustig-milhuser-bilder
comedy,PETER,M,sweeper,elementary_professions,,"Zeige-n-ihr Wiwer! me sieht wieder nit as d'Miler geh, awer kei einziger Bàse!",9,lustig-milhuser-bilder
comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"Fir was solle mir awer o wische, d'Eigethümer thien jo doch allewil reklamiere, 's will kein dr Dreck vor si Thüre g'wischt ha un do lehn mr ne ringer iwerall liege? eso sin alle z'friede.",10,lustig-milhuser-bilder
comedy,PETER,M,sweeper,elementary_professions,,"So thien doch nur e wenig dr gliche, as wie-n-Ihr wische wotte,|||we me nitt allewil hinte dra steht, so mache se nit; ich ha doch miesse geh mi Schnaps g'schwind nàh, ich bi nitt im Stand ebbes z'mache, vor ebb ich dr Schnaps gnu ha!|||Z'erst müess me spretze,|||Vor ebb me wische thüet,|||Wer nitt thüet netze,|||Da wischt nitt güet.",11,lustig-milhuser-bilder
comedy,PETER,M,sweeper,elementary_professions,,"'s Spretze gieng nitt so schwer.|||Wenn 's Wische nur nitt wàr;|||Nei, sicher 's Spretze,|||Das isch nitt schwer.",12,lustig-milhuser-bilder
comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"'s Spretze gieng nitt so schwer.|||Wenn 's Wische nur nitt wàr;|||Nei, sicher 's Spretze,|||Das isch nitt schwer.",13,lustig-milhuser-bilder
comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"'s Spretze gieng nitt so schwer.|||Wenn 's Wische nur nitt wàr;|||Nei, sicher 's Spretze,|||Das isch nitt schwer.",14,lustig-milhuser-bilder
comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"'s Spretze gieng nitt so schwer.|||Wenn 's Wische nur nitt wàr;|||Nei, sicher 's Spretze,|||Das isch nitt schwer.",15,lustig-milhuser-bilder
comedy,PETER,M,sweeper,elementary_professions,,"Allons! ihr Wiwer... ufpackt, mr thien dr Place les lapins noch geh z'àmme wische!.. Stehn in d'Range! Portez armes! Armes sur l'épaule droite, en avant, pas acceléré, marche!",16,lustig-milhuser-bilder
