drama_type,speaker,sex,job,social_class,text
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Wenn ich numme ellaan uff d'r Welt wär. Ach, jetzt brüehlt d'Kueh aunoch !
"
comedy,Casper,M,farm_worker,lower_class,"Casper :
Maischter ! 
          
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
(kleine Pause)
Wass gitt's Casper ? 
          
"
comedy,Casper,M,farm_worker,lower_class,"Casper:
(nach aussen mit dem Daumen über die Schulter deutend)
Sie blongt nooch-em Maischter.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Ich hab se schun vielmol brüehle höre müehn, un kann's-ere leider nit verbiete.
"
comedy,Casper,M,farm_worker,lower_class,"Casper:
(grüsst und zieht die Schultern hoch)
Wind sin's
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
(wirft die Münzen in den Kasten)
Als nyn mit dem Dreck, de langsch nit fir diss, was ich dich will. Bisch biem Hisperle gsin ?
"
comedy,Casper,M,farm_worker,lower_class,"Casper :
(grüsst)
Schätte.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Was, er will mer die Fasanehüehner nit verkaufe ?
"
comedy,Casper,M,farm_worker,lower_class,"Casper :
Ae-ä (die Kuh brüllt).
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
(ein Sonnenstrahl blendet durch das geöffnete Fenster rechts)
Ach, jetzt schient d'Sunn au noch 
          
"
comedy,Casper,M,farm_worker,lower_class,"Casper:
(grüsst)
Ich bin schun drüsse 
          
"
comedy,Angenes,F,,,"Angenes:
Bswbswbsw ! 
          
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Nix! — — Wenn alles wär, wie's sott sin, awer eso —
"
comedy,Angenes,F,,,"Angenes:
Awer Hans, hett mer dich denn nit serviert ? Ei, ei, so isch's mit d'r Dante Lehn, sie denkt au
          gar nit an dich, awer gar nit. Kumm min Hansel, ess, trink, verhungersch jo noch. Dü hesch anfanges e
          Uessehns, dass 
          
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
In dem Rattenest kreijt mer noch d'Gälsucht. E nejer Hoft muess mer her — awer d'Füchs, d'Füchs
          wölle nit lange.
"
comedy,Angenes,F,,,"Angenes:
Jo, jo, ess, ich hab nix d'rgeje min Hansel. D'r Babbe Gerôme hawi breweniert, jo.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Wass, bin ich denn krank ?
"
comedy,Angenes,F,,,"Angenes:
Er kummt doch zue d'r kranke Kueh, no geht's im aim Gschirr. Bswbswbsw !
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
(gegen das Fenster gehend)
Könnt jetzt nit d'r Mond schiene, amplatz d'Sunn, die heiss. 
          
"
comedy,Angenes,F,,,"Angenes :
Hans !
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Wenn ich numme die Kueh nim höre muesst.
"
comedy,Angenes,F,,,"Angenes :
Ze kumm doch, sej lieb.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Ich will nix wisse.
"
comedy,Angenes,F,,,"Angenes :
Horch Hansel, werum bisch de denn eso müderie ? Gell es fehlt d'r ebbs ?
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Mini Ruehj will ich hann 
          
"
comedy,Angenes,F,,,"Angenes :
Saa mir's, saa's in dim Dantel — dü waisch ich helf d'r. — Ich — ich maan, waisch was ich maan ? Zaj
          sej emol offeherzi. Gell dü hesch Jemes im Sinn ?
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Dante Angenes, Si waiss, dass mer d'wunderfitzige Wiebslitt Gift und Gall sin.
"
comedy,Angenes,F,,,"Angenes :
Jo denn ! Awer Hansel, ich maan d'Sybille — könnt d'r gfalle.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Dante ! — Noch eso Wort und ich bin im Stand un nemm mer —
"
comedy,Angenes,F,,,"Angenes:
's Lewe ?
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Mini Kapp un geh.
"
comedy,Angenes,F,,,"Angenes :
Gott sej Dank. Awer Goldhansel, sej doch nit so obsenat, emol — emol muess-es jo doch sin.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Herrgott im Himmel, wenn's numme ken Wiebslitt gäbt un alti Dante.
"
comedy,Angenes,F,,,"Angenes :
Jo denn ! Awer ich maan s'wär besser avec une petite femme, dü wärsch e Mann — e Mann !
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
(wendet sich unwillig ab)
An de Wänd möcht mer in d'Höh.
"
comedy,Angenes,F,,,"Angenes:
Awer Hans, jetzt hör doch 
          
"
comedy,Lehn,F,,,"Lehn :
Was isch denn schun widderum ? 
          
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Hirnwüeti möcht mer wäre 
          
"
comedy,Angenes,F,,,"Angenes :
Bswbswbsw ! Ich suech s'Kätzel.
"
comedy,Lehn,F,,,"Lehn :
Un ich d'r wiss Gockel mit zamten Kaffesatzhafe. Waisch dü ebb's d'rvun ? 
          
"
comedy,Angenes,F,,,"Angenes :
Ei, ei, ich wisst nit.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Wenn's numme batsche dät, mit Brenkel schütte, schloose.
"
comedy,Lehn,F,,,"Lebn:
Het mer schun emol eso e Apostel-Merredi ghört ? Mit Brenkel soll's schütte, jetzt wo alles drüss im
          
          
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
s'Isch ze heiss drüss, Dante Lehn.
"
comedy,Angenes,F,,,"Angenes :
Loss 'ne gehn. Es isch-em nit bsunders. Lüej do s'Esse !
"
comedy,Lehn,F,,,"Lehn:
Jo, waje ihm könne d'Katze mit de Hühner fliehje, diss isch im Mössjö Hans pantalon wie Hosse.
"
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
Wenn ich numme e Mahlmühl hätt, wo diss Babbelwasser drüewer könnt laufe, amplatz üewer mich.
"
