,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Alois Has,M,,,,"
          
Alois :

          
Myni lieb Carline, dü kannsch d'r gar nitt vor- stelle, wie ich mich uff unseri Hyroot fraij ! Weisch, wemm’r syn Læbdesdaa Jungg’sell isch g’sinn, no brücht m'r numme ze lueje, wieviel Knepf ass eim am Kleid fæhle, fur jügiere ze kenne, was e flyssigi Hüssfrau wært isch!

        
",0,jost-d-satisfaction,49,4,0.0816326530612244,,,,,,,,,,,
1,1,comedy,Caroline Dick,F,,,,"
          
Caroline:

          
Warum hesch de denn no nitt schun længscht g’hyroot, liewer Alois ? Alois 
(fur sich)
 : Wyll ich noch Geld habb g’hett ! 
(lütt)
 : Ho, worum ? Wyll ich arich vorsichtig bin g’sinn! E Frau hett m'r ball, awer m'r weiss nie, was fur aani ! Waije dem haw-ich mir au bis jetzt allewyll mit Patentknepf üss d'r Not g’holfe. In dir awer, chère Caroline, haw-ich enfin e Frau g’funde, wo mich glicklich mache kann !

        
",0,jost-d-satisfaction,75,6,0.08,,,,,,,,,,,
2,2,comedy,Caroline Dick,F,,,,"
          
Caroline :

          
Dü witt saawe, wo dich vun de Patentknepf erleest!

        
",1,jost-d-satisfaction,10,1,0.1,,,,,,,,,,,
3,3,comedy,Alois Has,M,,,,"
          
Alois :

          
Gell, jetzert witt dü mich au noch ütze ! Awer wart numme, wenn mir zwei erscht emool im Kæschtel hænge ! Drej Wuche sinn by de hytti moderne Verkehrsmiddel schnell erum. Ich will d'r no schun zeije, ass ich d’Hosse-n-an habb !

        
",1,jost-d-satisfaction,43,3,0.0697674418604651,,,,,,,,,,,
4,5,comedy,Alois Has,M,,,,"
          
Alois :

          
Très bien ! G’sundheit, Liewi ! Uff e gueti Zuekunft im heiliche-n-Ehstand ! 
(Trinkt.)

          

        
",2,jost-d-satisfaction,16,5,0.3125,0.01823333333333332,0.18050237641955397,0.49828312601410013,0.019799999999999977,0.5207017977779806,0.04323333333333332,0.2462947576421076,0.22841666666666666,0.05347179747939118,0.22981615155714027,0.5858035118475875
5,6,comedy,Caroline Dick,F,,,,"
          
Caroline :

          
Numme nitt so gepressiert, Aloisel ! Zuem Ins-Kæschtel-hænge haw-ich bis jetzt myni Per- mission noch nitt gænn !

        
",3,jost-d-satisfaction,18,1,0.0555555555555555,0.01823333333333332,0.23125237641955398,0.4830386399660897,0.019799999999999977,0.5377325532762927,0.04323333333333332,0.17599475764210762,0.2094666666666667,0.05347179747939118,0.2957585494614944,0.557838425804621
6,7,comedy,Alois Has,M,,,,"
          
Alois :

          
Wa-a-as ! Hesch de dir ’s am End widder an- dersch iwerleijt?

        
",3,jost-d-satisfaction,13,1,0.0769230769230769,0.0,0.19594665376950943,0.43390648525018516,0.0,0.5256098347190191,0.009399999999999981,0.12157775399659498,0.1782,0.05347179747939118,0.3437157975068314,0.5559922096201732
7,8,comedy,Caroline Dick,F,,,,"
          
Caroline :

          
Diss nitt grad !

        
",4,jost-d-satisfaction,4,1,0.25,0.0,0.19594665376950943,0.4104246144509337,0.0,0.5983711822560921,0.009399999999999981,0.12157775399659498,0.0,0.05347179747939118,0.4593157975068314,0.6562055691843295
8,11,comedy,Alois Has,M,,,,"
          
Alois :

          
Oho ! Ich proteschtier ! Dü krejsch mir ma foi kaan Trepfele Wyn meh ! — Ja, g’fallt d'r denn ebbs nitt an mir? Ich habb doch par exemple kaan Romanbaan !

        
",5,jost-d-satisfaction,29,2,0.0689655172413793,0.0,0.12311809087181276,0.43507696687215647,0.0,0.5550928914791493,0.0,0.19437775399659496,0.0896,0.01233846414605786,0.3879157975068314,0.6310315363692355
9,13,comedy,Alois Has,M,,,,"
          
Alois :

          
So wie im-e Roman ! ’s erscht gehn s’e-n- üssenander, unn no « kriegen » s’e sich widder, diss heisst, se kumme widder z’amme! 
(Zeijt mit de Hænd d’Form vun O-Baan.)

        
",6,jost-d-satisfaction,38,1,0.0263157894736842,0.0,0.20940000000000003,0.4307023543056854,0.0,0.5190187418272664,0.0,0.07279999999999998,0.0896,0.0,0.33699239790435415,0.5624551041867615
