,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Fritz,M,,,,"
          
Fritz :

          
 (unwillig)

          
Versüere möcht mer im Essikrüj. Jetz isch’s nine zmorjes un der Meischter isch schun wider furt. Küm het er de Café getrunke, macht er sich uf d' Reis un geht mit sine Neüigkeite un dauwe Blän hüsiere. Ja, wenns noch fürs Gschäft wär, des dhät mer sich gfalle Ion. Awer naan — nur fraubase will er un sich wichti mache mit sine Gschichtle üwer dene un zelle. No wurd ball do e Schöppele gepfetzt, dort e bissel Babbel- waffer getrunke, am zwölfe kommt er haam mit em e klaane Dembes un unsereins kann von Morjes bis z’Owes schaffe un sich blöje. Dürts 
(Es Klopft.)

        
",0,lasch-dr-babbler,113,7,0.0619469026548672,,,,,,,,,,,
1,2,comedy,Müller,M,,,,"
          
Müller :

          
(in elegantem Straßenanzug, erregt)

          
Bonjour, kann ich mit em Meischter redde?

        
",2,lasch-dr-babbler,14,1,0.0714285714285714,,,,,,,,,,,
2,3,comedy,Fritz,M,,,,"
          
Fritz :

          
(springt vom Tisch herunter, höflich)

          
Ewe isch er üsgange,

        
",3,lasch-dr-babbler,12,1,0.0833333333333333,,,,,,,,,,,
3,4,comedy,Müller,M,,,,"
          
Müller:

          
Ze ward i e Auesblick.

        
",4,lasch-dr-babbler,6,1,0.1666666666666666,,,,,,,,,,,
4,5,comedy,Fritz,M,,,,"
          
Fritz :

          
(stellt einen Stuhl hin, verlegen)

          
Des kennt am End e langer Auesblick wäre.

        
",5,lasch-dr-babbler,16,3,0.1875,0.16458424584072356,0.17128443409314156,0.5372516651133095,0.0104,0.4550676681721253,0.10288259999526632,0.03642857142857142,0.07806819361133155,0.09862857142857143,0.11437142857142857,0.4932842644963439
5,6,comedy,Müller,M,,,,"
          
Müller:

          
Wieso? Ihr Meischter isch doch bi kaanre Licht?

        
",6,lasch-dr-babbler,9,1,0.1111111111111111,0.16458424584072356,0.14188568869309004,0.4762459245365397,0.0104,0.4187800689592798,0.09171117142383775,0.0,0.06729676503990299,0.09059999999999999,0.23759999999999998,0.4975944016551276
6,7,comedy,Fritz,M,,,,"
          
Fritz :

          
(zögernd)

          
Zell nit grad. Awer er isch hit güet uffgelajt un do dürts immer e Paar Stündle bis er widder kummt.

        
",7,lasch-dr-babbler,24,2,0.0833333333333333,0.038584245840723556,0.14188568869309004,0.41298447182862086,0.0104,0.4757298531007731,0.09171117142383775,0.06777168752498955,0.067296765039903,0.09059999999999999,0.2954,0.5832634540870414
7,8,comedy,Müller,M,,,,"
          
Müller:

          
Na dis schint mer e netti Hüshaltung ze sin. Awer saue sie emol, wie rauchts denn mit mim neue Frack? Am Dienschdaa isch mini Hoch- zit, hit isch Samschdaa. Er het mer versproche, ne unfehlbar uf hit ferti ze mache.

        
",8,lasch-dr-babbler,42,6,0.1428571428571428,0.05681757917405687,0.17288568869309004,0.4191379490794106,0.0104,0.4988935382851428,0.10681117142383774,0.11547168752498956,0.067296765039903,0.04939999999999998,0.3552336401899214,0.5786032781701622
8,10,comedy,Müller,M,,,,"
          
Müller :

          
(braust auf)

          
Was?! Sie wisse nix?! Jetz wurd’s mer nimmi besser! Ja maant denn der gebickt Geisbock ich loß mich von im an d’r Nas erumfüere? Süeche Sie numme, wenns beliebt. Des Staatshawit hängt sicher irix. Fritz 
(sucht unter den halbfertigen Kleidern, findet nichts, end- lich, entdeckt er ein größeres Paket mit der Aufschrift einer Tuchfirma und der Bemerkung: Pour Monsieur Müller)
 : S’dhüet mer leid, Herr Müller, ich kann nix finde. Nur do isch e Päckel «pour Monsieur Müller». Villicht, daß do ebbs drinne isch. Ich will doch lüeje 
(öffnet und wickelt ein Stück feines ich warzes Tuch heraus)
; soll des ebbe der Frack sin?

        
",10,lasch-dr-babbler,117,11,0.094017094017094,0.08425358585724758,0.0533090909090909,0.42143649211790557,0.034595775550015515,0.48863870305832025,0.10799473276343138,0.15199896025226228,0.09355400889597679,0.037399999999999975,0.2720518220081032,0.5746025950407171
9,11,comedy,Müller,M,,,,"
          
Müller :

          
(erbost)

          
Ich glaub, Sie welle ütze?! Des isch e Frechheit, e Niederträchtigkeit von Ihrem Meischter, mich so sitze ze lon. Here mit dem Päckel, ich find e andere Schnider. Aber Ihrem Herre soll des gedenke, so schnell nemmt er nieme meh ins Gschirr . . . 
(will eilig fort)
.

        
",11,lasch-dr-babbler,51,7,0.1372549019607843,0.07377325729946894,0.12070149381177238,0.4473893987604442,0.05510460124135226,0.5389602935326397,0.0979981002688288,0.1784808781443706,0.0458875717179754,0.08003325208184094,0.29831750560688103,0.6215558508882412
10,12,comedy,Fritz,M,,,,"
          
Fritz :

          
(hält ihn zurück)

          
Berühige Sie sich doch, Herr Müller! D’r Meischter het villicht d’Wuch von Ihre hochzit verwechselt.

        
",12,lasch-dr-babbler,22,5,0.2272727272727272,0.09493325729946892,0.14600784900365454,0.48265487008775143,0.07386460124135226,0.5595368366966217,0.10363810026882878,0.2200149615516902,0.0458875717179754,0.09783325208184093,0.18298386079876314,0.6042521995203274
11,13,comedy,Müller,M,,,,"
          
Müller :

          
(ingrimmig)

          
Dhät der sine Strohkopf emol wechsle lon. Fritz 
(bemüht, Müller von der Türe zurück zu bringen)
; Es loßt sich jo noch alles guet rangire.

        
",13,lasch-dr-babbler,30,2,0.0666666666666666,0.1293478184812796,0.21630784900365452,0.4905766636443204,0.10704549116103083,0.5243783201926753,0.1598587934744112,0.2200149615516902,0.10209371923463109,0.13064963436828436,0.14548386079876316,0.5620974537947194
