drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Jacques,M,,,,"
          
Jacques:

          
Jaja, Madam. — 's isch guet, Madam! — 's wurd bsorjt, Madam!

          
(zum Publikum):

          
Wenn unseri Madam bekumme däet was ich ere wünsch, no müeßt se emol vor alle Dinge jede Daa e Kilo
          zünämme, bis se am e schöene Daa v'rknelle däet wie e gebrooteni Bluetwurscht. Die Hawwergais, die
          Häriseel, die Linsespaltere und Pfennifuchsere, die — — die gifti Krott, die miserawel! — Pardon! —
          Wenn ich mich v'rzürne wott, ze däet ich ere noch ebs ganz anderschs v'rzähle! Aw'r naan, ich will mir
          mini Ruehj reserviere. Nit daß ich mir wäeje Dere 's Läwe süür mach! — 's falt m'r in! — So ebs daet
          ere jo basse! — Denn uff dies geht se üs, Daa fer Daa. kann ich ebs d'rfür, daß ich numme valet de
          chambre bin?! - kann sie ebs d'rfür, daß sie Madam isch worre?! — Worum isch's nit umgekehrt?! — Worum
          ich sie nit valet de chambre und ich d'Madam?!-

          
(Es klingelt.)

          
Aha! — Sie schellt wid'r emol e Düür, unseri Madam ! — Die lebt jo nit ruehji, wenn se merkt, daß
          Unseraans emol e bissel schnüüfe köent.

          
(Es klingelt.)(wü-

        
",0,riff-s-paradies,202,19,0.0790694114490264,0.094059405940594,,,,,,,,,,,
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(bedauernd):

          
Oh, dies schöene Rösele. Gescht noch so nätt geblüejt, und hyt schun welk! — 
          
(seufzt tief auf.)
 — O ja, so isch's halt emol uff d'r Welt! — So geht's mit de Rose — so
          geht's mit de Maidle. M'r blüehjt — m'r wurd umschwärmt — m'r v'rwelkt — un wurd gemiede! 
          
(Starkes Geklirr hinter der Bühne.)

        
",1,riff-s-paradies,68,8,0.1007499999999999,0.1176470588235294,,,,,,,,,,,
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(erschrickt):

          
Uh! Do gitt's Schärwe?!

        
",2,riff-s-paradies,9,2,0.0,0.2222222222222222,,,,,,,,,,,
comedy,Jacques,M,,,,"
          
Jacques

          

          
(hinter der Scene):
 E Millonezunderschtzewwerst soll d'rzwische nin bängle, aans vun unte
          un aans vun owwe — wenn's will!!!

        
",3,riff-s-paradies,24,1,0.278,0.0416666666666666,,,,,,,,,,,
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(lachend):

          
Aha, 'skracht in d'r Kiche, no wurd's au bal rauche! 
          
(Es klingelt.)

        
",4,riff-s-paradies,19,1,0.0,0.0526315789473684,0.09156388228980526,0.03301948936872082,0.5170744482326921,0.09928756511613304,0.45563008648456094,0.17242103948233373,0.2393717747820047,0.10412285020685028,0.09903157894736843,0.051377209552271264,0.49916869436173794
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(lachend):

          
Hoppla! — Was hawich nit gsaat? — 's raucht schun! 
          
(Es klingelt.)

        
",5,riff-s-paradies,18,1,0.0,0.0555555555555555,0.07574999999999998,0.01035,0.5490298710118614,0.06545,0.45148763000012215,0.15755706601082806,0.33115,0.08358100728195866,0.1844,0.0109001116567888,0.5266876702986214
comedy,Jacques,M,,,,"
          
Jacques

          
(hinter der Scene.:

          
Jo riß d'Schell vun d'r Wand erab, alter Nißkraawe! 
          
(Kommt hastig von rechts.)

        
",6,riff-s-paradies,21,1,0.0,0.0476190476190476,0.055600000000000004,0.0,0.49963935247989044,0.043,0.45040130138486445,0.14219999999999997,0.26880000000000004,0.0656,0.1844,0.1172,0.5117758776333444
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(lachend):

          
Oho, Jacques, so böes gelüünt?

        
",7,riff-s-paradies,9,2,0.3033335407693183,0.2222222222222222,0.11626670815386367,0.0,0.49706056027893747,0.05946355003623251,0.46100373302521797,0.11640800146591346,0.3360000000000001,0.11891871313981536,0.2305,0.1172,0.5654828208598467
comedy,Jacques,M,,,,"
          
Jacques

          
(wütend):

          
Wenn ich nin kumm, ze riß ich ere diesmol d'Barriek vum Schäddel, daß se au emol weiß, was schelle
          heißt! 
          
(eilt erregt nach links ab.)

        
",8,riff-s-paradies,32,4,0.3635300062567229,0.125,0.13337270940520823,0.058199999999999995,0.5835184281994016,0.08313662987278383,0.49488735199575185,0.08430366946038825,0.336,0.07753778801831886,0.2305,0.1172,0.5550369700112848
comedy,Marie,F,lady’s_maid,elementary_professions,lower_class,"
          
Marie

          
(lachend):

          
's isch nit halwer eso schlimm. Wenn'r nin kummt, no isch wied'r d'Madam hinte un d'Madam vorne. —
          Ja, d'r Jacques! — Hahaha! Er isch e Dschori! — E guetmuethiger Dschorit -E aanfältiger Dschori! — Er
          het's grad wie die Hund, wie erscht's Herz han ze belle, wenn sie innewendi hinterem guet v'rrejelte
          Hofdärel stehn! — Haha! — Mit so eme Mann wär guet läewe. — So aaner dhät sich zehje loon, so wie m'r
          'ne gern hätt. — Alt genuej zum hyroothe wär 'r juschtemend, un ich glaab küm, daß ich's 'm abschlaawe
          dhäet! — Er het e paar Fränkle uff d'r SparkaB, ich hab min Gedüech un e Bettlad — brücht m'r sunscht
          noch vielerlei mehr fer de Anfang? — Was noch fehlt, schafft m'r sich so v'rplämpelterwies an. — E
          Hauptbedingung isch numme: m'r mueß z'halb Zweit sin zem hyroothe, un — — — ım'r mueß enander welle. — 
          
(setzt sich auf die Bank.)
 — M'r mueß enander welle?! — 
          
(seufzt tief auf.)
 — Wie wenn ich de Jacques nit wott?! — O Gott, o Gott, o Gott! 
          
(Jacques tritt unbemerkt von links ein.)

        
",9,riff-s-paradies,204,20,0.0346,0.0980392156862745,0.14029270940520824,0.08491,0.553441833310434,0.08751662987278383,0.509035945660103,0.09702485894787301,0.28226129612500916,0.09131556985829622,0.15236999999999998,0.1648567708295553,0.5435810407852825
