drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Frau Marx,F,,,,"
        
 Marx: 

        
(allein, an der Mitteltüre horchend. Man hört zankende Stimmen)

        
Bon, diß isch wid’r e Leitskrambol, was mueß jetz do schun wid’r los sin?! Natierli — ich hab m’r’s doch glich gedenkt. — S’isch mini Fräu, wie mit ihrer Schweschter, mit'm Tant’l, Händel hett. — 
(Seufzt)
 Wenn äner än Fräu hett, ze reichts als for gewöhnli grad, wenn äner awer zwei um sich erum mueß han wie ich, brücht er nit ze säuje „Gott strof mi“, er isch g’stroft genue ! — 
(In befserer Laune)
 Jetzt, ’s Tantel diß erwe m’r emol oder au moins unsri King, un do kann m’r sich halt so e manches g’falle Ion. — ’s hett iwrigens Hitz koscht bis m’r so witt gewahn sin, ich hab alli Ränk und Schlich an muehn wende, um se vum Hierothe ab wendisch ze mache, Meh wi zeh Mol hawi se reujes gemacht, un wie, es isch als nit so licht gewahn. — Jetz isch d’Partie Gott sej Dank gewunne, sie isch iwwer'm Alter drüsse, sie isch e-n-alti Schachtel, un vom Hierothe kann kenn Redd meh sin.

      
",0,stoskopf-e-diplomat,223,18,0.0807174887892376,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx: 

        
(kommt hastig in die Stube gestürmt)

        
Siehsch, ich hab noch allewyl gsäit, sie macht noch emol e Dummheit, s’ isch wäjer d’rwert, daß m’r sich so veel hett g’falle Ion um se !

      
",1,stoskopf-e-diplomat,43,4,0.0930232558139534,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Marx:

        
Ja, was Deifels isch denn do schun wid’r los?!

      
",2,stoskopf-e-diplomat,14,2,0.1428571428571428,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Was los isch?! — Diß Mensch isch verruckt, säuj i d'r, verruckt! — Hierothe wills! Hierothe !

      
",3,stoskopf-e-diplomat,26,3,0.1153846153846153,,,,,,,,,,,
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, hierothe !

      
",5,stoskopf-e-diplomat,7,1,0.1428571428571428,0.04581398544395088,0.1040971451370833,0.9152484348228882,0.01076666666666666,0.7797739360913228,0.037578624499768884,0.7179189765924642,0.0362761874575874,0.14213946190815974,0.19685566332837803,1.0124896202652864
comedy,Frau Marx,F,,,,"
        
Marx:

        
Ich gläub, dü bisch maschokke, do möcht i awer äu d'rbie sin !

      
",6,stoskopf-e-diplomat,18,1,0.0555555555555555,0.0219,0.15750420425712838,0.886589942947792,0.0,0.813007859231095,0.04135,0.7684811830470176,0.01885,0.1261772441137146,0.27498947550271147,1.0595852778806798
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, ewe grad im Läuf vun-ere Dischküssion hett se m’r's uff de Flade g’striche, un wie, morje hett se schun Verschriewung. Alles hett se diß Dür hinger ünserm Rücke gemacht, alles. Diß mol, hett se gsäit, macht se neemes meh röujies.

      
",7,stoskopf-e-diplomat,54,6,0.1111111111111111,0.0,0.17540274055718852,0.9159275263961119,0.0,0.8502686371134521,0.0218,0.8590013174975203,0.0,0.1261772441137146,0.2679778907487481,1.1379672868616537
comedy,Frau Marx,F,,,,"
        
Marx:

        
Numme ruehig Bluet. — ’s Tantel hierothe?l Nee! — 
(schüttelt den Kopf und lacht)
 — loß mich numme mache, ’s wurd kenn Bruehj so heiß gesse wie se kocht wurd! —

      
",8,stoskopf-e-diplomat,41,3,0.073170731707317,0.11053299019908651,0.13234831019417373,0.9374054741582707,0.1115311795268024,0.818242431424134,0.14132820334616278,0.6952473042353428,0.12030053185990064,0.09487089764548584,0.24284092911912217,0.9782968390336407
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Do isch neemes shuldi dran wie d’Ammej, die alt Stündlere, wie zue minere Schweschter allewyl säit, daß se-n-in kem chrischtliche Hüs Iebt. Do hesch’s jetzt! — Marx 
(schüttelt wiederholt den Kopf und lacht)
! So g'schwind scheese d’Preiße nit.

      
",9,stoskopf-e-diplomat,55,4,0.0727272727272727,0.11053299019908651,0.10364535661883054,0.9273275856831571,0.1115311795268024,0.8203197533744537,0.14132820334616278,0.734020163243206,0.12030053185990064,0.0,0.27797947776131654,1.0077730931365805
comedy,Frau Marx,F,,,,"
        
Frau Marx:

        
Ja, un weisch äu, wer’s isch ?

      
",10,stoskopf-e-diplomat,13,1,0.0769230769230769,0.11053299019908651,0.10364535661883054,0.9273275856831571,0.1115311795268024,0.820319753374454,0.14132820334616278,0.734020163243206,0.12030053185990064,0.0,0.27797947776131654,1.0077730931365805
