drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr SOLO,M,composer,,"
          
Herr Solo
(steht vom Klavier uf; er hat Müsik in dr Hand)
                    
So... mi Romance avanciert... die Phrase do: « Ihr
                        G'sicht isch wiss wie Schnee », die isch ganz güet
                        erfunde... (er singt) mi sol do si la sol... was kunnt
                        jetz?... (er consultiert o Manüscript uf em Tisch
                        un liest:)
                    

            
Se stürzt vom hoche Fels
Sich in dr tiefe See!
Jetz heisst's e müsikalische Phrase g'funde, fir das
                        mache z'versteh (er singt e Phrase, wo hoch afangt
                        un nieder endet). Jà, halt, nei... fir dr « hoche Fels
                        » müess ich hoche Note nàh un derno müess es si,
                        wie wenn ebbes in dr Luft schwebt (er singt): « Se
                        stürzt vom hoche Fels »... Aha!... das isch jetz emol
                        g'lunge!... dà point d'orgue will ich gli notiere (er
                        prawiert uf em Klavier) do do do la la do. (er
                        sitzt an Tisch un schribt; uf eimol hört me dur 's
                        offene Fenster e Klavier Gamme spiele) Babette!...
                        Babette!... wo stecksch wieder?
                    

          
",181,20,0.5991119747675332,0.11049723756906077
unknown,BABETTE,F,housekeeper,,"
          
Babette
(kunnt züer Thüre ine links)
Was isch... wo fehlt's wieder?...
",14,1,0.2503825744582609,0.07142857142857142
unknown,Herr SOLO,M,composer,,"
          
Herr Solo
(im schriwe; zornig)
Babette... mach 's Fenster züe... 's isch nimmig züem
                        üshalte... me ka kei Minüte rüehig schaffe... das
                        isch jetz scho wieder 's zweite mol hit...
                    
",32,2,0.34680319678865584,0.0625
unknown,BABETTE,F,housekeeper,,"
          
Babette.
Awer Herr Solo... wie ka Sie ne eifàltig Klavier in eso
                        ne Hitz bringe...
                    
",15,2,0.6001526389637285,0.13333333333333333
unknown,Herr SOLO,M,composer,,"
          
Herr Solo
(springt uf)
Was, e-n-eifàltig Klavier!... zwei sin's jetz oder gar
                        drei, wo mitnander spiele... eins do unter uns im
                        Erste un eins dert àne un 's andere was weiss ich wo...
                        und alle spiele falsch... un ich, wo express do
                        ane bi ku wohne, wil noch keins im Hüs un in dr
                        Nochberschaft gsi isch!... awer ich zieh wieder üs, bis
                        ass se mich emol nimmig verfolge thien!... ('s Klavier
                        hört uf).
                    
",81,11,0.5902515867714467,0.13580246913580246
unknown,BABETTE,F,housekeeper,,"
          
Babette.
Wieder üszieh!... merci! ich wàr jetz bol genüe
                        g'wandelt... denn ich ha d'ganze-n-Arwet als uf em
                        Hals... Sie bekümmere sich nitt drum... mr sin ganz
                        güet logiert do... me müess sich e wenig ebbes
                        g'falle lo... un züedem isch's jo nur ei Klavier, wo
                        spielt... Sie hàn wirklig e b'sundere Chance, Herr
                        Solo!
                    
",58,10,0.6446062204225959,0.1724137931034483
unknown,Herr SOLO,M,composer,,"
          
Herr Solo.
Ah!... ich ha ne b'sundere Chance!... ass nitt zehne
                        mitnander spiele, nitt wohr?... wie will ich denn
                        composiere bi me so ne Làrme!
                    

            
G'sang
(Lieschen et Fritzchen)
Me thüet nit meh höre,
As immer Klavier,
Das Ding thüet mich störe,
Wenn ich composier;
Das ka nitt so düre,
Ich hass se, die Lit,
Se thien mir versüre
Mi Lewe, mi Zit.
Babette! mir ziege jetz wieder do üs!
Pack uf! kei Stund meh blib ich in dem Hüs.
",82,11,0.658278800242294,0.13414634146341464
unknown,BABETTE,F,housekeeper,,"
          
Babette.

            
Pack uf! wo ane? das isch jetz gli g'sàit!
Ich dank! denn 's Wandle isch fir mich kei Freid!
",20,4,0.7108900706235834,0.2
unknown,Herr SOLO,M,composer,,"
            
Er.

              
Me thüet nit meh höre,
As immer Klavier,
Das Ding macht mich narràchtig schier!
",15,1,0.68379825951501,0.06666666666666667
unknown,BABETTE,F,housekeeper,,"
            
Sie.

              
Ich ka's ganz güet höre,
Wenn g'spielt wird Klavier,
Ich ha dra mi grösste Plaisier!
",17,3,0.8384212398245756,0.17647058823529413
unknown,BABETTE,F,housekeeper,,"
          
Babette.
Ne b'sundere Chance hàn Se... g'wiss... denn wie g'sàit
                        spielt nur ei Klavier, das en face, denn die Lit
                        unte an uns ziehn hit üs mit ihrem, un dur e b'sundere
                        Züefall sàlle dert àne dr andre Monet.
                    
",39,3,0.55500896012275,0.07692307692307693
unknown,Herr SOLO,M,composer,,"
          
Herr Solo.
Aha!... endlig, endlig wird i denn vo mine zwe Todtfind
                        befreit un ha wieder Rüeh, do im Hüs
                        wenigstens... ganz unte wohnt d'Hüsfraü, un die wird in
                        ihrem sechzigste Johr nitt afange Müsik
                        z'mache... obscho se nitt iwel dri vernarrt isch.
                    

          
",45,9,0.6003727528641809,0.2
unknown,BABETTE,F,housekeeper,,"
          
Babette.
Se hat awer e Suhn, wo schint's uf B'süech kunnt fir e
                        Zit lang...
                    
",16,4,0.5535987805199407,0.25
unknown,Herr SOLO,M,composer,,"
          
Herr Solo.
Dà wird doch ebbe g'scheidt si un wird nitt ku müsiziere
                        do!... un 's hat noch nieme g'lehnt im Erste,
                        nitt wohr, Babette?
                    
",25,4,0.6788649279335972,0.16
unknown,Herr SOLO,M,composer,,"
          
Herr Solo.
Güet!... un owe-n-an uns wohnt dr alte Hüewer... mit dem
                        ha-n-i nit z'riskiere!
                    
",20,4,0.6494643953007415,0.2
