"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","Herr REHRLE","M","","",NA,"
          
Herr Rehrle

          
(sitzt an sim Tisch, wo allerhand fir Zitunge
                        lige)

          
Was fir e Handwerk, dü liewe Zit!... was fir e
                        Handwerk!... alle Wuche-n-eso ne Kàsblättle miesse
                        z'schriwe im eso ne Nest, wie unser Städle-n-eins
                        isch!... woher Neüigkeite her nàh? 's kunnt nie nit vor
                        do... ich ha hit vergewes alleweg e Stund g'warte, bis
                        ass e Mürer awe fallt dert àne, wo me sàll Hüs baüt,
                        awer se sin afange-n-ärger as Seiltànzer... un keine
                        Hàndel, keine Prügel, nit... ich müess in alle-n-andere
                        Zitunge ihre-n-Artikel stehle, fir mine üsz'fille... 's
                        isch g'wiss kei Kilwe, ihr derfe's glaüwe.

          

            
G'sang

            
(Des Morgens in der Frühe)

            
Wenn ich müess mi Zitung schriwe,

            
Bin ich iwel dra, 
(bis)

            
Ich thàt's liewer als lo bliwe,

            
Denn s' isch halt wie g'sàit

            
G'wiss kei Freid.

            
Denn s' isch hait wie g'sàit, 
(bis)

            
Denn, wie g'sàit, 's isch g'wiss kei Freid.

          

          

            
Wenn ich lieg, so thien d'Lit klage

            
Un doch derf i halt 
(bis)

            
D'Wohret o nitt immer sage,

            
Sunscht isch's o nitt recht,

            
's gieng mr schlecht.

            
Sunscht isch's o nitt recht, 
(bis)

            
's isch nitt recht, denn 's gieng mr schlecht !

          

          

          

            
Drum heb ich mich an de Wide,

            
Ich nimm d'Scheere-n-als, 
(bis)

            
Fir d'Artikel üse z'schnide

            
Üs de-n-Andre halt,

            
Was mir g'fallt.

            
Üs de-n-Andre halt, 
(bis)

            
Üs de-n-Andre, was mir g'fallt!

          

          
Un d'Annonce, wo am meiste itrage, die fehle mr o
                            allewil, die ka-n-i doch nitt üs andere Zitunge
                            nah... do ha-n-i jetz wieder e ganze halwe Site
                            leer hit... drum ha-n-i Ordre gà, ass me noch e
                            Stund oder zwei wartet mit em Drucke... viellicht
                            kunnt noch ebber ebbes ku lo dri setze... tiens,
                            grad klopft me glaüb a!... wenn's doch e-n-Anonce
                            wàr... Entrez!
(dr Toni kunnt ine)

          

        
",0,"lustig-ne-hiroth-dur-d-extrapost",340,43,0.126470588235294,-0.431263142371811,1,-0.992348948389275,0.716336545312943,-0.925423859015061,0.107525734514887,-0.549058467772866,0.946914361812997,0.264264416687303,0.498245909891432,-0.553526971305174
1,"comedy","TONI","M","","",NA,"
          
Toni.

          
Bin i do bim Herr Rehrle, wo d'Zitung «d'Extrapost»
                        scbribt?... ich mächt ewe-n-ebbes dri setze lo.

        
",1,"lustig-ne-hiroth-dur-d-extrapost",23,2,0.0869565217391304,-0.45610091482912,0.960479282524737,-0.980149121086573,0.660697213393294,-0.888242957766596,0.120826769606662,-0.540671407672637,0.960954151390184,0.284409373353999,0.410554324839679,-0.535182986378006
2,"comedy","Herr REHRLE","M","","",NA,"
          
Herr Rehrle.

          
's isch do, güeter Frind... setze Sie sich
(er git ein e
                        Stühl. Fir sich)
 à la bonne heure, dà kunnt jetz grad
                        recht.

        
",2,"lustig-ne-hiroth-dur-d-extrapost",28,6,0.214285714285714,-0.504254480259311,0.884780577357694,-0.956017188971411,0.558577016169816,-0.819142770656183,0.146195327528271,-0.526097119021474,0.982548599605686,0.315751648909625,0.24944672794091,-0.502564563094992
3,"comedy","TONI","M","","",NA,"
          
Toni.

          
Nitt wohr, Herr Rehrle, me ka jo ganz güet e
                        Hirothsatrag in d'Zitung setze lo?... 's isch jo jetz
                        Mode siter ebes Zit...

        
",3,"lustig-ne-hiroth-dur-d-extrapost",25,6,0.24,-0.572561866780272,0.779115753647202,-0.920383685284949,0.42683059288992,-0.727730887838801,0.181314051791941,-0.509386590389785,1,0.342376870145493,0.0412003050268972,-0.463111338716458
4,"comedy","Herr REHRLE","M","","",NA,"
          
Herr Rehrle.

          
Natirlig, junger Mensch, natirlig... me hirothet jo jetz
                        schier nimmig anderscht.

        
",4,"lustig-ne-hiroth-dur-d-extrapost",13,3,0.230769230769231,-0.65604324690223,0.651700922662394,-0.87366554408361,0.287321412454406,-0.626289988758345,0.223063118299919,-0.495792569166303,0.99872076652706,0.344986154784028,-0.180082461420561,-0.426347830416939
5,"comedy","TONI","M","","",NA,"
          
Toni.

          
Güet... ich bi éwe-n-in dem Fall... schaüe Se, ich müess
                        hirothe, ich ka nimmig warte... ich hätt gern e Fraü un
                        traü doch keine z'froge... wisse Se, ich bi ewe ne
                        wenig schich.

        
",5,"lustig-ne-hiroth-dur-d-extrapost",37,4,0.108108108108108,-0.74776586528916,0.511649579606552,-0.816077069459254,0.163444510231799,-0.527644663851665,0.267899440044872,-0.490909350045025,0.964199341262872,0.305389623473268,-0.377871425906668,-0.402221587579251
6,"comedy","Herr REHRLE","M","","",NA,"
          
Herr Rehrle.

          
Eh bien, do kanne Se nit bessers mache, als das Ding in
                        «d'Extrapost» z'schriwe... ich will's Ene glich
                        ufsetze... ne Artikel vo-n-ere halwe Site, wie Sie noch
                        keiner g'sàh hàn...

        
",6,"lustig-ne-hiroth-dur-d-extrapost",39,2,0.0512820512820513,-0.838874224871509,0.367812594064085,-0.747498382036838,0.0764202405821495,-0.442940576056802,0.312287766529618,-0.49972230249199,0.885087230656188,0.21103661137676,-0.518951030551763,-0.399335623908674
7,"comedy","TONI","M","","",NA,"
          
Toni.

          
Nei, nei... ich bitt Se drum... nur e ganz kleiner... in
                        e-n-Ecke, ung'fàhr eso viellicht: Ne junger Mensch, wo
                        Hüs, Hof, Schire, Stall, Kieh un Gàns hat, wünscht noch
                        e Fraü derzüe.

        
",7,"lustig-ne-hiroth-dur-d-extrapost",35,7,0.2,-0.918897131114602,0.22775850643669,-0.667465115846109,0.0419531517573619,-0.379727142975912,0.353130988743883,-0.525702959172759,0.755858964075783,0.0586836810386968,-0.578580843274707,-0.423364312320584
8,"comedy","Herr REHRLE","M","","",NA,"
          
Herr Rehrle.

          
Was denke Se... das isch nitt genüe... wenn das Ding
                        packe soll, so mien Sie sich e wenig in d'Höche
                        lipfe... lehn Se mieh nur mache... ich will's Ene
                        ufsetze
(er sitzt an dr Tisch un fangt a z'schriwe).

        
",8,"lustig-ne-hiroth-dur-d-extrapost",46,1,0.0217391304347826,-0.976401814948876,0.0970567192010667,-0.575319705481087,0.0677856545637892,-0.34068332447934,0.388146370513392,-0.570083092794791,0.578564229734966,-0.143556862481929,-0.544251957116423,-0.47591375339774
9,"comedy","TONI","M","","",NA,"
          
Toni.

          
Awer nur nitt z'lang, denn sunscht kostet's gar viel.

        
",9,"lustig-ne-hiroth-dur-d-extrapost",12,1,0.0833333333333333,-1,-0.0210342529885155,-0.470528253365442,0.152525511207508,-0.323215122360731,0.416140200467885,-0.631420944129679,0.363341165697818,-0.376261821637779,-0.417455806384244,-0.554017572008497
