,drama_type,speaker,sex,job,job_category,social_class,text,short_name
0,comedy,Alphonsel,M,,,,"
            
Alphonsel

            
(streckt den Kopf zur Thüre rechts herein):

            
St, st, Mamsell Colette!

          
",horsch-d-madam-fahrt-velo
1,comedy,Colette,F,,,,"
            
Colette:

            
Was beliebt, — ah Sapristi, d'r Alphonsel isch's ! Wart Knedes, ich will dr d'Lytt so verschrecke
            !

          
",horsch-d-madam-fahrt-velo
2,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Oho, Mamsell Colette, ich hab Sie jo noh nie verschreckt, wenn i ne als e Briefel bring.

          
",horsch-d-madam-fahrt-velo
3,comedy,Colette,F,,,,"
            
Colette :

            
Dü kleiner Saperlot ! — Hesch de schun widder eins?

          
",horsch-d-madam-fahrt-velo
4,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Ja, do isch's.

          
",horsch-d-madam-fahrt-velo
5,comedy,Colette,F,,,,"
            
Colette :

            
Here mit, postillon d'amour de mon cœur, 
            
(halblant.)
 S'isch vun mimm Tortino.

          
",horsch-d-madam-fahrt-velo
6,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Ich, ich kenn' ne guet.

          
",horsch-d-madam-fahrt-velo
7,comedy,Colette,F,,,,"
            
Colette:

            
So — dü kennsch ne guet?

          
",horsch-d-madam-fahrt-velo
8,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Heijo, bring ich nit allewyl sinni Briefle do here? — un d'rno hawi ne schun oft uff d'r Rennbahn
            fahre sehn.

          
",horsch-d-madam-fahrt-velo
9,comedy,Colette,F,,,,"
            
Colette:

            
Jo, dü hesch erecht, hein, der kann's ? E épatanter Typ. De Kilometer macht 'r in ere Minüt un 53
            3/4 Sekunde, départ lancé.

          
",horsch-d-madam-fahrt-velo
10,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Ja, ich weiß, diß letscht hett 'r sogar emol e Weltrecord um e Viertelsekund verbessert. Isch's
            nit so, Mamsell Colette ?

          
",horsch-d-madam-fahrt-velo
11,comedy,Colette,F,,,,"
            
Colette:

            
Doch, dü kleiner Hosselottl. Fahrsch dü au schun Velo, daß de dich so interessirsch?

          
",horsch-d-madam-fahrt-velo
12,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
A noch, wisse Sie, ich helf als im Herr Blotzmeier driwwe d'Velo uffbumbe un schmiere, un do lehnt
            'r m'r als eine vun sinne alte Kärich. Sie sotte emol sehn, wie ich schun loszeij.

          
",horsch-d-madam-fahrt-velo
13,comedy,Colette,F,,,,"
            
Colette:

            
Ha ha ha, do wursch dü halt au am e schöne Daa e Champion oder e Recordman genn. Was witt denn
            wäre ?

          
",horsch-d-madam-fahrt-velo
14,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Sie hann's grad geroothe, — Rennfahrer wurr i, sunsch nix.

          
",horsch-d-madam-fahrt-velo
15,comedy,Colette,F,,,,"
            
Colette:

            
Voyons, was schriebt m'r min Shatz? 
            
(Lest den Brief.)
 — Was, er will m'r hitt e Visit mache, un denne Morje noch. I soll
            mache, daß i e Minütt for ne hab? Diß isch nit möjli!!

          
",horsch-d-madam-fahrt-velo
16,comedy,Alphonsel,M,,,,"
            
Alphonsel:

            
Er hett g'faat i soll'm e-n-Antwort bringe.

          
",horsch-d-madam-fahrt-velo
