,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Steinle,M,,,,"
          
Steinle :

          
(sitzt im Fauteuil und liest in einem grossen dicken Buche)

          
Die Gesundheit ist des Menschen höchstes und teuerstes Gut. 
          
(spricht)
 Stimmt, diss Buch red't d'Wohrheit, denn e kranker Mensch isch niemols g'sund,
          un wie d'r Mensch nit füer sini G'sundheit sorit, no hett's... 
          
(es schellt)
 g'schellt.... stimmt, no hett's g'schellt ! 
          
(ruft)
 Daniel, Daniel! 
          
(es schellt wieder ; Steinle steht auf, geht an die Türe links und ruft hinaus)
 Daniel
          !

        
",0,clemens-gift,82,6,0.073170731707317,,,,,,,,,,,
1,3,comedy,Daniel,M,,,,"
          
Daniel:

          
I-ich hab grad d' Müsfall g'stellt, no haw-ich mr noch d'r Finger verquetscht.

        
",1,clemens-gift,14,1,0.0714285714285714,,,,,,,,,,,
2,4,comedy,Steinle,M,,,,"
          
Steinle :

          
's wurd nit g'fährli sinn — gehn un mache-n-uff. 
          
(Daniel rechts ab: Steinle legt das Buch auf den Tisch.)
 Wer wurd diss sinn, wo jetzt
          kummt, allewäj d'r Barickes !

        
",2,clemens-gift,34,2,0.0588235294117647,,,,,,,,,,,
3,5,comedy,Anselm,M,,,,"
          
Anselm :

          
(von rechts kommend)

          
Buschur. Herr Steinle, ich will fröje, ob ich Eich ebs mit soll bringe üs d'r Stadt, ich fahr doch
          grad nin mit-em Tram, e Kommission mache.

        
",2,clemens-gift,32,4,0.125,,,,,,,,,,,
4,6,comedy,Steinle,M,,,,"
          
Steinle:

          
Doch, Anselm, diss isch grad recht, ass-r fröje... Ihr kennte m'r üs d'r Drogerie von dem Gift
          ""Ratten- und Mäusetod"" mitbringe. Ich hab in letschter Zitt so schrecklich viel Mies in mim Hüss, bis
          in d' Stubb kumme se m'r sogar ; es isch vun nix andersch als vun d'r Mälzerei do newe-n-uns.

        
",3,clemens-gift,56,7,0.125,0.11226226037965578,0.046653647171266396,0.4513370714988939,0.06577230675461507,0.5726181613849678,0.12429683742186075,0.18834294346071082,0.10719806523422207,0.02224336971258414,0.24176666666666669,0.6386687371540827
5,8,comedy,Steinle,M,,,,"
          
Steinle :

          
(gibt ihm Geld)

          
Ebä, do Anselm, bringe mir e Päckel mit für e Franke, will Ihr doch grad in d' Stadt fahre,
          gelle!... Un wie isch's mit-em Eise do hinte am Hals, isch-r noch nit zitti ?

        
",4,clemens-gift,40,3,0.075,0.10116226037965578,0.046653647171266396,0.4489640113551513,0.044351994959924944,0.5629921952279066,0.1028003735786585,0.13288571428571427,0.11487859723674862,0.02224336971258414,0.2637624973808365,0.5835121319101779
6,9,comedy,Anselm,M,,,,"
          
Anselm :

          
Ich glaub, ass-r jetz doch uffgeht... es wär au ball Zitt, es isch jetzt schun in d'r vierte Wuch,
          dass ich ne hab.

        
",4,clemens-gift,24,2,0.0833333333333333,0.10116226037965578,0.14112705733065162,0.4362360456535045,0.044351994959924944,0.5633637282268679,0.1137003735786585,0.18027242690809353,0.11487859723674862,0.02224336971258414,0.2197923899765589,0.5816368487962656
7,10,comedy,Steinle,M,,,,"
          
Steinle :

          
Nurre nit verzwifelt, Anselm, ich bring-ne schun uf, numme d' Bäbb vun Hanfsoot un Söjbohnemehl so
          heiss ufgelajt, wie Ihr's verlide kenne ; — uf muss-r un wenn alles hin geht.

        
",5,clemens-gift,32,5,0.15625,0.1037084808389194,0.16924705733065162,0.4432584226393697,0.05598990722045984,0.5618343092105056,0.10562544670727325,0.16933242690809353,0.11694268091809848,0.04931325554887685,0.22791238997655888,0.5743354501511078
8,11,comedy,Anselm,M,,,,"
          
Anselm :

          
(kratzt sich hinter dem Ohr)

          
Jo, jo — — wenn ich awer emol zuem Dokter dätt gehn...

        
",5,clemens-gift,20,1,0.05,0.0999084808389194,0.16924705733065162,0.4603844418827935,0.046589907220459845,0.6126403840040331,0.09857544670727324,0.11403242690809354,0.11694268091809848,0.04931325554887684,0.3264013583068655,0.5485296115354455
9,12,comedy,Steinle,M,,,,"
          
Steinle :

          
(böse werdend)

          
Seje mr still, kenn Wort vom Dokter ; den der geht anne un schnied Ejch glich e Stück üss-em Hals un
          verderbt Ejch's Blüet mit Salwe. — — Do, noch dem Buech tu ich Ejch küriere, diss isch meh wert wie
          zehn Dokter !... Ah, un was ich noch fröje will, hann-r die Nacht guet kenne schlofe uf dene Tee, wo
          ich Ejch gänn hab ?

        
",6,clemens-gift,69,12,0.1739130434782608,0.08927400515157422,0.1470164730595448,0.4565930685670064,0.04121517059990698,0.6211456888453467,0.08252672100612349,0.13899416257607414,0.10423386920465241,0.032936552502959356,0.33143657222711165,0.5649844042499993
10,13,comedy,Anselm,M,,,,"
          
Anselm :

          
Nit vum Beschte, ich hab mich d' ganz Nacht vun einere Sitt uf d' ander gewälzt.

        
",6,clemens-gift,17,2,0.1176470588235294,0.0892740051515742,0.14701647305954482,0.45753006336285323,0.04121517059990698,0.6496300757517894,0.0825267210061235,0.23309416257607413,0.07503386920465241,0.03293655250295936,0.25657407484627515,0.6162089368592396
11,14,comedy,Steinle,M,,,,"
          
Steinle :

          
So, so — — 
          
(schaut im Buche nach)
 no browiere mrs emol hienicht mit 
          
(liest)
""Mohn mit echtem Bienenhonig"" 
          
(spricht)
 Mohn, diss isch Maashüchel — diss trinke-nr, no schlofe-nr wie e Roller ! 
          
(holt im Büffet eine Flasche mit Schnaps und zwei Gläschen)
 Jetz welle-mr noch e Träwerle
          päckle. 
          
(schenkt ein)
 G'sundheit, Anselm ! 
          
(trinken)
 Der isch famos, hä ?—

        
",7,clemens-gift,71,2,0.028169014084507,0.0921740051515742,0.05254306290015957,0.48846776347021825,0.04121517059990698,0.6258739489233348,0.0716267210061235,0.23500744995369488,0.07503386920465241,0.03293655250295936,0.1849441822505527,0.6373111907633879
12,15,comedy,Anselm,M,,,,"
          
Anselm :

          
Exelänt isch'r, Herr Steinle ; wisse-nr, ich versteh ebs vum Schnaps, miner Babbe isch früehjer
          Fuhrmann g'sinn in-ere Schnapsbrennerej ..... ja, un ich will mich uf d' Hinterfüess mache, alle, merci
          au ...

        
",7,clemens-gift,31,5,0.1612903225806451,0.03506778469231061,0.02442306290015958,0.4703320625768813,0.03709725833937208,0.6490011655840422,0.03374164787750872,0.2422474499536949,0.02606978552330256,0.005866666666666655,0.22934418225055272,0.6915890720357114
13,16,comedy,Steinle,M,,,,"
          
Steinle :

          
Nit d'rwärt, Anselm, un vergesse mr diss Gift nit !

        
",8,clemens-gift,11,2,0.1818181818181818,0.1047677846923106,0.02442306290015958,0.4821031460633204,0.09981987022920824,0.5579960985305419,0.14036651427704333,0.2422474499536949,0.14626978552330255,0.005866666666666655,0.10195521392024612,0.6019536991558689
14,17,comedy,Anselm,M,,,,"
          
Anselm :

          
Aba — — ich denk dran, adje, Herr Steinle !

        
",8,clemens-gift,10,2,0.2,0.08324000000000001,0.0,0.47995403778297546,0.08904261188983616,0.5507514172710437,0.12636486639953462,0.1944,0.1618993984875392,0.0,0.05252,0.5649372489285869
15,18,comedy,Steinle,M,,,,"
          
Steinle :

          
Adje, Anselm ! 
          
(Anselm rechts ab.)

        
",9,clemens-gift,8,1,0.125,0.08324000000000001,0.0,0.4942767859889713,0.08904261188983616,0.5179187362849974,0.12636486639953462,0.10030000000000001,0.24529819546261766,0.0,0.05252,0.4492416321773298
16,19,comedy,Steinle,M,,,,"
          
Steinle :

          
No wurd doch die Plöj mit dene Mies ufhöere... Wieviel Ühr isch denn au ? 
          
(schaut nach)
 Was, schun glich füenf! E Nuntebuckel, geht die Zitt erum, jetz muess d'r
          Barickes jede Aujesblick kumme, denn morje isch Sundaa... 
          
(geht in der Stube umher, am Abreisskalender bleibt er stehn, reisst einen Zettel ab)
 So,
          welle-mr wieder eine abrisse...; wie mr so e Zettel abrisst, ze isch-mr au e Daa älter, un so risst-mr
          einer noch-em andere ab bis-mr uf einmol selwer abgerisse isch un no isch fini. Awer e Kalender hett
          diss guete an sich, ass-r no wieder von vorne anfangt, awer bim Mensche isch üss un ""Amen"". 
          
(wirft den abgerissenen Zettel fort)
 Morje hätte-mr also wieder e roter. 
          
(liest)
 Sonntag, den 28. September 
          
(sinnend)
""Dr 28. September 1913"". E Nuntebibb, do haw-ich jo morje Geburtsdaa ! Do bin
          ich jo morje 60 Johr alt ; — — 60 Johr, un noch e so frisch un g'sund wie e-n-Eichel ! Diss haw-ich
          alles do dem Buech ze verdanke, diss erhalt mir mini G'sundheit, 
          
(küsst das Buch)
60 Johr, d'juchheirassa !! 
          
(macht einen Luftsprung, schreit auf und hält sich das rechte Bein)
 Autsch ! Uh!... 
          
(hinkt an den Fauteuil, lässt sich hineinfallen)
 Uh, wie duet mir uf einmol diss Bein so
          weh... diss sinn die kaiwe Rumatisse. 
          
(ruft)
 Daniel — Daniel !!

        
",9,clemens-gift,235,24,0.102127659574468,0.10504848471314913,0.03653790290116082,0.49014643266578617,0.10073686337698869,0.5156085049521005,0.14703452005823808,0.0792351248769511,0.26633957393709434,0.004099999999999994,0.07823666666666666,0.40423308914541795
17,21,comedy,Steinle,M,,,,"
          
Steinle :

          
Do kumme here un griffe emol, ob ich wieder kalti Füess hab, ich hab wieder Rumatisse.

        
",10,clemens-gift,17,4,0.2352941176470588,0.13365848471314914,0.06818790290116081,0.4905500732631741,0.1065168633769887,0.4815140142355827,0.20549452005823804,0.028235124876951102,0.3366395739370943,0.004099999999999994,0.02571666666666666,0.33390689567493725
18,22,comedy,Daniel,M,,,,"
          
Daniel:

          
(zieht Steinle die Pantoffeln aus und befühlt die Füsse)

          
D'r links isch warm, un d'r rechts - ho - ho - ho, der isch kalt wie-n-e Iszapfe am Neujohr !

        
",11,clemens-gift,34,3,0.088235294117647,0.09575848471314916,0.06818790290116081,0.49117714599368795,0.06152758482048585,0.5093532872475356,0.12386965365870344,0.0942351248769511,0.24250624060376103,0.004099999999999994,0.02571666666666666,0.4171771291100466
19,23,comedy,Steinle,M,,,,"
          
Steinle :

          
Ze hole glich e warme Socke — zeje m'r d'r linkse Pantoffel wieder an, d'r links Füess isch jo
          warm.

        
",11,clemens-gift,21,3,0.1428571428571428,0.08815848471314916,0.06818790290116081,0.4959994559553803,0.04272758482048585,0.5159602144897049,0.10976965365870343,0.1514351248769511,0.20080684211622182,0.004099999999999994,0.06584999999999999,0.469243264844678
20,24,comedy,Daniel,M,,,,"
          
Daniel:

          
(zieht Steinle den Pantoffel an, zieht zu fest, rutscht aus und fällt hin)

          
Ho - ho - hoi, do lejt-r !

        
",12,clemens-gift,23,2,0.0869565217391304,0.12883485347423448,0.13378790290116083,0.5285937785603222,0.04272758482048585,0.5179903535095505,0.15813641079446009,0.23746198187924888,0.17305319270099787,0.057999999999999996,0.11814999999999998,0.5424657975752172
21,25,comedy,Steinle,M,,,,"
          
Steinle :

          
(wütend)

          
Ze stehn au wieder uf un mache, dass der Socke glich kummt.

        
",12,clemens-gift,16,2,0.125,0.18653837126377454,0.09725000000000002,0.5642602644658332,0.07837949300643596,0.5306080956278617,0.1980580931247062,0.2639268570022978,0.20044996398352816,0.05389999999999999,0.09243333333333333,0.5138413599902105
22,27,comedy,Steinle,M,,,,"
          
Steinle :

          
Der Mensch wurd alle Daa dauwer, ich glaub, der grejt als d'r Gänsdirmel. 
          
(reibt den Fuss)
 Die kaiwe Rumatisse ! 
          
(ruft)
 Daniel ! Herrschaft, wurd's ball mit dem Socke ?!

        
",13,clemens-gift,33,3,0.0909090909090909,0.21115503793044121,0.09418227343959015,0.5718912106884938,0.06507949300643595,0.5773641001812272,0.201018151834827,0.2955179987505506,0.1988832973168615,0.05389999999999999,0.16831992839714824,0.5531805376837153
