Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Meyer,M,,,,"
          
MEYER:

          
(hett e Zyttung in d'r Hand unn geht uffgerejt uff  unn ab)

          
Nein, diss iwerläw ich nitt ! Myn ganz Vermeje haw ich verlore! E ganzi Million isch füddi, wo ich in Aktie vun d'r « Australisch Auschterebank » g’steckt habb, unn jetzt isch diss ganz Unternemme iwer Nacht verkracht ! Do steht’s im Blättel !

        
",jost-e-dienschtbott-wurd-gsuecht,57,9,0.10333333333333333,0.15789473684210525
1,comedy,Meyer,M,,,,"
          
MEYER:

          
Unn do bisch numme dü dran schuld, Jean !

        
",jost-e-dienschtbott-wurd-gsuecht,9,1,0.6747367096689181,0.1111111111111111
2,comedy,Jean,M,,,,"
          
JEAN :

          
Na ja, Patron, ich will jo gern zuegänn, ass ich denne Morje Ihri Café-Schissel verhejt habb, awer ...

        
",jost-e-dienschtbott-wurd-gsuecht,18,4,0.3066692707388826,0.2222222222222222
3,comedy,Meyer,M,,,,"
          
MEYER:

          
Ach was, die mein ich nitt! Vun mir üss hättsch d'ganz G’schirrabteilung vum « Magmod » kapütt dengle kenne! Ich mein d’« Australisch Auschterebank»!

        
",jost-e-dienschtbott-wurd-gsuecht,28,4,0.3635,0.14285714285714285
4,comedy,Jean,M,,,,"
          
JEAN:

          
Ah! Isch s’e üss’m Lym gange? Unn ich soll schuld sinn ? Ich habb mich nitt druff g’setzt, Monsieur Meyer !

        
",jost-e-dienschtbott-wurd-gsuecht,22,1,0.6747367096689181,0.045454545454545456
5,comedy,Meyer,M,,,,"
          
MEYER:

          
Babbel kein Mischt, Jean! Ass s'e schiewes isch gange, isch nitt dyni Schuld, awer ass ich myn ganz Geld nyng’steckt habb !

        
",jost-e-dienschtbott-wurd-gsuecht,23,4,0.3049185425953664,0.17391304347826086
6,comedy,Jean,M,,,,"
          
JEAN :

          
Jetzt wurd’s Daa! Ja, Patron, saawe emool: Sinn Sie d'r Herr odder ich? Kenne Sie nitt mache, was Sie welle ?

        
",jost-e-dienschtbott-wurd-gsuecht,22,3,0.20299999999999999,0.13636363636363635
7,comedy,Meyer,M,,,,"
          
MEYER :

          
Doch, awer wo ich dich angaschiert habb, hesch dü mir versichert, ass dü dich uff alles verstehsch.

        
",jost-e-dienschtbott-wurd-gsuecht,18,2,0.3125,0.1111111111111111
8,comedy,Jean,M,,,,"
          
JEAN:

          
Sell isch wohr, wenn sich's um ’s Koche, Butze, Nähje unn so wyddersch handelt : ass ich awer au noch Ihre Finanzrat soll sinn, diss isch nitt im Kontrakt vor- g’sähn !

          
        
		
",jost-e-dienschtbott-wurd-gsuecht,33,3,0.44158606416526264,0.09090909090909091
9,comedy,Meyer,M,,,,"
          
MEYER :

          
Egal, dü hesch mir awer geroote, ass ich’s riskiere kennt, myn Vermeje in dem Unternemme anzeleije.

        
",jost-e-dienschtbott-wurd-gsuecht,18,3,0.21366666666666667,0.16666666666666666
