drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,LISETTLE,F,,,"
            
Lisettle
(git sich z'schaffe-n-im Lade)
's glaübt mr awer jetz doch g'wiss kei Mensch, wie
                            iwel dra
                            as ich bi!... vo drei Liebhawer weiss ich jetz
                            sicher nitt,
                            weller as ich nàh sott... Mi Pape hat mr einer
                            üsg'süecht,
                            e Richer, e Fawrikant, dr Herr Gas, wo-n-ihm am
                            liebschte
                            wàr un wo mir awer eso ziemlig glichgiltig isch,
                            denn 's
                            isch scho ne wenig e-n-alter... derno isch dr Herr
                            Spàtzle,
                            dà isch grad o nitt arm un isch jung, awer
                            wiescht... un
                            derno dr Herr Mües, unser erster Commis... das isch
                            e
                            schöner junger Mensch, awer hat nit... was mache
                            jetz...
                            ich find das G'setz dumm, ass me nur ei Mann derf
                            ha...
                            worum sott me nitt ewe-n-eso güet drei känne nàh...
                            me hätt
                            doch derno ufs wenigst Chance, e güeter
                            z'finde-n-unter dr
                            Zahl...

              
G'sang
(Schweizerbua)
Bin ich nitt iwel dra,
So drei Liebhawer z'ha?
Ich weiss nitt weller nàh,
Was wird drüs g'schàh?

            
Ein isch mir jetz scho z'alt,
Doch er wàr rich g'nüeg halt;
O nitt arm isch dr Zweit,
Doch wiescht, züem Leid!

              
Wenn dr Dritt' richer wàr,
Kàms mir nitt vor so schwer,
Das miesst mi Mànnle si,
Denk ich mithi.
Wenn's no mim Kopf thàt geh,
Thàt mir g'wiss d'Wahl nitt weh,
Denn ich nàhm, wàr ich frei,
Glich alle drei!
",236,35,0.13143294614883674,0.1483050847457627
unknown,Herr SPATZLE,M,,,"
            
Herr Spàtzle
(kunnt hinte-n-ine)
Eh, güete-n-Owe Jumpfer Schnitz... ich ha g'sàh im
                            Duregeh,
                            ass Sie-n-allei im Lade-n-isch... un do ha-n-i nitt
                            anderscht känne, ich ha miesse-n-ine ku...
",41,8,0.07362400193356983,0.1951219512195122
unknown,LISETTLE,F,,,"
            
Lisettle
(fir sich)
Allewil uf d'letschte Mode... wenn er nur schöner
                            wàr...
(züem Herr Spàtzls)
",20,5,0.00179999999999998,0.25
unknown,Herr SPATZLE,M,,,"
            
Herr Spàtzle.
Nie, Jumpfer Schnitz... So lang ass Sie Sieselsaft
                            z'verkaüfe hat!
",13,4,0.11325,0.3076923076923077
unknown,LISETTLE,F,,,"
            
Lisettle.
Wenn nur dr Herr Mües, unser erster Commis, nitt
                            emol derzüe
                            kunnt, wenn Sie do sin... denn er isch 

            
",20,1,0.0,0.05
unknown,Herr SPATZLE,M,,,"
            
Herr Spàtzle.
Oh Jumpfer Lisette!... Sie weisst ganz güet, ass es
                            mir nitt
                            isch um dr Bàredràck, wenn ich do ane kumm... Sie
                            wird 'n
                            doch ebbe mir nitt vorzieh?...
",30,5,0.0,0.16666666666666666
unknown,Herr SPATZLE,M,,,"
            
Herr Spàtzle.
Eh nei, dr Commis... er hat ganz Recht, wenn er
                            jaloux
                            isch... denn 's hat Sie kei Mensch liewer as ich...
                            wenn
                            ich doch nur an sim Platz wàr!... worum bin ich
                            nitt
                            Ihre-n-erste Commis, Jumpfer Schnitz!... nitt wohr,
                            Sie git
                            em dr Vorzug nitt... das wàr jo mi Tod... un was
                            hätt
                            Se-n-am eso ne Ladediener... Sie wird doch nitt
                            ewig im eso
                            ne Lade am Sirop bliwe klàwe un drin züe-n-ere
                            dirre
                            Zwàtschke werde!...
",84,10,0.1165,0.11904761904761904
unknown,LISETTLE,F,,,"
            
Lisettle
(fir sich)
Er hat Recht... wenn er nur schöner wàr!...
",13,3,0.0029999999999999667,0.23076923076923078
unknown,group,sex_unknown,job_unknown,social_class_unknown,"
            
Mitnander.

            
Ich will mine junge Johre,
Das ha-n-ich scho vielmol g'schwore,
Nitt im Lade do verliere
Zwische Sirop, Mehl un Schmalz;
's Wàge geht mr nitt,
Ich spir's ganz güet hit,
All' die dumme Waar'
Hass ich, das isch klar;
Ich wott liewer geh spaziere
Un uf d'Bàll geh tanze-n-als!

            
",56,12,0.0,0.21428571428571427
unknown,Herr SPATZLE,M,,,"
            
Herr Spàtzle.

              
Fir Ihre Johre
Wàr d'Zit verlore,
Do so z'serviere
Sirop un Schmalz;
Das geht nitt,
Sie sieht's hit,
Sie hasst d'Waar,
Das isch klar;
G'wiss, geh spaziere
Wàr besser als!
Oh Lisettle!
(er will se-n-umarme, sie stosst en
                            z'ruck).
",50,6,0.0,0.12
