drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Georges Frosch,M,,,,"
            
GEORGES

            
(noch hinter d'r Scène, lütt):

            
Ze bass doch uff, Michel ! Dü verdrucksch mir jo de Büch !

          
",0,jost-so-e-liederlicher-frack,19,2,0.0,0.1052631578947368,,,,,,,,,,,
comedy,Michel,M,,,,"
            
MICHEL

            
(au noch hinter d'r Scène):

            
Ei, 's isch au so arich eng do hinne !

            
(Iwerdem kumme beidi vun hinte eryn ; sie draawe mitnand e grosser Kuffer [odder e grossi,
            g'stricheni Kischt mit-e-me Deckel unn zwei Handhewer an de Sytte], wo gross genue isch, ass sich e
            Mann drinne versteckle kann. Unte hett'r kenn Bodde meh.)

          
",0,jost-so-e-liederlicher-frack,62,6,0.1536257914113669,0.0967741935483871,,,,,,,,,,,
comedy,Georges Frosch,M,,,,"
            
GEORGES

            
(stellt mit'm Michel de Kuffer an d' Wand rächts vor e beliewig's Meewelstick) :

            
Enfin, hätte mir'ne so wytt! Ich schwitz wajer wie e Daadieb, wo in're Arweit züegückt !

          
",1,jost-so-e-liederlicher-frack,33,2,0.0455,0.0606060606060606,,,,,,,,,,,
comedy,Michel,M,,,,"
            
MICHEL :

            
Diss soll mir kein unb'holfes Stickel Meewel sinn ! Diss isch jo d'r reinscht Sarich ! Was witt de
            denn mit anfange, Schorsch ?

          
",1,jost-so-e-liederlicher-frack,22,1,0.0,0.0454545454545454,,,,,,,,,,,
comedy,Georges Frosch,M,,,,"
            
GEORGES :

            
Ei, liewer Brueder, dü weisch doch, ass ich demnächscht e paar Wuche in d' Vakanze will. Wyll awer
            e nejer Kuffer hyttzedaas e Hüffe Geld koscht, ze loss ich mir einfach in denne alt Kaschte, wo
            schunscht noch ganz guet isch, e neje Bodde nynmache, wyll d'r alt füddi isch. D'r Schrynner losst'ne
            hytt noch abhole.

          
",2,jost-so-e-liederlicher-frack,57,8,0.0430182014772633,0.1403508771929824,0.04842879857772604,0.09889447935199958,0.48665245458136913,0.06959231439157594,0.5433129699380573,0.06017380060788384,0.2200640079487152,0.04760202339495442,0.05224085741164373,0.13795678488327262,0.5993334475188477
comedy,Michel,M,,,,"
            
MICHEL :

            
Do hesch de rächt, Brueder, als spare ! Awer was isch, hesch de schun mit unsrem Neveu geredd
            ?

          
",2,jost-so-e-liederlicher-frack,18,3,0.0,0.1666666666666666,0.04842879857772604,0.09889447935199958,0.45865835594258797,0.06959231439157594,0.530765181355493,0.06017380060788384,0.20056400794871515,0.04760202339495442,0.05224085741164373,0.21502345154993927,0.6169248366484825
comedy,Georges Frosch,M,,,,"
            
GEORGES :

            
Nein, Michel, ich habb hytt noch gar kein Zytt g'hett, fur mit'm Robert e'n ernscht's Wertel ze
            redde !

          
",3,jost-so-e-liederlicher-frack,21,1,0.632,0.0476190476190476,0.14410364029545267,0.04505006571712582,0.47429043797842907,0.055195222479919634,0.5459244240320994,0.11179354386074311,0.17183067461538185,0.15485153687916392,0.01781427710414208,0.2017567848832726,0.6106989531253534
comedy,Michel,M,,,,"
            
MICHEL :

            
's muess awer partout sinn, Schorsch. Als syne Unkel isch diss au dyni Sach... ich habb myn Deil
            gemacht. Ich habb myne Frynd Burjer extra dohere b'stellt, 
            
fur'ne mit dir unn mit'm Robert bekannt ze mache. By dere Affär will'r no nadierlich au
            wisse, wie d' g'schäftliche Conditione fur e Hyroot zwische'm Robert unn synere Dochter sinn.

          
",3,jost-so-e-liederlicher-frack,60,4,0.0,0.0666666666666666,0.13500364029545267,0.04505006571712582,0.438587938544946,0.00829522247991964,0.5639122889572612,0.11179354386074314,0.19918067461538183,0.15485153687916392,0.01781427710414208,0.30170850891402345,0.6715473698503331
comedy,Georges Frosch,M,,,,"
            
GEORGES :

            
Hm, hm! E kaiwe Affär diss! Ich habb jo im Robert schun so drumrum gebabbelt unn Andyttunge
            gemacht ; er schynt awer gar kein Interesse fur so e Verbindung zu hann.

          
",4,jost-so-e-liederlicher-frack,31,2,0.0,0.064516129032258,0.13500364029545267,0.04505006571712582,0.42906252543873,0.00829522247991964,0.5876465252905432,0.11179354386074314,0.11478067461538184,0.15485153687916392,0.01781427710414208,0.4260085089140235,0.6877831636982571
comedy,Michel,M,,,,"
            
MICHEL :

            
Er muess einfach! Diss isch schun allein e'n Ehresach fur unseri Firma, ass s'e sich am e scheene
            Daa mit d'r Firma Burjer z'sammeschliesse dhuet !

          
",4,jost-so-e-liederlicher-frack,28,5,0.0218,0.1785714285714285,0.13076000000000002,0.055919999999999984,0.4261607871238221,0.011879999999999979,0.5853364970717752,0.1050583705593475,0.08131,0.16435968061874234,0.0,0.40339856934827967,0.6681813369233491
