drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dü sàisch mr nitt alles... wenn Dü dr Mann
                        refüsiert hasch, wo Dir Di Vater hat welle
 gà, so wird
                        wohrschinlig e-n-anderer im Spiel si, wo Dü gern hasch!

        
",2,lustig-im-julie-si-gheimniss,42,6,0.1428571428571428,0.12940136306350464,0.1729794829528214,0.714721212675623,0.0,0.49461946183306027,0.4585653926006735,0.18735135180545928,0.2977185776576527,0.11750140266527309,0.1558236820586411,0.44099401323838167
comedy,EMMA,F,,,,"
          
Emma.

          
's isch wohr... ich ha ne junger Mensch gern.. dr Herr
                        Adolph... er reist mit Singer...

        
",2,lustig-im-julie-si-gheimniss,22,4,0.1818181818181818,0.1374711861571978,0.2529165381949368,0.4858709524283499,0.01996219396860946,0.5383317088635851,0.1554447829197268,0.30151732887448573,0.0,0.16320953608047745,0.28474088075839293,0.5860619855700282
comedy,EMMA,F,,,,"
          
Emma.

          
Eh nei... er reist mit Singer, mit Nàihmaschine,
                        wo-n-eso heisse!... er hat mir eine verkaüft in
                        Strossburg un hat mich lehre nàie druf un do hat sich
                        das Ding halt eso nooch un nooch...

        
",3,lustig-im-julie-si-gheimniss,44,4,0.0909090909090909,0.00806982309369318,0.4479920391097657,0.49953157564236594,0.01996219396860946,0.6390718422281078,0.014971645476457098,0.46976887596702055,0.0,0.16320953608047745,0.4918414250751576,0.7428069529293622
comedy,JULIE,F,,,,"
          
Julie.

          
Ig'fàdelt!... güet, ich verstand's...

        
",3,lustig-im-julie-si-gheimniss,11,2,0.1818181818181818,0.00806982309369318,0.4479920391097657,0.49953157564236594,0.01996219396860946,0.6390718422281078,0.014971645476457098,0.46976887596702055,0.0,0.16320953608047745,0.4918414250751576,0.7428069529293622
comedy,EMMA,F,,,,"
          
Emma.

          
Unglickligerwis isch er derno furt uf Milhüse, un
                        obschon mir uns Treüe g'schwore hàn bis ins Grab, so
                        ha-n-ich allewil Angst, ass er mich vergesse hat...

        
",3,lustig-im-julie-si-gheimniss,34,5,0.1470588235294117,0.00806982309369318,0.578972511857004,1.0009522975167005,0.01996219396860946,1.0850147618880153,0.34926783178047033,0.6046960296256635,0.16847400394635953,0.16320953608047745,0.5972143864942118,1.1536763219203514
comedy,JULIE,F,,,,"
          
Julie.

          
's isch halt alles möglig uf dr Welt... 's beste wird
                        si, Dü machsch's as wie er.

        
",3,lustig-im-julie-si-gheimniss,23,2,0.0869565217391304,0.00806982309369318,0.40599302890418265,1.084094043201074,0.01996219396860946,1.2593336385342244,0.34926783178047033,0.7546625619668114,0.16847400394635953,0.04570813341520436,0.44139070443557066,1.3275584287438815
comedy,EMMA,F,,,,"
          
Emma.

          
Das isch glich gsàit... à propos, weisch Dü, ass De ne
                        schöne Wohnung hasch do? wieviel Zimmer sin's?

        
",3,lustig-im-julie-si-gheimniss,26,1,0.0384615384615384,0.0,0.3260559736620673,0.9505404445143235,0.0,1.0752856503362254,0.3342961863040132,0.6404965848977849,0.16847400394635953,0.0,0.3124735057358189,1.1052115546034114
comedy,EMMA,F,,,,"
          
Emma.

          
Un do si mr im Salon... das isch jo pràchtig... awer sag
                        mr, was tribsch Dü jetz eigentlig... uf eimol bisch vo
                        Strossburg verschwunde un hasch mir im e ziemlig
                        verwickelte Brief hinterlo, Dü giengsch Dich 
 geh
                        etabliere z'Milhüse... schint's Di G'schàft müess nitt
                        iwel marschiere!

        
",4,lustig-im-julie-si-gheimniss,57,5,0.087719298245614,0.03575251793504704,0.13098047274723829,0.9580398424179745,0.0,1.1228502357534027,0.3342961863040132,0.607172191463893,0.16847400394635953,0.0,0.1053729614190542,1.17808251773852
comedy,JULIE,F,,,,"
          
Julie.

          
Los, Emma, Dir derf ich's wohl sage... ich bi
                        g'hirothe!

        
",4,lustig-im-julie-si-gheimniss,17,2,0.1176470588235294,0.03575251793504704,0.49004481112147164,1.344097252337654,0.0,1.580502633463333,0.3342961863040132,0.9408942927422179,0.16847400394635953,0.2610879411654105,0.3150096101954739,1.6555440287366543
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha nitt känne... 's isch e G'heimniss.

        
",4,lustig-im-julie-si-gheimniss,12,1,0.0833333333333333,0.03575251793504704,0.35906433837423335,0.8426765304633197,0.0,1.1345597138034254,0.0,0.8059671390835751,0.0,0.2610879411654105,0.20963664877641972,1.244674659745665
comedy,JULIE,F,,,,"
          
Julie.

          
Dr Fritz, mi Mann, isch G'schàftsfiehrer in dem
                        Tüechlade, grad im Hüs do nàwes... er hat mich lehre
                        kenne in Strossburg, denn er isch emol e paar Wuche in
                        das Hüs ku, wo-n-ich Ladejumpfre gsi bi, wege
                        G'schàfte, un hat rnr eso si Rand offriert, awer mit dr
                        Kundition, ass kei Mensch nit wisse derf vo unsrer
                        Hiroth.

        
",5,lustig-im-julie-si-gheimniss,73,7,0.0958904109589041,0.03575251793504704,0.47492202517005283,0.6405877131887042,0.0,0.8014599603754666,0.04393954410084562,0.4686492549369678,0.0,0.2610879411654105,0.2096366487764197,0.8934297093162398
comedy,EMMA,F,,,,"
          
Emma.

          
Do hat er schint's e Vater oder e Müetter, wo dergege
                        kännt si?

        
",5,lustig-im-julie-si-gheimniss,18,1,0.0555555555555555,0.03575251793504704,0.47492202517005283,0.6405877131887042,0.0,0.8014599603754666,0.04393954410084562,0.4686492549369678,0.0,0.2610879411654105,0.2096366487764197,0.8934297093162398
comedy,JULIE,F,,,,"
          
Julie.

          
Er hat kei Vater un kei Müetter meh...

        
",5,lustig-im-julie-si-gheimniss,11,1,0.0909090909090909,0.0,0.47492202517005283,0.45591957419653373,0.0,0.5297041065933443,0.04393954410084562,0.33372210127832497,0.0,0.2610879411654105,0.2096366487764197,0.5665181497472785
comedy,EMMA,F,,,,"
          
Emma.

          
Eh, wer hat denn derno ebbes z'sage derzüe?...

        
",5,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.0,0.8961596904551354,0.7785371286309324,0.0,0.9688167823431947,0.04393954410084562,0.6730061883701395,0.0,0.0,0.828402177267059,1.1052190244845552
comedy,JULIE,F,,,,"
          
Julie.

          
Si Herr, si Patron... ne richer Kütz, wo halt fir dr
                        Fritz als Kind scho g'sorgt hat, un jetz will er ne
                        mache ne riche Fraü hirothe un will ne derno als
                        Associé nàh; dr Fritz zittert vor em mehr, as wenn's si
                        Vater wàr, un bis dohi hat er em noch nie traüe sage,
                        ass ich si Fraü bi.

        
",6,lustig-im-julie-si-gheimniss,72,6,0.0833333333333333,0.0592971166722557,1.0107342424161012,1.0477174742737405,0.0133081293124063,1.2827741556676722,0.11245111501984606,0.7801357344826433,0.0,0.0,0.9209143728032597,1.4520645933643936
comedy,EMMA,F,,,,"
          
Emma.

          
Los Julie, Di Mann isch nitt g'scheidt!... un Dü losch's
                        bi dem bliwe?

        
",6,lustig-im-julie-si-gheimniss,20,3,0.15,0.0592971166722557,1.134252781203104,1.2352269166100065,0.0133081293124063,1.515824045257545,0.06851157091900044,1.0026171353348599,0.0,0.174058627443607,1.0606721386542062,1.6813156286140056
comedy,JULIE,F,,,,"
          
Julie.

          
Wenn Dü wisse thàtsch, wie-n-er als thüet ahalte!

        
",6,lustig-im-julie-si-gheimniss,14,1,0.0714285714285714,0.29852352344352634,1.134252781203104,2.0909213715995514,0.0133081293124063,2.4201524400852055,0.06851157091900044,1.0026171353348599,0.0,0.174058627443607,1.0606721386542062,2.5159791907005817
comedy,EMMA,F,,,,"
          
Emma.

          
Oh... Dü, mit Dim schwache Charakter, Dü losch allewil
                        mit Dr mache, was me will... ich an Dim Platz wott mi
                        Mann scho mache z'rede... liewer nitt Associé werde,
                        ass eso lewe!

        
",6,lustig-im-julie-si-gheimniss,43,5,0.1162790697674418,0.29852352344352634,1.235184890953422,2.315975854585443,0.0133081293124063,2.672152249720013,0.06851157091900044,1.0929734564563336,0.0,0.174058627443607,1.2755159349434533,2.8125875153122273
comedy,JULIE,F,,,,"
          
Julie.

          
's isch wohr!... wenn Dü wisse thàtsch, was ich lide
                        müess!...

        
",6,lustig-im-julie-si-gheimniss,18,2,0.1111111111111111,0.29852352344352634,0.45488288729410603,1.9790346752438115,0.3807460575385201,1.9401306461960872,0.5458869272703676,0.41996726808619417,0.496188178276544,0.174058627443607,0.4471137576763944,1.9229372750734766
comedy,JULIE,F,,,,"
          
Julie.

          
Dü hasch recht... ich bi z'schwach gsi... 's müess jetz
                        emol e-n-End nàh!

        
",7,lustig-im-julie-si-gheimniss,21,2,0.0952380952380952,0.23922640677127066,0.3403083353331403,1.7098543296010031,0.36743792822611376,1.626173272871609,0.47737535635136713,0.31283772197369036,0.496188178276544,0.174058627443607,0.3546015621401938,1.5760917061936377
comedy,EMMA,F,,,,"
          
Emma.

          
Isch er denn eso erschrecklig, dà Patron?

        
",7,lustig-im-julie-si-gheimniss,11,1,0.0909090909090909,0.23922640677127066,0.10093210975031804,1.8635467642374057,0.36743792822611376,2.114033350422899,0.47737535635136713,0.09035632112147383,0.496188178276544,0.0,0.7699169695064513,1.7891595001515808
comedy,JULIE,F,,,,"
          
Julie.

          
's isch e-n-alter Knab, e-n-Original... er hat nie
                        g'hirothe, wil er kei Fraü g'funde hat no
                        sine-n-Idee... er hat ebbes üsserordentligs welle, wo
                        züe ihm passt hätt...

        
",7,lustig-im-julie-si-gheimniss,41,4,0.0975609756097561,0.1843489206025863,0.23168848694367647,1.272804699140515,0.36743792822611376,1.6678409698025463,0.47737535635136713,0.09035632112147383,0.496188178276544,0.0,0.918411614923715,1.4123527304970218
comedy,EMMA,F,,,,"
          
Emma.

          
Enfin, mache-n-ihr's üs mitnander... nur verroth mich
                        nitt un mach, ass mi Nieme sieht do in de-n-erste paar
                        Tàg.

        
",7,lustig-im-julie-si-gheimniss,30,1,0.0333333333333333,0.1843489206025863,0.13075637719335845,1.0477502161546233,0.36743792822611376,1.4158411601677385,0.47737535635136713,0.0,0.496188178276544,0.0,0.7035678186344676,1.115744405885376
comedy,JULIE,F,,,,"
          
Julie.

          
Das isch licht... züe Dim Zimmer dert isch e b'sundere
                        Stege, un 's geht nie Nieme dri as ich...
 Kleider kasch
                        ha vo mine, so viel ass De witt... bis Dine-n-akämme...
                        ich ha mehr as ich brüch... in dem thüet mi Mann nitt
                        spare.

        
",8,lustig-im-julie-si-gheimniss,56,4,0.0714285714285714,0.1843489206025863,0.13075637719335845,0.8355815141204272,0.0,1.475733466975025,0.0,0.0,0.0,0.0,0.9424656177041294,1.2249956110494191
comedy,EMMA,F,,,,"
          
Emma.

          
Er git Dr das, fir 's andere mache z'vergesse... awer we
                        me-n-eim ebbes müess mache z'vergesse, so isch's scho
                        g'fehlt!

        
",8,lustig-im-julie-si-gheimniss,31,3,0.0967741935483871,0.2921833898221735,0.13075637719335845,0.9718382790158469,0.0,1.5786094128087105,0.11706094786939143,0.0,0.0,0.0,0.9424656177041294,1.3060753019448514
comedy,JULIE,F,,,,"
          
Julie.

          
Still... 's kunnt ebber d'Stege-n-ufe!... 's isch dr
                        Fritz' wohrschinlig...

        
",8,lustig-im-julie-si-gheimniss,19,1,0.0526315789473684,0.2921833898221735,0.13075637719335845,0.5607742377663245,0.0,0.7856477367841335,0.11706094786939143,0.0,0.0,0.0,0.3873924444869254,0.7746998339881521
comedy,EMMA,F,,,,"
          
Emma.

          
Au revoir denn... ich gang in mi Unterschlupf
(se geht
                        in 's Zimmer links).

        
",8,lustig-im-julie-si-gheimniss,20,1,0.05,0.1078344692195872,0.0,0.7637560686128572,0.0,1.1020232959654543,0.11706094786939143,0.0,0.0,0.0,1.0438103743891187,1.2006777626095786
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz

          
(macht d'Thüre-n-uf hinte)

          
Ich bi's, liewe Fraü...

        
",8,lustig-im-julie-si-gheimniss,16,3,0.1875,0.1078344692195872,0.0,1.1501729484554584,0.0,1.6800911996727863,0.11706094786939143,0.22487858943107142,0.0,0.0,1.2634932746231047,1.7204452650718118
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wie Dü das sàisch!... was kunnt Dir i uf eimol?... worum
                        sàisch mr nitt « lieb Mànnle »?...

        
",9,lustig-im-julie-si-gheimniss,26,2,0.0769230769230769,0.1078344692195872,0.42127507346259474,1.5995875946411895,0.0,2.3130842886887075,0.11706094786939143,1.1267445049417486,0.0,0.0,1.024595475553443,2.515978890276775
comedy,JULIE,F,,,,"
          
Julie.

          
Was kunnsch jetz Dü do ku mache?... De weisch doch, ass
                        Di Herr Patron nitt lide ka, wenn Dü do ane kunnsch...

        
",9,lustig-im-julie-si-gheimniss,29,4,0.1379310344827586,0.00806982309369318,0.42127507346259474,1.7953321824103206,0.20368115808166634,2.5574458053843125,0.2536593236521406,1.1267445049417486,0.24809408913827197,0.0,1.163363768857744,2.692447545225826
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Mi Patron isch üsgange un do bin i üs em Lade
                        g'schliche, fir Dir g'schwind e Schmitzle ku
                        abstehle...

        
",9,lustig-im-julie-si-gheimniss,23,4,0.1739130434782608,0.08894567500838356,0.42127507346259474,2.1491312420906525,0.20368115808166634,2.9920218696336285,0.3414550345541842,1.1267445049417486,0.24809408913827197,0.10022534899071092,1.3021320621620451,3.101969391940234
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Nur e kleiner Schmutz, Julie.

        
",10,lustig-im-julie-si-gheimniss,9,2,0.2222222222222222,0.08894567500838356,0.42127507346259474,1.6811970213514655,0.20368115808166634,2.217510296245,0.3414550345541842,1.1267445049417486,0.24809408913827197,0.10022534899071092,0.49721948684258804,2.21813467088679
comedy,JULIE,F,,,,"
          
Julie.

          
Zähl nitt druf... 's isch nit z'mache!

        
",10,lustig-im-julie-si-gheimniss,12,1,0.0833333333333333,0.08894567500838356,0.42127507346259474,1.873253044987266,0.20368115808166634,2.3648779156358417,0.3414550345541842,0.9018659155106772,0.24809408913827197,0.10022534899071092,0.993819167912303,2.552729715711663
comedy,JULIE,F,,,,"
          
Julie.

          
C'est-ça... we mr allei sin, so bisch Dü allewil mi
                        Mann, awer vor de Lit thüesch Dü mich nie fir Di Fraü
                        anerkenne.

        
",10,lustig-im-julie-si-gheimniss,29,4,0.1379310344827586,0.19744254458601204,0.0,1.5226146627791388,0.27894209611737847,1.770211716246171,0.47562364667015145,0.0,0.39734692273998373,0.10022534899071092,1.1255353696861206,1.7866485573699387
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Ich ha Dich jo doch gern... De weisch jo wohl worum, ass
                        ich unser Hiroth verstecke thüe.

        
",10,lustig-im-julie-si-gheimniss,22,2,0.0909090909090909,0.18937272149231887,0.15987411048423078,1.3709836077961954,0.07526093803571213,1.6578196130024403,0.22196432301801075,0.2283319541380529,0.14925283360171177,0.19164161582111966,1.2446014737813234,1.8508971475924387
comedy,JULIE,F,,,,"
          
Julie

          
(lipft d'Achsle)

          
Wege-n-em Patron!

        
",11,lustig-im-julie-si-gheimniss,11,1,0.0909090909090909,0.1084968695776285,0.15987411048423078,1.428248589365386,0.07526093803571213,2.0162052247777016,0.13416861211596717,0.2283319541380529,0.14925283360171177,0.09141626683040872,1.6609063536942266,1.9727507688347299
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wege-n-em Herr Rothfuchs... jà... er thàt mr's jo nitt
                        vergesse...

        
",11,lustig-im-julie-si-gheimniss,18,2,0.1111111111111111,0.12463651576501486,0.15987411048423078,1.5149854890572798,0.11518532597293105,2.14945584188814,0.16411190306888138,0.2283319541380529,0.14925283360171177,0.09141626683040872,1.6609063536942266,2.095647581048687
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
's isch doch allewil mi Patron!... denk, was er scho an
                        mir tho hat... ich bin ihm Respect schuldig... 's isch
                        e g'scheidter Mann.

        
",11,lustig-im-julie-si-gheimniss,32,5,0.15625,0.12463651576501485,0.2750182491279852,1.1933737229342634,0.11518532597293105,1.8752472412713304,0.1641119030688814,0.3597750347816082,0.14925283360171177,0.09141626683040872,1.3581759894183532,1.6968998243137072
comedy,JULIE,F,,,,"
          
Julie.

          
Was g'scheidt!... dumm isch er as wie Gànsedr...

          

        
",11,lustig-im-julie-si-gheimniss,13,2,0.1538461538461538,0.01613964618738634,0.2750182491279852,0.9350323759784089,0.03992438793721892,1.612284574901939,0.02994329095291422,0.3597750347816082,0.0,0.09141626683040872,1.2264597876445356,1.4316840067897658
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz

          
(unterbricht se)

          
Mi Patron dumm!... voll Geist isch er... er hätt ganz
                        güet dr Telephon erfinde känne, wenn ihm dr Idee ku
                        wàr!

        
",12,lustig-im-julie-si-gheimniss,31,8,0.2580645161290322,0.01613964618738634,0.11514413864375443,0.9170594344148014,0.03992438793721892,1.6504294722518371,0.02994329095291422,0.26162806605660016,0.0,0.0,1.0380095368971824,1.3839244400416102
comedy,JULIE,F,,,,"
          
Julie.

          
Los Fritz... Dü bisch vo-n-ere Schwachheit... 's isch
                        nibt erlaübt! un ich müess drunter lide... me nimmt
                        mich fir e... ich traü nitt z'sage was... ich wird ganz
                        roth.

        
",12,lustig-im-julie-si-gheimniss,40,4,0.1,0.09701549810207671,0.2946763078308711,1.0856379812423769,0.2236433520502758,1.3991965026538908,0.3564266800306414,0.519626121193275,0.24809408913827197,0.13054397058270525,0.5877546880681882,1.4005063551614427
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Dü brüchsch nitt roth z'werde... Dü hasch 's Recht, alle
                        Litt az'lüege!

        
",12,lustig-im-julie-si-gheimniss,18,1,0.0555555555555555,0.08087585191469035,0.2946763078308711,0.9989010815504831,0.18371896411305688,1.2659458855434527,0.3264833890777271,0.519626121193275,0.24809408913827197,0.13054397058270525,0.5877546880681882,1.2776095429474856
comedy,JULIE,F,,,,"
          
Julie.

          
Ich ha jetz lang genüe g'warte... un wenn Dü's nitt
                        thüesch, so hasch mi nie gern g'ha.

        
",13,lustig-im-julie-si-gheimniss,23,2,0.0869565217391304,0.08087585191469035,0.33940627967134746,0.922410241876705,0.18371896411305685,1.0495643223476487,0.3264833890777271,0.6165149946877726,0.24809408913827197,0.221960237413114,0.4320368684398638,1.1437916884623425
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Ich Dich nitt gern g'ha!... dur's Fir gieng ich fir
                        Di... awer denk an mi Position.

        
",13,lustig-im-julie-si-gheimniss,23,3,0.1304347826086956,0.5122137287930391,0.44598901999416796,1.5876841665794548,0.18371896411305685,1.6176316785394302,0.7947271805552928,0.7687362974464745,0.24809408913827197,0.28290441530005317,0.6039264667061995,1.6826417427553941
comedy,JULIE,F,,,,"
          
Julie.

          
Liewer nitt Associé werde... un wenn Dü's nitt sage
                        witt, so sag' ich's in Dim Patron!

        
",13,lustig-im-julie-si-gheimniss,23,2,0.0869565217391304,0.5122137287930391,0.44598901999416796,1.6308188310862157,0.18371896411305685,1.741122259916261,0.7947271805552929,0.6385513120334296,0.24809408913827197,0.28290441530005317,0.812078906662651,1.674292107414916
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Wenn De nur noch e paar Tàg wottsch warte...

        
",13,lustig-im-julie-si-gheimniss,12,1,0.0833333333333333,0.4313378768783487,1.068942910324602,1.565595782010254,0.0,1.7619891287218437,0.6277391365461276,0.3805532568967548,0.0,0.3197739984063347,1.2468299411234054,1.696217489352469
comedy,JULIE,F,,,,"
          
Julie.

          
Das 'isch allewil d'gliche G'schichte... ich gib Dr zwei
                        Stund Zit!

        
",13,lustig-im-julie-si-gheimniss,16,2,0.125,0.4313378768783487,1.068942910324602,1.7761345060670415,0.0,1.9954063212738895,0.6277391365461276,0.3805532568967548,0.0,0.3197739984063347,1.5102623446710408,1.960328052971556
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
So loss mich doch nur z'erst das Ding e wenig ifàdle...
                        g'wiss ich bi stolz, Dich als mi Fraü z'proklamiere...

        
",14,lustig-im-julie-si-gheimniss,27,2,0.074074074074074,0.6259819304626049,1.306675989851715,1.8642306551275958,0.18766657756812408,1.9304279183831525,0.9457156919652098,0.15222130275870188,0.3178942869909037,0.4139627037985549,1.3672419722677005,1.7956610039263752
comedy,JULIE,F,,,,"
          
Julie.

          
Gib Achtung, Fritz, wenn Dü's nitt thüesch, so mach ich
                        Dummheite... De bisch jetz g'warnt... ich will kei
                        G'heimniss meh.

        
",15,lustig-im-julie-si-gheimniss,29,3,0.1034482758620689,0.19464405358425624,1.2000932495288945,1.198956730424846,0.18766657756812408,1.362360562191371,0.47747190048764415,0.0,0.3178942869909037,0.35301852591161575,1.195352374001365,1.2568109496333235
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Fir Dir z'gfalle, Julie, mach ich jo alles, alles
                        mache... nur müess ich ebbes ha, fir mir Müeth z'gà
(er
                        git ere ne Schmutz).

        
",15,lustig-im-julie-si-gheimniss,36,5,0.1388888888888889,0.4534467797112655,1.2000932495288945,1.435042928011469,0.18766657756812408,1.3140549579006684,0.8612066644374439,0.0,0.41700236979614436,0.35301852591161575,0.9178157873927628,1.3019624900841489
comedy,Herr FRITZ,M,manager,intermediate_professionals,,"
          
Fritz.

          
Oh!... dr Patron!...

        
",15,lustig-im-julie-si-gheimniss,9,1,0.1111111111111111,0.4534467797112655,0.3976071900113437,1.3316874302598556,0.18766657756812408,1.5444210586930316,0.701711319368882,0.0,0.41700236979614436,0.1856049722226289,0.9333196017610025,1.2634551930267635
comedy,Herr ROTHFUCHS,M,textile_merchant,service_and_sales,,"
          
Herr Rothfuchs.

          
So, so... do geht's glaüb schon züe!

        
",15,lustig-im-julie-si-gheimniss,14,2,0.1428571428571428,0.46958642589865185,0.3976071900113437,1.2078856058949616,0.22759096550534302,1.4442544832514241,0.7316546103217962,0.0,0.41700236979614436,0.1856049722226289,0.6698871982133672,1.1222414416216335
