,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,0,comedy,Tante DOMINO,F,,,,"
          
Tante.

          
G'wiss, Rosele... g'wiss, mi lieb Kind, schaü, glaüb
                        mir... schla Dir das Ding üs em Kopf mit Dim Herr
                        Alfred... De wirsch sàh, 's isch besser fir Dich... ich
                        ka jo üs Erfahrung rede!... lüeg, vo dàne junge alle
                        z'àmme isch nie Keiner kei Duwle werth gsi..
(fir sich)

                        ich wird's ebbe wisse!
                    

        
",0,lustig-dr-chineserfranz,58,9,0.1551724137931034,,,,,,,,,,,
1,1,comedy,ROSELE,F,,,,"
          
Rosele.

          
Awer dr Herr Alfred, Tante...

        
",0,lustig-dr-chineserfranz,6,1,0.1666666666666666,,,,,,,,,,,
2,2,comedy,Tante DOMINO,F,,,,"
          
Tante.

          
Dr Herr Alfred, lieb Kind, wird grad si as wie
                        alle-n-andere... gang mr eweg mit de Mànner.. wenn Dü
                        wisse thàtsch, was me sich ufladet mit em hirothe!
                    

        
",1,lustig-dr-chineserfranz,31,4,0.1290322580645161,,,,,,,,,,,
3,3,comedy,ROSELE,F,,,,"
          
Rosele.

          
Awer e Zuckerbäck, Tante, ne Zuckerback wie dr Herr
                        Alfred einer isch!...
(fir sich)
 Das müess doch güet
                        si, ne Zuckerback!...
(lüt)
 un 's isch e güet Handwerk:
                        we me-n-als ebbes verfuchst, so ka me's jo selwer esse,
                        's geht nitt verlore!
                    

          

        
",1,lustig-dr-chineserfranz,50,6,0.12,,,,,,,,,,,
4,4,comedy,Tante DOMINO,F,,,,"
          
Tante.

          
Ne Zuckerbäck, Rosele, isch vom ganz gliche Teig
                        g'macht, wie alle-n-andere!... Meinsch Dü, wil er Dich
                        als eso siess alüegt?... So sin alle Zuckerbäck, bis
                        ass se-n-eim als hàn am Bàndel!... doch nochher, Rosele
                        sin's nit meh as Salzfàsser!... Schaü um Dich umme...
                        isch unsere Nochbere dert àne glicklig mit ihrem Mann?
                        Sie hat o-n-eso ne Schnüfer gnu... jetz zieht er
                        d'halwe Zit mit Andre-n-umme un losst si Fraü d'heim
                        sitze. Wie màngmol isch se mir ku klage, die güete
                        Person!... Un die andere dert, die hat o so jung
                        g'hirothe... gang lüeg emol, was das fir e Hüshaltung
                        isch!... er thüet sich voll trinke-n-un macht alles
                        dure, diemol hat er sogar Prison biku vo wege Handel,
                        wo-n-er g'ha hat!... un weisch, was er g'sàit hat züe
                        sim Kamerad, wo-n-er isch geh si Zit mache... « Ich
                        hinterloss Dir mi Fraü un mi Pfiffe, Hans... gib mr nur
                        recht Achtung züe dr Pfiffe »... Un derno, wie isch's
                        mir selbst nitt gange, Rosele...
                    

        
",2,lustig-dr-chineserfranz,182,22,0.1208791208791208,0.11036798689016447,0.15909409114653006,0.49137384766682135,0.07743584631703629,0.5866432509282185,0.10597516671756906,0.20723449935609106,0.0095784272854476,0.01618080808080806,0.10403601448762308,0.634031315313201
5,5,comedy,ROSELE,F,,,,"
          
Rosele

          
(wunderfitzig)

          
Wie isch's Dir gange, Tante, verzähl mr's emol?...

        
",2,lustig-dr-chineserfranz,14,1,0.0714285714285714,0.11592354244572003,0.09969999999999998,0.5106279594572921,0.07325806853925851,0.5484695431419901,0.07335294449534684,0.15934821473863153,0.0095784272854476,0.00333636363636362,0.08811826057746255,0.5695843410989936
6,6,comedy,Tante DOMINO,F,,,,"
          
Tante

          
(verlege)

          
Nit, nit!... glaüb mir, Rosele, hiroth Dü dr Herr
                        Gàlfink, unser Nochber... das isch e Mann vo me
                        g'wisse-n-Alter un wo ne bitzi ebbes hat...
                    

        
",3,lustig-dr-chineserfranz,31,6,0.1935483870967742,0.10325687577905333,0.12335780338646171,0.5067108857294353,0.04192473520592518,0.5453786760461803,0.053486277828680165,0.18974378561275795,0.0095784272854476,0.00333636363636362,0.16971421568529915,0.584246918561396
7,7,comedy,ROSELE,F,,,,"
          
Rosele.

          
Jo, eso ne-n-Alter, Tante... dr Herr Alfred isch o kei
                        schlechte Parthie, un hat erst noch e richer Oncle,
                        wo-n-er emol erbt!
                    

        
",3,lustig-dr-chineserfranz,27,3,0.1111111111111111,0.10452354244572,0.06515780338646172,0.4991650627056468,0.045058068539258506,0.5147226371887661,0.08810294449534681,0.12234300153466364,0.0397784272854476,0.00333636363636362,0.17988088235196584,0.51428797949548
8,8,comedy,Tante DOMINO,F,,,,"
          
Tante.

          
Jo, so ne-n-alter Seeràiwer, wo schint's si Vermöge-n-in
                        Amerika g'macht hat!... grad wege dem will er nitt, ass
                        si Neuveu Dich hirothet... mir sin em z' g'mein, wil
                        mir in dr Cité wohne...
(se zeigt uf 
Rosele)
 d'beste
                        Glättere wit un breit, wo bis am e Sunntig z'Mittag
                        z'schaffe hat, fir ihre Pratike-n-alle z'friede
                        z'stelle!...
                    

        
",4,lustig-dr-chineserfranz,70,8,0.1142857142857142,0.08261520911238668,0.08880780338646171,0.46492774748221244,0.023958068539258505,0.5109636807430091,0.07832794449534682,0.10523687651800391,0.0397784272854476,0.00333636363636362,0.2394975490186325,0.5165219007367553
9,9,comedy,ROSELE,F,,,,"
          
Rosele.

          
Jo, 's isch wohr, ich wird wieder g'ar nitt fertig
                        hit!... 's isch jetz bol Eins... ich müess jetz doch
                        mache, ass ich e Sach furttrage ka.
                    

        
",4,lustig-dr-chineserfranz,28,1,0.0357142857142857,0.06422499999999999,0.04730780338646172,0.4486827859979122,0.018799999999999983,0.553049243189798,0.06522499999999998,0.1240705708741264,0.030199999999999998,0.0,0.3568126217745033,0.5565434995595847
