"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","Frau Marx","F","","","","
        
 Marx: 

        
(allein, an der Mitteltüre horchend. Man hört zankende Stimmen)

        
Bon, diß isch wid’r e Leitskrambol, was mueß jetz do schun wid’r los sin?! Natierli — ich hab m’r’s doch glich gedenkt. — S’isch mini Fräu, wie mit ihrer Schweschter, mit'm Tant’l, Händel hett. — 
(Seufzt)
 Wenn äner än Fräu hett, ze reichts als for gewöhnli grad, wenn äner awer zwei um sich erum mueß han wie ich, brücht er nit ze säuje „Gott strof mi“, er isch g’stroft genue ! — 
(In befserer Laune)
 Jetzt, ’s Tantel diß erwe m’r emol oder au moins unsri King, un do kann m’r sich halt so e manches g’falle Ion. — ’s hett iwrigens Hitz koscht bis m’r so witt gewahn sin, ich hab alli Ränk und Schlich an muehn wende, um se vum Hierothe ab wendisch ze mache, Meh wi zeh Mol hawi se reujes gemacht, un wie, es isch als nit so licht gewahn. — Jetz isch d’Partie Gott sej Dank gewunne, sie isch iwwer'm Alter drüsse, sie isch e-n-alti Schachtel, un vom Hierothe kann kenn Redd meh sin.

      
",0,"stoskopf-e-diplomat",193,18,0.0932642487046632,0.111257616132678,0.205602947961486,0.357304002525164,-0.55654947618839,0.988491641310619,-0.660704246114209,-0.365926640259637,-0.682092954027635,0.287543714521434,0.599008904071526,-0.168675305480675
1,"comedy","Frau Marx","F","","","","
        
Frau Marx: 

        
(kommt hastig in die Stube gestürmt)

        
Siehsch, ich hab noch allewyl gsäit, sie macht noch emol e Dummheit, s’ isch wäjer d’rwert, daß m’r sich so veel hett g’falle Ion um se !

      
",1,"stoskopf-e-diplomat",37,4,0.108108108108108,-0.002325574965796,0.180859785427341,0.376792159341259,-0.594093890353353,0.986229482508129,-0.670936651729107,-0.251093644470294,-0.677697293365912,0.258060706040058,0.573875865820571,-0.0618502704150746
2,"comedy","Frau Marx","F","","","","
        
Marx:

        
Ja, was Deifels isch denn do schun wid’r los?!

      
",2,"stoskopf-e-diplomat",10,2,0.2,-0.202993414605658,0.128878538509278,0.417678396077084,-0.658383896089265,0.974358479708117,-0.688896632693271,-0.041209552373712,-0.67199117300093,0.196888257857868,0.524204370291279,0.132235686079818
3,"comedy","Frau Marx","F","","","","
        
Frau Marx:

        
Was los isch?! — Diß Mensch isch verruckt, säuj i d'r, verruckt! — Hierothe wills! Hierothe !

      
",3,"stoskopf-e-diplomat",18,3,0.166666666666667,-0.44385903667407,0.0462534845576712,0.482294738473338,-0.73056363257804,0.940510342211499,-0.710011140639624,0.227718206163244,-0.669901961072015,0.101141478455028,0.451778677035748,0.377976401129396
5,"comedy","Frau Marx","F","","","","
        
Frau Marx:

        
Ja, hierothe !

      
",5,"stoskopf-e-diplomat",4,1,0.25,-0.668465391458018,-0.0686486495938486,0.570908959193537,-0.788543750431158,0.871357923411968,-0.728469290471577,0.50988799567524,-0.676125864578403,-0.0301844826859997,0.360524504488104,0.630136508491595
6,"comedy","Frau Marx","F","","","","
        
Marx:

        
Ich gläub, dü bisch maschokke, do möcht i awer äu d'rbie sin !

      
",6,"stoskopf-e-diplomat",14,1,0.0714285714285714,-0.82382895425343,-0.212749251394676,0.679084288871888,-0.812741469714417,0.757379668911719,-0.738354176420051,0.757785141209423,-0.692925971741033,-0.193482084912631,0.257409112404632,0.84200518749657
7,"comedy","Frau Marx","F","","","","
        
Frau Marx:

        
Ja, ewe grad im Läuf vun-ere Dischküssion hett se m’r's uff de Flade g’striche, un wie, morje hett se schun Verschriewung. Alles hett se diß Dür hinger ünserm Rücke gemacht, alles. Diß mol, hett se gsäit, macht se neemes meh röujies.

      
",7,"stoskopf-e-diplomat",44,6,0.136363636363636,-0.872716646635675,-0.376040531065986,0.795851408750521,-0.791340266156516,0.597086891384931,-0.734926560572394,0.930390502309466,-0.718579452659145,-0.378600763390098,0.152830678928806,0.973827709014209
8,"comedy","Frau Marx","F","","","","
        
Marx:

        
Numme ruehig Bluet. — ’s Tantel hierothe?l Nee! — 
(schüttelt den Kopf und lacht)
 — loß mich numme mache, ’s wurd kenn Bruehj so heiß gesse wie se kocht wurd! —

      
",8,"stoskopf-e-diplomat",35,3,0.0857142857142857,-0.802339901429454,-0.540941384190251,0.903507096096806,-0.723769571866634,0.399567836217703,-0.715853749009001,1,-0.747086298065958,-0.568532926238107,0.060126733438995,1
9,"comedy","Frau Marx","F","","","","
        
Frau Marx:

        
Do isch neemes shuldi dran wie d’Ammej, die alt Stündlere, wie zue minere Schweschter allewyl säit, daß se-n-in kem chrischtliche Hüs Iebt. Do hesch’s jetzt! — Marx 
(schüttelt wiederholt den Kopf und lacht)
! So g'schwind scheese d’Preiße nit.

      
",9,"stoskopf-e-diplomat",47,4,0.0851063829787234,-0.627470488922845,-0.683713019831656,0.97945968015945,-0.621509877211371,0.184572695131105,-0.682136408191077,0.956441618371419,-0.769385706353565,-0.741126076004939,-0.00595692583578222,0.913730970936848
10,"comedy","Frau Marx","F","","","","
        
Frau Marx:

        
Ja, un weisch äu, wer’s isch ?

      
",10,"stoskopf-e-diplomat",9,1,0.111111111111111,-0.387257895522871,-0.777905265491021,1,-0.505948605322249,-0.0200716001551585,-0.638482859340851,0.808009054546356,-0.775859334287523,-0.872681232005333,-0.0317105917284215,0.728329330497637
