drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(kunnt hinte-n-ine hintersi un schint ebbes
                        z'bschaüe duss)
                    

          
Was fir e herrlige G'stalt!... was fir schöne-n-Aüge!
                       
(er salütiert mit dr Hand)
 Oh, wenn ich doch nur noch e
                        wenig jünger war....
                    

        
",0,lustig-dr-hochzitstag,42,5,0.2395999999999999,0.119047619047619,,,,,,,,,,,
comedy,Herr KALT,M,,,,"
          
Herr Kalt

          
(sitzt am Tisch; er kehrt si um un steht uf. Fir
                        sich)
                    

          
Aha... dr Herr Guld kunnt wieder ku lüege, eb er si Geld
                        no nitt bol bikunnt...
(lüt)
 Herr Guld, ich wünsch Ene
                        ne güeter Morge!
                    

        
",0,lustig-dr-hochzitstag,43,12,0.1055,0.2790697674418604,,,,,,,,,,,
comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(kehrt si um)

          
Ah, Sie sin's, Herr Kalt... was macht d'G'sundheit...
                       
(se gàn sich d'Hand)
 geht's allewil?...
                    

        
",0,lustig-dr-hochzitstag,27,6,0.1048333333333333,0.2222222222222222,,,,,,,,,,,
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
D'G'sundheit gieng scho, Herr Guld... awer d'G'schàfte,
                        die wànn nitt recht geh...
                    

        
",1,lustig-dr-hochzitstag,16,5,0.1257999999999999,0.3125,,,,,,,,,,,
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Bàh... 's himpelt e wenig in dem Moment, 's isch wohr,
                        awer 's wird sich scho wieder mache.
                    

          

        
",1,lustig-dr-hochzitstag,20,2,0.038,0.1,0.12274666666666663,0.0723259596505047,0.4673357903536785,0.08723333333333332,0.6008111567980639,0.14009,0.13912199538086698,0.045449999999999935,0.020276666666666658,0.19496428824186382,0.6098064219884071
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Ich mag noch so nogeh un nolüege, 's hilft alles nit
                        meh!
                    

        
",1,lustig-dr-hochzitstag,14,2,0.2764999999999999,0.1428571428571428,0.1301266666666666,0.030125959650504703,0.44224265986875394,0.12511333333333333,0.59605743563312,0.13733,0.09569287903815535,0.08418999999999993,0.006516666666666659,0.17152428824186383,0.5735554455187927
comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(fir sich)

          
Wie schön as se doch g'wachse-n-isch!

        
",2,lustig-dr-hochzitstag,14,3,0.2123333333333333,0.2142857142857142,0.15149333333333329,0.037,0.4535182365753016,0.1238133333333333,0.5948132407895022,0.16388,0.1191351939045194,0.06837333333333326,0.012,0.18378666666666668,0.5722762081150116
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
's macht mr g'wiss Mieih, Herr Guld... awer ich weiss
                        sicher nitt, wenn ass ich Ihne Ihr Geld wieder ka
                        z'ruckgà...
                    

        
",2,lustig-dr-hochzitstag,24,6,0.1048333333333333,0.25,0.15149333333333329,0.037,0.4504033321949077,0.1238133333333333,0.6010434177729023,0.16388,0.11676852723785273,0.06837333333333326,0.012,0.2037845820237516,0.5685659217822729
comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(fir sich)

          
Ich glaüb misegs, se hat mi vorig ag'làchelt im
                        Duregeh!
                    

        
",2,lustig-dr-hochzitstag,16,3,0.2123333333333333,0.1875,0.16879999999999995,0.06558227343959014,0.4644145868150094,0.11066666666666665,0.6142269788382645,0.19486666666666666,0.12863966898610557,0.05273333333333328,0.012,0.22841784375423319,0.5733707336086493
comedy,Herr KALT,M,,,,"
          
Herr Kalt

          
(mit eme Sifzer)

          
Fünftaüsend Franke!

        
",3,lustig-dr-hochzitstag,9,3,0.1843333333333333,0.3333333333333333,0.1980666666666666,0.06558227343959014,0.465561685893653,0.12213333333333329,0.5641571708124395,0.21516666666666664,0.09583966898610556,0.10559999999999994,0.012,0.1495178437542332,0.5161410086867814
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Ich denk nitt emol dra, an das Geld... ich versichere Se
                       
(fir sich)
 un ich glaüb, ass se brav isch un güet
                        uferzoge!
                    

        
",3,lustig-dr-hochzitstag,27,7,0.091,0.2592592592592592,0.16096666666666665,0.07783181919941448,0.4727893577652596,0.08210476190476186,0.5896680683037321,0.18810952380952378,0.14648492617106806,0.06649999999999996,0.012,0.22421331148457088,0.5804282759255905
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Fünftaüsend Franke, wo-n-ich Ihne schuldig bi un nimmig
                        z'ruck ka gà!...
                    

        
",3,lustig-dr-hochzitstag,16,5,0.2147746733181268,0.3125,0.16145493466362534,0.057391819199414475,0.46717681045264553,0.10273142857142854,0.5763726463726557,0.18750952380952376,0.09630306559988197,0.08153999999999996,0.03128874806649094,0.23173459278553174,0.5433546585817323
comedy,Herr GULD,M,,,,"
          
Herr Guld

          
(fir sich)

          
Küm achtzeh Johr... un denn e paar Aüge!...

        
",4,lustig-dr-hochzitstag,14,2,0.3185,0.1428571428571428,0.20418826799695866,0.057391819199414475,0.4883712836960967,0.10013142857142854,0.5632894797161502,0.24060952380952375,0.08223639893321531,0.06850666666666663,0.03128874806649094,0.1690366774284468,0.527382025290444
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Fünftaüsend Franke!

        
",4,lustig-dr-hochzitstag,4,2,0.2764999999999999,0.5,0.217021601330292,0.02880954575982434,0.4762426047420565,0.13299809523809522,0.5400219902745318,0.23494285714285712,0.05064525718496249,0.10760666666666663,0.03128874806649094,0.12128341569796523,0.4829823639128536
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Lehn Se doch jetz das Geld emol in Rüeh!... ich heisch's
                        Ene jo nitt... sage Se mr emol, Herr Kalt, ich ha
                        grad's Frànzele g'sàh duss, Ihre liewe Tochter...
                        isch's allewil g'sund un alert?
                    

        
",4,lustig-dr-hochzitstag,39,10,0.0629,0.2564102564102564,0.19273493466362535,0.0406129793498511,0.47747718131308964,0.11557142857142855,0.5662896001087913,0.21368285714285715,0.0885901386597137,0.06255999999999994,0.03128874806649094,0.19545551027125,0.5330107940866725
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Im Frànzele geht's güet, merci...
(fir sich)
 we me
                        denkt, ass alle Hoffnung verlore-n-isch!
                    

        
",5,lustig-dr-hochzitstag,21,6,0.2591666666666666,0.2857142857142857,0.22636826799695867,0.05413010025669342,0.4839099685022984,0.14016666666666663,0.5450707137086015,0.22664,0.0800687773164144,0.07559333333333326,0.04352208139982426,0.14342670920757897,0.4964497471982294
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Sie hàn Chance, eso ne schöne Tochter z'ha, Herr Kalt!
                    

        
",5,lustig-dr-hochzitstag,13,6,0.1048333333333333,0.4615384615384615,0.20437999999999995,0.07767010025669342,0.4767035000409969,0.12840666666666667,0.5570040081533725,0.19914,0.12339304093534079,0.0732866666666666,0.018233333333333317,0.11637209457328475,0.5376577787834267
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
's freit mich, Herr Guld, ass Sie se no Ihrem G'schmack
                        finde
(fir sich)
 uf was soll me sich denn jetz stütze,
                        wenn d'G'schàfte nimmig gehn!
                    

        
",5,lustig-dr-hochzitstag,31,7,0.2504987847264236,0.2258064516129032,0.19077975694528468,0.09554019194074592,0.4758408081871215,0.14400666666666667,0.5605602251293724,0.17776291229906876,0.16241042967146171,0.08445809523809515,0.03274761904761902,0.11637209457328475,0.5382085389184446
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
's isch jetz nitt vo Ihre G'schàfte, wo-n-ich Ihne
                        red'... 's isch vo Ihrer Tochter... wie alt ka se jetz
                        si... achtzeh Johr ung'fàhr?...
                    

        
",6,lustig-dr-hochzitstag,28,2,0.038,0.0714285714285714,0.14307975694528471,0.09554019194074592,0.47654764467769023,0.11740666666666666,0.5641178227314352,0.14026291229906876,0.2171104296714617,0.04535809523809518,0.03274761904761902,0.11637209457328475,0.5986375264448318
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Sie hàn's grad errothe, Herr Guld.

        
",6,lustig-dr-hochzitstag,9,4,0.1572499999999999,0.4444444444444444,0.16194975694528468,0.08373675835071917,0.4753575500750119,0.13666666666666666,0.5663264409772667,0.15997291229906876,0.17916554819671052,0.057088095238095174,0.03274761904761902,0.07109999999999997,0.5683136304573646
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Wisse Sie, ass sie sich macht efange, Ihre Tochter!...
                        un dà Litsch, wo-n-ich ihre g'schickt ha, geht ere ganz
                        pràchtig!
                    

        
",6,lustig-dr-hochzitstag,24,6,0.0126666666666666,0.25,0.11264975694528467,0.057970091684052504,0.4764209178876608,0.11296666666666666,0.5917073738664833,0.12717291229906874,0.18247498568838066,0.04405476190476186,0.0205142857142857,0.09373333333333331,0.6052360366233168
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
Ich sag nitt 's Gegetheil!

        
",7,lustig-dr-hochzitstag,7,2,0.2764999999999999,0.2857142857142857,0.146983090278618,0.0178700916840525,0.4678393714062571,0.13696666666666665,0.5801783996480349,0.15687291229906872,0.13915072206945428,0.06982142857142852,0.014514285714285702,0.0742,0.5611666046940585
comedy,Herr GULD,M,,,,"
          
Herr Guld.

          
Sage Se, Herr Kalt, was hat se g'sàit, wo se ne biku
                        hat?
                    

        
",7,lustig-dr-hochzitstag,15,3,0.2096666666666666,0.2,0.1388166666666666,0.0,0.4416005167566691,0.14536666666666664,0.571358828153901,0.14705,0.10013333333333334,0.08471666666666662,0.0,0.0742,0.5508745167696579
comedy,Herr KALT,M,,,,"
          
Herr Kalt.

          
O, se hat nitt g'nüe känne sage, wie schön ass er
                        isch... un se will Ihne selbst noch danke derfir, denn
                        so jung as se-n-isch, so zeigt mi Tochter e G'fiehl, wo
                        wit iwer ihre-n-Alter üse geht... un fir Sie b'sunders
                        hat se vo jeher grosse Sympathie empfunde.
                    

          

        
",7,lustig-dr-hochzitstag,54,8,0.1392499999999999,0.1481481481481481,0.15906666666666658,0.026375,0.4472797901899578,0.13791666666666666,0.564786625506124,0.161075,0.09703960851919202,0.09471666666666659,0.0086,0.1035,0.5318063733831625
