Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,Hans,M,,,,"
          
Hans :

          
Wenn ich numme ellaan uff d'r Welt wär. Ach, jetzt brüehlt d'Kueh aunoch !

        
",bastian-dr-hans-im-schnokeloch,15,1,0.0,0.06666666666666667
1,comedy,Casper,M,,,,"
          
Casper :

          
Maischter ! 
          
(grüsst und bleibt an der Türe.)

        
",bastian-dr-hans-im-schnokeloch,10,1,0.0,0.1
2,comedy,Hans,M,,,,"
          
Hans :

          
(kleine Pause)

          
Wass gitt's Casper ? 
          
(Die Kuh brüllt.)

        
",bastian-dr-hans-im-schnokeloch,14,2,0.0,0.14285714285714285
3,comedy,Casper,M,,,,"
          
Casper:

          
(nach aussen mit dem Daumen über die Schulter deutend)

          
Sie blongt nooch-em Maischter.

        
",bastian-dr-hans-im-schnokeloch,16,1,0.0,0.0625
4,comedy,Hans,M,,,,"
          
Hans :

          
Ich hab se schun vielmol brüehle höre müehn, un kann's-ere leider nit verbiete.

        
",bastian-dr-hans-im-schnokeloch,16,3,0.1725540718175035,0.1875
5,comedy,Casper,M,,,,"
          
Casper:

          
(grüsst und zieht die Schultern hoch)

          
Wind sin's

        
",bastian-dr-hans-im-schnokeloch,12,1,0.4529999999999999,0.08333333333333333
6,comedy,Hans,M,,,,"
          
Hans :

          
(wirft die Münzen in den Kasten)

          
Als nyn mit dem Dreck, de langsch nit fir diss, was ich dich will. Bisch biem Hisperle gsin ?

        
",bastian-dr-hans-im-schnokeloch,27,2,0.4685,0.07407407407407407
10,comedy,Hans,M,,,,"
          
Hans:

          
(ein Sonnenstrahl blendet durch das geöffnete Fenster rechts)

          
Ach, jetzt schient d'Sunn au noch 
          
(wirft den Geldbeutel in den Kasten und klappt diesen heftig zu, bemerkt Caspar)
 Bisch de
          als noch do ?

        
",bastian-dr-hans-im-schnokeloch,38,2,0.0,0.05263157894736842
12,comedy,Angenes,F,,,,"
          
Angenes:

          
Bswbswbsw ! 
          
(die Katze lockend)
 Hansel, min süesser, was hesch de denn ? — Bswbswbsw 
          
(geht suchend zur Mitteltüre)
 Minettele ?

        
",bastian-dr-hans-im-schnokeloch,23,1,0.0,0.043478260869565216
14,comedy,Angenes,F,,,,"
          
Angenes:

          
Awer Hans, hett mer dich denn nit serviert ? Ei, ei, so isch's mit d'r Dante Lehn, sie denkt au
          gar nit an dich, awer gar nit. Kumm min Hansel, ess, trink, verhungersch jo noch. Dü hesch anfanges e
          Uessehns, dass 
          
de ball nim drynsiehsch, so bleich bisch de 
          
(zieht eine Spitzenarbeit aus der Tasche und häckelt ; setzt sich neben ihn).

        
",bastian-dr-hans-im-schnokeloch,64,2,0.0,0.03125
15,comedy,Hans,M,,,,"
          
Hans:

          
In dem Rattenest kreijt mer noch d'Gälsucht. E nejer Hoft muess mer her — awer d'Füchs, d'Füchs
          wölle nit lange.

        
",bastian-dr-hans-im-schnokeloch,24,2,0.2345,0.08333333333333333
16,comedy,Angenes,F,,,,"
          
Angenes:

          
Jo, jo, ess, ich hab nix d'rgeje min Hansel. D'r Babbe Gerôme hawi breweniert, jo.

        
",bastian-dr-hans-im-schnokeloch,17,1,0.0,0.058823529411764705
17,comedy,Hans,M,,,,"
          
Hans :

          
Wass, bin ich denn krank ?

        
",bastian-dr-hans-im-schnokeloch,6,1,0.6448939152960679,0.16666666666666666
18,comedy,Angenes,F,,,,"
          
Angenes:

          
Er kummt doch zue d'r kranke Kueh, no geht's im aim Gschirr. Bswbswbsw !

        
",bastian-dr-hans-im-schnokeloch,15,1,0.6448939152960679,0.06666666666666667
19,comedy,Hans,M,,,,"
          
Hans :

          
(gegen das Fenster gehend)

          
Könnt jetzt nit d'r Mond schiene, amplatz d'Sunn, die heiss. 
          
(Man hört die Kuh draussen brüllen.)

        
",bastian-dr-hans-im-schnokeloch,26,6,0.0,0.23076923076923078
22,comedy,Angenes,F,,,,"
          
Angenes :

          
Ze kumm doch, sej lieb.

        
",bastian-dr-hans-im-schnokeloch,6,2,0.0,0.3333333333333333
24,comedy,Angenes,F,,,,"
          
Angenes :

          
Horch Hansel, werum bisch de denn eso müderie ? Gell es fehlt d'r ebbs ?

        
",bastian-dr-hans-im-schnokeloch,14,2,0.5557129026364145,0.14285714285714285
25,comedy,Hans,M,,,,"
          
Hans:

          
Mini Ruehj will ich hann 
          
(geht vom Fenster zurück).

        
",bastian-dr-hans-im-schnokeloch,12,1,0.0,0.08333333333333333
26,comedy,Angenes,F,,,,"
          
Angenes :

          
Saa mir's, saa's in dim Dantel — dü waisch ich helf d'r. — Ich — ich maan, waisch was ich maan ? Zaj
          sej emol offeherzi. Gell dü hesch Jemes im Sinn ?

        
",bastian-dr-hans-im-schnokeloch,35,2,0.0,0.05714285714285714
27,comedy,Hans,M,,,,"
          
Hans:

          
Dante Angenes, Si waiss, dass mer d'wunderfitzige Wiebslitt Gift und Gall sin.

        
",bastian-dr-hans-im-schnokeloch,14,2,0.4001243319976731,0.14285714285714285
28,comedy,Angenes,F,,,,"
          
Angenes :

          
Jo denn ! Awer Hansel, ich maan d'Sybille — könnt d'r gfalle.

        
",bastian-dr-hans-im-schnokeloch,13,1,0.391,0.07692307692307693
29,comedy,Hans,M,,,,"
          
Hans :

          
Dante ! — Noch eso Wort und ich bin im Stand un nemm mer —

        
",bastian-dr-hans-im-schnokeloch,15,1,0.0,0.06666666666666667
30,comedy,Angenes,F,,,,"
          
Angenes:

          
's Lewe ?

        
",bastian-dr-hans-im-schnokeloch,3,1,0.0,0.3333333333333333
32,comedy,Angenes,F,,,,"
          
Angenes :

          
Gott sej Dank. Awer Goldhansel, sej doch nit so obsenat, emol — emol muess-es jo doch sin.

        
",bastian-dr-hans-im-schnokeloch,18,2,0.047,0.1111111111111111
33,comedy,Hans,M,,,,"
          
Hans :

          
Herrgott im Himmel, wenn's numme ken Wiebslitt gäbt un alti Dante.

        
",bastian-dr-hans-im-schnokeloch,13,1,0.0,0.07692307692307693
