drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Wenn ich numme ellaan uff d'r Welt wär. Ach, jetzt brüehlt d'Kueh aunoch !
",15,1,0.441,0.06666666666666667
comedy,Casper,M,farm_worker,lower_class,"Casper :
Maischter ! 
          
",2,1,0.7013576617797885,0.5
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
(kleine Pause)
Wass gitt's Casper ? 
          
",9,2,0.3436969222828463,0.2222222222222222
comedy,Casper,M,farm_worker,lower_class,"Casper:
(nach aussen mit dem Daumen über die Schulter deutend)
Sie blongt nooch-em Maischter.
",16,1,0.7013576617797885,0.0625
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
Ich hab se schun vielmol brüehle höre müehn, un kann's-ere leider nit verbiete.
",16,3,0.6121311119885996,0.1875
comedy,Casper,M,farm_worker,lower_class,"Casper:
(grüsst und zieht die Schultern hoch)
Wind sin's
",12,1,0.6060465743590638,0.08333333333333333
comedy,Hans,M,large_farmer,upper_middle_class,"Hans :
(wirft die Münzen in den Kasten)
Als nyn mit dem Dreck, de langsch nit fir diss, was ich dich will. Bisch biem Hisperle gsin ?
",27,2,0.6059773159203699,0.07407407407407407
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
(ein Sonnenstrahl blendet durch das geöffnete Fenster rechts)
Ach, jetzt schient d'Sunn au noch 
          
",18,1,0.4,0.05555555555555555
comedy,Angenes,F,,,"Angenes:
Awer Hans, hett mer dich denn nit serviert ? Ei, ei, so isch's mit d'r Dante Lehn, sie denkt au
          gar nit an dich, awer gar nit. Kumm min Hansel, ess, trink, verhungersch jo noch. Dü hesch anfanges e
          Uessehns, dass 
          
",42,1,0.4247459181933735,0.023809523809523808
comedy,Hans,M,large_farmer,upper_middle_class,"Hans:
In dem Rattenest kreijt mer noch d'Gälsucht. E nejer Hoft muess mer her — awer d'Füchs, d'Füchs
          wölle nit lange.
",24,2,0.43794912411657655,0.08333333333333333
