drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,Herr KÜCKÜCK,M,soapmaker,,"
          
Herr Kückück
(sitzt am Tisch bim Fenster un stützt dr Kopf in
                        d'Hand)
                    
Isch das e trürige-n-Existenz, wenn eim d'Liewe-n-eso
                        unglicklig üsfalle thüet!...
(er steht uf)

          

            
G'sang
(Ach wie ist's möglich...)
Wie isch mi Herz so schwer!
Wenn ich nur bi ihr' wàr,
Denn ich denk hait an Sie,
Wo-n-ich nur bi;
Kännt ich se b'schaüe noch,
Wie wàr ich glicklig doch!
s' g'fallt mir nit anders meh,
Mächt züe-n-ihr' geh!
Ich mächt geh grine fast!
D'Seife-n-isch mir züer Last,
Grad as wie ihre Schüm
Dürt 's Glick nur küm;
Mit alle Farwe drin,
So schwebt's eim vor em Sinn,
Doch, will me's hewe g'schwind,
So nimmt's dr Wind!
Ich ha mich jetz nur noch ufz'halte do in Zillese,
                            zwe oder drei Tàg, derno gang i halt wieder uf
                            Milhüse z'ruck... denn 's zieht mi wider mi Wille
                            wie ne Magnet dert ane... awer was nutzt's mi, wenn
                            i doch nimmig derf züe-n-ere geh...
                        
",181,16,0.07255458541191463,0.08839779005524862
unknown,Fraü SUPPEDUNKE,F,,,"
          
Fraü Suppedunke
(macht Thüre-n-uf hinte)
Ich müess ku lüege, eb dr Herr z'friede-n-isch mit sim
                        Zimmer un eb er ebbes brücht viellicht?...
                    
",29,6,0.012666666666666666,0.20689655172413793
unknown,Herr KÜCKÜCK,M,soapmaker,,"
          
Herr Kückück.
Ganz z'friede bin i, Madame Suppedunke... ganz
                        z'friede... wo-n-i dà morge vom Isebahn ku bi un g'sàh
                        ha, ass in dem Hüs Chambres garnies z'verlehne 

          
",32,9,0.011777777777777778,0.28125
unknown,Fraü SUPPEDUNKE,F,,,"
          
Fraü Suppedunke.
He, he... jo, jo... 's isch eso ziemlig ag'nehm do...
                    
",12,1,0.0,0.08333333333333333
unknown,Herr KÜCKÜCK,M,soapmaker,,"
          
Herr Kückück.
Das ich ebbes werth, eso ne Hüs mit eme so ne schöne
                        Garte drum... à propos, ich will Se doch glich zahle
                        fir die drei Tàg, wo-n-i do blib... denn ich will
                        décidément nitt länger bliwe-n-as drei Tàg...
(fir
                        sich)
(lüt)
(er git ere Geld).
",57,9,0.13311111111111112,0.15789473684210525
unknown,Fraü SUPPEDUNKE,F,,,"
          
Fraü Suppedunke
(steckt's i)
Eh, pressiert's denn eso mit dem zahle, Herr Kückück...
                        Sie hätte jo noch känne warte... also sin Se z'friede
                        un 's fehlt Ene nit?...
                    
",33,6,0.012666666666666666,0.18181818181818182
unknown,Herr KÜCKÜCK,M,soapmaker,,"
          
Herr Kückück
(fir sich)
Eb mr nit fehlt, meint Se noch!...
(lüt)
",16,4,0.15925,0.25
unknown,Fraü SUPPEDUNKE,F,,,"
          
Fraü Suppedunke
(wunderfitzig)
Was miesst denn das si, we me froge derf?
",14,1,0.213,0.07142857142857142
unknown,Herr KÜCKÜCK,M,soapmaker,,"
          
Herr Kückück.
Ne Fraü, Madame Suppedunke!... das heisst, die Fraü,
                        wo-n-ich gern hätt.
                    
",15,3,0.035333333333333335,0.2
unknown,Fraü SUPPEDUNKE,F,,,"
          
Fraü Suppedunke.
Ich ha Wunder g'meint was!... lose Se, junger Mensch,
                        wenn Sie noch ledig sin, so bliwe Sie ledig... glaüwe
                        Sie mir, thien Sie sich kei Fraü uf dr Hals lade...
                    

          
",32,3,0.0,0.09375
