,Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
0,1,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Eh jo! grad ha-n-i's gnu, dert am Ecke.

        
",1,lustig-milhuser-bilder,13,2,0.1538461538461538,,,,,,,,,,,
1,2,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
's isch doch sunderbar, ass me-n-ohne Schnaps nitt
                        wische ka! nitt wohr?

        
",2,lustig-milhuser-bilder,16,2,0.125,,,,,,,,,,,
2,3,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Jà, das sin halt veritawlige Magetropfe, ohne die ka
                        me's nitt mache, me hat ohne das scho genüe Mieih, fir
                        dr Bàse z'hewe.

        
",3,lustig-milhuser-bilder,27,2,0.074074074074074,,,,,,,,,,,
3,4,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Ich, wenn ich nitt glich dr Schnaps nimm am Morge
                        frieih, so ha-n-i 's Herzwasser, do ka-n-i sicher si!

        
",4,lustig-milhuser-bilder,25,2,0.08,,,,,,,,,,,
4,5,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
Un ich dr Schlotteri!... 's isch nur noch güet, ass me
                        das hat... denn vom Wi isch gar kei Red meh!

          

        
",5,lustig-milhuser-bilder,23,1,0.0434782608695652,0.1014,0.1169631105746745,0.4841676994294996,0.064,0.5911102224938595,0.060899999999999996,0.2651112474249976,0.0188,0.0578,0.27106750167449417,0.6478539137870752
5,6,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Jo, ich, wo g'wöhnt gsi bi, alle Tag mi Schäpple z'nàh,
                        ich müess es jetz o fahre lo, er isch efange züe arg
                        thir, ich ka's nimmig prestiere... grad jetz, wo-n-ich
                        alt wird un wo-n-i's am nothwendigste hätt!

        
",6,lustig-milhuser-bilder,47,3,0.0638297872340425,0.1243430407878738,0.10056227556684702,0.4757322089287781,0.08612059327978572,0.5494760092128064,0.09838046213705495,0.23867670838331242,0.05627076501110377,0.07967758819096228,0.19816666666666666,0.6002703559671982
6,7,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Me müess sich halt jetz e wenig mehr uf 's Kaffee lege,
                        züem Glick isch jetz d'Milchhalle do, wo eim d'Milch
                        wohlfeiler git!...

        
",7,lustig-milhuser-bilder,27,3,0.1111111111111111,0.15454304078787376,0.10056227556684702,0.4714679651883366,0.06895392661311904,0.541666392216859,0.09838046213705495,0.2423433750499791,0.03747076501110378,0.05627758819096228,0.11926666666666667,0.6061902069422602
7,8,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
Meine-n-Ihr bringe se's züe ebbes... ich find nur, se
                        thien gar vielerlei Wàgele mache?...

        
",8,lustig-milhuser-bilder,19,2,0.1052631578947368,0.1094921900963703,0.10056227556684702,0.48700860398247353,0.09705392661311904,0.5734825862844698,0.09856065518379561,0.2423433750499791,0.03747076501110378,0.05627758819096228,0.19196666666666667,0.6152134338026946
8,9,comedy,PETER,M,,,,"
          
Peter

          
(kunnt hinte-n-ine mit eme Bàse-n-uf dr Achsle un e
                        Spretzkanne dra hànke)

          
Zeige-n-ihr Wiwer! me sieht wieder nit as d'Miler geh,
                        awer kei einziger Bàse!

        
",9,lustig-milhuser-bilder,35,1,0.0285714285714285,0.1094921900963703,0.04686666666666666,0.49836998907144725,0.09705392661311904,0.5907572785639503,0.09856065518379561,0.3095433750499791,0.03747076501110378,0.05627758819096228,0.12476666666666665,0.6192617310229679
9,10,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Fir was solle mir awer o wische, d'Eigethümer thien jo
                        doch allewil reklamiere, 's will kein dr Dreck vor si
                        Thüre g'wischt ha un do lehn mr ne ringer iwerall
                        liege? eso sin alle z'friede.

        
",10,lustig-milhuser-bilder,39,4,0.1025641025641025,0.1375421900963703,0.06836666666666665,0.49648520116156797,0.13149775010977652,0.5521022850532022,0.14541065518379562,0.20279999999999995,0.03747076501110378,0.05627758819096228,0.18571666666666664,0.5493582654517778
