Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
1,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Eh jo! grad ha-n-i's gnu, dert am Ecke.

        
",lustig-milhuser-bilder,13,2,0.0,0.15384615384615385
2,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
's isch doch sunderbar, ass me-n-ohne Schnaps nitt
                        wische ka! nitt wohr?

        
",lustig-milhuser-bilder,16,2,0.0,0.125
3,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Jà, das sin halt veritawlige Magetropfe, ohne die ka
                        me's nitt mache, me hat ohne das scho genüe Mieih, fir
                        dr Bàse z'hewe.

        
",lustig-milhuser-bilder,27,2,0.3045,0.07407407407407407
4,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Ich, wenn ich nitt glich dr Schnaps nimm am Morge
                        frieih, so ha-n-i 's Herzwasser, do ka-n-i sicher si!

        
",lustig-milhuser-bilder,25,2,0.0,0.08
5,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
Un ich dr Schlotteri!... 's isch nur noch güet, ass me
                        das hat... denn vom Wi isch gar kei Red meh!

          

        
",lustig-milhuser-bilder,23,1,0.0,0.043478260869565216
6,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Jo, ich, wo g'wöhnt gsi bi, alle Tag mi Schäpple z'nàh,
                        ich müess es jetz o fahre lo, er isch efange züe arg
                        thir, ich ka's nimmig prestiere... grad jetz, wo-n-ich
                        alt wird un wo-n-i's am nothwendigste hätt!

        
",lustig-milhuser-bilder,47,3,0.18740231068527483,0.06382978723404255
7,comedy,Fraü RATTEGIFT,F,sweeper,elementary_professions,,"
          
Fraü Rattegift.

          
Me müess sich halt jetz e wenig mehr uf 's Kaffee lege,
                        züem Glick isch jetz d'Milchhalle do, wo eim d'Milch
                        wohlfeiler git!...

        
",lustig-milhuser-bilder,27,3,0.0,0.1111111111111111
8,comedy,Fraü ENTESCHNAWEL,F,sweeper,elementary_professions,,"
          
Fraü Enteschnawel.

          
Meine-n-Ihr bringe se's züe ebbes... ich find nur, se
                        thien gar vielerlei Wàgele mache?...

        
",lustig-milhuser-bilder,19,2,0.30540096523370336,0.10526315789473684
9,comedy,PETER,M,,,,"
          
Peter

          
(kunnt hinte-n-ine mit eme Bàse-n-uf dr Achsle un e
                        Spretzkanne dra hànke)

          
Zeige-n-ihr Wiwer! me sieht wieder nit as d'Miler geh,
                        awer kei einziger Bàse!

        
",lustig-milhuser-bilder,35,1,0.0,0.02857142857142857
10,comedy,Fraü DICKSACK,F,sweeper,elementary_professions,,"
          
Fraü Dicksack.

          
Fir was solle mir awer o wische, d'Eigethümer thien jo
                        doch allewil reklamiere, 's will kein dr Dreck vor si
                        Thüre g'wischt ha un do lehn mr ne ringer iwerall
                        liege? eso sin alle z'friede.

        
",lustig-milhuser-bilder,39,4,0.23425,0.10256410256410256
11,comedy,PETER,M,,,,"
          
Peter.

          
So thien doch nur e wenig dr gliche, as wie-n-Ihr wische
                        wotte,
(fir sich)
 we me nitt allewil hinte dra steht,
                        so mache se nit; ich ha doch miesse geh mi Schnaps
                        g'schwind nàh, ich bi nitt im Stand ebbes z'mache, vor
                        ebb ich dr Schnaps gnu ha!

          

            
G'sang

            
(Hinter em Münster)

            
Z'erst müess me spretze,

            
Vor ebb me wische thüet,

            
Wer nitt thüet netze,

            
Da wischt nitt güet.

          

        
",lustig-milhuser-bilder,78,4,0.15225,0.05128205128205128
12,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Mitnander.

          

            
's Spretze gieng nitt so schwer.

            
Wenn 's Wische nur nitt wàr;

            
Nei, sicher 's Spretze,

            
Das isch nitt schwer.

          

        
",lustig-milhuser-bilder,21,4,0.1525,0.19047619047619047
14,comedy,Herr FISSELBOGE,M,,,,"
          
Herr Fisselboge

          
(kunnt ine mit siner Gige)

          
Jà, jà... do ka me geh hirothe!... Küm isch's jetz vier
                        Wuche, ass uns das siesse Band umschlunge hat, mich un
                        's Gretele, ihr ken ne jo 's Gretele?... un scho isch's
                        jetz abnander... nitt 's Gretele, 's Band!.. 's isch uf
                        un dervo!... nitt 's Band, 's Gretele!... 's wird
                        wieder züem Herr Heiterwiss gange si... ich ha ewe jetz
                        kei Geld meh... mr hàn alles dureg'màcht... ich müess
                        jetz wieder geh Lektione gà!...

          

            
Was isch z'mache,

            
Soll i lache,

            
Soll i grille?

            
G'schàh isch's doch.

            
Ich will singe

            
Glaüb un springe,

            
's thüet mr schine

            
's Beste noch.

            

            
Fir was sich quäle fir e Fraü,

            
Wo mir nur g'hulfe hat uf's Straü,

            
Nei, uf mi G'wisse, 's macht mr nit,

            
Wenn se thüet laüfe noch so wit.

          

        
",lustig-milhuser-bilder,143,19,0.1241578947368421,0.13286713286713286
15,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser

          
(kunnt ine)

          
Sage Se, güeter Frind... ich bi dr Herr Scharfmesser, dr
                        Balwierer... Se kenne mich jo... hàn Se viellicht mi
                        Fraü niene g'sàh?... 's isch eso ne kleine rothe, mit
                        ere Mannerstimm!

        
",lustig-milhuser-bilder,37,6,0.04699999999999999,0.16216216216216217
16,comedy,Herr FISSELBOGE,M,,,,"
          
Herr Fisselboge.

          
Ich ha scho g'nüe z'süeche an minere, Herr
                        Scharfmesser...

        
",lustig-milhuser-bilder,12,3,0.09399999999999999,0.25
17,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
Ah! Sie o?...

        
",lustig-milhuser-bilder,5,1,0.141,0.2
18,comedy,Herr FISSELBOGE,M,,,,"
          
Herr Fisselboge.

          
Jo, jo!... un isch jetz erst vier Wuche!...

        
",lustig-milhuser-bilder,10,1,0.141,0.1
19,comedy,Herr SCHARFMESSER,M,,,,"
          
Herr Scharfmesser.

          
Ass Sie se süeche?...

        
",lustig-milhuser-bilder,6,2,0.0705,0.3333333333333333
20,comedy,Herr FISSELBOGE,M,,,,"
          
Herr Fisselboge.

          
Eh nei!... ass mir g'hirothe sin!

        
",lustig-milhuser-bilder,8,2,0.0705,0.25
