drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
unknown,"Jumpfer WACHTLE
                    ",F,,,"
          
Jumpfer Wachtle
(kunnt ine rechts)
Das isch jetz emol e Wunder, ass dr Herr Lerch no nitt
                        do isch ku si Visite mache... ich erwart ne sicher
                        hit... mir singe-n-als ewe mitnander... er singt
                        pràchtig, dr Herr Lerch, un accompagniert is noch
                        derzüe uf em Klavier... d'Müsik un 's G'sang geht mr
                        ewe vor allem, b'sunders, wenn's recht sentimental
                        züegeht... drum süech ich so viel as möglig
                        Bekanntschaft z'mache mit Müsikante... Ich ha derno
                        noch dr Herr Büechfink, wo kunnt... awer am e-n-andere
                        Tag!... dà singt nitt so güet, awer er spielt besser
                        Klavier... ich ha se beide gern... als Müsikante... nur
                        isch 's fatale dervo, ass se mr beide dr Hof mache...
                        ich ka se doch nitt beide hirothe... un nimm ich einer,
                        so blibt dr andere furt, das isch klar!... se sin
                        jaloux iwernander as wie Tiger... ich weiss do kei
                        Üsweg... ich süech se halt so lang as möglig
                        üsez'schifle... wenn ich als hör, ass se wànn Ernst
                        mache, so sag ich als gli «Herr Lerch, oder Herr
                        Büechfink, d'Singstund isch fertig» un mach mich
                        dervo... ich nenn ewe das mi Singstund... doch, do
                        kunnt jetz dr Herr Lerch...
(me klopft a)

          
",209,25,0.15745713773861802,0.11961722488038277
unknown,"Herr LERCH
                    ",M,,,"
          
Herr Lerch
(kunnt hinte-n-ine)
Jumpfer Wachtle, ich wünsch Ere ne güeter Morge... ich
                        bin e wenig spot hit... ich ha noch miesse mi böser
                        Finger verbinde...
                    
",30,8,0.19504986135967378,0.26666666666666666
unknown,"Jumpfer WACHTLE
                    ",F,,,"
          
Jumpfer Wachtle.
Siter wenn hàn Sie ne böser Finger?
",9,2,0.0,0.2222222222222222
unknown,"Herr LERCH
                    ",M,,,"
          
Herr Lerch.
Scho drei Tàg... 's isch glaüb dr Umlaüf... un grad noch
                        am Zeigfinger an dr rechte Hand...
                    
",19,4,0.10718352539846303,0.21052631578947367
unknown,"Jumpfer WACHTLE
                    ",F,,,"
          
Jumpfer Wachtle.
Se känne-n-is awer doch e wenig accompagniere?...
",11,1,0.0,0.09090909090909091
unknown,"Herr LERCH
                    ",M,,,"
          
Herr Lerch.
Was denkt Se... Se sieht jo, ass ich ne verbunde ha...
                        ich wott schön Dings mache!
                    
",18,3,0.18500000000000003,0.16666666666666666
unknown,"Jumpfer WACHTLE
                    ",F,,,"
          
Jumpfer Wachtle.
Un ich ha mich eso g'freit fir Müsik z'mache!... unsre
                        schöne Romance do, wo mr hätte känne singe!
                    
",21,5,0.11100000000000002,0.23809523809523808
unknown,"Herr LERCH
                    ",M,,,"
          
Herr Lerch.
Ich ka jo doch singe, wenn ich scho dr Finger verbunde
                        ha... mir singe-n-ohne Klavier!
                    
",19,4,0.0,0.21052631578947367
unknown,"Jumpfer WACHTLE
                    ",F,,,"
          
Jumpfer Wachtle.
Das geht nitt, Herr Lerch!... 's hat jo kei Art
                        eso!...
                    
",13,2,0.0,0.15384615384615385
unknown,"Herr LERCH
                    ",M,,,"
          
Herr Lerch.
Thàt Sie-n-emol prawiere z'accompagniere... 's isch
                        jo-n-eso licht, das Lied...
                    
",17,2,0.0,0.11764705882352941
