Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
0,comedy,WALTHER,M,,,,"
          
Walther.

          
Enfin, decidier Di... entweder hasch ne gern oder hasch
                        ne nitt gern... wenn De ne gern hasch, so hiroth ne;
                        mir wàr's recht... hasch ne-n-awer nitt gern, so will
                        ich Di wege dem doch nitt zwinge derzüe!
                    

        
",lustig-dr-fechtmeister,41,6,0.044333333333333336,0.14634146341463414
1,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Ich ha-n-en glaüb nitt ungern... awer eso ne Chineser
                        hirothe, Vater...
                    

        
",lustig-dr-fechtmeister,14,2,0.0545,0.14285714285714285
2,comedy,WALTHER,M,,,,"
          
Walther.

          
's isch jo kei Chineser... Dü weisch's wohl!

        
",lustig-dr-fechtmeister,10,1,0.0,0.1
3,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Sobol ass er eso ne Wàdele am Kopf hat hànke un eso
                        Moustaches as wie schwarze Schnier un wie ne Chineser
                        ag'legt isch, so isch's fir mich e Chineser!
                    

          

            
G'sang

            
Das Ding kàm mir chinesisch vor,

            
Wenn ich ne thàt hirothe,

            
Ich kännt ne doch, isch's jetz nitt wohr?

            
Nie packe-n-an de Hoor.

            
Was wott ich ihm üsrupfe,

            
Wenn's Strit gàb hi uns zwei,

            

            
Ich wàr üsg'setzt allei

            
Un er thàt dure schlupfe.

            
Fir ass d'Hiroth thüet g'linge,

            
Müess z'allererst druf hi

            
D' Paricke Fest als si,

            
Fir ass me güet ka ringe.

          

        
",lustig-dr-fechtmeister,101,10,0.24939999999999998,0.09900990099009901
5,comedy,WALTHER,M,,,,"
            
Walther.

            

              
Das Ding kunnt Dir chinesisch vor

              
Un doch sollsch ihn hirothe,

              
Er ka nochher, isch's jetz nitt wohr?

              
Lo wachse sine Hoor.

            

          
",lustig-dr-fechtmeister,24,4,0.14055173301395613,0.16666666666666666
6,comedy,WALTHER,M,,,,"
          
Walther.

          
Wenn ihr hirothe mitnander, so wird er wohrschinlig
                        abfahre mit sim Wàdele un sich wieder kleide wie
                        d'andere Lit!
                    

        
",lustig-dr-fechtmeister,21,1,0.0,0.047619047619047616
8,comedy,WALTHER,M,,,,"
          
Walther.

          
Was witt halt... er isch's g'wöhnt... siter im zehnte
                        Johr isch er jetz in China gsi.
                    

        
",lustig-dr-fechtmeister,18,1,0.0,0.05555555555555555
9,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Warum haltsch Dü awer jetz eso an dere Hochzit... zeig,
                        Pape?
                    

        
",lustig-dr-fechtmeister,12,1,0.0,0.08333333333333333
10,comedy,WALTHER,M,,,,"
          
Walther.

          
Los, Kàtele... ich sott Dir's eigentlig nitt sage...
                        awer ich will Dir's jetz avertraüe, fir ass De siehsch,
                        ass es Di Intresse-n-isch, Di Cüsin z'hirothe... awer
                        versprich mir, ass De nieme nit sage witt!
                    

        
",lustig-dr-fechtmeister,40,3,0.20299999999999999,0.075
11,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Güet, ich versprich's... was isch denn das fir e
                        G'heimniss?
                    

        
",lustig-dr-fechtmeister,12,4,0.15225,0.3333333333333333
12,comedy,WALTHER,M,,,,"
          
Walther.

          
De weisch, ass ich noch e Schwester g'ha ha, wo
                        g'storwe-n-isch grad 's Johr vor ebb mi Brüeder nach
                        China üsg'wandert isch... Di Cüsin, wo Dich jetz
                        hirothe will, isch sàllemol zeh Johr alt gsie und Dü
                        o... jetz sin ihr beide finfezwanzig.
                    

        
",lustig-dr-fechtmeister,46,2,0.0,0.043478260869565216
14,comedy,WALTHER,M,,,,"
          
Walther.

          
Wart nur... 's kunnt!... wo mi Schwester
                        g'storwe-n-isch, so isch se Wittfraü gsi un hat
                        zwanzigtaüsend Franke hinterlo un keine Kinder... un
                        wil se vo jeher e-n-Original gsi isch, so hat se ne
                        Testament g'macht, wo sàit, ass das Geld eüch zwei
                        g'hört, wenn ihr hirothe mitnander...
                    

        
",lustig-dr-fechtmeister,52,8,0.017625,0.15384615384615385
16,comedy,WALTHER,M,,,,"
          
Walther.

          
Wart nur, 's isch no nitt ferig... im Fall awer, ass
                        eins vo-n-eüch 's andere nitt will, so bekunnt das, wo
                        nitt will, nit un 's Andere-n-alles!... verstehsch
                        jetz, worum ass ich dra halt?
                    

        
",lustig-dr-fechtmeister,39,3,0.09399999999999999,0.07692307692307693
17,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
's isch wohr... do bekàmt ich also nit, wenn ich thàt
                        nei sage...
                    

        
",lustig-dr-fechtmeister,14,1,0.0,0.07142857142857142
18,comedy,WALTHER,M,,,,"
          
Walther.

          
Dü weisch, wie mir stehn... im e Monet vo do sott ich in
                        de Zwanzigtaüsend Franke bezahle un wenn ich nitt ka,
                        was wohrschinlig dr Fall wird si, so verkaüft me mir e
                        Sach un stelt mi üse... also wenn Dü Di Cüsin gern
                        hasch, so hiroth ne, ass Dü derno ufs wenigst versorgt
                        bisch.
                    

          

        
",lustig-dr-fechtmeister,56,2,0.0705,0.03571428571428571
19,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Das Ding isch z'iwerlege... meinsch weisst er ebbes vo
                        dem Testament?
                    

        
",lustig-dr-fechtmeister,13,1,0.0,0.07692307692307693
20,comedy,WALTHER,M,,,,"
          
Walther.

          
Ich glaüb nitt, ass em si Vater ebbes wird g'sàit ha...
                        mr hàn ewe-n-abg'redt, ass mir eüch nit sage... De
                        siehsch, ich bi jetz im Fehler... awer unsere Position
                        isch ewe kei g'wöhnlige... obscho mi Brüeder eigentlig
                        o nitt rich isch... se mache-n-allewil viel grossartige
                        G'schàfte un thien awer glaüb mehr verliere-n-ass
                        g'winne derbi.
                    

        
",lustig-dr-fechtmeister,61,8,0.08006578876895738,0.13114754098360656
21,comedy,KÀTELE,F,,,,"
          
Kàtele.

          
Güet, ich will driwer nodenke...

        
",lustig-dr-fechtmeister,6,1,0.0,0.16666666666666666
