drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel :

        
(züend mit e’re Velolamp erum)

        
Kumme Sie, Herr Architekt.

      
",0,bastian-s-gaischtert-im-huss,12,2,0.038,0.1666666666666666,,,,,,,,,,,
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Deschto besser. Un? Han Sie min Hüs genau unter- suecht?

      
",2,bastian-s-gaischtert-im-huss,12,3,0.0926666666666666,0.25,,,,,,,,,,,
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"
        
Meter:

        
Gewissehaft, ja.

      
",3,bastian-s-gaischtert-im-huss,3,2,0.0,0.6666666666666666,,,,,,,,,,,
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Un ’s Resultat?

      
",4,bastian-s-gaischtert-im-huss,4,1,0.0,0.25,,,,,,,,,,,
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Sin Sie im Keller gsin, uff d'r Büehn?

      
",10,bastian-s-gaischtert-im-huss,9,1,0.0,0.1111111111111111,0.02613333333333332,0.20021029694073023,0.44874446946295465,0.0188,0.5796783462029811,0.0349,0.29233333333333333,0.02186666666666666,0.09135482129946955,0.10567086595361566,0.6397398615661082
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Hm! E unheimlichi Gschicht... wo mich e Vermöje koscht... noch meh! Ja, wo mich rüiniert.

      
",12,bastian-s-gaischtert-im-huss,16,4,0.13625,0.25,0.04578333333333333,0.16971029694073023,0.4881171817184554,0.02655,0.565390320974401,0.0591,0.35949402687255694,0.05671666666666666,0.1432147151329006,0.12482086595361566,0.6392533217784653
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Guet ze verstehn. Bedenke Sie, e füenfstöckigs Hüss, modern yngericht, mit grossem Garte vorne un hinte, d’rzue noch in e’re freie, herrliche Gejed; e füenfstöckigs Hüss wo ken Mensch meh nynzeije will, wo verruefe isch! Bedenke Sie der Zinsverluscht!

      
",14,bastian-s-gaischtert-im-huss,41,5,0.0,0.1219512195121951,0.027250000000000007,0.1654169636073969,0.5051270841753388,0.02655,0.5905708716245819,0.0383,0.4087442578538344,0.03485,0.14893471513290063,0.12733,0.6770510807428657
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"
        
Meter:

        
Rächt han sie.

      
",15,bastian-s-gaischtert-im-huss,4,1,0.0,0.25,0.027250000000000007,0.1654169636073969,0.47104219063598896,0.02655,0.631306217682412,0.0383,0.40154425785383435,0.03484999999999999,0.14893471513290063,0.22103,0.7046209544195164
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Ganz abgsehne vun d'r Ambediererei vun de Jour- naliste, wo aane Daa un Nacht üss lütter Wunderfitz ken Ruehj lonn. Gott, was sin schun Artikel üewer des Hüss lanciert worre. Un photographiert! Meh als e Minischter.

      
",16,bastian-s-gaischtert-im-huss,38,7,0.0795922302597295,0.1842105263157894,0.043168446051945905,0.08795428571428571,0.460131896112414,0.05188739711990816,0.5993267678599155,0.05704876948730926,0.4205442578538344,0.05090889929047303,0.08155600305812918,0.24445857142857141,0.6759195652940309
horreur,M. Meter,M,architect,professionals_scientific_technical,upper_middle_class,"
        
Meter:

        
Ich hab e Idee. Verkaufe Sie diss Hüss.

      
",17,bastian-s-gaischtert-im-huss,9,1,0.0,0.1111111111111111,0.043168446051945905,0.08795428571428571,0.4271615066186835,0.05188739711990816,0.5786716010104558,0.05704876948730926,0.4229442578538344,0.05090889929047303,0.08155600305812918,0.24445857142857141,0.6671492846177998
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Glich, glich, wenn’s numme Jemes wott. Alli An- nonce han bis dato nix genutzt. Im Gejedail... Stromswies komme Fremdi for diss Hüss ze betrachte. Jede Sunndaa sieht mer hunderti vun Automobil im Städtel. Wisse Sie, M. Meter, wer d' beschte Gschäfte do d’rbie macht?

      
",18,bastian-s-gaischtert-im-huss,48,5,0.0,0.1041666666666666,0.015918446051945905,0.10015428571428571,0.3935176305319902,0.02533739711990816,0.6140430846813352,0.01874876948730926,0.37814356431461077,0.01605889929047304,0.02969610922469812,0.2768685714285714,0.6872633208365699
horreur,M. Winkel,M,landlord,rentiers,upper_middle_class,"
        
Winkel:

        
Die Herre Wirt, d' Hôtelier, d' Beck, d'r Metzjer, d'r Patissier. So ebbs zuesehn ze müehn, diss geht aam an d' Niere.

      
",20,bastian-s-gaischtert-im-huss,23,2,0.3269999999999999,0.0869565217391304,0.0813184460519459,0.07891428571428571,0.40788764791453624,0.10353739711990817,0.6116049836586656,0.09374876948730926,0.25516,0.01605889929047304,0.00937610922469812,0.23278857142857143,0.6413266556937292
