"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph

          
(sitzt im Lehnstüehl mit eme Federwisch in de
                        Hànd)
                    

          
's hat's doch noch nie kei Bedienter besser g'ha as
                        ich!... niene thàt ich eso ne Platz finde!... mi Herr
                        isch Astronom, das heisst mit andere Worte, er isch
                        narràchtig... er isch awer güet z'ha... wenn ich ihm
                        nur allewil Recht gib un si Specktifig un si Weltkugle
                        dert abstàib, so geht alles güet
(er steht uf)
, er
                        bekümmert sich sunscht um nit... er isch allewil in de
                        Wulke... mr känne mache, was mr wànn, 's Kàtele un
                        ich... 's isch mi Fraü, wo Kàtele heisst... mr hàn jetz
                        sogar e Bureau de placement ag'fange... mr
                        verschaffe-n-in de Dienstbote Plàtz... um Bezahlung! un
                        iwerhaüpt, was sich presentiert, fir Geld z'verdiene,
                        das iwernàmme mr, seig's was es will... hitigstags derf
                        me nimmig halwer eso blöd si, we me züe ebbes ku will.
                    

        
",0,"lustig-drei-schwarze-liebschafte",151,14,0.0927152317880795,0.232949350688446,1,-0.0457201404725208,0.143619157782209,-0.920780165749977,0.37347473411601,-0.605576687411864,1,0.58931814371576,-0.042057942901517,-0.357494785086727
1,"comedy","KÀTELE","F","","","","
          
Kàtele

          
(streckt dr Kopf ine rechts)

          
Bisch allei, Joseph?

        
",0,"lustig-drei-schwarze-liebschafte",11,1,0.0909090909090909,0.232949350688446,1,-0.0457201404725208,0.143619157782209,-0.920780165749977,0.37347473411601,-0.605576687411864,1,0.58931814371576,-0.042057942901517,-0.357494785086727
2,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Jà, liewe Fraü... kumm nur ine.

        
",1,"lustig-drei-schwarze-liebschafte",7,2,0.285714285714286,0.232949350688446,1,-0.0457201404725208,0.143619157782209,-0.920780165749977,0.37347473411601,-0.605576687411864,1,0.58931814371576,-0.042057942901517,-0.357494785086727
4,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Los, Kàtele... sag em doch nitt allewil dr Alt, im Herr
                        Himmel, 's isch doch allewil unser Herr.
                    

        
",2,"lustig-drei-schwarze-liebschafte",19,6,0.315789473684211,0.198505117371069,0.964110083742278,-0.0844847352150905,0.143417485034434,-0.875785258059633,0.320522747328918,-0.59537892372087,0.943401994777928,0.562758966776568,-0.0126794428892423,-0.329796620061287
5,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Oh! loss mi geh mit dim Herr... Dü machsch Dich jo als
                        z'erst lustig iwer ne, wenn er Dir vo sine Narrheite
                        verzählt.
                    

        
",2,"lustig-drei-schwarze-liebschafte",25,3,0.12,0.198505117371069,0.964110083742278,-0.0844847352150905,0.143417485034434,-0.875785258059633,0.320522747328918,-0.59537892372087,0.943401994777928,0.562758966776568,-0.0126794428892423,-0.329796620061287
6,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Ich müess awer o ebbes höre allewil... erst gestert hat
                        er mir wieder dr Kopf versàgt... er hat mr verzählt,
                        wie wit as es isch vo do bis in dr Mond un bis in
                        d'Sunne.
                    

        
",3,"lustig-drei-schwarze-liebschafte",37,1,0.027027027027027,0.198505117371069,0.964110083742278,-0.0844847352150905,0.143417485034434,-0.875785258059633,0.320522747328918,-0.59537892372087,0.943401994777928,0.562758966776568,-0.0126794428892423,-0.329796620061287
7,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Das glicht em wieder... me ka jo sage so wit as me
                        will... 's geht's Nieme geh messe!
                    

        
",3,"lustig-drei-schwarze-liebschafte",20,1,0.05,0.132553369776084,0.893760868448302,-0.158934748961134,0.142670956117975,-0.788852492853973,0.218835492476031,-0.575562108161034,0.83354388271735,0.510752554095751,0.0439666499838272,-0.276786699048398
11,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Er isch doch sunscht nitt eso g'spràchig, dr Herr.

        
",5,"lustig-drei-schwarze-liebschafte",10,1,0.1,0.132553369776084,0.893760868448302,-0.158934748961134,0.142670956117975,-0.788852492853973,0.218835492476031,-0.575562108161034,0.83354388271735,0.510752554095751,0.0439666499838272,-0.276786699048398
12,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Jà, sunscht bringt me-n-em kei Wort züem Mül üse... awer
                        wenn er vo dr Astronomie red', so isch's ganz
                        anderscht... me müess em halt die unschuldige Freid
                        lo... hat er nitt sogar in siner Narrheit scho g'sàit,
                        er heb dr Mond un d'Sunne g'woge!
                    

        
",6,"lustig-drei-schwarze-liebschafte",49,8,0.163265306122449,0.132553369776084,0.893760868448302,-0.158934748961134,0.142670956117975,-0.788852492853973,0.218835492476031,-0.575562108161034,0.83354388271735,0.510752554095751,0.0439666499838272,-0.276786699048398
13,"comedy","KÀTELE","F","","","","
          
Kàtele

          
(schlat d'Hànd z'amme)

          
Ich's möglig, ass dr Mensch eso wit awe ka ku!

        
",6,"lustig-drei-schwarze-liebschafte",19,1,0.0526315789473684,0.0407371794469062,0.79175207226802,-0.26314116390161,0.140719062106717,-0.665890763299085,0.0765291676495519,-0.547241648550663,0.676887269665311,0.435467164210205,0.123794704805265,-0.203054882070265
14,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Un wie gross meinsch Dü, ass er isch, dr Mond?

        
",7,"lustig-drei-schwarze-liebschafte",11,1,0.0909090909090909,0.0407371794469062,0.79175207226802,-0.26314116390161,0.140719062106717,-0.665890763299085,0.0765291676495519,-0.547241648550663,0.676887269665311,0.435467164210205,0.123794704805265,-0.203054882070265
15,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Dr Mond... wie mi kleine Pfanne ung'fàhr... do brücht me
                        kei Specktifig, fir das z'sàh!
                    

        
",7,"lustig-drei-schwarze-liebschafte",17,2,0.117647058823529,0.0407371794469062,0.79175207226802,-0.26314116390161,0.140719062106717,-0.665890763299085,0.0765291676495519,-0.547241648550663,0.676887269665311,0.435467164210205,0.123794704805265,-0.203054882070265
16,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Ich weiss nitt, wie gross as Di kleine Pfanne-n-isch,
                        awer wenn Dü-n-em eso ebbes thàtsch sage... doch los...
                        siter ebbes Zit hat er e wenig g'schangiert... er lüegt
                        weniger dur si Specktifig un isch iwerhaüpt unrüehig...
                        un red' als Sache... me wott schiergar meine, er seig
                        verliebt.
                    

        
",8,"lustig-drei-schwarze-liebschafte",52,6,0.115384615384615,-0.0690372227584588,0.662132381719639,-0.388766910089174,0.136633927055273,-0.515264126834501,-0.0949913787869028,-0.51198884846605,0.482603469563405,0.340019577564737,0.221007995279558,-0.115042239755274
17,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Ah!... hasch Dü das o bemerkt?... 's isch mr doch
                        gsi!... denn ich o ha ne scho hore rede fir sich
                        vo-n-ere Venüs, wo-n-eso schön soll si... was ka jetz
                        das fir e Jumpfer Venüs si... er isch als ganz
                        verklàrt!
                    

        
",8,"lustig-drei-schwarze-liebschafte",46,5,0.108695652173913,-0.0690372227584588,0.662132381719639,-0.388766910089174,0.136633927055273,-0.515264126834501,-0.0949913787869028,-0.51198884846605,0.482603469563405,0.340019577564737,0.221007995279558,-0.115042239755274
18,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Nitt wohr? Erst gestert ha-n-ich g'hört, ass er
                        deklamiert hat do, wo-n-er allei gsi isch... « Endlig,
                        endlig isch er jetz do, dà schöne Tag... Morn ka-n-ich
                        se jetz endlig sàh... Morn geht se dure... Die
                        G'legeheit will ich jetz awer o benutze, wenn nur schön
                        Wetter isch... »
                    

        
",9,"lustig-drei-schwarze-liebschafte",56,6,0.107142857142857,-0.0690372227584588,0.662132381719639,-0.388766910089174,0.136633927055273,-0.515264126834501,-0.0949913787869028,-0.51198884846605,0.482603469563405,0.340019577564737,0.221007995279558,-0.115042239755274
19,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Ah!... voilà... do hat er schint's e Brief biku vo-n-
                        ere, ass se kunnt, un jetz hat er Angst, as es kunnt ku
                        regne un ass se das viellicht kännt abhalte... Wer mag
                        jetz das si, die Jumpfer Venüs? kennsch Dü ebber eso do
                        ummenander?
                    

        
",9,"lustig-drei-schwarze-liebschafte",48,5,0.104166666666667,-0.187222710434108,0.51002634945886,-0.525688598167398,0.129290980534805,-0.347230201124958,-0.281891537335383,-0.471717534226003,0.261987465711026,0.228321784961289,0.328472860839446,-0.0205458614891355
20,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Nei, awer uf das kasch Dü nitt geh... Venüs isch
                        wohrschinlig ihre Vorname... ich ha-n-en scho g'sah im
                        Kalender.
                    

          

        
",10,"lustig-drei-schwarze-liebschafte",22,1,0.0454545454545455,-0.187222710434108,0.51002634945886,-0.525688598167398,0.129290980534805,-0.347230201124958,-0.281891537335383,-0.471717534226003,0.261987465711026,0.228321784961289,0.328472860839446,-0.0205458614891355
21,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Aha... still... jetz kunnt mr ebbes i... 's Marie, wo
                        Magd isch dert àne-n-an uns, hat mr g'sàit, ass si
                        Herrschaft e Nièce erwartet dà Morge... isch das ebbe
                        Die, un will se dr Herr Himmel viellicht hirothe? Was
                        meinsch, Joseph, we mr e Fraü in's Hüs bekàmte!
                    

        
",10,"lustig-drei-schwarze-liebschafte",52,8,0.153846153846154,-0.187222710434108,0.51002634945886,-0.525688598167398,0.129290980534805,-0.347230201124958,-0.281891537335383,-0.471717534226003,0.261987465711026,0.228321784961289,0.328472860839446,-0.0205458614891355
22,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Jà... derno wàr halt unsere schöne Zit umme!... awer er
                        in sim Alter hirothe... ich ka's schier nitt glaüwe, un
                        doch...
                    

        
",11,"lustig-drei-schwarze-liebschafte",23,4,0.173913043478261,-0.303385171169175,0.341416417858801,-0.662752436359696,0.117455574778721,-0.17325120415486,-0.468949882332516,-0.428546818175589,0.027739067229855,0.104891539687352,0.438179406733934,0.0718822665299779
24,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          

            
G'sang

            
(Partant pour la Syrie)

            
Mir lehn's bi dem nitt bliwe,

            
's derf uns kei Fraü in's Hüs,

            
Sie thàt uns G'setze schriwe

          

        
",12,"lustig-drei-schwarze-liebschafte",28,2,0.0714285714285714,-0.303385171169175,0.341416417858801,-0.662752436359696,0.117455574778721,-0.17325120415486,-0.468949882332516,-0.428546818175589,0.027739067229855,0.104891539687352,0.438179406733934,0.0718822665299779
25,"comedy","JOSEPH KÜTZ","M","","","","
          
(Mitnander)

          

            
Drum thien mir jetz o schwöre,

            
Das soll un derf nitt g'schàh,

            
Mir wànn dàr Venüs lehre,

            
Wo si ne Mann soll nàh.

            
}bis

          

        
",12,"lustig-drei-schwarze-liebschafte",27,3,0.111111111111111,-0.303385171169175,0.341416417858801,-0.662752436359696,0.117455574778721,-0.17325120415486,-0.468949882332516,-0.428546818175589,0.027739067229855,0.104891539687352,0.438179406733934,0.0718822665299779
26,"comedy","KÀTELE","F","","","","
          
(Mitnander)

          

            
Drum thien mir jetz o schwöre,

            
Das soll un derf nitt g'schàh,

            
Mir wànn dàr Venüs lehre,

            
Wo si ne Mann soll nàh.

            
}bis

          

        
",13,"lustig-drei-schwarze-liebschafte",27,3,0.111111111111111,-0.407031547321227,0.162890188672389,-0.788608692126567,0.0998797390755803,-0.00522370323905319,-0.640707479190284,-0.384650528097868,-0.206840749495077,-0.0253617938075614,0.541759216873313,0.153597362613786
27,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Un züedem hà mir o noch d'Chance fir z'erwe, wenn er
                        nitt hirothet!
                    

        
",13,"lustig-drei-schwarze-liebschafte",16,2,0.125,-0.407031547321227,0.162890188672389,-0.788608692126567,0.0998797390755803,-0.00522370323905319,-0.640707479190284,-0.384650528097868,-0.206840749495077,-0.0253617938075614,0.541759216873313,0.153597362613786
28,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Tiens... 's isch jo wohr... er hat jo glaüb keine
                        Frind?
                    

        
",14,"lustig-drei-schwarze-liebschafte",12,3,0.25,-0.407031547321227,0.162890188672389,-0.788608692126567,0.0998797390755803,-0.00522370323905319,-0.640707479190284,-0.384650528097868,-0.206840749495077,-0.0253617938075614,0.541759216873313,0.153597362613786
29,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
So viel ich weiss alleweg nitt... siter ass mr do sin,
                        isch jo noch nie kei Mensch züe-n-em ku... un schriwe
                        thüet er o in Nieme... doch halt... 
jetz kunnt mr ebbes
                        i: gestert z'Nacht hat er par extra ordinaire e Brief
                        g'schriwe un hat ne noch salwer uf d'Post tràit... er
                        hat g'sàit, er gieng doch üs.
                    

        
",14,"lustig-drei-schwarze-liebschafte",63,3,0.0476190476190476,-0.488448744193565,-0.0186354414352505,-0.892563266544498,0.0754026428500971,0.14532146390442,-0.782637975311724,-0.342104835533129,-0.428684877090917,-0.157363420361777,0.63102692569805,0.216535400887634
30,"comedy","KÀTELE","F","","","","
          
Kàtele.

          
Eh... das isch an si Venüs gsi... wege dem kunnt se
                        viellicht hit?
                    

        
",15,"lustig-drei-schwarze-liebschafte",14,2,0.142857142857143,-0.488448744193565,-0.0186354414352505,-0.892563266544498,0.0754026428500971,0.14532146390442,-0.782637975311724,-0.342104835533129,-0.428684877090917,-0.157363420361777,0.63102692569805,0.216535400887634
31,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
's isch möglich... doch i glaüb i hör ne ku... gang...
                        fahr ab in Di Kuche 
('s Kàtele geht üse rechts, dr
                            Joseph stàibt ab).

                    

        
",15,"lustig-drei-schwarze-liebschafte",28,2,0.0714285714285714,-0.488448744193565,-0.0186354414352505,-0.892563266544498,0.0754026428500971,0.14532146390442,-0.782637975311724,-0.342104835533129,-0.428684877090917,-0.157363420361777,0.63102692569805,0.216535400887634
32,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Aha... sin Ihr do Joseph?... was doch das ebbes schön's
                        isch, d'Astronomie!... 's blibt ere nit verborge... gar
                        nit!... me weisst jetz sogar, was dr Mond un d'Sunne un
                        d'Sterne fir Metall in si hàn!... d'Sterne, wo doch
                        scho-n-eso wit sin vo do, ass ihre Heitere, wo doch 77
                        Taüsend Stund z'rucklegt in ere Secunde, 75 Johr brücht
                        fir do uf d'Erde z'ku!
                    

        
",16,"lustig-drei-schwarze-liebschafte",75,10,0.133333333333333,-0.53948916710091,-0.196200755694582,-0.965383668828732,0.0430481736659569,0.267995690225793,-0.882251397801219,-0.302745723607681,-0.625771277820555,-0.286098297066594,0.698511004828942,0.253847693558983
33,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Aha!... jetz packt's en wieder a... ich will em e wenig
                        helfe.
(lüt)
 Meine Se, hat's o Lit dert owe, Herr
                        Himmel?
                    

        
",16,"lustig-drei-schwarze-liebschafte",27,5,0.185185185185185,-0.53948916710091,-0.196200755694582,-0.965383668828732,0.0430481736659569,0.267995690225793,-0.882251397801219,-0.302745723607681,-0.625771277820555,-0.286098297066594,0.698511004828942,0.253847693558983
34,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Z'erst will ich Eüch sage... 's git kei « unte » un kei
                        « owe »... d'Mensche heisse g'wöhnlig « owe », wo se dr
                        Kopf hàn... un « unte », wo se d'Fiess hàn... awer
                        z'Nacht derno sage se 's gliche, un ihre Position isch
                        doch grad 's Gegetheil... denn mr sin 
grad wie Gufe, wo
                        ringsum in ere Balle thàte stecke un wo me derno thàt
                        ummedràihe...
                    

        
",17,"lustig-drei-schwarze-liebschafte",75,7,0.0933333333333333,-0.53948916710091,-0.196200755694582,-0.965383668828732,0.0430481736659569,0.267995690225793,-0.882251397801219,-0.302745723607681,-0.625771277820555,-0.286098297066594,0.698511004828942,0.253847693558983
35,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Das isch alles recht... awer, wie kunnts denn derno, ass
                        z'Nacht züem Exempel d'Milch nitt üslaüft, wenn dr Hafe
                        z'unterscht z'ewerscht steht?
                    

        
",17,"lustig-drei-schwarze-liebschafte",27,2,0.0740740740740741,-0.554242522947278,-0.363087505734672,-1,0.0021133311654542,0.354253754462101,-0.930049571988856,-0.268047140123836,-0.787857135789565,-0.406822838163771,0.737939859994257,0.260448946815173
36,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Das kunnt her, will d'Erde-n-alle Gegestànd an sich
                        zieht, am Tag wie z'Nacht.
                    

        
",18,"lustig-drei-schwarze-liebschafte",19,2,0.105263157894737,-0.554242522947278,-0.363087505734672,-1,0.0021133311654542,0.354253754462101,-0.930049571988856,-0.268047140123836,-0.787857135789565,-0.406822838163771,0.737939859994257,0.260448946815173
37,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Dass müess si... denn se hat mich diemol o azoge
                        z'Nacht... d'Stege-n-awe!... ich ha-n-è Fehltritt
                        g'macht un hasch mi g'sàh... ich bin eso g'schwind
                        dunte gsi as wenn's am Tag gsi wàr.
                    

        
",18,"lustig-drei-schwarze-liebschafte",40,1,0.025,-0.554242522947278,-0.363087505734672,-1,0.0021133311654542,0.354253754462101,-0.930049571988856,-0.268047140123836,-0.787857135789565,-0.406822838163771,0.737939859994257,0.260448946815173
38,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Un Ihr meine noch, eb's o Lit hat dert owe!...
                        Wisse-n-Ihr denn nitt, ass es dert viel grössere un
                        schönere Welte hat, wo màngmol bis acht Mond drum umme
                        gehn, wàhrend ass mir do nur einer hàn.
                    

        
",19,"lustig-drei-schwarze-liebschafte",42,5,0.119047619047619,-0.529541953937448,-0.513088575063054,-0.992049230205842,-0.0477581384533267,0.397972962727253,-0.920262170393701,-0.239029046913976,-0.907088365422745,-0.515252046203586,0.744652252279171,0.233437627880853
39,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph.

          
Jo... un dà müess noch voll si, bis ass er e wenig
                        Effekt macht!
                    

        
",19,"lustig-drei-schwarze-liebschafte",15,2,0.133333333333333,-0.529541953937448,-0.513088575063054,-0.992049230205842,-0.0477581384533267,0.397972962727253,-0.920262170393701,-0.239029046913976,-0.907088365422745,-0.515252046203586,0.744652252279171,0.233437627880853
40,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Was isch denn derno dr Mensch uf dr Erde, Joseph... uf
                        dem Sandkärnle, wo in dr Unendligkeit mit noch viel
                        Andere-n-umme schwebt!... Wie Omeise laüfe mr drum
                        umme, un wenn d'ganze Menschheit uf eimol z'Grund
                        gieng, so thàt das in dem allem nitt 's G'ringste
                        changiere.
                    

        
",20,"lustig-drei-schwarze-liebschafte",52,7,0.134615384615385,-0.529541953937448,-0.513088575063054,-0.992049230205842,-0.0477581384533267,0.397972962727253,-0.920262170393701,-0.239029046913976,-0.907088365422745,-0.515252046203586,0.744652252279171,0.233437627880853
41,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph

          
(fir sich)

          
Ich bi nitt vo dr gliche Meinung... wenn jetz nur er
                        allei thàt sterwe un hätt uns nitt in si Testement
                        g'setzt, so wàre mir do im e schöne Dunkes, 's
                        Kàtele-n-un ich!
                    

        
",20,"lustig-drei-schwarze-liebschafte",40,4,0.1,-0.465264927002125,-0.640751532075885,-0.94022251548537,-0.106521353860363,0.395871821268063,-0.851308760611168,-0.216202229949352,-0.978445702933229,-0.60771307490106,0.715905962574813,0.172356927236043
42,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Nit, Joseph...

        
",21,"lustig-drei-schwarze-liebschafte",4,2,0.5,-0.465264927002125,-0.640751532075885,-0.94022251548537,-0.106521353860363,0.395871821268063,-0.851308760611168,-0.216202229949352,-0.978445702933229,-0.60771307490106,0.715905962574813,0.172356927236043
43,"comedy","JOSEPH KÜTZ","M","","","","
          
Joseph

          
(unterbricht ne)

          
Hein!... worum nitt...

        
",21,"lustig-drei-schwarze-liebschafte",8,1,0.125,-0.465264927002125,-0.640751532075885,-0.94022251548537,-0.106521353860363,0.395871821268063,-0.851308760611168,-0.216202229949352,-0.978445702933229,-0.60771307490106,0.715905962574813,0.172356927236043
44,"comedy","Herr HIMMEL","M","","","","
          
Herr Himmel.

          
Nit thüet dr Geist so in d'Höche schwinge, wie
                        d'Astronomie!
                    

        
",22,"lustig-drei-schwarze-liebschafte",14,3,0.214285714285714,-0.364404653760545,-0.741586068398543,-0.846389701275042,-0.173698278158089,0.347740548971562,-0.725952608722038,-0.199553859848894,-1,-0.681258870842304,0.651065188389771,0.0792763897226683
