drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio,anger_roll_mean,anticipation_roll_mean,arousal_roll_mean,disgust_roll_mean,dominance_roll_mean,fear_roll_mean,joy_roll_mean,sadness_roll_mean,surprise_roll_mean,trust_roll_mean,valence_roll_mean
comedy,Hanstiabelt,M,,,,"
            
Hanstiabelt:

            
Mariurs, es isch wia i gsait ha: Dr Jörg müass hirote. Viellicht wird er derno gscheiter. Sag, wia alt bi eigetlig ich gsi, wu i ghirote ha?

          
",0,sengelin-d-mamsell-elis,28,3,0.0,0.1071428571428571,,,,,,,,,,,
comedy,Mariurs,F,,,,"
            
Mariurs:

            
Eh, am Schnitzzischtig wirds wohl so witt si, as mer dr drissigjahrig Kriag fire kennte. Dü wirsch jetz 60, eh bien rachne üs !

          
",0,sengelin-d-mamsell-elis,24,5,0.1467999999999999,0.2083333333333333,,,,,,,,,,,
comedy,Hanstiabelt,M,,,,"
            
Hanst.:

            
Das ware 30! Nüdlewatter! Geht die Zitt ume. Was fir e natt Maidle bisch dü sallmols gsi! Un jetzt brr, me seht dr nimme viel drvo a 
(lacht)
.

          
",0,sengelin-d-mamsell-elis,31,5,0.1828,0.1612903225806451,,,,,,,,,,,
comedy,Mariurs,F,,,,"
            
Mariurs:

            
(ein wenig ärgerlich)
 Heb di an diner Nase, Hanstiabelt. Meinsch ebbe, dü seisch no so üstrait wia salmols. Wenn dü so Rumpfle gha hatsch wie hit un so e Laternenasle, dü hatsch misex vergabe gschmüst.

          
",0,sengelin-d-mamsell-elis,38,2,0.2673203958474044,0.0526315789473684,,,,,,,,,,,
comedy,Hanstiabelt,M,,,,"
            
Hanstiabelt:

            
(will Mariurs zärtlich umfassen)
 Hoho Alti, wird mer numme nit bes wage dam Gspass. Han mer net e schen Labe gha die 30 Johr dure 
(will sie küssen)
.

          
",0,sengelin-d-mamsell-elis,33,5,0.0666,0.1515151515151515,0.13270407916948085,0.2378519908405937,0.5716467679908254,0.07562885957573995,0.5693692109875131,0.08580730178413538,0.3269383498725208,0.054614409350664195,0.08610666666666665,0.28091968982187887,0.6237450206689272
comedy,Mariurs,F,,,,"
            
Mariurs:

            
Gang ewag, alter Narr! 
(stösst ihn weg)
.

          
",0,sengelin-d-mamsell-elis,10,3,0.2304631698535546,0.3,0.1787967131401918,0.1956740013395953,0.5626516829365855,0.11522885957573992,0.5148815111509562,0.16153468974511132,0.2899816061459934,0.11845016883609867,0.10490666666666666,0.23040836698754713,0.5506323439910296
comedy,Hanstiabelt,M,,,,"
            
Hanst.:

            
Wage mir, alter Narr! Äbä, so e glückliger alter Narr, wia ich ein bi, sell unser Jörg o emol einer warde; er müass hirote, er isch so grad in dam Alter wu ich sallemols. Uff d' Weisheitszähn könne mer nit warte bi em, ’s Warte kennt eim sunscht verdriesse.

          
",1,sengelin-d-mamsell-elis,50,12,0.1152315849267773,0.24,0.17248303012554728,0.17575591954852213,0.5476648297795952,0.1350288595757399,0.4890604549505417,0.15329156396782445,0.25608649417761054,0.10135683550276535,0.10354666666666665,0.20414761202350107,0.5411527126774788
comedy,Mariurs,F,,,,"
            
Mariurs:

            
E, müasch en nit no dümmer mache, as er isch. Wenn er numme nit so e grisliger Wiaschreder war; i färcht übel, er bringts nit färig, im e Maidle schen zrede. Ä Muni an dr Hörner packe, das ka er besser, TERN

          
",1,sengelin-d-mamsell-elis,43,4,0.08825,0.0930232558139534,0.15357303012554727,0.1758159195485221,0.5418684125680653,0.17439885957573992,0.4564488608689207,0.14768156396782445,0.24533649417761053,0.12635683550276533,0.10354666666666665,0.22594783533707868,0.4987485655673659
comedy,Hanstiabelt,M,,,,"
            
Hanst.:

            
(schlau)
 Oh, wage salem brüchsch ke Kummer zha. Schen rede brücht er gar nimme. Ich ha em o scho eini üsgsüacht. Er brücht sich numme ge vor- stelle un so Sache.

          
",1,sengelin-d-mamsell-elis,35,5,0.075,0.1428571428571428,0.1151089509560664,0.14932063810640167,0.5191343532988351,0.1720988595757399,0.4616618099082693,0.1707565340733384,0.22153061083450515,0.15844061397494502,0.08614666666666665,0.23756507799055138,0.5105122884500906
comedy,Mariurs,F,,,,"
            
Mariurs:

            
(droht mit d. Finger)
 A, Alter, hinter mim Rucke machsch dü so Dings! Ha ich do nit dri zrede, sag?

          
",1,sengelin-d-mamsell-elis,23,1,0.0,0.0434782608695652,0.1017889509560664,0.10432063810640166,0.458358546427667,0.14844999999999994,0.44899149498006496,0.14511320576984438,0.12746753382567358,0.13318620462428082,0.07366666666666666,0.3166848993396893,0.4724940716485648
comedy,Hanstiabelt,M,,,,"
            
Hanst.:

            
(verlegen)
 Heh, wage dam sag i dirs jo jetz. Mach doch ke Gschichte un so Sache!

          
",1,sengelin-d-mamsell-elis,19,1,0.172,0.0526315789473684,0.09009631698535545,0.10432063810640166,0.4583797288399321,0.14004999999999998,0.41788823958870713,0.06938581780886846,0.12746753382567358,0.06935044513884633,0.0252,0.27761823267302266,0.4508117033827098
comedy,Mariurs,F,,,,"
            
Mariurs:

            
Jetz, jetzt, wus färig isch!! 
(spöttisch nach- ahmend, mit Hüften fest)
 Gschichte un so Sache! Gschichte un so Sache! Wer macht dumme Gschichte? Dü! Hat mer scho emo lghört sinerlabtig, as e Müater nit sell sage bim Hirote vo me Kind? Hein? Wenn si aber mir nit gfallt, dia Suhnsfraui? Hein?

          
",1,sengelin-d-mamsell-elis,55,6,0.0,0.109090909090909,0.06704999999999998,0.1322270466417121,0.4721324590979316,0.12025000000000001,0.43049056563833543,0.04182497010551396,0.19021619481013424,0.057617111805513,0.035766666666666655,0.28902939671493894,0.4833354705585305
comedy,Hanstiabelt,M,,,,"
            
Hanst.:

            
Se gfallt dr aber sicher, sag i dr. ’s isch im Maier vo Schendorf si Tochter, anzig Kind, Lisi heisst’, edder eigetlig Elis in ihrem Hüs. 's isch e nobli, mei, ’s isch kenni so z’ Krönige, nit emol im Säitrankehans sini. Si spielt Klavier wie dr Schül- meischter, singt wie e Vegele, ka brodiere, Umhangle häckle, un so Sache.

          
",2,sengelin-d-mamsell-elis,62,5,0.0,0.0806451612903225,0.04939999999999999,0.13244704664171209,0.43999680451241974,0.07339999999999999,0.45790317554433047,0.02307497010551396,0.22164682207260972,0.032617111805513,0.035766666666666655,0.2941091734013613,0.5375664946007053
comedy,Mariurs,F,,,,"
            
Mariurs:

            
So, so! Un naje, stricke, koche, uff em Fald schaffe, ka se sal 0?

          
",2,sengelin-d-mamsell-elis,15,2,0.0,0.1333333333333333,0.0344,0.09484232808383253,0.4466441897504162,0.09759999999999999,0.4594381253012891,0.0,0.22976847417856802,0.0005333333333333199,0.017966666666666662,0.22946899475049917,0.5428785361565269
