drama_type,speaker,sex,job,social_class,text,numTokens,numLexTokens,avgLexVal,lexRatio
comedy,Dominik,M,inn_attendant,lower_class,"Dominik:
(allein, sitzt auf dem Kanapee)
Schlächti Zitte, schlächti Gschäfter. Kenn Trinkgälder. Schun de ganz Döj wart ich uff Gäscht, wie
          d'r Teijfel uff-e-n-armi Seel. Andli hitt owe hett d'r Facteur e Depesch gebrocht 
          
",38,12,0.44936698977520084,0.3157894736842105
comedy,Jülie,F,,,"Julie:
(trägt den Handkoffer und die Schirme)
Endlich allein.
",11,3,0.47429969759808116,0.2727272727272727
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
(nachspottend)
Endlich allein, endlich allein! Wenn ich nurre emol endlich allein wär. Wenn mr sich uff eijch
          Wibslitt vrlosst, no isch me vrlonn. Ich hab d'r noch extra gsaat, dü sollsch im Güschtäffel jo saue,
          er soll d'r Kinjelestall bschliesse — awer vrgässe — Un wär! Minni Frau — Un die Moor het au noch
          Jungi.
",59,10,0.39208905349309287,0.1694915254237288
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
Dran dänke? Hättsch dü dran gedänkt. O Wiewer wenn ihr halt alt wäre. 
          
",14,1,0.3607767117547636,0.07142857142857142
comedy,Jülie,F,,,"Jülie:
(setzt sich auf Kanapee, sie hat in der Zeit Hut und Mantel ausgezogen und an den Kleiderhaken
          gehängt)

          
",21,1,0.5648357925502997,0.047619047619047616
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
(stülpt die Hemdärmel auf)
Do isch frisch Wasser, do wello m'r glich emol e Bad nämme — — ah, isch diss e Genuss. 
          
",26,1,0.650442402707387,0.038461538461538464
comedy,Jülie,F,,,"Jülie:
Kenn guet Wort hett-r mr hitt noch gänn — dr Kinjelestall isch d'Hauptsach. Diss isch dr Dank ass
          ich dr zeh Kinder uffgezöje hab.
",26,5,0.5539217521201747,0.19230769230769232
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
(wieder gut)
Jo, jo Alti!!, jetz sej stille, .. hiel nitt Mamme s'isch nitt so böes gemeint, ich bin jetz emol
          eso: — — 
          
",27,4,0.5176527358462398,0.14814814814814814
comedy,Jülie,F,,,"Jülie:
Dü wursch halt nitt andersch ... Felix!
",7,1,0.3607767117547636,0.14285714285714285
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
(zärtlich)
Was denn Schülli?
",7,1,0.4704007717524454,0.14285714285714285
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
Kenn Ahnung — an de Kinjelestall?
",7,1,0.6270511254368757,0.14285714285714285
comedy,Jülie,F,,,"Jülie:
(weich)
Loss doch jetz de Kinjelestall. ..... Höer, wie mr hitt vor 25 Johr als frischgebaches
          Hochzittspärel do im «Kalte Jäger» unser erscht Logie genumme hann, hesch mich do in dem Zimmer in
          d'Aerm genumme, hesch mr e Schmutz gänn un wäiseh noch wie gsaat hesch? ..... Mini liewi, goldichi,
          einzichi Schülli». — Un hitt? — Hitt wäscht er d'Händ.
",66,7,0.5473596045662302,0.10606060606060606
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
Do haw ich jetz gar nitt dran gedänkt, ass mr hitt uff dr Hochzittsreiss sinn, mit dere Moor do. —
          Na kumm here Mamme. 
          
",25,5,0.5068325324867446,0.2
comedy,Dominik,M,inn_attendant,lower_class,"Dominik:
(kommt d. d. Mitte)
Pardon, ich hab nitt gewüsst, ass die Herrschafte schun do sinn.
",18,1,0.9122991546776066,0.05555555555555555
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
Oh diss macht nix, nurre erin. Eins vun de Rösser vun dr Poscht isch gfalle un no sinn m'r zue Fues
          here gewalzt. Mir sinn nämlich hie bekannt.
",29,4,0.5637123538630453,0.13793103448275862
comedy,Dominik,M,inn_attendant,lower_class,"Dominik:
(für sich)
Diss isch doch kenn Hochzittspäärel die zwei Alte.- 
          
",14,1,0.4692885579016284,0.07142857142857142
comedy,Dominik,M,inn_attendant,lower_class,"Dominik:
(für sich)
Diss isch e-n-alter Schmüser. 
          
",11,1,0.4692885579016284,0.09090909090909091
comedy,Felix Kächele,M,master_hairdresser,upper_middle_class,"Felix:
(schreibt)
«Felix Kächele, Friseurmeister aus Strasbourg mit sinere Alte».
",14,1,0.4692885579016284,0.07142857142857142
