"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
0,"comedy","EDI","M",NA,NA,NA,"
          
Er.

          

            
Wàre mir jetz doch,
(bis)

            
Wàre mir jetz doch erlöst,

            
Erlöst emol!

          

        
",0,"lustig-bi-de-wilde",15,2,0.133333333333333,-0.0582332662976396,0.465300519542869,-1,0.130886345556087,-1,-1,-0.3148094799521,1,-0.666368528437072,0.319288105554838,-0.962734823760062
1,"comedy","JETTELE","F",NA,NA,NA,"
          
Sie.

          

            
Dü kasch passe noch,
(bis)

            
Dü kasch passe noch, das weisch,

            
Das weisch Dü wohl!

          

        
",1,"lustig-bi-de-wilde",18,1,0.0555555555555556,-0.0326669986183051,0.37837532669308,-0.899143853215738,0.117688055127221,-0.909111686752014,-0.912442169697502,-0.239727201322227,0.929315503534244,-0.709504056908481,0.243061889928909,-0.882964875543605
2,"comedy","JETTELE","F",NA,NA,NA,"
          
Mitnander.

          

            
Mir sin halt beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlore,

            
Mr sin im Meer verlore!

          

        
",2,"lustig-bi-de-wilde",22,5,0.227272727272727,0.0119435876178378,0.215209194856347,-0.707764204349733,0.0926331635168529,-0.736054976863992,-0.745726986564558,-0.0984158997777288,0.79805257252439,-0.78520825264715,0.0998721361338974,-0.730558539446064
3,"comedy","EDI","M",NA,NA,NA,"
          
Mitnander.

          

            
Mir sin halt beide so

            
Mit alle G'fohre

            
Uf dàre-n-Insel do

            
Im Meer verlore,

            
Mr sin im Meer verlore!

          

        
",3,"lustig-bi-de-wilde",22,5,0.227272727272727,0.0637560008994071,-0.00426276350787436,-0.445436812562598,0.0581617720217544,-0.497340251874402,-0.515780938953354,0.0925355031670694,0.624658462183533,-0.874493740409263,-0.0930081692188625,-0.519028050915358
4,"comedy","EDI","M",NA,NA,NA,"
          
Er.

          

            
Kàm nur e Schiff ku z'fahre

            
Un thàt uns doch ufnàh!

          

        
",4,"lustig-bi-de-wilde",13,1,0.0769230769230769,0.107795591249199,-0.253505563591099,-0.138914901362126,0.0173704316591272,-0.215512257321855,-0.244399048626642,0.310885732242104,0.432712003207662,-0.953830045599697,-0.312615044803203,-0.26684147268169
5,"comedy","JETTELE","F",NA,NA,NA,"
          
Sie.

          

            
's thàt uns viel Leid erspare,

            
Das ha-n-ich längst scho g'sàh!

          

        
",5,"lustig-bi-de-wilde",14,1,0.0714285714285714,0.128741143651044,-0.50285669640974,0.180696605231245,-0.0265465733848523,0.083238069757247,0.0430217831986528,0.531508366414591,0.246851091431534,-1,-0.533338260410222,0.00450424922400572
6,"comedy","JETTELE","F",NA,NA,NA,"
          
Mitnander.

          

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",6,"lustig-bi-de-wilde",29,2,0.0689655172413793,0.113813471391301,-0.723307812299103,0.481229231243333,-0.0708668936048786,0.371828515720297,0.320119788904629,0.729471656892918,0.08857476988268,-0.99498857151933,-0.7302476984063,0.272692435152473
7,"comedy","EDI","M",NA,NA,NA,"
          
Mitnander.

          

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang.

            
Bi unsrer Kost vo Fisch!

            
} bis

          

          

        
",7,"lustig-bi-de-wilde",29,2,0.0689655172413793,0.0552578621259454,-0.890050626606291,0.732851429066151,-0.113808787229648,0.625100181937421,0.562296131138486,0.883023181111269,-0.0273214547269157,-0.929942594851789,-0.882224568159103,0.516823975739494
8,"comedy","EDI","M",NA,NA,NA,"
          
Er.

          

            
Wenn mir doch nur d'heim wieder wàre,

            
Wie wotte mir 
(bis)
 so glicklig si!

          

        
",8,"lustig-bi-de-wilde",18,1,0.0555555555555556,-0.0480122114273269,-0.985295445063105,0.911214616689428,-0.154800080196764,0.822377097227793,0.749242047304896,0.976092565813862,-0.0950355597388693,-0.807408096463238,-0.974461274093363,0.71942658268896
9,"comedy","EDI","M",NA,NA,NA,"
          
Mitnander.

          

            
Mir hätte-n-ab e Last, e schwere,

            
Mir kàmte g'wiss 
(bis)
 nimm z'ruck dohi!

            
Doch wenn's noch geht so lang,

            
Wie's jetz scho gange-n-isch,

            
So wird's uns g'wiss noch bang

            
Bi unsrer Kost vo Fisch.

          

        
",9,"lustig-bi-de-wilde",45,5,0.111111111111111,-0.189889557692203,-1,1,-0.194479983963506,0.949484364193049,0.866992908991343,1,-0.118366755987983,-0.64137259428743,-1,0.868008405701083
