drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Seppi,M,,,,"Dü... Franz... stell.. stell mi do an d'Müre|||Un lüeg, wo mir wànn dure geh...",0,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,Los... Seppi... bisch z'bedü.. dü.. üre!|||Kasch nimmig denn alleinig steh?...,1,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,"Was, was verzählsch... De wirsch's nur meine;|||Mi Ühre steht nitt... ich ha keine...|||Du... Du...",2,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,Ligsch mr im Sinn...,3,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,Nei Durscht|||Ha-n-ich... das ha-n-i welle sage.,4,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,"Dü bisch mr noch e schöner Burscht...|||Dü kasch sechs Liter küm vertrage!...|||Do... stand do dra... ich... ich will sàh,|||Eb uns will ebber z'trinke gà...|||Gib.. gib acht... thüe kei Käpfle schnide!...",5,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,Loss mich nitt lang allei eso...,6,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,Nei... heb Di siter an de Wide...|||Aha... do isch e Keller scho!,7,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,"Z'hilf, Franz!... ich ha ne Parterre g'numme|||Un ha mi Ba.. mi Babegei|||Ag'schla... ich.. ich glaüb, 's isch entzwei...",8,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,Di Babegei!... die Red... die dumme...|||Ne Aff hasch... un kei iwler glaüb!,9,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,Mi Backebei... z'Hilf!!..,10,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,"Ah!... drum ewe...|||Halt 's Mül... schrei nitt as .. wi taüb!|||Kumm do, ass ich Dich ka ufhewe...",11,lustig-z-nacht-am-zehne
comedy,ne Schutzmann,M,policeman,government_executive_officials,,Wer schreit denn hier so wie ein Bär?,12,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,"'s isch kein vo uns, Herr.. Kummissär!...",13,lustig-z-nacht-am-zehne
comedy,ne Schutzmann,M,policeman,government_executive_officials,,Still... schweigen Sie!...,14,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,Dà isch noch g'lunge;|||Er frogt und will kei Antwort ha...,15,lustig-z-nacht-am-zehne
comedy,Franz,M,,,,Still... Seppi.... gib acht uf die Zunge...|||'s isch ha.. halt doch 's Güwerlema!,16,lustig-z-nacht-am-zehne
comedy,Seppi,M,,,,'s isch 's Gü.. Gü... heisch em z'trinke doch...|||'s derf o fir u .. uns ebbes mache!...,17,lustig-z-nacht-am-zehne
