drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
drama,Mejel,F,,,,"Bscht — bscht, — Katt, — bscht —",0,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,Was isch schun widder? — Ah dü bisch’s — ’s Nochbers Mejel! — Kommsch nit ering?,0,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Ich hab gedankt, ich will noch e Sprung erüewer.",0,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"— — So, so.",0,fuchs-heimlichi-lieb
drama,Mejel,F,,,,Viel Aerwet — Katt.,1,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"E Wünder, wann de Bür morn Hochzitt mocht.",1,fuchs-heimlichi-lieb
drama,Mejel,F,,,,Ja — vellicht brüche nr noch ebs.,1,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"Mir? — Nä, i wisst nit.",1,fuchs-heimlichi-lieb
drama,Mejel,F,,,,Oder — köennt i ebs halfe?,2,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,Was dann?,2,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Jetz, — nit, — i hab halt gemänt",2,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"So, so, do hesch halt latz gemänt, Mejel.",2,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Na, ze geh i halt wider.",3,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,Diss isch awer e schnalli Visit gewahn.,3,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Alleh, adjeh Katt.",3,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,Adjeh Mejel.,3,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Isch ar schun do, Katt??",4,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"So, jetz gfall’sch mr, als erüss mit de Sproch un nit hinderm Hüetel gspielt. Halt’sch mich dann for so dumm, Mejel? Nä, nä, diss kannsch de äm vezohle, wo d' Schüeh mit Widde binge dhüet.",4,fuchs-heimlichi-lieb
drama,Mejel,F,,,,Verrode mi nit — Katt.,4,fuchs-heimlichi-lieb
drama,Katt,M,domestic_worker,elementary_professions,lower_class,"Mänsch, ich hab’s nit schun lang gsahne, wie d' als rot worre bisch bis hinger d' Ohrlapple, wann de als mit ünserm Jean geredd hesch. Lüej, Mejel, mir zwäj sin jo d’änziche, wo an de Jean danke un uff ne warde dhüen. De Bür, siner Vadder, ar hett kenn Zitt, ar hieroot morn züem zwäite Mol. Dar hett anderi Sorje. Awer mir: Ich, Mejel, ich hab dene Büe uffgezöje, wiel sini Müeder gstorwe isch, küm isch ar uff de Walt gewahn. — — Un dü, — — hm — — dü, — — mach jetz kenn Gsicht wie e Küehj, wann mr ere e Vejlott annehebbt, — — dü wart’sch halt uff ne, wie d’ne gare hesch.",4,fuchs-heimlichi-lieb
drama,Mejel,F,,,,"Bscht — Katt — bscht, wann ’s eber hoert!|||Do, — ’s sin d' letschte, wo ich im Garde gfunde hab. Stelle sie im Jean in d' Stubb.|||Awer nit vegasse, Katt, gall. — — Un jetz geh i wider. Adjeh Katt. Un nit vegasse, Katt.",5,fuchs-heimlichi-lieb
