drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Dü, Addes!",0,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,Hä!,0,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,Wie hett dir die Risssubb gschmeckt hitt Middaa?,1,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,Nit zuem Beschte. Sie het starik gebrenzelt.,1,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Haha, un diss Kinderstrüempfel wo drinne gschwumme isch, haha.",2,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,Dis hab ich nit gschbanne. Pfüi Deifel.,2,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"D'r Maischter hett sichs gemüetlich uff d'r Deller g'schöpft. No maant'r annoch: Agath, ich glaub dü hesch Gänsgries kocht? Haha, ich hab dich jo gschtupft mit-em Fuess, awer...",3,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"Wenn's an's Esse geht, kenn ich nix. Ja zuem Dunder, d' Maischtere isch doch als Junggsel Köche gsin uff 'me grosse Herrschaftsguet.",3,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Jo siewe Johr hett sie de Söüi kocht, awer nit in d'r Herrschaft.",4,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"Wenn ich so e Frau hätt, die dät ich jede Daa verkamisole.",4,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Jo, d'r Maischter isch e patentierter Simpel.",5,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,Wo steckt'r denn?,5,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Allez, am heilige Mondaa! Do macht er e Bierreisel, Commissiönle, kauft Loterieloos mit Zahle wo gewinne könnte, waisch so Loos mit 3, 5, 7, 9. Der verspielt noch d' ganz Büdik.",6,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"Wenn'r nume sini Alt zerscht verspiele dät, diss alt Rabbyse. Zaj loss mich au e bissel fümme.",6,bastian-dr-maischter-hett-gewunne
comedy,Eddes,M,shoemaker_apprentice,crafts,lower_class,"Wart noch e Schluck — dä. Dü, Addes, gescht bin ich uff-em Messti gsin un hab gedanzt wie e Lumpe am Stecke. Dü, ächt mit e're gfitzte Schäftelmachere, waisch aani vun unsere Branche. Die soll mich nit gschlüdert han, e Dielewelter nochemol. Un wie der Walzer gschbielt isch worre: « O Susanna, wie bist du doch so schön », waisch so mit, so ebbs for 's Herz, mit Schwung|||ah, au!",7,bastian-dr-maischter-hett-gewunne
comedy,Addes,M,shoemaker_apprentice,crafts,lower_class,"Hett dich ebs gschtoche, hä?",7,bastian-dr-maischter-hett-gewunne
