drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
tale,d'Grand-mère oder Grand-père,B,,,,,0,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Grand’meman, gäll hyt Owe kummt’s?",0,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,Wer denn Charele?,1,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Ei s’Chrischtkindel, Grand’meman! !",1,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,Ja min Liewer. Awer der Hanstrapp kummt awer au mit.,2,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Grand’- meman zue uns brüecht jo de Hanstrapp nit zu kumme, ich bin jo immer brav! ! Grand’mère: Ich weiss nit, ich weiss nit? Am End kummt de Hanstrapp doch zue uns! Zeij lüej mich emol aan, Charele. Bisch düe immer brav g'sinn? ?",2,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Ja, ja Grand'meman ich immer, awer s’Jeanne als nit.",3,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,"Ah düe immer, awer s’Jeanne als nit?",3,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Ja, ja Grand’meman.",4,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,"Ich glaub, düe bisch als au bœss g’sin.",4,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Ein Mol, e kleins bissele. Awer düe müesch dess nit im Hanstrapp saawe. Grand’mère: Ja der weiss alles, dem brüecht m'r nix ze saawe.",5,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Ich schliess einfach Tüer zu, wenns Chrischtkindel hinne isch, no kummt er nit erin. Grand’mère : Ja no kummt er züem Fenschter erin.",5,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"No versteckel ich mich; un ich kann jo bete, un de Babe hilft mir, un ich will jo nix vum Hanstrapp! ! !",6,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,"Wie düe jetzt awer uff einmol e grosses Mül hesch? Ich will numme sähn was düe machsch, wenn de Hanstrapp kummt? ? ? 6",6,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Grand’- meman, kummt s’Chrischtkindel bal? Es isch jo schun ganz finschter drüsse.",7,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,"Es kummt, wie de Babe un s’Jeanne d’heime sin.",7,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Kummt de Babe uns Jeanne bal, Grand’meman? ?",8,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,d'Grand-mère oder Grand-père,B,,,,"Ich weiss nit, awer ich denk sie wäre bal kumme.",8,weber-am-wihnachtsowe-bym-e-kriejsblinde
tale,Charele ,M,,,,"Weisch was Grand’meman, wenn de Hanstrapp do erin-kumme will, no saasch düe züem, es sin kein Kinder do.",9,weber-am-wihnachtsowe-bym-e-kriejsblinde
