drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Tante DOMINO,F,,,,"G'wiss, Rosele... g'wiss, mi lieb Kind, schaü, glaüb mir... schla Dir das Ding üs em Kopf mit Dim Herr Alfred... De wirsch sàh, 's isch besser fir Dich... ich ka jo üs Erfahrung rede!... lüeg, vo dàne junge alle z'àmme isch nie Keiner kei Duwle werth gsi..|||ich wird's ebbe wisse!",0,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Awer dr Herr Alfred, Tante...",0,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Dr Herr Alfred, lieb Kind, wird grad si as wie alle-n-andere... gang mr eweg mit de Mànner.. wenn Dü wisse thàtsch, was me sich ufladet mit em hirothe!",1,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Awer e Zuckerbäck, Tante, ne Zuckerback wie dr Herr Alfred einer isch!...|||Das müess doch güet si, ne Zuckerback!...|||un 's isch e güet Handwerk: we me-n-als ebbes verfuchst, so ka me's jo selwer esse, 's geht nitt verlore!",1,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Ne Zuckerbäck, Rosele, isch vom ganz gliche Teig g'macht, wie alle-n-andere!... Meinsch Dü, wil er Dich als eso siess alüegt?... So sin alle Zuckerbäck, bis ass se-n-eim als hàn am Bàndel!... doch nochher, Rosele sin's nit meh as Salzfàsser!... Schaü um Dich umme... isch unsere Nochbere dert àne glicklig mit ihrem Mann? Sie hat o-n-eso ne Schnüfer gnu... jetz zieht er d'halwe Zit mit Andre-n-umme un losst si Fraü d'heim sitze. Wie màngmol isch se mir ku klage, die güete Person!... Un die andere dert, die hat o so jung g'hirothe... gang lüeg emol, was das fir e Hüshaltung isch!... er thüet sich voll trinke-n-un macht alles dure, diemol hat er sogar Prison biku vo wege Handel, wo-n-er g'ha hat!... un weisch, was er g'sàit hat züe sim Kamerad, wo-n-er isch geh si Zit mache... « Ich hinterloss Dir mi Fraü un mi Pfiffe, Hans... gib mr nur recht Achtung züe dr Pfiffe »... Un derno, wie isch's mir selbst nitt gange, Rosele...",2,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Wie isch's Dir gange, Tante, verzähl mr's emol?...",2,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Nit, nit!... glaüb mir, Rosele, hiroth Dü dr Herr Gàlfink, unser Nochber... das isch e Mann vo me g'wisse-n-Alter un wo ne bitzi ebbes hat...",3,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Jo, eso ne-n-Alter, Tante... dr Herr Alfred isch o kei schlechte Parthie, un hat erst noch e richer Oncle, wo-n-er emol erbt!",3,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Jo, so ne-n-alter Seeràiwer, wo schint's si Vermöge-n-in Amerika g'macht hat!... grad wege dem will er nitt, ass si Neuveu Dich hirothet... mir sin em z' g'mein, wil mir in dr Cité wohne...|||d'beste Glättere wit un breit, wo bis am e Sunntig z'Mittag z'schaffe hat, fir ihre Pratike-n-alle z'friede z'stelle!...",4,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Jo, 's isch wohr, ich wird wieder g'ar nitt fertig hit!... 's isch jetz bol Eins... ich müess jetz doch mache, ass ich e Sach furttrage ka.",4,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Sonige brüche-n-unserein's noch z'verachte, so Herg'loffene, wo me gar nitt weisst, wo se herkämme!",5,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Oh! Tante, 's isch nitt halwer so g'fàhrlig, wie Dü machsch... er hat nitt gern, ass si Neveu hirothet, 's isch wohr, wil er noch gar jung isch, awer er kennt uns jo nitt emol, un dr Herr Alfred hat g'sàit, wenn nur Dü-n-emol z'friede wàrsch, so thàt er si Oncle scho wisse z'iwerrede... was die Seeràiwerg'schichte abelangt, wo Dü druf stupfsch, so isch gar nit wohr dervo... dr Herr Alfred hat mir alles verzählt; si Oncle isch schints e wenig schlimm gsi in siner Jugend, un hat e paar dumme Streich g'macht, un do hat me ne furt tho züe sim altere Brüeder in Arnerika, im Herr Alfred si Vater, wo dert e G'schàft g'ha hat, un derno isch er dert bliwe, bis vor ebbene sechs Monet isch er als e richer Mann z'ruckku un dr Herr Alfred mit em... das isch d'ganze G'schichte|||.",5,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Dr Herr Alfred ka Dir verzähle was er will, lieb Kind !... schaü, De glaübsch nitt, wie-n-eim d'junge Lit hintergehn,|||ich ka jo üs Erfahrung rede!|||dr Herr Gàlfink hingege isch scho im e g'wisse-n-Alter... serios un posiert...",6,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"Kind, glaüb Dü mir,|||E Junger müesch nitt nàmme,|||Drum roth ich Dir,|||Dr Herr Gàlfink jetz z'nàh.",6,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"'s wàr mi Unglick,|||Ich miesst mich mit ihm schàmme,|||Er isch mr z'flick,|||Ich will ihn gar nit sàh.",7,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,Kind glaüb Dü mir etc.,7,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Drum glaüb Dü mir,|||Ich ka ne g'wiss nitt nàmme,|||Ich sag jetz Dir,|||Ich will ne gar nitt sàh.",8,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"'s wàr doch 's beste, wo De mache kännsch... doch wottsch jetz nitt geh Dine Cummissione mache, d'Lit werde blange...",8,lustig-dr-chineserfranz
comedy,ROSELE,F,,,,"Ich gang, Tante, ich gang...|||ich kumm wohrschinlig nitt heim vor z'Owe, ich will noch im Kàtele geh ne Visite mache.|||. Niemols thüe-n-ich eso ne-n-alter Gàlfink hirothe... dr Herr Alfred oder Keiner|||.",9,lustig-dr-chineserfranz
comedy,Tante DOMINO,F,,,,"'s will nitt recht abisse, 's Rosele... do wird's noch Mieih koste!... franchement, 's wàr mr gar nitt|||recht, wenn ich im Herr Gàlfink, wo si Zimmer dert grad nàwe-n-unserem hat, absage miesst... denn derno kàm er natirlig nimmig do ane, un wer wott derno ne Domino mit mir mache-n-als z'Owe?... ich derf nitt dra denke?... ich müess mi Parthie mache, sunscht ka-n-ich nitt schlofe!... se sage mir Tante Domino wege dem, awer das macht mir nit... wege me so ne Zuckerbäck do nimmig känne Domino spiele!... Un derno, ich ha-n-Angst fir 's Rosele: wie isch's mir nitt gange, wo-n-ich jung gsi bi!... ich o ha 's Unglick g'ha mich z'vernarre-n-in è junger Mensch, un derno isch er emol uf mi Zimmer ku schliche un hat awer glich wieder miesse d'Flucht nàh, züem Fenster üse vom erste Stock, ass er nitt verwitscht worde-n-isch... un er laüft noch... ich ha ne siter nimmig g'sàh... er hat mi sitze lo! ich bi awer wieder ufg'stande... 's isch mi erste-n-un mi letzte Liewe gsi... ich möcht nur wisse, was üs em worde-n-isch?...|||Oh Samüel! oh Samüel!|||er hat Samüel g'heisse!... mi ganzer Lewenslaüf hasch Dü verderbt!...|||.",9,lustig-dr-chineserfranz
