drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Nein, diss iwerläw ich nitt ! Myn ganz Vermeje haw ich verlore! E ganzi Million isch füddi, wo ich in Aktie vun d'r « Australisch Auschterebank » g’steckt habb, unn jetzt isch diss ganz Unternemme iwer Nacht verkracht ! Do steht’s im Blättel !",0,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Unn do bisch numme dü dran schuld, Jean !",1,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Na ja, Patron, ich will jo gern zuegänn, ass ich denne Morje Ihri Café-Schissel verhejt habb, awer ...",2,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Ach was, die mein ich nitt! Vun mir üss hättsch d'ganz G’schirrabteilung vum « Magmod » kapütt dengle kenne! Ich mein d’« Australisch Auschterebank»!",3,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Ah! Isch s’e üss’m Lym gange? Unn ich soll schuld sinn ? Ich habb mich nitt druff g’setzt, Monsieur Meyer !",4,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Babbel kein Mischt, Jean! Ass s'e schiewes isch gange, isch nitt dyni Schuld, awer ass ich myn ganz Geld nyng’steckt habb !",5,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Jetzt wurd’s Daa! Ja, Patron, saawe emool: Sinn Sie d'r Herr odder ich? Kenne Sie nitt mache, was Sie welle ?",6,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Doch, awer wo ich dich angaschiert habb, hesch dü mir versichert, ass dü dich uff alles verstehsch.",7,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Sell isch wohr, wenn sich's um ’s Koche, Butze, Nähje unn so wyddersch handelt : ass ich awer au noch Ihre Finanzrat soll sinn, diss isch nitt im Kontrakt vor- g’sähn !",8,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Egal, dü hesch mir awer geroote, ass ich’s riskiere kennt, myn Vermeje in dem Unternemme anzeleije.",9,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Unn ich dhät’s noch emool mache, Monsieur Meyer ! Ich bin in dem Dings guet renseigniert ..... myner bescht Frind hett jo e Liebschti, wo d’Schweschter vun d'r Butzfrau vum Gouverneur vun d'r Banque de France isch ! Non, non, ich loss mir ’s nitt üssredde ..... die Ba- bierle sinn so sicher wie Zuchthüssmüre !",10,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Ich habb jo ’s Konträr devun schwarz uff wyss ! Füddi isch füddi! Unn fur ass ich an die unglieckselig Affär gar nimm ze denke brüch, ze will ich mir die Aktie-Babierer do üss de Aue schaffe !|||: Wo sinn denn Schwäwehelzle ..... ich will s’e verbrenne!|||. JEAN|||: Ich glaub als noch nitt an denne Bankkrach unn waje dem will ich die Babierle do in Sicherheit bringe ..... nutzt’s nix, ze schad’s nix !",11,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Ah, do sinn jo Schwäwes!|||: Diss isch, ma foi, e dyer’s Fyer- werik, wo mich e bari Million koschte dhuet! Ich Ar- mer !",12,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Wenn diss numme kein Dummheit isch, Patron!",13,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Was, Dummheit ? Was erlaubsch dü dir iwerhaupt, mich dumm zu heisse! Dü kummseh mir iwerhaupt in letschter Zytt allewyll so frech !",14,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Uff jede Fall, ich hätt’s nitt gemacht.",15,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Ich will einfach nimmi an denne Fehlschlaa ge- mahnt wäre, unn waje dem kannsch au dü sofort dyne Ranze packe unn dich um e neje Platz umsähn, denn wenn ich nitt uff dich g’horicht hätt, ze wär ich hytt nitt am Bettelstab !",16,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,Was ? Unn waje dem welle Sie mich schasse ?,17,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Oh, nitt numme waje dem ! Dü bisch mir in letsch- ter Zytt au viel ze viel iwer de Kopf gewachse! Dü hesch gemacht, was de witt, unn ich habb d’Roll vum e Dienschtbott kenne spiele.",18,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Wie wenn ich’s nitt allewyll guet mit Ihnne gemeint hätt ! E Fröj, ob Sie e bessere Noochfoljer fur mich be- kumme ? Sie sinn numme noch nitt im Rächte in d’Fin- ger g’falle !",19,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,Egal! Dü kannsch gehn ... ich habb schun e An- nonce in d’Zyttung gemacht unn wart alle Moment uff e nejer Dienschtbott.,20,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Na, ze will ich nitt noch lang by Ihnne anhalte, unn ich winsch, ass ’s Ihnne nie leid dhuet, mir de Laufbass gänn ze hann !",21,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,Mir leid dhuen! Im Läwe nie! Unn jetzt ver- schwind !,22,jost-e-dienschtbott-wurd-gsuecht
comedy,Jean,M,valet,elementary_professions,lower_class,"Halt, ich habb e gueti Idee, denn ich habb myne Herr viel ze lieb, als dass ich’ne so einfach uffgibb !|||.",23,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Gott sej Dank, ass’r furt isch ! Diss wär doch gelacht, wenn’s kein bessere Ersatz fur’ne sott gänn ! Denne will ich awer no dressiere ! Du reste, haw ich mir do e Photographie-Apperat angeschafft, fur myn däjlich’s Brot mit ze verdiene, denn nooch dem Millioneverluscht kann ich mir’s nimm leischte, mich uff d’füll Hütt ze leije.|||Awer ich muess erscht noch e bis- sel lehre unn stüdiere, wie die Photographiererej funk- tioniert, unn wenn ich’s no kann, ze geh ich nüss uff’s Land unn photographier d’Büre unn ihre Vieh unn ihri Fraue.... do isch noch Geld mit ze verdiene !|||Wer kummt denn jetzt ? Entrez!",24,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,Wohnt do d'r Monsieur Meyer ?,25,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,Ja; der bin ich sälwer !,26,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,"Na, dem will ich’s stecke! Myner Frind, d’r Jean, hett mich g’schickt !|||: Ich kumm waje dere Annonce, wo in d'r Zyttung isch unn .....",27,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Ah, guet! Awer ein Moment... ich habb grad myne Photographie-Apperat yng’stellt unn will gschwind e Prowe-Uffnahm mache, wyll d’Sunn im Mo- ment so ginschtig isch. Stelle Ejch do anne !",28,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,Hoffetlich gitt’s kein Uffnahm fur ins Verbrecher- Album !,29,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,Unn jetzt lueje e bissel frindlich dryn !,30,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,Ich kann mit’m beschte Wille nitt.,31,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,Allewäj nitt! Denke an ebbs Guets !,32,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,Ich habb schun lang nix Guet’s meh g’hett mit Üss- nahm vum e saftige Styerzettel !,33,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"Also ze denke emool an e zart’s, saftig’s Kalbs- schnitzel ! EMIL|||.",34,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"..... so gross, ass’s uff alle Sytte vum Deller erab- hängt... EMIL|||.",35,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,..... unn e Platt voll pommes frites mit Salat ..... EMIL,36,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,..... unn e Liter Gähler dezue .....,37,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,"Herr, here uff, odder ich lauf üss wie e voller Eimer, wo e Loch hett! Geje Sie isch jo d’Folter im Middelalter ’s reinscht G’sellschaftsspiel !",38,jost-e-dienschtbott-wurd-gsuecht
comedy,Meyer,M,businessman,service_and_sales,lower_middle_class,"So isch’s guet ..... blyewe so... ich will g’schwind scharf ynstelle !|||So! Ja, ’s geht!|||: Unn jetzt gücke in de Apperat nyn !",39,jost-e-dienschtbott-wurd-gsuecht
comedy,Emil,M,valet,elementary_professions,lower_class,Ich sieh nix !,40,jost-e-dienschtbott-wurd-gsuecht
