drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Alleh hopp, Mäide, nur tapfer abgewasche un süfer gemacht! Hit hammer Patronsdöö, hit wurd's Hahnel löüfe! Un wenn de serwiersch, glich 's Gald ghäische! Uff de Knewwel kreijt kener nix, un wenns d'r Herr Burjermäischter salwer wär!",0,greber-s-teschtament
comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,Geh doch! Mit dinere Grobhäit wursch dü dir noch alli clients vertriewe.,0,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Kathrin, wie steht do iwer d'r Dhür: Die Rose riecht, der Dorn der sticht, Wer gleich bezahlt, vergißt es nicht. Dis isch e gueter Spruch, grad for de Wirt gemacht. Und nooch dem Spruch wurd gezapft.",0,greber-s-teschtament
comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"D'r Wirt müeß sich awer nooch de Gäscht richte, nit d' Gäscht nooch 'm Wirt.",0,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Nix do, nix do! — Un daß i's nit ver- giß: d'r Dilleschnieder steht noch mit 45 Mark in d'r Kried. Wenn er sie hit nit blecht, söll 'r sahn, wie er Bier bekummt.",0,greber-s-teschtament
comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,Er wurd se schun bezahle.,0,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Awer wanneh, wanneh! Isch dis e-n-Art, mit so viel Gald bim Wirt ze hanke? Dis be- wiest, daß d'r Mann ken Ordnung het. Wirtsschulde — Süffschulde! Ich hab's jetz satt mit dem iwerzwerche Kamerad.",0,greber-s-teschtament
comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,Seij nur stille weje denne paar Märkle. Ich bin guet d'rfor.,0,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Na ja... dis wäiß ich schun lang, daß dü als noch e faible hesch for denne-n-alte Sünder. Es gedankt d'r schints nimm, daß 'r dich schun emol het ab- flattere losse.",0,greber-s-teschtament
comedy,Katarina Wenker,F,taverner/innkeeper,service_and_sales,lower_middle_class,"Pardon, dis isch nit wohr, dis müß ich besser wisse.",1,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,Dü sollsch Racht han...|||Nix verruckters als e-n-alti Jumpfer.,1,greber-s-teschtament
comedy,Naz,M,,,,"Naz und Jockel|||Buschur bisamme! Joel: Zwäi Shöpple, wenns beliebt. Wenker: Grad im Moment.",1,greber-s-teschtament
comedy,Naz,M,,,,". Dis isch emol sicher. ....' s isch e wunderlicher, apartiger Mann gewann ... allewyl for sich un het nooch d'r Welt nix gfröujt.",1,greber-s-teschtament
comedy,Jockel,M,farmer,agriculture,lower_class,"Ellän isch 'r gsasse in sim Hisel, niemes isch bi'm gewann als sini alt Hüserhaltere, un noch e paar Katze un Hund.",1,greber-s-teschtament
comedy,Naz,M,,,,"Im Winter isch 'r als nit üs d'r Stubb nüs. Nur, wenn's Frühjohr kumme-n-isch, ze het m'r ne im Garte gsahn mit Hack un mit Schüfel. Der het noch gschafft wie e-n-Alter.",1,greber-s-teschtament
comedy,Jockel,M,farmer,agriculture,lower_class,"Na... er ich öö alt gewann. Wenn äner emol siwezig uff 'm Buckel het, kann 'r nimm sööüje, er isch vun d'r jeunesse dorée.",1,greber-s-teschtament
comedy,Wenker,M,taverner/innkeeper,service_and_sales,lower_middle_class,"Galle, ihr redde vum alte Mathis|||.",1,greber-s-teschtament
comedy,Jockel,M,farmer,agriculture,lower_class,"Ganz eracht . . . un die Änfachhäit, wie 'r gelabt het. Ünseräns gitt's jo öö nit großartig, awer e Glasel Win will m'r doch sahn biem z'Middöasse, un der het nix as Wasser getrunke.",1,greber-s-teschtament
