drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Alphonsel,M,,,,"St, st, Mamsell Colette!",0,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Was beliebt, — ah Sapristi, d'r Alphonsel isch's ! Wart Knedes, ich will dr d'Lytt so verschrecke !",0,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Oho, Mamsell Colette, ich hab Sie jo noh nie verschreckt, wenn i ne als e Briefel bring.",1,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,Dü kleiner Saperlot ! — Hesch de schun widder eins?,1,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Ja, do isch's.",2,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Here mit, postillon d'amour de mon cœur,|||S'isch vun mimm Tortino.",2,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Ich, ich kenn' ne guet.",3,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,So — dü kennsch ne guet?,3,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Heijo, bring ich nit allewyl sinni Briefle do here? — un d'rno hawi ne schun oft uff d'r Rennbahn fahre sehn.",4,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Jo, dü hesch erecht, hein, der kann's ? E épatanter Typ. De Kilometer macht 'r in ere Minüt un 53 3/4 Sekunde, départ lancé.",4,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Ja, ich weiß, diß letscht hett 'r sogar emol e Weltrecord um e Viertelsekund verbessert. Isch's nit so, Mamsell Colette ?",5,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Doch, dü kleiner Hosselottl. Fahrsch dü au schun Velo, daß de dich so interessirsch?",5,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"A noch, wisse Sie, ich helf als im Herr Blotzmeier driwwe d'Velo uffbumbe un schmiere, un do lehnt 'r m'r als eine vun sinne alte Kärich. Sie sotte emol sehn, wie ich schun loszeij.",6,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Ha ha ha, do wursch dü halt au am e schöne Daa e Champion oder e Recordman genn. Was witt denn wäre ?",6,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Sie hann's grad geroothe, — Rennfahrer wurr i, sunsch nix.",7,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Voyons, was schriebt m'r min Shatz?|||— Was, er will m'r hitt e Visit mache, un denne Morje noch. I soll mache, daß i e Minütt for ne hab? Diß isch nit möjli!!",7,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,Er hett g'faat i soll'm e-n-Antwort bringe.,8,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Ja, do isch gueter Roth dier. I mueß jo mit d'r Madam furt uff Allerheilige. Herrschaft, diß isch m'r jezt e Stoß! Saa-m, es geht nit, un daß i mit d'r Madam furt mueß. Mit dere dumme Partie uff Allerheilige !",8,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Guet Mamsell, — Adje.",9,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Wart, säh, do hesch for e Wecke.|||Ei, ei, ei,|||Halt!, Alphonsel, weisch was, i mach e Kapitalstreich. I mach ebs am Velo, no kanni nit mit. Saasch'm bis in ere Halbstund kann 'r komme. Bis dort anne isch s'Nescht per Rad üsgflöije.",9,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,I wurr's üsrichte. Bonjour Mamsell Colette.,10,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Au revoir, Alphonsel — un e schön's Kumpliment, vergiß's nit!",10,horsch-d-madam-fahrt-velo
comedy,Alphonsel,M,,,,"Wein, nein.",11,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Elle w'est pas gênée! Hm, hm.|||Luej do, het der letzgedräijt Barickeszipfel widder s'nämli Pläßzel vergesse ze rasiere, un e ganzes Pädel Bürschte stehn Ionn. — Colette, wo isch d'Madam? isch sie schun zeruck? Denn do steht schun widder min cauchemar.",11,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Grad isch d'Madam kumme, vor e paar Minüte.",12,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,Wo isch sie denn ?,12,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"In ihrem Zimmer, sie düet e paar anderi Hosse an, denn d'andere sinn denne Morje.....",13,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Hein, was isch ?",13,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Ja, d'andere han e Schade gelitte. Madame a ramassée une pelle, mais une pelle! — Nein, sehn die Hosse üs. — E so langer Schlenzer.",14,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,Isch d'Madam g'falle ? Sie wurd sich doch nit weh gedohn hann?,14,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"O nein Herr, seije Sie nurre getroscht, d'Madam hett's hüsse, wenn sie fallt, duet sie sich|||nit weh, denn sie isch's jo gewöhnt, un no isch sie flink as wie e Katz.",15,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,Colette!,15,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Pour sür, s'isch ere fascht nix g'schehn. Elle a une veine bleue.",16,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Décidément, elle est émancipée cette fille.|||Nit emol s'Velo isch hin? flûte alors! So e Glück hawi keins.",16,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"S'isch nix dran. Ein pedale isch e bissel faussiert g'sinn, awer d'r Herr Blotzmeier hett's unterwäij's reparirt. Jetzt fehlt ere nur noh e bissel Luft.",17,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,Kein Luft? Was saat Sie jeht diß erersch. Hett sie eng? Do isch sie amend doch krank. Ich mueß schnell noch e-re lueije.,17,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Halte Sie, halte Sie, s'isch jo nur d'r Maschin, wo Luft fehlt, — do hawi d'Luftspritz schun gerischt.",18,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Ah, très bien, wenn nurre diß Rad in Stücker wär! — Wie steht's mit-em café?",18,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"D'Madam hett g'saat, Sie solle ne nurr ellein trinke, sie hett ne schun denne Morje früeij uff'm Fuchsebuckel genumme, entre deux enlevages! —",19,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Sacré! — ah so, na ze here mit.",19,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Oui Monsieur, un petit emballage, un i bin in-e-ere Minüt un fünf Sekunde widder do, — grad wie d'r Tortino.",20,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"D'r Tortino? — e-n-emballage? — Die wurd m'r noch verrukt. O mit dere nundebuckels Stramplereij.|||I hab gar ken Frau meh im Hüß! Zitter daß sie Velo fahrt, plus de femme chez moi! De ganze Daa wurd do gerädelt. Ihri Mamme rädelt, minni Schweschter rädelt, minni Magd idem, — i bin meischt nurr noch ellein in d'r Menasch!",20,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Voilà Monsieur, do isch Ihr café! Awer jetzt mueß i s'Rad g'schwind butze, d'Madam wurd glich eryn kumme for's abzehole, sie will widder furt, un ich bin au noch nit gerischt.",21,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Misère! — In's Gottsnamme butzt Sie was Sie will. Heh, — awer doch nit do hinne, als nüs, hopp, in de Gang, oder in d'Küche.",21,horsch-d-madam-fahrt-velo
comedy,Colette,F,lady’s_maid,elementary_professions,lower_class,"Za do käm ich schön an. In d'r Küche könnte jo Fettflecke od'r Wasserspriber drankumme, un im Gang, do sinn Debbi mit Näjel angemacht, on pourrait crever un pneu. Nein d'Madam lyd's nit.",22,horsch-d-madam-fahrt-velo
comedy,Contre,M,,,,"Hm, 's wundert mi ball, daß sie diß Möwel nit im Salon oder im Schloofzimmer butze loßt.",22,horsch-d-madam-fahrt-velo
comedy,Juliette,F,,,,"Isch min Rad widder propper ? — Sie brücht jo e-n-Ewigkeit dezue! — Ah, bonjour Jean.",23,horsch-d-madam-fahrt-velo
