drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"Endlig isch er jetz wieder emol ag'ruckt, dr Samstig!.. ich frei mi als d'ganze Wuche druf hi... denn alle Samstig z'Owe mache mr Müsik mitnander... der Herr Fink, dr Herr Pfaffekàpple, dr Herr Bif, dr Herr Düwack un ich...|||ich bin ihre Chef d'orchestre!... denn sie bringe nit ane, wenn nitt einer dr Tact schlat... 's sin halt alles nur Amateurs... dr Herr Fink blost 's Basson, dr Herr Pfaffekàpple d'Flöte, dr Herr Bif 's Saxophone un dr Herr Düwack 's Horn... ich spiel alle-n-Instrumente, excepté 's Basson, das ha-n-i nie känne lehre... un doch kàm's mr jetz z'güet... ich bin ewe-n-in ere grossartige-n-Erfindung uf dr Spür, wo d'Müsik d'Haüptrolle drin spiele soll... wenn das mir g'lingt, so kermt mi Fortün un mi Rüehm kei Grenze meh... doch, wenn mich nur dr Herr Fink mit sim Basson nit emol im Stich losst... er will allewil furt, dà Mann... un ich wisst sicher kei ander Basson z'finde... 's isch fatal!... grad das Instrument, wo-n-ich nitt ka, das findet me-n-eso selte, un ich müess es doch ha, nitt nur fir mi Samstigmüsik, awer b'sunders noch fir mine... doch still .. ich will mi G'heimniss no nitt üsschwàtze... 'wenn nur d'Müsik güet geht hit z'Owe un ass die Herre nitt züe arg falsch blose!...|||Wenn mir als Müsik mache,|||So himpelt's màngmol arg,|||Mir thien als selbst drab lache,|||Denn 's isch halt keiner stark.|||Doch wenn mir in Acht uns nàmme,|||Wird se besser bol üsg'fiehrt,|||D'B-moll, d'Dièses schier alle z'àmme|||Werde jetz observiert.|||Doch wenn mir in Acht uns nàmme,|||Wird se besser bol üsg'fiehrt,|||D'B-moll, d'Dièses schiert alle z'àmme|||Werde-n-observiert!|||G'wiss, d'Müsik isch ebbes schön's!... alles ka me mit dr Müsik mache!... alles!... doch hör i nitt ebber ku?...|||entrez...",0,lustig-zwei-erfindunge
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"Ah, Sie sin 's, Herr Fink?... was bringe Se mr Neü's?... Sie werde doch ebbe ku hit z'Owe... was mache d'Gschàfte... was macht Ihre-n-Erfindung?",1,lustig-zwei-erfindunge
comedy,Herr FINK,M,,,,Mi Erfindung?... was wànn Sie mit dem sage?,2,lustig-zwei-erfindunge
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"Oh... Sie bruche sich nitt z'verstelle vor mir!... unter uns g'sàit, ich ha das scho lang g'merkt an Ihrer Unrüehigkeit, an Ihre Maniere... ich kenn ewe das Ding... ich o bin in're-n-Erfindung uf dr Spür un ich glaüb, dass ich jetz endlig an's Ziel kumme wird...",3,lustig-zwei-erfindunge
comedy,Herr FINK,M,,,,"Do sin Sie glickliger as ich, Herr Sieselsaft, denn ich will's nitt làigne, ich süech ebbes, un wenn ich das find, so isch mi Fortün g'macht.",4,lustig-zwei-erfindunge
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,Grad as wie-n-ich!,5,lustig-zwei-erfindunge
comedy,Herr FINK,M,,,,"Tag un Nacht plogt mich das Dings!... Tag un Nacht thüe-n-i noforsche, un wenn i als mein, jetz ha-n-i's, so geht's wieder züe nitt... drum isch's jetz üsg'macht... ich gang nach Amerika, wo d'Photographie besser geht... viellicht ass mir dert ebbes Neü's, ebbes Unerwartet's unter d'Hànd fallt, wo züe miner Erfindung bitrage ka...",6,lustig-zwei-erfindunge
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"Das werde Sie doch ebbe nitt thüe, Herr Fink, wer wott denn derno 's Basson spiele an uns're Soirées?...|||un ich, wo b'sunders uf ne zählt ha, fir mine...|||Sie kanne-n-uns nitt eso im Stich lo, das wàr nitt schön... wo wotte mir e-n-Anderer nàh?... Sie wisse jo, ass das Instrument nieme spielt...",7,lustig-zwei-erfindunge
comedy,Herr FINK,M,,,,"Sie brüche nitt sorge fir das, Herr Sieselsaft, ich kenn e junger Mensch, wo par hasard das Ding spielt... nur hat er's allewil versteckt bis dohi, worum, weiss i nitt... ich ha ne züefàllig emol ertappt dra... suffit... wenn Sie wànn, so will ich ne hit z'Owe-n-an mim Platz schicke... er spielt recht schön...",8,lustig-zwei-erfindunge
comedy,Herr SIESELSAFT,M,doctor,professionals_scientific_technical,,"Eb ich will!... natirlig will i!... was wotte mr ohne Basson mache?...|||tiens, e-n-Idee!...",9,lustig-zwei-erfindunge
